policy,split,L,p,baseline,mean_%,median_%,pct_pos_%,pct_neg_%,n_rows_total,n_valid,n_missing_or_invalid
exponential_L6_c1_2,train,2,2,avg_cost_basestock,16.292811767688345,14.034192273152966,100.0,0.0,265,265,0
exponential_L6_c1_2,train,2,2,avg_cost_constant,3.0391543757654,3.01981379804249,98.86792452830188,1.1320754716981132,265,265,0
normal_std30_L6_c1_2,train,2,2,avg_cost_basestock,16.62383479894267,14.319578047867902,100.0,0.0,265,265,0
normal_std30_L6_c1_2,train,2,2,avg_cost_constant,3.448215217568258,3.5471104232664388,99.24528301886792,0.0,265,265,0
poisson_L6_c1_2,train,2,2,avg_cost_basestock,17.047938794011348,14.83012081638564,100.0,0.0,265,265,0
poisson_L6_c1_2,train,2,2,avg_cost_constant,4.003360159219079,4.222055411491751,98.11320754716981,1.1320754716981132,265,265,0
