policy,split,L,p,baseline,mean_%,median_%,pct_pos_%,pct_neg_%,n_rows_total,n_valid,n_missing_or_invalid
exponential_L6_c1_2,train,6,10,avg_cost_basestock,30.05131195184206,26.586085530824356,100.0,0.0,427,427,0
exponential_L6_c1_2,train,6,10,avg_cost_constant,4.852581897736095,4.936711169950779,96.01873536299766,2.3419203747072603,427,427,0
normal_std30_L6_c1_2,train,6,10,avg_cost_basestock,30.837831489503756,28.154952317655873,100.0,0.0,427,427,0
normal_std30_L6_c1_2,train,6,10,avg_cost_constant,6.022900133459639,6.3047062303846335,97.89227166276346,1.1709601873536302,427,427,0
poisson_L6_c1_2,train,6,10,avg_cost_basestock,31.712924944253633,28.92889257070334,100.0,0.0,427,427,0
poisson_L6_c1_2,train,6,10,avg_cost_constant,7.48325134731509,7.564971449917285,98.59484777517564,0.936768149882904,427,427,0
