policy,split,L,p,baseline,mean_%,median_%,pct_pos_%,pct_neg_%,n_rows_total,n_valid,n_missing_or_invalid
exponential_L6_c1_2,train,2,4,avg_cost_basestock,11.04856488624136,9.840704559639047,100.0,0.0,383,383,0
exponential_L6_c1_2,train,2,4,avg_cost_constant,7.4932779803224046,8.072450525103582,96.34464751958225,0.5221932114882507,383,383,0
normal_std30_L6_c1_2,train,2,4,avg_cost_basestock,11.996188404233665,10.331653360366833,100.0,0.0,383,383,0
normal_std30_L6_c1_2,train,2,4,avg_cost_constant,8.55254014011951,9.00713487492478,100.0,0.0,383,383,0
poisson_L6_c1_2,train,2,4,avg_cost_basestock,13.590064810728023,11.434612624083206,100.0,0.0,383,383,0
poisson_L6_c1_2,train,2,4,avg_cost_constant,10.313312937929394,11.276361179273797,100.0,0.0,383,383,0
