dataset,source_file,L,h,p,N,num_periods,mean_d,opt_basestock_S,avg_cost_basestock,opt_constant_q,avg_cost_constant
exponential_100_L2_p10_train.json,exponential_100_L2_c1_2_train.json,2,1,10.0,100,50,99.4896,434,15086.02,84,16561.13
exponential_100_L2_p10_test.json,exponential_100_L2_c1_2_test.json,2,1,10.0,1000,50,99.61768,434,15252.991,84,17167.013
exponential_125_L2_p10_train.json,exponential_125_L2_c1_2_train.json,2,1,10.0,100,50,123.813,540,18898.88,105,21388.39
exponential_125_L2_p10_test.json,exponential_125_L2_c1_2_test.json,2,1,10.0,1000,50,124.453,540,18866.556,105,21541.774
exponential_150_L2_p10_train.json,exponential_150_L2_c1_2_train.json,2,1,10.0,100,50,147.1804,649,22527.31,123,25853.18
exponential_150_L2_p10_test.json,exponential_150_L2_c1_2_test.json,2,1,10.0,1000,50,149.89432,649,23169.191,123,26862.568
exponential_50_L2_p10_train.json,exponential_50_L2_c1_2_train.json,2,1,10.0,100,50,49.5956,216,7638.14,41,8959.02
exponential_50_L2_p10_test.json,exponential_50_L2_c1_2_test.json,2,1,10.0,1000,50,49.9208,216,7741.751,41,8707.26
exponential_75_L2_p10_train.json,exponential_75_L2_c1_2_train.json,2,1,10.0,100,50,74.6654,323,11560.76,62,13337.26
exponential_75_L2_p10_test.json,exponential_75_L2_c1_2_test.json,2,1,10.0,1000,50,74.9064,323,11624.333,62,13128.828
normal_std100_100_L2_p10_train.json,normal_std100_100_L2_c1_2_train.json,2,1,10.0,100,50,108.3768,479,12939.57,97,15677.17
normal_std100_100_L2_p10_test.json,normal_std100_100_L2_c1_2_test.json,2,1,10.0,1000,50,108.39924,479,13023.345,97,16163.414
normal_std100_125_L2_p10_train.json,normal_std100_125_L2_c1_2_train.json,2,1,10.0,100,50,129.954,555,13478.09,116,17274.26
normal_std100_125_L2_p10_test.json,normal_std100_125_L2_c1_2_test.json,2,1,10.0,1000,50,130.0287,555,13524.438,116,16753.961
normal_std100_150_L2_p10_train.json,normal_std100_150_L2_c1_2_train.json,2,1,10.0,100,50,153.8326,625,13781.06,140,17639.66
normal_std100_150_L2_p10_test.json,normal_std100_150_L2_c1_2_test.json,2,1,10.0,1000,50,152.16472,625,13869.126,140,17863.496
normal_std100_50_L2_p10_train.json,normal_std100_50_L2_c1_2_train.json,2,1,10.0,100,50,68.7178,329,11317.93,58,13532.71
normal_std100_50_L2_p10_test.json,normal_std100_50_L2_c1_2_test.json,2,1,10.0,1000,50,69.8306,329,11422.157,58,13818.689
normal_std100_75_L2_p10_train.json,normal_std100_75_L2_c1_2_train.json,2,1,10.0,100,50,89.5344,411,12462.78,77,14870.96
normal_std100_75_L2_p10_test.json,normal_std100_75_L2_c1_2_test.json,2,1,10.0,1000,50,87.94426,411,12322.822,77,15096.421
normal_std10_100_L2_p10_train.json,normal_std10_100_L2_c1_2_train.json,2,1,10.0,100,50,99.8062,317,1716.13,98,1979.32
normal_std10_100_L2_p10_test.json,normal_std10_100_L2_c1_2_test.json,2,1,10.0,1000,50,100.01298,317,1681.003,98,1887.308
normal_std10_125_L2_p10_train.json,normal_std10_125_L2_c1_2_train.json,2,1,10.0,100,50,125.1976,393,1776.15,124,1920.48
normal_std10_125_L2_p10_test.json,normal_std10_125_L2_c1_2_test.json,2,1,10.0,1000,50,125.013,393,1770.351,124,1912.205
normal_std10_150_L2_p10_train.json,normal_std10_150_L2_c1_2_train.json,2,1,10.0,100,50,150.2282,468,1851.83,149,1971.19
normal_std10_150_L2_p10_test.json,normal_std10_150_L2_c1_2_test.json,2,1,10.0,1000,50,150.00372,468,1847.231,149,1897.33
normal_std10_50_L2_p10_train.json,normal_std10_50_L2_c1_2_train.json,2,1,10.0,100,50,50.1466,168,1556.95,49,1933.56
normal_std10_50_L2_p10_test.json,normal_std10_50_L2_c1_2_test.json,2,1,10.0,1000,50,50.02424,168,1533.496,49,1879.405
normal_std10_75_L2_p10_train.json,normal_std10_75_L2_c1_2_train.json,2,1,10.0,100,50,74.9272,242,1638.49,74,1796.34
normal_std10_75_L2_p10_test.json,normal_std10_75_L2_c1_2_test.json,2,1,10.0,1000,50,75.04618,242,1624.082,74,1916.29
normal_std20_100_L2_p10_train.json,normal_std20_100_L2_c1_2_train.json,2,1,10.0,100,50,100.0826,334,3056.38,97,3552.55
normal_std20_100_L2_p10_test.json,normal_std20_100_L2_c1_2_test.json,2,1,10.0,1000,50,99.82596,334,3092.371,97,3710.014
normal_std20_125_L2_p10_train.json,normal_std20_125_L2_c1_2_train.json,2,1,10.0,100,50,125.149,411,3118.06,122,3717.69
normal_std20_125_L2_p10_test.json,normal_std20_125_L2_c1_2_test.json,2,1,10.0,1000,50,125.2034,411,3153.454,122,3714.316
normal_std20_150_L2_p10_train.json,normal_std20_150_L2_c1_2_train.json,2,1,10.0,100,50,149.8906,485,3276.11,147,3974.55
normal_std20_150_L2_p10_test.json,normal_std20_150_L2_c1_2_test.json,2,1,10.0,1000,50,150.1747,485,3220.828,147,3751.642
normal_std20_50_L2_p10_train.json,normal_std20_50_L2_c1_2_train.json,2,1,10.0,100,50,50.0426,186,2968.08,47,3770.53
normal_std20_50_L2_p10_test.json,normal_std20_50_L2_c1_2_test.json,2,1,10.0,1000,50,49.81292,186,2929.263,47,3738.755
normal_std20_75_L2_p10_train.json,normal_std20_75_L2_c1_2_train.json,2,1,10.0,100,50,75.2304,262,3058.64,72,3870.87
normal_std20_75_L2_p10_test.json,normal_std20_75_L2_c1_2_test.json,2,1,10.0,1000,50,74.90454,262,3024.209,72,3758.425
normal_std30_100_L2_p10_train.json,normal_std30_100_L2_c1_2_train.json,2,1,10.0,100,50,100.1378,352,4455.27,95,5710.59
normal_std30_100_L2_p10_test.json,normal_std30_100_L2_c1_2_test.json,2,1,10.0,1000,50,100.0901,352,4471.777,95,5592.329
normal_std30_125_L2_p10_train.json,normal_std30_125_L2_c1_2_train.json,2,1,10.0,100,50,124.785,425,4468.51,121,5436.0
normal_std30_125_L2_p10_test.json,normal_std30_125_L2_c1_2_test.json,2,1,10.0,1000,50,125.03992,425,4564.308,121,5588.896
normal_std30_150_L2_p10_train.json,normal_std30_150_L2_c1_2_train.json,2,1,10.0,100,50,150.193,502,4649.75,146,5704.0
