dataset,source_file,L,h,p,N,num_periods,mean_d,opt_basestock_S,avg_cost_basestock,opt_constant_q,avg_cost_constant
exponential_100_L4_p4_train.json,exponential_100_L2_c1_2_train.json,4,1,4.0,100,50,99.4896,426,10697.1,71,9635.29
exponential_100_L4_p4_test.json,exponential_100_L2_c1_2_test.json,4,1,4.0,1000,50,99.61768,426,10718.011,71,9841.436
exponential_125_L4_p4_train.json,exponential_125_L2_c1_2_train.json,4,1,4.0,100,50,123.813,516,13696.03,86,12346.0
exponential_125_L4_p4_test.json,exponential_125_L2_c1_2_test.json,4,1,4.0,1000,50,124.453,516,13421.395,86,12325.545
exponential_150_L4_p4_train.json,exponential_150_L2_c1_2_train.json,4,1,4.0,100,50,147.1804,626,16014.33,102,14661.84
exponential_150_L4_p4_test.json,exponential_150_L2_c1_2_test.json,4,1,4.0,1000,50,149.89432,626,16267.897,102,15062.057
exponential_50_L4_p4_train.json,exponential_50_L2_c1_2_train.json,4,1,4.0,100,50,49.5956,207,5465.6,34,5031.92
exponential_50_L4_p4_test.json,exponential_50_L2_c1_2_test.json,4,1,4.0,1000,50,49.9208,207,5438.891,34,4982.589
exponential_75_L4_p4_train.json,exponential_75_L2_c1_2_train.json,4,1,4.0,100,50,74.6654,308,7981.67,51,7385.31
exponential_75_L4_p4_test.json,exponential_75_L2_c1_2_test.json,4,1,4.0,1000,50,74.9064,308,8193.547,51,7451.577
normal_std100_100_L4_p4_train.json,normal_std100_100_L2_c1_2_train.json,4,1,4.0,100,50,108.3768,502,10493.33,83,9589.02
normal_std100_100_L4_p4_test.json,normal_std100_100_L2_c1_2_test.json,4,1,4.0,1000,50,108.39924,502,10575.46,83,9652.1
normal_std100_125_L4_p4_train.json,normal_std100_125_L2_c1_2_train.json,4,1,4.0,100,50,129.954,617,11448.61,101,10467.48
normal_std100_125_L4_p4_test.json,normal_std100_125_L2_c1_2_test.json,4,1,4.0,1000,50,130.0287,617,11278.949,101,10146.469
normal_std100_150_L4_p4_train.json,normal_std100_150_L2_c1_2_train.json,4,1,4.0,100,50,153.8326,749,11767.86,126,10787.02
normal_std100_150_L4_p4_test.json,normal_std100_150_L2_c1_2_test.json,4,1,4.0,1000,50,152.16472,749,11987.648,126,10871.388
normal_std100_50_L4_p4_train.json,normal_std100_50_L2_c1_2_train.json,4,1,4.0,100,50,68.7178,294,8503.49,45,8071.08
normal_std100_50_L4_p4_test.json,normal_std100_50_L2_c1_2_test.json,4,1,4.0,1000,50,69.8306,294,8627.928,45,8137.072
normal_std100_75_L4_p4_train.json,normal_std100_75_L2_c1_2_train.json,4,1,4.0,100,50,89.5344,412,9841.73,65,8999.07
normal_std100_75_L4_p4_test.json,normal_std100_75_L2_c1_2_test.json,4,1,4.0,1000,50,87.94426,412,9658.203,65,8962.739
normal_std10_100_L4_p4_train.json,normal_std10_100_L2_c1_2_train.json,4,1,4.0,100,50,99.8062,497,2110.9,97,1193.09
normal_std10_100_L4_p4_test.json,normal_std10_100_L2_c1_2_test.json,4,1,4.0,1000,50,100.01298,497,2095.6,97,1127.966
