dataset,source_file,L,h,p,N,num_periods,mean_d,opt_basestock_S,avg_cost_basestock,opt_constant_q,avg_cost_constant
exponential_100_L2_p2_train.json,exponential_100_L2_c1_2_train.json,2,1,2.0,100,50,99.4896,213,6406.85,57,6091.27
exponential_100_L2_p2_test.json,exponential_100_L2_c1_2_test.json,2,1,2.0,1000,50,99.61768,213,6416.87,57,6124.462
exponential_125_L2_p2_train.json,exponential_125_L2_c1_2_train.json,2,1,2.0,100,50,123.813,252,8017.54,69,7691.04
exponential_125_L2_p2_test.json,exponential_125_L2_c1_2_test.json,2,1,2.0,1000,50,124.453,252,7982.334,69,7658.678
exponential_150_L2_p2_train.json,exponential_150_L2_c1_2_train.json,2,1,2.0,100,50,147.1804,312,9528.43,84,9103.77
exponential_150_L2_p2_test.json,exponential_150_L2_c1_2_test.json,2,1,2.0,1000,50,149.89432,312,9663.168,84,9263.282
exponential_50_L2_p2_train.json,exponential_50_L2_c1_2_train.json,2,1,2.0,100,50,49.5956,101,3223.22,28,3117.38
exponential_50_L2_p2_test.json,exponential_50_L2_c1_2_test.json,2,1,2.0,1000,50,49.9208,101,3231.82,28,3096.962
exponential_75_L2_p2_train.json,exponential_75_L2_c1_2_train.json,2,1,2.0,100,50,74.6654,154,4835.26,42,4547.78
exponential_75_L2_p2_test.json,exponential_75_L2_c1_2_test.json,2,1,2.0,1000,50,74.9064,154,4849.343,42,4617.427
normal_std100_100_L2_p2_train.json,normal_std100_100_L2_c1_2_train.json,2,1,2.0,100,50,108.3768,270,6547.03,68,6280.21
normal_std100_100_L2_p2_test.json,normal_std100_100_L2_c1_2_test.json,2,1,2.0,1000,50,108.39924,270,6571.331,68,6275.149
normal_std100_125_L2_p2_train.json,normal_std100_125_L2_c1_2_train.json,2,1,2.0,100,50,129.954,337,7127.95,87,6875.23
normal_std100_125_L2_p2_test.json,normal_std100_125_L2_c1_2_test.json,2,1,2.0,1000,50,130.0287,337,7017.98,87,6684.725
