dataset,source_file,L,h,p,N,num_periods,mean_d,opt_basestock_S,avg_cost_basestock,opt_constant_q,avg_cost_constant
exponential_100_L4_p2_train.json,exponential_100_L2_c1_2_train.json,4,1,2.0,100,50,99.4896,292,6950.03,57,6091.27
exponential_100_L4_p2_test.json,exponential_100_L2_c1_2_test.json,4,1,2.0,1000,50,99.61768,292,6893.654,57,6124.462
exponential_125_L4_p2_train.json,exponential_125_L2_c1_2_train.json,4,1,2.0,100,50,123.813,350,8716.89,69,7691.04
exponential_125_L4_p2_test.json,exponential_125_L2_c1_2_test.json,4,1,2.0,1000,50,124.453,350,8625.909,69,7658.678
exponential_150_L4_p2_train.json,exponential_150_L2_c1_2_train.json,4,1,2.0,100,50,147.1804,435,10349.37,84,9103.77
exponential_150_L4_p2_test.json,exponential_150_L2_c1_2_test.json,4,1,2.0,1000,50,149.89432,435,10393.808,84,9263.282
exponential_50_L4_p2_train.json,exponential_50_L2_c1_2_train.json,4,1,2.0,100,50,49.5956,135,3495.54,28,3117.38
exponential_50_L4_p2_test.json,exponential_50_L2_c1_2_test.json,4,1,2.0,1000,50,49.9208,135,3486.893,28,3096.962
exponential_75_L4_p2_train.json,exponential_75_L2_c1_2_train.json,4,1,2.0,100,50,74.6654,222,5113.74,42,4547.78
exponential_75_L4_p2_test.json,exponential_75_L2_c1_2_test.json,4,1,2.0,1000,50,74.9064,222,5240.549,42,4617.427
normal_std100_100_L4_p2_train.json,normal_std100_100_L2_c1_2_train.json,4,1,2.0,100,50,108.3768,373,7218.1,68,6280.21
normal_std100_100_L4_p2_test.json,normal_std100_100_L2_c1_2_test.json,4,1,2.0,1000,50,108.39924,373,7274.463,68,6275.149
normal_std100_125_L4_p2_train.json,normal_std100_125_L2_c1_2_train.json,4,1,2.0,100,50,129.954,462,8006.23,87,6875.23
normal_std100_125_L4_p2_test.json,normal_std100_125_L2_c1_2_test.json,4,1,2.0,1000,50,130.0287,462,7904.325,87,6684.725
normal_std100_150_L4_p2_train.json,normal_std100_150_L2_c1_2_train.json,4,1,2.0,100,50,153.8326,608,8404.01,110,7118.97
normal_std100_150_L4_p2_test.json,normal_std100_150_L2_c1_2_test.json,4,1,2.0,1000,50,152.16472,608,8501.869,110,7084.005
normal_std100_50_L4_p2_train.json,normal_std100_50_L2_c1_2_train.json,4,1,2.0,100,50,68.7178,177,5504.05,34,5126.15
normal_std100_50_L4_p2_test.json,normal_std100_50_L2_c1_2_test.json,4,1,2.0,1000,50,69.8306,177,5639.44,34,5189.698
normal_std100_75_L4_p2_train.json,normal_std100_75_L2_c1_2_train.json,4,1,2.0,100,50,89.5344,265,6605.14,52,5885.51
normal_std100_75_L4_p2_test.json,normal_std100_75_L2_c1_2_test.json,4,1,2.0,1000,50,87.94426,265,6491.524,52,5780.31
normal_std10_100_L4_p2_train.json,normal_std10_100_L2_c1_2_train.json,4,1,2.0,100,50,99.8062,482,1755.2,95,774.68
normal_std10_100_L4_p2_test.json,normal_std10_100_L2_c1_2_test.json,4,1,2.0,1000,50,100.01298,482,1744.95,95,756.461
normal_std10_125_L4_p2_train.json,normal_std10_125_L2_c1_2_train.json,4,1,2.0,100,50,125.1976,608,2031.91,121,789.71
normal_std10_125_L4_p2_test.json,normal_std10_125_L2_c1_2_test.json,4,1,2.0,1000,50,125.013,608,2006.136,121,771.176
normal_std10_150_L4_p2_train.json,normal_std10_150_L2_c1_2_train.json,4,1,2.0,100,50,150.2282,734,2269.71,145,787.12
normal_std10_150_L4_p2_test.json,normal_std10_150_L2_c1_2_test.json,4,1,2.0,1000,50,150.00372,734,2251.284,145,764.106
normal_std10_50_L4_p2_train.json,normal_std10_50_L2_c1_2_train.json,4,1,2.0,100,50,50.1466,233,1253.79,45,778.87
normal_std10_50_L4_p2_test.json,normal_std10_50_L2_c1_2_test.json,4,1,2.0,1000,50,50.02424,233,1243.474,45,759.498
normal_std10_75_L4_p2_train.json,normal_std10_75_L2_c1_2_train.json,4,1,2.0,100,50,74.9272,356,1503.94,71,748.62
normal_std10_75_L4_p2_test.json,normal_std10_75_L2_c1_2_test.json,4,1,2.0,1000,50,75.04618,356,1498.968,71,770.771
normal_std20_100_L4_p2_train.json,normal_std20_100_L2_c1_2_train.json,4,1,2.0,100,50,100.0826,465,2504.11,92,1457.44
normal_std20_100_L4_p2_test.json,normal_std20_100_L2_c1_2_test.json,4,1,2.0,1000,50,99.82596,465,2496.478,92,1507.442
normal_std20_125_L4_p2_train.json,normal_std20_125_L2_c1_2_train.json,4,1,2.0,100,50,125.149,592,2723.61,116,1482.12
normal_std20_125_L4_p2_test.json,normal_std20_125_L2_c1_2_test.json,4,1,2.0,1000,50,125.2034,592,2755.525,116,1504.282
normal_std20_150_L4_p2_train.json,normal_std20_150_L2_c1_2_train.json,4,1,2.0,100,50,149.8906,715,3045.4,141,1586.13
normal_std20_150_L4_p2_test.json,normal_std20_150_L2_c1_2_test.json,4,1,2.0,1000,50,150.1747,715,3006.588,141,1516.499
normal_std20_50_L4_p2_train.json,normal_std20_50_L2_c1_2_train.json,4,1,2.0,100,50,50.0426,211,2037.33,41,1550.41
normal_std20_50_L4_p2_test.json,normal_std20_50_L2_c1_2_test.json,4,1,2.0,1000,50,49.81292,211,1991.729,41,1510.257
normal_std20_75_L4_p2_train.json,normal_std20_75_L2_c1_2_train.json,4,1,2.0,100,50,75.2304,339,2264.94,66,1536.59
normal_std20_75_L4_p2_test.json,normal_std20_75_L2_c1_2_test.json,4,1,2.0,1000,50,74.90454,339,2258.989,66,1516.277
normal_std30_100_L4_p2_train.json,normal_std30_100_L2_c1_2_train.json,4,1,2.0,100,50,100.1378,450,3240.58,86,2275.17
normal_std30_100_L4_p2_test.json,normal_std30_100_L2_c1_2_test.json,4,1,2.0,1000,50,100.0901,450,3243.619,86,2260.84
normal_std30_125_L4_p2_train.json,normal_std30_125_L2_c1_2_train.json,4,1,2.0,100,50,124.785,573,3441.45,112,2235.62
normal_std30_125_L4_p2_test.json,normal_std30_125_L2_c1_2_test.json,4,1,2.0,1000,50,125.03992,573,3506.546,112,2271.335
normal_std30_150_L4_p2_train.json,normal_std30_150_L2_c1_2_train.json,4,1,2.0,100,50,150.193,700,3762.76,136,2307.21
normal_std30_150_L4_p2_test.json,normal_std30_150_L2_c1_2_test.json,4,1,2.0,1000,50,149.877,700,3749.953,136,2267.725
normal_std30_50_L4_p2_train.json,normal_std30_50_L2_c1_2_train.json,4,1,2.0,100,50,50.645,198,2712.39,37,2238.94
normal_std30_50_L4_p2_test.json,normal_std30_50_L2_c1_2_test.json,4,1,2.0,1000,50,50.74782,198,2652.579,37,2174.589
normal_std30_75_L4_p2_train.json,normal_std30_75_L2_c1_2_train.json,4,1,2.0,100,50,74.9546,322,3016.22,62,2233.74
normal_std30_75_L4_p2_test.json,normal_std30_75_L2_c1_2_test.json,4,1,2.0,1000,50,75.04686,322,2992.996,62,2275.561
normal_std50_100_L4_p2_train.json,normal_std50_100_L2_c1_2_train.json,4,1,2.0,100,50,100.7332,408,4708.08,79,3732.71
normal_std50_100_L4_p2_test.json,normal_std50_100_L2_c1_2_test.json,4,1,2.0,1000,50,100.67972,408,4684.489,79,3706.856
normal_std50_125_L4_p2_train.json,normal_std50_125_L2_c1_2_train.json,4,1,2.0,100,50,124.3206,533,5028.54,102,3768.5
normal_std50_125_L4_p2_test.json,normal_std50_125_L2_c1_2_test.json,4,1,2.0,1000,50,125.14422,533,5010.735,102,3772.493
normal_std50_150_L4_p2_train.json,normal_std50_150_L2_c1_2_train.json,4,1,2.0,100,50,148.8624,652,5232.08,125,3853.98
normal_std50_150_L4_p2_test.json,normal_std50_150_L2_c1_2_test.json,4,1,2.0,1000,50,150.207,652,5260.075,125,3830.888
normal_std50_50_L4_p2_train.json,normal_std50_50_L2_c1_2_train.json,4,1,2.0,100,50,54.1678,187,3647.76,34,3144.51
normal_std50_50_L4_p2_test.json,normal_std50_50_L2_c1_2_test.json,4,1,2.0,1000,50,54.362,187,3651.414,34,3164.28
normal_std50_75_L4_p2_train.json,normal_std50_75_L2_c1_2_train.json,4,1,2.0,100,50,76.7148,287,4391.29,55,3544.82
normal_std50_75_L4_p2_test.json,normal_std50_75_L2_c1_2_test.json,4,1,2.0,1000,50,76.12026,287,4249.429,55,3494.145
poisson_100_L4_p2_train.json,poisson_100_L2_c1_2_train.json,4,1,2.0,100,50,100.008,482,1740.13,95,765.2
poisson_100_L4_p2_test.json,poisson_100_L2_c1_2_test.json,4,1,2.0,1000,50,100.03544,482,1745.759,95,759.695
poisson_125_L4_p2_train.json,poisson_125_L2_c1_2_train.json,4,1,2.0,100,50,124.879,606,2076.35,120,824.8
poisson_125_L4_p2_test.json,poisson_125_L2_c1_2_test.json,4,1,2.0,1000,50,124.87258,606,2081.704,120,835.661
poisson_150_L4_p2_train.json,poisson_150_L2_c1_2_train.json,4,1,2.0,100,50,150.1122,729,2404.75,145,925.2
poisson_150_L4_p2_test.json,poisson_150_L2_c1_2_test.json,4,1,2.0,1000,50,149.99852,729,2408.249,145,927.669
poisson_50_L4_p2_train.json,poisson_50_L2_c1_2_train.json,4,1,2.0,100,50,49.9048,237,1024.44,47,529.32
poisson_50_L4_p2_test.json,poisson_50_L2_c1_2_test.json,4,1,2.0,1000,50,50.00682,237,1022.793,47,531.392
poisson_75_L4_p2_train.json,poisson_75_L2_c1_2_train.json,4,1,2.0,100,50,74.8742,358,1384.34,71,668.93
poisson_75_L4_p2_test.json,poisson_75_L2_c1_2_test.json,4,1,2.0,1000,50,75.00522,358,1400.761,71,654.109
