dataset,source_file,L,h,p,N,num_periods,mean_d,opt_basestock_S,avg_cost_basestock,opt_constant_q,avg_cost_constant
exponential_100_L8_p10_train.json,exponential_100_L2_c1_2_train.json,8,1,10.0,100,50,99.4896,903,19710.26,84,16561.13
exponential_100_L8_p10_test.json,exponential_100_L2_c1_2_test.json,8,1,10.0,1000,50,99.61768,903,20226.152,84,17167.013
exponential_125_L8_p10_train.json,exponential_125_L2_c1_2_train.json,8,1,10.0,100,50,123.813,1106,25599.21,105,21388.39
exponential_125_L8_p10_test.json,exponential_125_L2_c1_2_test.json,8,1,10.0,1000,50,124.453,1106,25192.063,105,21541.774
exponential_150_L8_p10_train.json,exponential_150_L2_c1_2_train.json,8,1,10.0,100,50,147.1804,1305,30221.9,123,25853.18
exponential_150_L8_p10_test.json,exponential_150_L2_c1_2_test.json,8,1,10.0,1000,50,149.89432,1305,30736.059,123,26862.568
exponential_50_L8_p10_train.json,exponential_50_L2_c1_2_train.json,8,1,10.0,100,50,49.5956,451,10234.58,41,8959.02
exponential_50_L8_p10_test.json,exponential_50_L2_c1_2_test.json,8,1,10.0,1000,50,49.9208,451,10237.255,41,8707.26
exponential_75_L8_p10_train.json,exponential_75_L2_c1_2_train.json,8,1,10.0,100,50,74.6654,658,15200.37,62,13337.26
exponential_75_L8_p10_test.json,exponential_75_L2_c1_2_test.json,8,1,10.0,1000,50,74.9064,658,15342.236,62,13128.828
normal_std100_100_L8_p10_train.json,normal_std100_100_L2_c1_2_train.json,8,1,10.0,100,50,108.3768,1027,19287.64,97,15677.17
normal_std100_100_L8_p10_test.json,normal_std100_100_L2_c1_2_test.json,8,1,10.0,1000,50,108.39924,1027,19153.334,97,16163.414
normal_std100_125_L8_p10_train.json,normal_std100_125_L2_c1_2_train.json,8,1,10.0,100,50,129.954,1225,21097.04,116,17274.26
normal_std100_125_L8_p10_test.json,normal_std100_125_L2_c1_2_test.json,8,1,10.0,1000,50,130.0287,1225,20742.503,116,16753.961
normal_std100_150_L8_p10_train.json,normal_std100_150_L2_c1_2_train.json,8,1,10.0,100,50,153.8326,1441,22257.52,140,17639.66
normal_std100_150_L8_p10_test.json,normal_std100_150_L2_c1_2_test.json,8,1,10.0,1000,50,152.16472,1441,22336.839,140,17863.496
normal_std100_50_L8_p10_train.json,normal_std100_50_L2_c1_2_train.json,8,1,10.0,100,50,68.7178,630,15778.73,58,13532.71
