dataset,source_file,L,h,p,N,num_periods,mean_d,opt_basestock_S,avg_cost_basestock,opt_constant_q,avg_cost_constant
exponential_100_L6_p2_train.json,exponential_100_L2_c1_2_train.json,6,1,2.0,100,50,99.4896,396,7450.72,57,6091.27
exponential_100_L6_p2_test.json,exponential_100_L2_c1_2_test.json,6,1,2.0,1000,50,99.61768,396,7429.298,57,6124.462
exponential_125_L6_p2_train.json,exponential_125_L2_c1_2_train.json,6,1,2.0,100,50,123.813,566,9540.65,69,7691.04
exponential_125_L6_p2_test.json,exponential_125_L2_c1_2_test.json,6,1,2.0,1000,50,124.453,566,9499.717,69,7658.678
exponential_150_L6_p2_train.json,exponential_150_L2_c1_2_train.json,6,1,2.0,100,50,147.1804,730,11742.29,84,9103.77
exponential_150_L6_p2_test.json,exponential_150_L2_c1_2_test.json,6,1,2.0,1000,50,149.89432,730,11812.276,84,9263.282
exponential_50_L6_p2_train.json,exponential_50_L2_c1_2_train.json,6,1,2.0,100,50,49.5956,175,3724.27,28,3117.38
exponential_50_L6_p2_test.json,exponential_50_L2_c1_2_test.json,6,1,2.0,1000,50,49.9208,175,3717.217,28,3096.962
exponential_75_L6_p2_train.json,exponential_75_L2_c1_2_train.json,6,1,2.0,100,50,74.6654,259,5538.98,42,4547.78
exponential_75_L6_p2_test.json,exponential_75_L2_c1_2_test.json,6,1,2.0,1000,50,74.9064,259,5572.748,42,4617.427
normal_std100_100_L6_p2_train.json,normal_std100_100_L2_c1_2_train.json,6,1,2.0,100,50,108.3768,458,7846.49,68,6280.21
normal_std100_100_L6_p2_test.json,normal_std100_100_L2_c1_2_test.json,6,1,2.0,1000,50,108.39924,458,7812.258,68,6275.149
normal_std100_125_L6_p2_train.json,normal_std100_125_L2_c1_2_train.json,6,1,2.0,100,50,129.954,609,8902.41,87,6875.23
normal_std100_125_L6_p2_test.json,normal_std100_125_L2_c1_2_test.json,6,1,2.0,1000,50,130.0287,609,8709.154,87,6684.725
normal_std100_150_L6_p2_train.json,normal_std100_150_L2_c1_2_train.json,6,1,2.0,100,50,153.8326,776,9565.66,110,7118.97
normal_std100_150_L6_p2_test.json,normal_std100_150_L2_c1_2_test.json,6,1,2.0,1000,50,152.16472,776,9558.511,110,7084.005
normal_std100_50_L6_p2_train.json,normal_std100_50_L2_c1_2_train.json,6,1,2.0,100,50,68.7178,199,5793.4,34,5126.15
normal_std100_50_L6_p2_test.json,normal_std100_50_L2_c1_2_test.json,6,1,2.0,1000,50,69.8306,199,5884.211,34,5189.698
normal_std100_75_L6_p2_train.json,normal_std100_75_L2_c1_2_train.json,6,1,2.0,100,50,89.5344,326,7002.7,52,5885.51
normal_std100_75_L6_p2_test.json,normal_std100_75_L2_c1_2_test.json,6,1,2.0,1000,50,87.94426,326,6859.982,52,5780.31
normal_std10_100_L6_p2_train.json,normal_std10_100_L2_c1_2_train.json,6,1,2.0,100,50,99.8062,661,2795.95,95,774.68
normal_std10_100_L6_p2_test.json,normal_std10_100_L2_c1_2_test.json,6,1,2.0,1000,50,100.01298,661,2789.606,95,756.461
