dataset,source_file,L,h,p,N,num_periods,mean_d,opt_basestock_S,avg_cost_basestock,opt_constant_q,avg_cost_constant
exponential_100_L4_p6_train.json,exponential_100_L2_c1_2_train.json,4,1,6.0,100,50,99.4896,494,13337.37,78,12357.24
exponential_100_L4_p6_test.json,exponential_100_L2_c1_2_test.json,4,1,6.0,1000,50,99.61768,494,13385.791,78,12720.985
exponential_125_L4_p6_train.json,exponential_125_L2_c1_2_train.json,4,1,6.0,100,50,123.813,626,17073.61,94,15894.45
exponential_125_L4_p6_test.json,exponential_125_L2_c1_2_test.json,4,1,6.0,1000,50,124.453,626,16750.98,94,15932.403
exponential_150_L4_p6_train.json,exponential_150_L2_c1_2_train.json,4,1,6.0,100,50,147.1804,733,19975.07,111,19043.32
exponential_150_L4_p6_test.json,exponential_150_L2_c1_2_test.json,4,1,6.0,1000,50,149.89432,733,20409.073,111,19636.618
exponential_50_L4_p6_train.json,exponential_50_L2_c1_2_train.json,4,1,6.0,100,50,49.5956,247,6831.34,37,6527.88
exponential_50_L4_p6_test.json,exponential_50_L2_c1_2_test.json,4,1,6.0,1000,50,49.9208,247,6811.468,37,6447.091
exponential_75_L4_p6_train.json,exponential_75_L2_c1_2_train.json,4,1,6.0,100,50,74.6654,369,10005.4,55,9685.54
exponential_75_L4_p6_test.json,exponential_75_L2_c1_2_test.json,4,1,6.0,1000,50,74.9064,369,10264.065,55,9681.33
normal_std100_100_L4_p6_train.json,normal_std100_100_L2_c1_2_train.json,4,1,6.0,100,50,108.3768,577,12628.49,90,12024.17
normal_std100_100_L4_p6_test.json,normal_std100_100_L2_c1_2_test.json,4,1,6.0,1000,50,108.39924,577,12710.316,90,12262.969
normal_std100_125_L4_p6_train.json,normal_std100_125_L2_c1_2_train.json,4,1,6.0,100,50,129.954,697,13653.25,109,13205.77
normal_std100_125_L4_p6_test.json,normal_std100_125_L2_c1_2_test.json,4,1,6.0,1000,50,130.0287,697,13427.215,109,12749.821
normal_std100_150_L4_p6_train.json,normal_std100_150_L2_c1_2_train.json,4,1,6.0,100,50,153.8326,830,13896.72,133,13451.33
normal_std100_150_L4_p6_test.json,normal_std100_150_L2_c1_2_test.json,4,1,6.0,1000,50,152.16472,830,14172.769,133,13679.603
normal_std100_50_L4_p6_train.json,normal_std100_50_L2_c1_2_train.json,4,1,6.0,100,50,68.7178,367,10439.7,51,10291.3
normal_std100_50_L4_p6_test.json,normal_std100_50_L2_c1_2_test.json,4,1,6.0,1000,50,69.8306,367,10570.123,51,10381.156
normal_std100_75_L4_p6_train.json,normal_std100_75_L2_c1_2_train.json,4,1,6.0,100,50,89.5344,485,11852.47,71,11272.5
normal_std100_75_L4_p6_test.json,normal_std100_75_L2_c1_2_test.json,4,1,6.0,1000,50,87.94426,485,11693.692,71,11388.87
normal_std10_100_L4_p6_train.json,normal_std10_100_L2_c1_2_train.json,4,1,6.0,100,50,99.8062,506,2334.76,97,1499.31
normal_std10_100_L4_p6_test.json,normal_std10_100_L2_c1_2_test.json,4,1,6.0,1000,50,100.01298,506,2315.131,97,1451.316
