dataset,source_file,L,h,p,N,num_periods,mean_d,opt_basestock_S,avg_cost_basestock,opt_constant_q,avg_cost_constant
exponential_100_L6_p4_train.json,exponential_100_L2_c1_2_train.json,6,1,4.0,100,50,99.4896,536,11525.61,71,9635.29
exponential_100_L6_p4_test.json,exponential_100_L2_c1_2_test.json,6,1,4.0,1000,50,99.61768,536,11628.226,71,9841.436
exponential_125_L6_p4_train.json,exponential_125_L2_c1_2_train.json,6,1,4.0,100,50,123.813,633,14540.83,86,12346.0
exponential_125_L6_p4_test.json,exponential_125_L2_c1_2_test.json,6,1,4.0,1000,50,124.453,633,14438.947,86,12325.545
exponential_150_L6_p4_train.json,exponential_150_L2_c1_2_train.json,6,1,4.0,100,50,147.1804,771,17213.23,102,14661.84
exponential_150_L6_p4_test.json,exponential_150_L2_c1_2_test.json,6,1,4.0,1000,50,149.89432,771,17498.657,102,15062.057
exponential_50_L6_p4_train.json,exponential_50_L2_c1_2_train.json,6,1,4.0,100,50,49.5956,257,5888.8,34,5031.92
exponential_50_L6_p4_test.json,exponential_50_L2_c1_2_test.json,6,1,4.0,1000,50,49.9208,257,5861.465,34,4982.589
exponential_75_L6_p4_train.json,exponential_75_L2_c1_2_train.json,6,1,4.0,100,50,74.6654,394,8720.03,51,7385.31
exponential_75_L6_p4_test.json,exponential_75_L2_c1_2_test.json,6,1,4.0,1000,50,74.9064,394,8787.208,51,7451.577
normal_std100_100_L6_p4_train.json,normal_std100_100_L2_c1_2_train.json,6,1,4.0,100,50,108.3768,633,11623.83,83,9589.02
normal_std100_100_L6_p4_test.json,normal_std100_100_L2_c1_2_test.json,6,1,4.0,1000,50,108.39924,633,11582.679,83,9652.1
normal_std100_125_L6_p4_train.json,normal_std100_125_L2_c1_2_train.json,6,1,4.0,100,50,129.954,783,12959.7,101,10467.48
normal_std100_125_L6_p4_test.json,normal_std100_125_L2_c1_2_test.json,6,1,4.0,1000,50,130.0287,783,12656.355,101,10146.469
normal_std100_150_L6_p4_train.json,normal_std100_150_L2_c1_2_train.json,6,1,4.0,100,50,153.8326,954,13660.2,126,10787.02
normal_std100_150_L6_p4_test.json,normal_std100_150_L2_c1_2_test.json,6,1,4.0,1000,50,152.16472,954,13613.24,126,10871.388
normal_std100_50_L6_p4_train.json,normal_std100_50_L2_c1_2_train.json,6,1,4.0,100,50,68.7178,344,9168.21,45,8071.08
normal_std100_50_L6_p4_test.json,normal_std100_50_L2_c1_2_test.json,6,1,4.0,1000,50,69.8306,344,9290.627,45,8137.072
normal_std100_75_L6_p4_train.json,normal_std100_75_L2_c1_2_train.json,6,1,4.0,100,50,89.5344,503,10689.88,65,8999.07
normal_std100_75_L6_p4_test.json,normal_std100_75_L2_c1_2_test.json,6,1,4.0,1000,50,87.94426,503,10453.83,65,8962.739
normal_std10_100_L6_p4_train.json,normal_std10_100_L2_c1_2_train.json,6,1,4.0,100,50,99.8062,687,3232.3,97,1193.09
normal_std10_100_L6_p4_test.json,normal_std10_100_L2_c1_2_test.json,6,1,4.0,1000,50,100.01298,687,3206.935,97,1127.966
normal_std10_125_L6_p4_train.json,normal_std10_125_L2_c1_2_train.json,6,1,4.0,100,50,125.1976,864,3747.94,122,1181.71
normal_std10_125_L6_p4_test.json,normal_std10_125_L2_c1_2_test.json,6,1,4.0,1000,50,125.013,864,3756.74,122,1153.763
normal_std10_150_L6_p4_train.json,normal_std10_150_L2_c1_2_train.json,6,1,4.0,100,50,150.2282,1039,4274.81,147,1191.73
normal_std10_150_L6_p4_test.json,normal_std10_150_L2_c1_2_test.json,6,1,4.0,1000,50,150.00372,1039,4271.167,147,1141.944
normal_std10_50_L6_p4_train.json,normal_std10_50_L2_c1_2_train.json,6,1,4.0,100,50,50.1466,339,2174.32,47,1167.71
normal_std10_50_L6_p4_test.json,normal_std10_50_L2_c1_2_test.json,6,1,4.0,1000,50,50.02424,339,2151.39,47,1139.665
normal_std10_75_L6_p4_train.json,normal_std10_75_L2_c1_2_train.json,6,1,4.0,100,50,74.9272,513,2710.01,72,1105.92
normal_std10_75_L6_p4_test.json,normal_std10_75_L2_c1_2_test.json,6,1,4.0,1000,50,75.04618,513,2688.262,72,1152.894
normal_std20_100_L6_p4_train.json,normal_std20_100_L2_c1_2_train.json,6,1,4.0,100,50,100.0826,677,4291.56,95,2172.39
normal_std20_100_L6_p4_test.json,normal_std20_100_L2_c1_2_test.json,6,1,4.0,1000,50,99.82596,677,4319.985,95,2290.44
normal_std20_125_L6_p4_train.json,normal_std20_125_L2_c1_2_train.json,6,1,4.0,100,50,125.149,851,4846.7,119,2255.39
normal_std20_125_L6_p4_test.json,normal_std20_125_L2_c1_2_test.json,6,1,4.0,1000,50,125.2034,851,4857.194,119,2260.673
normal_std20_150_L6_p4_train.json,normal_std20_150_L2_c1_2_train.json,6,1,4.0,100,50,149.8906,1025,5469.51,144,2376.85
normal_std20_150_L6_p4_test.json,normal_std20_150_L2_c1_2_test.json,6,1,4.0,1000,50,150.1747,1025,5377.59,144,2283.692
normal_std20_50_L6_p4_train.json,normal_std20_50_L2_c1_2_train.json,6,1,4.0,100,50,50.0426,327,3306.47,44,2336.07
normal_std20_50_L6_p4_test.json,normal_std20_50_L2_c1_2_test.json,6,1,4.0,1000,50,49.81292,327,3262.485,44,2275.132
normal_std20_75_L6_p4_train.json,normal_std20_75_L2_c1_2_train.json,6,1,4.0,100,50,75.2304,506,3784.69,69,2337.97
normal_std20_75_L6_p4_test.json,normal_std20_75_L2_c1_2_test.json,6,1,4.0,1000,50,74.90454,506,3797.607,69,2290.584
normal_std30_100_L6_p4_train.json,normal_std30_100_L2_c1_2_train.json,6,1,4.0,100,50,100.1378,662,5447.67,91,3426.15
normal_std30_100_L6_p4_test.json,normal_std30_100_L2_c1_2_test.json,6,1,4.0,1000,50,100.0901,662,5448.9,91,3400.143
