dataset,source_file,L,h,p,N,num_periods,mean_d,opt_basestock_S,avg_cost_basestock,opt_constant_q,avg_cost_constant
exponential_100_L6_p6_train.json,exponential_100_L2_c1_2_train.json,6,1,6.0,100,50,99.4896,633,14411.35,78,12357.24
exponential_100_L6_p6_test.json,exponential_100_L2_c1_2_test.json,6,1,6.0,1000,50,99.61768,633,14596.944,78,12720.985
exponential_125_L6_p6_train.json,exponential_125_L2_c1_2_train.json,6,1,6.0,100,50,123.813,778,18338.96,94,15894.45
exponential_125_L6_p6_test.json,exponential_125_L2_c1_2_test.json,6,1,6.0,1000,50,124.453,778,18100.028,94,15932.403
exponential_150_L6_p6_train.json,exponential_150_L2_c1_2_train.json,6,1,6.0,100,50,147.1804,928,21581.64,111,19043.32
exponential_150_L6_p6_test.json,exponential_150_L2_c1_2_test.json,6,1,6.0,1000,50,149.89432,928,22090.764,111,19636.618
exponential_50_L6_p6_train.json,exponential_50_L2_c1_2_train.json,6,1,6.0,100,50,49.5956,310,7419.16,37,6527.88
exponential_50_L6_p6_test.json,exponential_50_L2_c1_2_test.json,6,1,6.0,1000,50,49.9208,310,7361.553,37,6447.091
exponential_75_L6_p6_train.json,exponential_75_L2_c1_2_train.json,6,1,6.0,100,50,74.6654,464,10922.42,55,9685.54
exponential_75_L6_p6_test.json,exponential_75_L2_c1_2_test.json,6,1,6.0,1000,50,74.9064,464,11076.931,55,9681.33
normal_std100_100_L6_p6_train.json,normal_std100_100_L2_c1_2_train.json,6,1,6.0,100,50,108.3768,730,14107.33,90,12024.17
normal_std100_100_L6_p6_test.json,normal_std100_100_L2_c1_2_test.json,6,1,6.0,1000,50,108.39924,730,14027.519,90,12262.969
normal_std100_125_L6_p6_train.json,normal_std100_125_L2_c1_2_train.json,6,1,6.0,100,50,129.954,899,15588.97,109,13205.77
normal_std100_125_L6_p6_test.json,normal_std100_125_L2_c1_2_test.json,6,1,6.0,1000,50,130.0287,899,15219.825,109,12749.821
normal_std100_150_L6_p6_train.json,normal_std100_150_L2_c1_2_train.json,6,1,6.0,100,50,153.8326,1069,16211.14,133,13451.33
normal_std100_150_L6_p6_test.json,normal_std100_150_L2_c1_2_test.json,6,1,6.0,1000,50,152.16472,1069,16252.713,133,13679.603
normal_std100_50_L6_p6_train.json,normal_std100_50_L2_c1_2_train.json,6,1,6.0,100,50,68.7178,443,11430.53,51,10291.3
normal_std100_50_L6_p6_test.json,normal_std100_50_L2_c1_2_test.json,6,1,6.0,1000,50,69.8306,443,11534.325,51,10381.156
normal_std100_75_L6_p6_train.json,normal_std100_75_L2_c1_2_train.json,6,1,6.0,100,50,89.5344,605,13001.56,71,11272.5
normal_std100_75_L6_p6_test.json,normal_std100_75_L2_c1_2_test.json,6,1,6.0,1000,50,87.94426,605,12827.86,71,11388.87
normal_std10_100_L6_p6_train.json,normal_std10_100_L2_c1_2_train.json,6,1,6.0,100,50,99.8062,697,3510.11,97,1499.31
normal_std10_100_L6_p6_test.json,normal_std10_100_L2_c1_2_test.json,6,1,6.0,1000,50,100.01298,697,3473.433,97,1451.316
normal_std10_125_L6_p6_train.json,normal_std10_125_L2_c1_2_train.json,6,1,6.0,100,50,125.1976,875,4022.43,123,1473.57
normal_std10_125_L6_p6_test.json,normal_std10_125_L2_c1_2_test.json,6,1,6.0,1000,50,125.013,875,4028.105,123,1451.698
normal_std10_150_L6_p6_train.json,normal_std10_150_L2_c1_2_train.json,6,1,6.0,100,50,150.2282,1051,4552.23,148,1503.87
normal_std10_150_L6_p6_test.json,normal_std10_150_L2_c1_2_test.json,6,1,6.0,1000,50,150.00372,1051,4543.901,148,1436.976
normal_std10_50_L6_p6_train.json,normal_std10_50_L2_c1_2_train.json,6,1,6.0,100,50,50.1466,351,2448.8,48,1462.38
