dataset,exponential_L6_c1_2,normal_std30_L6_c1_2,poisson_L6_c1_2
normal_std100_75_L4_p4_train,8784.32,8710.3,8678.74
normal_std100_75_L4_p4_test,8653.623,8556.442,8608.485
normal_std10_100_L4_p4_train,1141.02,1125.39,1091.08
normal_std10_100_L4_p4_test,1103.327,1092.426,1066.551
normal_std10_100_L4_p4_train,1141.02,1125.39,1091.08
normal_std10_100_L4_p4_test,1103.327,1092.426,1066.551
normal_std10_125_L4_p4_train,1148.31,1149.75,1105.41
normal_std10_125_L4_p4_test,1125.906,1124.922,1084.51
normal_std10_125_L4_p4_train,1148.31,1149.75,1105.41
normal_std10_125_L4_p4_test,1125.906,1124.922,1084.51
normal_std10_150_L4_p4_train,1159.88,1172.89,1195.89
normal_std10_150_L4_p4_test,1126.104,1140.566,1190.815
normal_std10_150_L4_p4_train,1159.88,1172.89,1195.89
normal_std10_150_L4_p4_test,1126.104,1140.566,1190.815
normal_std10_50_L4_p4_train,1145.09,1106.96,1069.71
normal_std10_50_L4_p4_test,1131.917,1088.612,1058.892
normal_std10_75_L4_p4_train,1087.54,1087.86,1092.96
normal_std10_75_L4_p4_test,1122.419,1106.287,1083.425
normal_std10_50_L4_p4_train,1145.09,1106.96,1069.71
normal_std10_50_L4_p4_test,1131.917,1088.612,1058.892
normal_std20_100_L4_p4_train,2093.73,2094.74,2096.24
normal_std20_100_L4_p4_test,2156.303,2156.985,2144.355
normal_std10_75_L4_p4_train,1087.54,1087.86,1092.96
normal_std10_75_L4_p4_test,1122.419,1106.287,1083.425
normal_std20_125_L4_p4_train,2212.2,2175.34,2071.42
normal_std20_125_L4_p4_test,2218.366,2196.736,2128.228
normal_std20_100_L4_p4_train,2093.73,2094.74,2096.24
normal_std20_100_L4_p4_test,2156.303,2156.985,2144.355
normal_std20_150_L4_p4_train,2334.21,2297.57,2242.77
normal_std20_150_L4_p4_test,2239.407,2197.973,2161.915
normal_std20_125_L4_p4_train,2212.2,2175.34,2071.42
normal_std20_125_L4_p4_test,2218.366,2196.736,2128.228
normal_std20_50_L4_p4_train,2213.47,2183.98,2162.44
normal_std20_50_L4_p4_test,2171.644,2144.914,2118.275
normal_std20_150_L4_p4_train,2334.21,2297.57,2242.77
normal_std20_150_L4_p4_test,2239.407,2197.973,2161.915
normal_std20_75_L4_p4_train,2223.42,2212.21,2182.98
normal_std20_75_L4_p4_test,2186.445,2165.185,2146.622
normal_std20_50_L4_p4_train,2213.47,2183.98,2162.44
normal_std20_50_L4_p4_test,2171.644,2144.914,2118.275
normal_std30_100_L4_p4_train,3279.36,3262.33,3198.43
normal_std30_100_L4_p4_test,3248.74,3236.887,3187.207
normal_std20_75_L4_p4_train,2223.42,2212.21,2182.98
normal_std20_75_L4_p4_test,2186.445,2165.185,2146.622
normal_std30_125_L4_p4_train,3218.37,3187.12,3096.66
normal_std30_125_L4_p4_test,3282.41,3259.16,3196.753
normal_std30_100_L4_p4_train,3279.36,3262.33,3198.43
normal_std30_100_L4_p4_test,3248.74,3236.887,3187.207
normal_std30_150_L4_p4_train,3334.69,3298.97,3210.83
normal_std30_150_L4_p4_test,3312.666,3278.556,3203.598
normal_std30_125_L4_p4_train,3218.37,3187.12,3096.66
normal_std30_125_L4_p4_test,3282.41,3259.16,3196.753
normal_std30_50_L4_p4_train,3234.22,3209.22,3195.35
normal_std30_50_L4_p4_test,3132.928,3102.049,3086.299
normal_std30_150_L4_p4_train,3334.69,3298.97,3210.83
normal_std30_150_L4_p4_test,3312.666,3278.556,3203.598
normal_std30_75_L4_p4_train,3206.71,3200.36,3177.73
normal_std30_75_L4_p4_test,3235.999,3234.673,3217.434
normal_std30_50_L4_p4_train,3234.22,3209.22,3195.35
normal_std30_50_L4_p4_test,3132.928,3102.049,3086.299
normal_std50_100_L4_p4_train,5275.22,5298.41,5215.01
normal_std50_100_L4_p4_test,5266.82,5274.863,5232.697
normal_std30_75_L4_p4_train,3206.71,3200.36,3177.73
normal_std30_75_L4_p4_test,3235.999,3234.673,3217.434
normal_std50_125_L4_p4_train,5350.51,5334.88,5316.4
normal_std50_125_L4_p4_test,5379.328,5380.52,5288.934
normal_std50_100_L4_p4_train,5275.22,5298.41,5215.01
normal_std50_100_L4_p4_test,5266.82,5274.863,5232.697
normal_std50_150_L4_p4_train,5660.28,5513.74,5384.49
normal_std50_150_L4_p4_test,5586.301,5408.696,5311.777
normal_std50_125_L4_p4_train,5350.51,5334.88,5316.4
normal_std50_125_L4_p4_test,5379.328,5380.52,5288.934
normal_std50_50_L4_p4_train,4586.08,4587.14,4579.91
normal_std50_50_L4_p4_test,4626.129,4629.122,4639.363
normal_std50_150_L4_p4_train,5660.28,5513.74,5384.49
normal_std50_150_L4_p4_test,5586.301,5408.696,5311.777
normal_std50_75_L4_p4_train,5150.7,5139.01,5125.48
normal_std50_75_L4_p4_test,5067.802,5049.614,5040.222
normal_std50_50_L4_p4_train,4586.08,4587.14,4579.91
normal_std50_50_L4_p4_test,4626.129,4629.122,4639.363
poisson_100_L4_p4_train,1133.48,1113.78,1177.39
poisson_100_L4_p4_test,1121.958,1102.084,1171.238
poisson_125_L4_p4_train,1212.17,1252.02,1162.14
poisson_125_L4_p4_test,1233.135,1271.79,1185.015
normal_std50_75_L4_p4_train,5150.7,5139.01,5125.48
normal_std50_75_L4_p4_test,5067.802,5049.614,5040.222
poisson_150_L4_p4_train,1383.89,1404.99,1397.33
poisson_150_L4_p4_test,1367.978,1396.679,1404.797
poisson_100_L4_p4_train,1133.48,1113.78,1177.39
poisson_100_L4_p4_test,1121.958,1102.084,1171.238
poisson_50_L4_p4_train,754.51,750.0,746.61
poisson_50_L4_p4_test,778.405,777.427,754.028
poisson_125_L4_p4_train,1212.17,1252.02,1162.14
poisson_125_L4_p4_test,1233.135,1271.79,1185.015
poisson_75_L4_p4_train,985.15,956.83,941.21
poisson_75_L4_p4_test,977.499,962.817,945.098
poisson_150_L4_p4_train,1383.89,1404.99,1397.33
poisson_150_L4_p4_test,1367.978,1396.679,1404.797
poisson_50_L4_p4_train,754.51,750.0,746.61
poisson_50_L4_p4_test,778.405,777.427,754.028
poisson_75_L4_p4_train,985.15,956.83,941.21
poisson_75_L4_p4_test,977.499,962.817,945.098
