policy_id,dataset_id,split,avg_cost,ci_lower,ci_upper,tune_status,tune_train_avg,tuned_params,error
exponential_L6_c1_2,exponential_100_L6_p4,train,9607.94,9161.934000000001,10004.0515,ok_expanded,9607.94,"{""base_stock"": 0.7115115948969518, ""safety_stock"": 0.11681947516412114, ""pipeline_weight"": 0.2868628857455014, ""smoothing_factor"": 0.023593492572127908, ""lost_sales_weight"": 4.688026757993129, ""demand_buffer"": 956.711480538611, ""min_order_threshold"": 29.090625686837907}",
exponential_L6_c1_2,exponential_100_L6_p4,test,9760.876,9637.740275,9900.15035,ok_expanded,9607.94,"{""base_stock"": 0.7115115948969518, ""safety_stock"": 0.11681947516412114, ""pipeline_weight"": 0.2868628857455014, ""smoothing_factor"": 0.023593492572127908, ""lost_sales_weight"": 4.688026757993129, ""demand_buffer"": 956.711480538611, ""min_order_threshold"": 29.090625686837907}",
normal_std30_L6_c1_2,exponential_100_L6_p4,train,9604.61,9151.44425,10006.752,ok_expanded,9604.61,"{""base_stock"": 791.9129266002653, ""safety_stock"": 260.3096188789475, ""pipeline_weight"": 0.3985062333719106, ""demand_forecast"": 26.44893059224164, ""smoothing_factor"": 0.050266392058989244, ""forecast_weight"": 0.8685112787725774, ""adjustment_factor"": 0.8855449060524871, ""pipeline_discount"": 0.638106527615228, ""min_order"": 0.0038394288016897348}",
normal_std30_L6_c1_2,exponential_100_L6_p4,test,9732.842,9620.883225,9869.0455,ok_expanded,9604.61,"{""base_stock"": 791.9129266002653, ""safety_stock"": 260.3096188789475, ""pipeline_weight"": 0.3985062333719106, ""demand_forecast"": 26.44893059224164, ""smoothing_factor"": 0.050266392058989244, ""forecast_weight"": 0.8685112787725774, ""adjustment_factor"": 0.8855449060524871, ""pipeline_discount"": 0.638106527615228, ""min_order"": 0.0038394288016897348}",
poisson_L6_c1_2,exponential_100_L6_p4,train,9630.75,9182.9615,10041.96675,ok_expanded,9630.75,"{""safety_stock"": 75.08363245558346, ""demand_estimate"": 161.60548218409, ""max_order"": 70.26810785836143}",
poisson_L6_c1_2,exponential_100_L6_p4,test,9800.368,9677.4015,9940.43905,ok_expanded,9630.75,"{""safety_stock"": 75.08363245558346, ""demand_estimate"": 161.60548218409, ""max_order"": 70.26810785836143}",
exponential_L6_c1_2,exponential_125_L6_p4,train,12240.51,11752.9345,12700.865749999999,ok_expanded,12240.51,"{""base_stock"": 399.2186744886704, ""safety_stock"": 15.450865376331363, ""pipeline_weight"": 1.0, ""smoothing_factor"": 0.029941658624399084, ""lost_sales_weight"": 1.1146321959018706, ""demand_buffer"": 7.700717665093591, ""min_order_threshold"": 0.0007949817330126614}",
exponential_L6_c1_2,exponential_125_L6_p4,test,12206.754,12048.870874999999,12373.860275000001,ok_expanded,12240.51,"{""base_stock"": 399.2186744886704, ""safety_stock"": 15.450865376331363, ""pipeline_weight"": 1.0, ""smoothing_factor"": 0.029941658624399084, ""lost_sales_weight"": 1.1146321959018706, ""demand_buffer"": 7.700717665093591, ""min_order_threshold"": 0.0007949817330126614}",
normal_std30_L6_c1_2,exponential_125_L6_p4,train,12233.59,11757.31725,12693.315499999999,ok_expanded,12233.59,"{""base_stock"": 1070.0904495851867, ""safety_stock"": 109.14208973408726, ""pipeline_weight"": 0.7669312389912363, ""demand_forecast"": 139.7715865830159, ""smoothing_factor"": 0.049248895218919835, ""forecast_weight"": 0.33760852017321225, ""adjustment_factor"": 0.056402655863950324, ""pipeline_discount"": 1.0, ""min_order"": 4.8810683561082575}",
normal_std30_L6_c1_2,exponential_125_L6_p4,test,12176.867,12022.3164,12342.33655,ok_expanded,12233.59,"{""base_stock"": 1070.0904495851867, ""safety_stock"": 109.14208973408726, ""pipeline_weight"": 0.7669312389912363, ""demand_forecast"": 139.7715865830159, ""smoothing_factor"": 0.049248895218919835, ""forecast_weight"": 0.33760852017321225, ""adjustment_factor"": 0.056402655863950324, ""pipeline_discount"": 1.0, ""min_order"": 4.8810683561082575}",
poisson_L6_c1_2,exponential_125_L6_p4,train,12272.65,11801.3385,12737.537,ok_expanded,12272.65,"{""safety_stock"": 0.0002008650812819622, ""demand_estimate"": 174.5524062996097, ""max_order"": 93.34733619023335}",
poisson_L6_c1_2,exponential_125_L6_p4,test,12180.568,12031.76735,12329.782000000001,ok_expanded,12272.65,"{""safety_stock"": 0.0002008650812819622, ""demand_estimate"": 174.5524062996097, ""max_order"": 93.34733619023335}",
exponential_L6_c1_2,exponential_150_L6_p4,train,14443.07,13788.2125,15002.855249999999,ok_expanded,14443.07,"{""base_stock"": 1834.8623771540156, ""safety_stock"": 81.5895445113602, ""pipeline_weight"": 0.6515668638184128, ""smoothing_factor"": 0.09869670128466332, ""lost_sales_weight"": 4.117986911393378, ""demand_buffer"": 0.19796882655858802, ""min_order_threshold"": 0.8520499525857375}",
exponential_L6_c1_2,exponential_150_L6_p4,test,14788.714,14623.68305,14979.9105,ok_expanded,14443.07,"{""base_stock"": 1834.8623771540156, ""safety_stock"": 81.5895445113602, ""pipeline_weight"": 0.6515668638184128, ""smoothing_factor"": 0.09869670128466332, ""lost_sales_weight"": 4.117986911393378, ""demand_buffer"": 0.19796882655858802, ""min_order_threshold"": 0.8520499525857375}",
normal_std30_L6_c1_2,exponential_150_L6_p4,train,14445.42,13781.939499999999,15001.0165,ok_expanded,14445.42,"{""base_stock"": 420.31074898512054, ""safety_stock"": 444.7894280844482, ""pipeline_weight"": 0.687815710414074, ""demand_forecast"": 120.75341906226977, ""smoothing_factor"": 0.08529742252520733, ""forecast_weight"": 0.48916030615081163, ""adjustment_factor"": 0.45611536808523123, ""pipeline_discount"": 0.7467144872396834, ""min_order"": 1.6486739209706276e-06}",
normal_std30_L6_c1_2,exponential_150_L6_p4,test,14802.941,14635.13335,14988.158625,ok_expanded,14445.42,"{""base_stock"": 420.31074898512054, ""safety_stock"": 444.7894280844482, ""pipeline_weight"": 0.687815710414074, ""demand_forecast"": 120.75341906226977, ""smoothing_factor"": 0.08529742252520733, ""forecast_weight"": 0.48916030615081163, ""adjustment_factor"": 0.45611536808523123, ""pipeline_discount"": 0.7467144872396834, ""min_order"": 1.6486739209706276e-06}",
poisson_L6_c1_2,exponential_150_L6_p4,train,14449.08,13796.12825,14961.68075,ok_expanded,14449.08,"{""safety_stock"": 487.3564055814545, ""demand_estimate"": 93.14998515216696, ""max_order"": 109.84447247760497}",
poisson_L6_c1_2,exponential_150_L6_p4,test,14861.468,14679.097625,15053.2529,ok_expanded,14449.08,"{""safety_stock"": 487.3564055814545, ""demand_estimate"": 93.14998515216696, ""max_order"": 109.84447247760497}",
