policy_id,dataset_id,split,avg_cost,ci_lower,ci_upper,tune_status,tune_train_avg,tuned_params,error
exponential_L6_c1_2,exponential_100_L4_p10,train,15649.94,14792.9635,16364.581999999999,ok_expanded,15649.94,"{""base_stock"": 4.9273550137530915, ""safety_stock"": 2.875461761642346e-06, ""pipeline_weight"": 0.8072904017657979, ""smoothing_factor"": 0.2435869070969033, ""lost_sales_weight"": 0.4511468910520496, ""demand_buffer"": 359.06802276297645, ""min_order_threshold"": 3.843591884778565}",
exponential_L6_c1_2,exponential_100_L4_p10,test,15715.531,15513.860725,15937.293,ok_expanded,15649.94,"{""base_stock"": 4.9273550137530915, ""safety_stock"": 2.875461761642346e-06, ""pipeline_weight"": 0.8072904017657979, ""smoothing_factor"": 0.2435869070969033, ""lost_sales_weight"": 0.4511468910520496, ""demand_buffer"": 359.06802276297645, ""min_order_threshold"": 3.843591884778565}",
normal_std30_L6_c1_2,exponential_100_L4_p10,train,15630.52,14797.582,16342.118999999999,ok_expanded,15630.52,"{""base_stock"": 558.3107833586981, ""safety_stock"": 136.51418543270978, ""pipeline_weight"": 0.9377745737224407, ""demand_forecast"": 90.86051352513637, ""smoothing_factor"": 0.15077042627081833, ""forecast_weight"": 0.5669875288942834, ""adjustment_factor"": 0.2475061404766656, ""pipeline_discount"": 0.9705377534151731, ""min_order"": 5.784634736904842}",
normal_std30_L6_c1_2,exponential_100_L4_p10,test,15759.019,15552.855824999999,15974.275525000001,ok_expanded,15630.52,"{""base_stock"": 558.3107833586981, ""safety_stock"": 136.51418543270978, ""pipeline_weight"": 0.9377745737224407, ""demand_forecast"": 90.86051352513637, ""smoothing_factor"": 0.15077042627081833, ""forecast_weight"": 0.5669875288942834, ""adjustment_factor"": 0.2475061404766656, ""pipeline_discount"": 0.9705377534151731, ""min_order"": 5.784634736904842}",
poisson_L6_c1_2,exponential_100_L4_p10,train,15696.87,14865.03925,16438.83825,ok_expanded,15696.87,"{""safety_stock"": 88.42424213701327, ""demand_estimate"": 198.70823160355567, ""max_order"": 104.3601380455042}",
poisson_L6_c1_2,exponential_100_L4_p10,test,15850.855,15645.84485,16061.572575,ok_expanded,15696.87,"{""safety_stock"": 88.42424213701327, ""demand_estimate"": 198.70823160355567, ""max_order"": 104.3601380455042}",
exponential_L6_c1_2,exponential_125_L4_p10,train,19834.7,18952.47,20829.0725,ok_expanded,19834.7,"{""base_stock"": 464.003248772519, ""safety_stock"": 239.35564838426345, ""pipeline_weight"": 1.0, ""smoothing_factor"": 0.13278438653752014, ""lost_sales_weight"": 0.004206176210819793, ""demand_buffer"": 619.7363089477428, ""min_order_threshold"": 0.13219230121950437}",
exponential_L6_c1_2,exponential_125_L4_p10,test,19687.153,19406.957875,19999.668325,ok_expanded,19834.7,"{""base_stock"": 464.003248772519, ""safety_stock"": 239.35564838426345, ""pipeline_weight"": 1.0, ""smoothing_factor"": 0.13278438653752014, ""lost_sales_weight"": 0.004206176210819793, ""demand_buffer"": 619.7363089477428, ""min_order_threshold"": 0.13219230121950437}",
normal_std30_L6_c1_2,exponential_125_L4_p10,train,19797.59,18914.548,20786.315,ok_expanded,19797.59,"{""base_stock"": 1009.2415494281935, ""safety_stock"": 0.0010792237956120676, ""pipeline_weight"": 0.8367691097648811, ""demand_forecast"": 15.77473887408928, ""smoothing_factor"": 0.18365799777226824, ""forecast_weight"": 0.728831256537719, ""adjustment_factor"": 0.3181482249047668, ""pipeline_discount"": 0.7660062951641351, ""min_order"": 3.806891074418062}",
normal_std30_L6_c1_2,exponential_125_L4_p10,test,19549.426,19284.500475,19863.5131,ok_expanded,19797.59,"{""base_stock"": 1009.2415494281935, ""safety_stock"": 0.0010792237956120676, ""pipeline_weight"": 0.8367691097648811, ""demand_forecast"": 15.77473887408928, ""smoothing_factor"": 0.18365799777226824, ""forecast_weight"": 0.728831256537719, ""adjustment_factor"": 0.3181482249047668, ""pipeline_discount"": 0.7660062951641351, ""min_order"": 3.806891074418062}",
