policy_id,dataset_id,split,avg_cost,ci_lower,ci_upper,tune_status,tune_train_avg,tuned_params,error
exponential_L6_c1_2,exponential_100_L6_p6,train,12223.87,11582.043,12781.24425,ok_expanded,12223.87,"{""base_stock"": 441.2726746259557, ""safety_stock"": 832.509783078845, ""pipeline_weight"": 0.5808397257012323, ""smoothing_factor"": 0.07249845071543787, ""lost_sales_weight"": 2.658497602668906, ""demand_buffer"": 0.5487834903902747, ""min_order_threshold"": 0.001453080661594635}",
exponential_L6_c1_2,exponential_100_L6_p6,test,12382.347,12225.937175,12552.138799999999,ok_expanded,12223.87,"{""base_stock"": 441.2726746259557, ""safety_stock"": 832.509783078845, ""pipeline_weight"": 0.5808397257012323, ""smoothing_factor"": 0.07249845071543787, ""lost_sales_weight"": 2.658497602668906, ""demand_buffer"": 0.5487834903902747, ""min_order_threshold"": 0.001453080661594635}",
normal_std30_L6_c1_2,exponential_100_L6_p6,train,12224.85,11566.74075,12782.662,ok_expanded,12224.85,"{""base_stock"": 590.9600575053331, ""safety_stock"": 85.89229700897098, ""pipeline_weight"": 0.8384599764583051, ""demand_forecast"": 76.76725515403211, ""smoothing_factor"": 0.06462955308055293, ""forecast_weight"": 0.7173654203371694, ""adjustment_factor"": 0.7098979521971222, ""pipeline_discount"": 0.7746835827441665, ""min_order"": 9.821357499199085}",
normal_std30_L6_c1_2,exponential_100_L6_p6,test,12396.258,12240.375624999999,12571.428575,ok_expanded,12224.85,"{""base_stock"": 590.9600575053331, ""safety_stock"": 85.89229700897098, ""pipeline_weight"": 0.8384599764583051, ""demand_forecast"": 76.76725515403211, ""smoothing_factor"": 0.06462955308055293, ""forecast_weight"": 0.7173654203371694, ""adjustment_factor"": 0.7098979521971222, ""pipeline_discount"": 0.7746835827441665, ""min_order"": 9.821357499199085}",
poisson_L6_c1_2,exponential_100_L6_p6,train,12270.18,11596.668249999999,12834.369499999999,ok_expanded,12270.18,"{""safety_stock"": 293.855580437958, ""demand_estimate"": 95.86920578217506, ""max_order"": 81.08963796976795}",
poisson_L6_c1_2,exponential_100_L6_p6,test,12431.056,12285.207375,12609.63135,ok_expanded,12270.18,"{""safety_stock"": 293.855580437958, ""demand_estimate"": 95.86920578217506, ""max_order"": 81.08963796976795}",
exponential_L6_c1_2,exponential_125_L6_p6,train,15589.67,14964.0415,16252.71225,ok_expanded,15589.67,"{""base_stock"": 1381.6399564256687, ""safety_stock"": 0.00029503144660587014, ""pipeline_weight"": 0.8249685169748495, ""smoothing_factor"": 0.06960324307387113, ""lost_sales_weight"": 2.895549276046489, ""demand_buffer"": 0.4959972949032704, ""min_order_threshold"": 0.001549158417574124}",
exponential_L6_c1_2,exponential_125_L6_p6,test,15478.227,15264.336650000001,15715.4815,ok_expanded,15589.67,"{""base_stock"": 1381.6399564256687, ""safety_stock"": 0.00029503144660587014, ""pipeline_weight"": 0.8249685169748495, ""smoothing_factor"": 0.06960324307387113, ""lost_sales_weight"": 2.895549276046489, ""demand_buffer"": 0.4959972949032704, ""min_order_threshold"": 0.001549158417574124}",
normal_std30_L6_c1_2,exponential_125_L6_p6,train,15564.58,14905.24475,16250.69875,ok_expanded,15564.58,"{""base_stock"": 590.9600575053331, ""safety_stock"": 171.78459401794197, ""pipeline_weight"": 0.8384599764583051, ""demand_forecast"": 91.1129777061509, ""smoothing_factor"": 0.06462955308055293, ""forecast_weight"": 0.7173654203371694, ""adjustment_factor"": 0.6432312855304554, ""pipeline_discount"": 1.0, ""min_order"": 9.821357499199085}",
normal_std30_L6_c1_2,exponential_125_L6_p6,test,15545.564,15334.61865,15777.50855,ok_expanded,15564.58,"{""base_stock"": 590.9600575053331, ""safety_stock"": 171.78459401794197, ""pipeline_weight"": 0.8384599764583051, ""demand_forecast"": 91.1129777061509, ""smoothing_factor"": 0.06462955308055293, ""forecast_weight"": 0.7173654203371694, ""adjustment_factor"": 0.6432312855304554, ""pipeline_discount"": 1.0, ""min_order"": 9.821357499199085}",
