dataset,exponential_L6_c1_2,normal_std30_L6_c1_2,poisson_L6_c1_2
normal_std100_75_L2_p6_test,9745.526,9728.503,9787.04
normal_std10_125_L2_p6_train,1335.17,1308.18,1189.04
normal_std10_125_L2_p6_test,1329.523,1293.755,1191.248
normal_std10_100_L2_p6_train,1302.97,1268.27,1173.26
normal_std10_100_L2_p6_test,1273.995,1231.152,1149.045
normal_std10_150_L2_p6_train,1405.01,1296.52,1181.47
normal_std10_150_L2_p6_test,1347.378,1280.216,1161.962
normal_std10_125_L2_p6_train,1335.17,1308.18,1189.04
normal_std10_125_L2_p6_test,1329.523,1293.755,1191.248
normal_std10_50_L2_p6_train,1218.9,1203.44,1163.5
normal_std10_50_L2_p6_test,1216.242,1206.638,1152.293
normal_std10_150_L2_p6_train,1405.01,1296.52,1181.47
normal_std10_150_L2_p6_test,1347.378,1280.216,1161.962
normal_std10_75_L2_p6_train,1246.85,1234.36,1179.45
normal_std10_75_L2_p6_test,1256.194,1249.518,1177.23
normal_std10_50_L2_p6_train,1218.9,1203.44,1163.5
normal_std10_50_L2_p6_test,1216.242,1206.638,1152.293
normal_std20_100_L2_p6_train,2387.27,2357.24,2280.62
normal_std20_100_L2_p6_test,2425.373,2390.187,2304.146
normal_std10_75_L2_p6_train,1246.85,1234.36,1179.45
normal_std10_75_L2_p6_test,1256.194,1249.518,1177.23
normal_std20_125_L2_p6_train,2411.55,2381.12,2324.53
normal_std20_125_L2_p6_test,2451.308,2417.264,2344.779
normal_std20_100_L2_p6_train,2387.27,2357.24,2280.62
normal_std20_100_L2_p6_test,2425.373,2390.187,2304.146
normal_std20_150_L2_p6_train,2626.76,2553.05,2340.22
normal_std20_150_L2_p6_test,2545.758,2430.005,2287.652
normal_std20_125_L2_p6_train,2411.55,2381.12,2324.53
normal_std20_125_L2_p6_test,2451.308,2417.264,2344.779
normal_std20_50_L2_p6_train,2385.13,2377.66,2318.61
normal_std20_50_L2_p6_test,2342.882,2343.443,2286.522
normal_std20_150_L2_p6_train,2626.76,2553.05,2340.22
normal_std20_150_L2_p6_test,2545.758,2430.005,2287.652
normal_std20_75_L2_p6_train,2414.47,2399.12,2375.46
normal_std20_75_L2_p6_test,2393.867,2376.258,2332.305
normal_std20_50_L2_p6_train,2385.13,2377.66,2318.61
normal_std20_50_L2_p6_test,2342.882,2343.443,2286.522
normal_std30_100_L2_p6_train,3517.3,3515.79,3429.53
normal_std30_100_L2_p6_test,3546.109,3539.777,3451.216
normal_std20_75_L2_p6_train,2414.47,2399.12,2375.46
normal_std20_75_L2_p6_test,2393.867,2376.258,2332.305
normal_std30_125_L2_p6_train,3521.11,3498.53,3380.79
normal_std30_125_L2_p6_test,3616.044,3586.224,3463.95
normal_std30_100_L2_p6_train,3517.3,3515.79,3429.53
normal_std30_100_L2_p6_test,3546.109,3539.777,3451.216
normal_std30_150_L2_p6_train,3651.44,3577.07,3456.78
normal_std30_150_L2_p6_test,3686.597,3589.649,3459.691
normal_std30_125_L2_p6_train,3521.11,3498.53,3380.79
normal_std30_125_L2_p6_test,3616.044,3586.224,3463.95
normal_std30_50_L2_p6_train,3480.52,3509.31,3416.76
normal_std30_50_L2_p6_test,3419.194,3403.524,3387.946
normal_std30_150_L2_p6_train,3651.44,3577.07,3456.78
normal_std30_150_L2_p6_test,3686.597,3589.649,3459.691
normal_std30_75_L2_p6_train,3530.58,3522.15,3446.81
normal_std30_75_L2_p6_test,3536.368,3534.772,3475.943
normal_std30_50_L2_p6_train,3480.52,3509.31,3416.76
normal_std30_50_L2_p6_test,3419.194,3403.524,3387.946
normal_std50_100_L2_p6_train,5717.97,5723.57,5671.53
normal_std50_100_L2_p6_test,5753.335,5758.099,5671.638
normal_std30_75_L2_p6_train,3530.58,3522.15,3446.81
normal_std30_75_L2_p6_test,3536.368,3534.772,3475.943
normal_std50_125_L2_p6_train,5909.87,5908.78,5782.57
normal_std50_125_L2_p6_test,5870.205,5878.995,5755.298
normal_std50_100_L2_p6_train,5717.97,5723.57,5671.53
normal_std50_100_L2_p6_test,5753.335,5758.099,5671.638
normal_std50_150_L2_p6_train,5935.15,5919.33,5761.7
normal_std50_150_L2_p6_test,5939.4,5905.786,5774.088
normal_std50_125_L2_p6_train,5909.87,5908.78,5782.57
normal_std50_125_L2_p6_test,5870.205,5878.995,5755.298
normal_std50_50_L2_p6_train,5144.42,5191.14,5172.16
normal_std50_50_L2_p6_test,5210.55,5234.197,5205.674
normal_std50_150_L2_p6_train,5935.15,5919.33,5761.7
normal_std50_150_L2_p6_test,5939.4,5905.786,5774.088
normal_std50_75_L2_p6_train,5739.48,5740.66,5633.56
normal_std50_75_L2_p6_test,5555.83,5565.521,5523.409
poisson_100_L2_p6_train,1293.35,1264.96,1204.67
poisson_100_L2_p6_test,1280.407,1252.925,1176.321
normal_std50_50_L2_p6_train,5144.42,5191.14,5172.16
normal_std50_50_L2_p6_test,5210.55,5234.197,5205.674
poisson_125_L2_p6_train,1432.48,1377.73,1265.31
poisson_125_L2_p6_test,1452.21,1403.763,1292.036
normal_std50_75_L2_p6_train,5739.48,5740.66,5633.56
normal_std50_75_L2_p6_test,5555.83,5565.521,5523.409
poisson_150_L2_p6_train,1648.47,1563.54,1436.17
poisson_150_L2_p6_test,1612.732,1532.964,1438.299
poisson_100_L2_p6_train,1293.35,1264.96,1204.67
poisson_100_L2_p6_test,1280.407,1252.925,1176.321
poisson_50_L2_p6_train,854.02,851.38,814.4
poisson_50_L2_p6_test,883.611,877.586,827.602
poisson_125_L2_p6_train,1432.48,1377.73,1265.31
poisson_125_L2_p6_test,1452.21,1403.763,1292.036
poisson_75_L2_p6_train,1098.83,1087.46,1010.45
poisson_75_L2_p6_test,1100.633,1094.249,1025.62
poisson_150_L2_p6_train,1648.47,1563.54,1436.17
poisson_150_L2_p6_test,1612.732,1532.964,1438.299
poisson_50_L2_p6_train,854.02,851.38,814.4
poisson_50_L2_p6_test,883.611,877.586,827.602
poisson_75_L2_p6_train,1098.83,1087.46,1010.45
poisson_75_L2_p6_test,1100.633,1094.249,1025.62
