dataset,exponential_L6_c1_2,normal_std30_L6_c1_2,poisson_L6_c1_2
normal_std50_125_L4_p6_train,6519.35,6467.84,6450.14
normal_std50_125_L4_p6_test,6561.829,6504.436,6442.93
normal_std50_50_L4_p6_train,5597.66,5587.1,5582.27
normal_std50_50_L4_p6_test,5646.012,5632.82,5645.844
normal_std50_150_L4_p6_train,6728.35,6672.56,6468.41
normal_std50_150_L4_p6_test,6601.85,6561.629,6423.643
normal_std50_75_L4_p6_train,6254.92,6253.67,6201.59
normal_std50_75_L4_p6_test,6117.229,6146.141,6081.651
normal_std50_50_L4_p6_train,5597.66,5587.1,5582.27
normal_std50_50_L4_p6_test,5646.012,5632.82,5645.844
poisson_100_L4_p6_train,1388.91,1365.38,1359.29
poisson_100_L4_p6_test,1377.719,1348.785,1350.525
normal_std50_75_L4_p6_train,6254.92,6253.67,6201.59
normal_std50_75_L4_p6_test,6117.229,6146.141,6081.651
poisson_125_L4_p6_train,1478.94,1479.41,1466.18
poisson_125_L4_p6_test,1519.619,1520.192,1494.091
poisson_150_L4_p6_train,1711.44,1710.53,1600.67
poisson_150_L4_p6_test,1678.01,1664.622,1603.615
poisson_100_L4_p6_train,1388.91,1365.38,1359.29
poisson_100_L4_p6_test,1377.719,1348.785,1350.525
poisson_50_L4_p6_train,924.22,906.97,895.22
poisson_50_L4_p6_test,968.903,950.231,911.28
poisson_125_L4_p6_train,1478.94,1479.41,1466.18
poisson_125_L4_p6_test,1519.619,1520.192,1494.091
poisson_75_L4_p6_train,1203.74,1188.07,1126.96
poisson_75_L4_p6_test,1200.542,1189.098,1124.447
poisson_150_L4_p6_train,1711.44,1710.53,1600.67
poisson_150_L4_p6_test,1678.01,1664.622,1603.615
poisson_50_L4_p6_train,924.22,906.97,895.22
poisson_50_L4_p6_test,968.903,950.231,911.28
poisson_75_L4_p6_train,1203.74,1188.07,1126.96
poisson_75_L4_p6_test,1200.542,1189.098,1124.447
