policy_id,dataset_id,split,avg_cost,ci_lower,ci_upper,tune_status,tune_train_avg,tuned_params,error
exponential_L6_c1_2,exponential_100_L2_p6,train,11482.53,10901.07875,11909.67775,ok_expanded,11482.53,"{""base_stock"": 531.8319603899522, ""safety_stock"": 517.6078640888578, ""pipeline_weight"": 0.9273361461144841, ""smoothing_factor"": 0.31252537798384245, ""lost_sales_weight"": 0.0008930248721553322, ""demand_buffer"": 0.00014862274010548807, ""min_order_threshold"": 110.6657424579372}",
exponential_L6_c1_2,exponential_100_L2_p6,test,11520.443,11385.953575,11665.122325,ok_expanded,11482.53,"{""base_stock"": 531.8319603899522, ""safety_stock"": 517.6078640888578, ""pipeline_weight"": 0.9273361461144841, ""smoothing_factor"": 0.31252537798384245, ""lost_sales_weight"": 0.0008930248721553322, ""demand_buffer"": 0.00014862274010548807, ""min_order_threshold"": 110.6657424579372}",
normal_std30_L6_c1_2,exponential_100_L2_p6,train,11528.57,10947.897,11962.21225,ok_expanded,11528.57,"{""base_stock"": 0.13243686421186557, ""safety_stock"": 364.5914868422936, ""pipeline_weight"": 1.0661113438612146, ""demand_forecast"": 165.63179489986828, ""smoothing_factor"": 0.326014955241, ""forecast_weight"": 0.3339870383522151, ""adjustment_factor"": 0.5708249048182186, ""pipeline_discount"": 0.7139162449809084, ""min_order"": 0.008496521429710482}",
normal_std30_L6_c1_2,exponential_100_L2_p6,test,11540.151,11407.710525,11688.432125000001,ok_expanded,11528.57,"{""base_stock"": 0.13243686421186557, ""safety_stock"": 364.5914868422936, ""pipeline_weight"": 1.0661113438612146, ""demand_forecast"": 165.63179489986828, ""smoothing_factor"": 0.326014955241, ""forecast_weight"": 0.3339870383522151, ""adjustment_factor"": 0.5708249048182186, ""pipeline_discount"": 0.7139162449809084, ""min_order"": 0.008496521429710482}",
poisson_L6_c1_2,exponential_100_L2_p6,train,11522.97,10970.597,11948.83525,ok_expanded,11522.97,"{""safety_stock"": 0.10043431269994423, ""demand_estimate"": 384.8854441460147, ""max_order"": 107.92598066008202}",
poisson_L6_c1_2,exponential_100_L2_p6,test,11600.421,11470.68835,11744.3471,ok_expanded,11522.97,"{""safety_stock"": 0.10043431269994423, ""demand_estimate"": 384.8854441460147, ""max_order"": 107.92598066008202}",
exponential_L6_c1_2,exponential_125_L2_p6,train,14514.37,13925.31225,15140.8115,ok_expanded,14514.37,"{""base_stock"": 852.7156832022422, ""safety_stock"": 569.1153649175195, ""pipeline_weight"": 0.8066982839217999, ""smoothing_factor"": 0.40874618844338706, ""lost_sales_weight"": 0.22941988770533042, ""demand_buffer"": 2.026505301890844e-06, ""min_order_threshold"": 29.61909782411094}",
exponential_L6_c1_2,exponential_125_L2_p6,test,14336.66,14166.293024999999,14536.36975,ok_expanded,14514.37,"{""base_stock"": 852.7156832022422, ""safety_stock"": 569.1153649175195, ""pipeline_weight"": 0.8066982839217999, ""smoothing_factor"": 0.40874618844338706, ""lost_sales_weight"": 0.22941988770533042, ""demand_buffer"": 2.026505301890844e-06, ""min_order_threshold"": 29.61909782411094}",
normal_std30_L6_c1_2,exponential_100_L2_p6,train,11528.57,10947.897,11962.21225,ok_expanded,11528.57,"{""base_stock"": 0.13243686421186557, ""safety_stock"": 364.59148684229353, ""pipeline_weight"": 1.0661113438612146, ""demand_forecast"": 165.63179489986828, ""smoothing_factor"": 0.326014955241, ""forecast_weight"": 0.3339870383522151, ""adjustment_factor"": 0.5708249048182186, ""pipeline_discount"": 0.7139162449809084, ""min_order"": 0.008496521429710482}",
normal_std30_L6_c1_2,exponential_100_L2_p6,test,11540.151,11407.710525,11688.432125000001,ok_expanded,11528.57,"{""base_stock"": 0.13243686421186557, ""safety_stock"": 364.59148684229353, ""pipeline_weight"": 1.0661113438612146, ""demand_forecast"": 165.63179489986828, ""smoothing_factor"": 0.326014955241, ""forecast_weight"": 0.3339870383522151, ""adjustment_factor"": 0.5708249048182186, ""pipeline_discount"": 0.7139162449809084, ""min_order"": 0.008496521429710482}",
poisson_L6_c1_2,exponential_100_L2_p6,train,11522.97,10970.597,11948.83525,ok_expanded,11522.97,"{""safety_stock"": 0.10043431269994423, ""demand_estimate"": 384.8854441460147, ""max_order"": 107.92598066008202}",
poisson_L6_c1_2,exponential_100_L2_p6,test,11600.421,11470.68835,11744.3471,ok_expanded,11522.97,"{""safety_stock"": 0.10043431269994423, ""demand_estimate"": 384.8854441460147, ""max_order"": 107.92598066008202}",
exponential_L6_c1_2,exponential_125_L2_p6,train,14514.37,13925.31225,15140.8115,ok_expanded,14514.37,"{""base_stock"": 852.7156832022422, ""safety_stock"": 569.1153649175195, ""pipeline_weight"": 0.8066982839217999, ""smoothing_factor"": 0.40874618844338706, ""lost_sales_weight"": 0.22941988770533042, ""demand_buffer"": 2.026505301890844e-06, ""min_order_threshold"": 29.61909782411094}",
exponential_L6_c1_2,exponential_125_L2_p6,test,14336.66,14166.293024999999,14536.36975,ok_expanded,14514.37,"{""base_stock"": 852.7156832022422, ""safety_stock"": 569.1153649175195, ""pipeline_weight"": 0.8066982839217999, ""smoothing_factor"": 0.40874618844338706, ""lost_sales_weight"": 0.22941988770533042, ""demand_buffer"": 2.026505301890844e-06, ""min_order_threshold"": 29.61909782411094}",
normal_std30_L6_c1_2,exponential_125_L2_p6,train,14502.21,13916.7125,15130.05375,ok_expanded,14502.21,"{""base_stock"": 614.1521313405672, ""safety_stock"": 0.004952961130978457, ""pipeline_weight"": 1.2698576197255693, ""demand_forecast"": 0.11502333311420451, ""smoothing_factor"": 0.3875136857217273, ""forecast_weight"": 0.14375830149035065, ""adjustment_factor"": 0.31809957629642704, ""pipeline_discount"": 0.4912925770379665, ""min_order"": 0.3795038769164456}",
normal_std30_L6_c1_2,exponential_125_L2_p6,test,14329.73,14156.337175,14531.10515,ok_expanded,14502.21,"{""base_stock"": 614.1521313405672, ""safety_stock"": 0.004952961130978457, ""pipeline_weight"": 1.2698576197255693, ""demand_forecast"": 0.11502333311420451, ""smoothing_factor"": 0.3875136857217273, ""forecast_weight"": 0.14375830149035065, ""adjustment_factor"": 0.31809957629642704, ""pipeline_discount"": 0.4912925770379665, ""min_order"": 0.3795038769164456}",
poisson_L6_c1_2,exponential_125_L2_p6,train,14552.85,13968.7455,15161.03325,ok_expanded,14552.85,"{""safety_stock"": 67.59019139576355, ""demand_estimate"": 427.19753745624735, ""max_order"": 134.18605382259068}",
poisson_L6_c1_2,exponential_125_L2_p6,test,14422.676,14242.2941,14614.8419,ok_expanded,14552.85,"{""safety_stock"": 67.59019139576355, ""demand_estimate"": 427.19753745624735, ""max_order"": 134.18605382259068}",
exponential_L6_c1_2,exponential_150_L2_p6,train,17051.4,16336.992,17691.6055,ok_expanded,17051.4,"{""base_stock"": 0.23858576125677478, ""safety_stock"": 0.5536393817806079, ""pipeline_weight"": 0.5928680159279572, ""smoothing_factor"": 0.3234321399780722, ""lost_sales_weight"": 3.0455251448302865, ""demand_buffer"": 957.1184031753518, ""min_order_threshold"": 0.0001015770481797477}",
exponential_L6_c1_2,exponential_150_L2_p6,test,17654.12,17447.0972,17895.403275,ok_expanded,17051.4,"{""base_stock"": 0.23858576125677478, ""safety_stock"": 0.5536393817806079, ""pipeline_weight"": 0.5928680159279572, ""smoothing_factor"": 0.3234321399780722, ""lost_sales_weight"": 3.0455251448302865, ""demand_buffer"": 957.1184031753518, ""min_order_threshold"": 0.0001015770481797477}",
