policy_id,dataset_id,split,avg_cost,ci_lower,ci_upper,tune_status,tune_train_avg,tuned_params,error
exponential_L6_c1_2,exponential_100_L4_p2,train,6086.8,5869.10075,6284.3994999999995,ok_expanded,6086.8,"{""base_stock"": 0.0004972617963678215, ""safety_stock"": 4724.446769599473, ""pipeline_weight"": 0.2065165871104653, ""smoothing_factor"": 0.012479657612589035, ""lost_sales_weight"": 2.825801983536344e-05, ""demand_buffer"": 0.023701863423745435, ""min_order_threshold"": 7.599109231590953}",
exponential_L6_c1_2,exponential_100_L4_p2,test,6114.995,6054.9412999999995,6179.6111,ok_expanded,6086.8,"{""base_stock"": 0.0004972617963678215, ""safety_stock"": 4724.446769599473, ""pipeline_weight"": 0.2065165871104653, ""smoothing_factor"": 0.012479657612589035, ""lost_sales_weight"": 2.825801983536344e-05, ""demand_buffer"": 0.023701863423745435, ""min_order_threshold"": 7.599109231590953}",
normal_std30_L6_c1_2,exponential_100_L4_p2,train,6082.09,5859.43375,6279.25425,ok_expanded,6082.09,"{""base_stock"": 837.1932899622612, ""safety_stock"": 0.000255861851499652, ""pipeline_weight"": 0.6886447929490347, ""demand_forecast"": 52.94195670584622, ""smoothing_factor"": 0.05768322214956057, ""forecast_weight"": 0.340173797172962, ""adjustment_factor"": 0.2961688636495464, ""pipeline_discount"": 0.8333333333333334, ""min_order"": 4.828648520003797e-06}",
normal_std30_L6_c1_2,exponential_100_L4_p2,test,6089.7,6032.086425,6152.26315,ok_expanded,6082.09,"{""base_stock"": 837.1932899622612, ""safety_stock"": 0.000255861851499652, ""pipeline_weight"": 0.6886447929490347, ""demand_forecast"": 52.94195670584622, ""smoothing_factor"": 0.05768322214956057, ""forecast_weight"": 0.340173797172962, ""adjustment_factor"": 0.2961688636495464, ""pipeline_discount"": 0.8333333333333334, ""min_order"": 4.828648520003797e-06}",
poisson_L6_c1_2,exponential_100_L4_p2,train,6090.62,5869.91675,6286.90525,ok_expanded,6090.62,"{""safety_stock"": 294.57599082976026, ""demand_estimate"": 50.0087911146918, ""max_order"": 58.70449230319126}",
poisson_L6_c1_2,exponential_100_L4_p2,test,6096.993,6039.366975,6162.558975,ok_expanded,6090.62,"{""safety_stock"": 294.57599082976026, ""demand_estimate"": 50.0087911146918, ""max_order"": 58.70449230319126}",
exponential_L6_c1_2,exponential_125_L4_p2,train,7680.86,7407.2654999999995,7929.10025,ok_expanded,7680.86,"{""base_stock"": 0.0065075159775576825, ""safety_stock"": 4142.046060928313, ""pipeline_weight"": 0.3041954700061214, ""smoothing_factor"": 0.017304827424606192, ""lost_sales_weight"": 8.146454555960285e-06, ""demand_buffer"": 0.05511220982856859, ""min_order_threshold"": 30.679142925072675}",
exponential_L6_c1_2,exponential_125_L4_p2,test,7645.551,7566.624375,7732.8118,ok_expanded,7680.86,"{""base_stock"": 0.0065075159775576825, ""safety_stock"": 4142.046060928313, ""pipeline_weight"": 0.3041954700061214, ""smoothing_factor"": 0.017304827424606192, ""lost_sales_weight"": 8.146454555960285e-06, ""demand_buffer"": 0.05511220982856859, ""min_order_threshold"": 30.679142925072675}",
normal_std30_L6_c1_2,exponential_125_L4_p2,train,7665.34,7414.151,7926.32475,ok_expanded,7665.34,"{""base_stock"": 849.4499130915038, ""safety_stock"": 1.683592373267507e-05, ""pipeline_weight"": 0.8062946104028765, ""demand_forecast"": 0.002073460155718005, ""smoothing_factor"": 0.10291895100718353, ""forecast_weight"": 0.43549027057620704, ""adjustment_factor"": 0.6748410868016635, ""pipeline_discount"": 0.6586255065526498, ""min_order"": 5.447821148375812e-06}",
normal_std30_L6_c1_2,exponential_125_L4_p2,test,7612.375,7536.3393,7700.302725,ok_expanded,7665.34,"{""base_stock"": 849.4499130915038, ""safety_stock"": 1.683592373267507e-05, ""pipeline_weight"": 0.8062946104028765, ""demand_forecast"": 0.002073460155718005, ""smoothing_factor"": 0.10291895100718353, ""forecast_weight"": 0.43549027057620704, ""adjustment_factor"": 0.6748410868016635, ""pipeline_discount"": 0.6586255065526498, ""min_order"": 5.447821148375812e-06}",
poisson_L6_c1_2,exponential_125_L4_p2,train,7680.59,7400.14075,7924.808,ok_expanded,7680.59,"{""safety_stock"": 213.76216584357434, ""demand_estimate"": 100.05863483952965, ""max_order"": 70.2540598967246}",
poisson_L6_c1_2,exponential_125_L4_p2,test,7634.433,7559.127125,7718.122825,ok_expanded,7680.59,"{""safety_stock"": 213.76216584357434, ""demand_estimate"": 100.05863483952965, ""max_order"": 70.2540598967246}",
normal_std30_L6_c1_2,exponential_125_L4_p2,train,7665.34,7414.151,7926.32475,ok_expanded,7665.34,"{""base_stock"": 849.4499130915038, ""safety_stock"": 1.683592373267507e-05, ""pipeline_weight"": 0.8062946104028765, ""demand_forecast"": 0.002073460155718005, ""smoothing_factor"": 0.10291895100718353, ""forecast_weight"": 0.43549027057620704, ""adjustment_factor"": 0.6748410868016635, ""pipeline_discount"": 0.6586255065526498, ""min_order"": 5.447821148375812e-06}",
normal_std30_L6_c1_2,exponential_125_L4_p2,test,7612.375,7536.3393,7700.302725,ok_expanded,7665.34,"{""base_stock"": 849.4499130915038, ""safety_stock"": 1.683592373267507e-05, ""pipeline_weight"": 0.8062946104028765, ""demand_forecast"": 0.002073460155718005, ""smoothing_factor"": 0.10291895100718353, ""forecast_weight"": 0.43549027057620704, ""adjustment_factor"": 0.6748410868016635, ""pipeline_discount"": 0.6586255065526498, ""min_order"": 5.447821148375812e-06}",
exponential_L6_c1_2,exponential_150_L4_p2,train,9055.84,8722.02075,9327.545,ok_expanded,9055.84,"{""base_stock"": 895.4944058434039, ""safety_stock"": 461.54016158323566, ""pipeline_weight"": 0.3182335304850794, ""smoothing_factor"": 0.09869670128466332, ""lost_sales_weight"": 4.117986911393378, ""demand_buffer"": 0.16467827691826784, ""min_order_threshold"": 0.8520499525857375}",
exponential_L6_c1_2,exponential_150_L4_p2,test,9189.234,9093.98015,9291.7311,ok_expanded,9055.84,"{""base_stock"": 895.4944058434039, ""safety_stock"": 461.54016158323566, ""pipeline_weight"": 0.3182335304850794, ""smoothing_factor"": 0.09869670128466332, ""lost_sales_weight"": 4.117986911393378, ""demand_buffer"": 0.16467827691826784, ""min_order_threshold"": 0.8520499525857375}",
poisson_L6_c1_2,exponential_125_L4_p2,train,7680.59,7400.14075,7924.808,ok_expanded,7680.59,"{""safety_stock"": 213.76216584357434, ""demand_estimate"": 100.05863483952965, ""max_order"": 70.2540598967246}",
poisson_L6_c1_2,exponential_125_L4_p2,test,7634.433,7559.127125,7718.122825,ok_expanded,7680.59,"{""safety_stock"": 213.76216584357434, ""demand_estimate"": 100.05863483952965, ""max_order"": 70.2540598967246}",
exponential_L6_c1_2,exponential_150_L4_p2,train,9055.84,8722.02075,9327.545,ok_expanded,9055.84,"{""base_stock"": 895.4944058434039, ""safety_stock"": 461.54016158323566, ""pipeline_weight"": 0.3182335304850794, ""smoothing_factor"": 0.09869670128466332, ""lost_sales_weight"": 4.117986911393378, ""demand_buffer"": 0.16467827691826784, ""min_order_threshold"": 0.8520499525857375}",
exponential_L6_c1_2,exponential_150_L4_p2,test,9189.234,9093.98015,9291.7311,ok_expanded,9055.84,"{""base_stock"": 895.4944058434039, ""safety_stock"": 461.54016158323566, ""pipeline_weight"": 0.3182335304850794, ""smoothing_factor"": 0.09869670128466332, ""lost_sales_weight"": 4.117986911393378, ""demand_buffer"": 0.16467827691826784, ""min_order_threshold"": 0.8520499525857375}",
