dataset,exponential_L6_c1_2,normal_std30_L6_c1_2,poisson_L6_c1_2
normal_std50_150_L2_p10_test,7085.363,7072.994,6857.876
normal_std50_125_L2_p10_train,7046.87,7080.56,6952.29
normal_std50_125_L2_p10_test,7061.911,7032.411,6876.161
normal_std50_50_L2_p10_train,6162.76,6161.12,6229.48
normal_std50_50_L2_p10_test,6268.185,6269.798,6252.198
normal_std50_150_L2_p10_train,6948.72,7041.34,6814.87
normal_std50_150_L2_p10_test,7085.363,7072.994,6857.876
normal_std50_75_L2_p10_train,6909.24,6913.55,6755.4
normal_std50_75_L2_p10_test,6689.031,6673.363,6604.479
normal_std50_50_L2_p10_train,6162.76,6161.12,6229.48
normal_std50_50_L2_p10_test,6268.185,6269.798,6252.198
poisson_100_L2_p10_train,1581.91,1506.77,1405.33
poisson_100_L2_p10_test,1573.359,1497.023,1389.868
normal_std50_75_L2_p10_train,6909.24,6913.55,6755.4
normal_std50_75_L2_p10_test,6689.031,6673.363,6604.479
poisson_125_L2_p10_train,1727.32,1679.3,1537.22
poisson_125_L2_p10_test,1748.746,1704.949,1566.213
poisson_100_L2_p10_train,1581.91,1506.77,1405.33
poisson_100_L2_p10_test,1573.359,1497.023,1389.868
poisson_150_L2_p10_train,1973.67,1930.12,1691.97
poisson_150_L2_p10_test,1931.444,1882.578,1690.63
poisson_125_L2_p10_train,1727.32,1679.3,1537.22
poisson_125_L2_p10_test,1748.746,1704.949,1566.213
poisson_50_L2_p10_train,1041.7,1015.35,968.62
poisson_50_L2_p10_test,1089.793,1053.535,981.508
poisson_150_L2_p10_train,1973.67,1930.12,1691.97
poisson_150_L2_p10_test,1931.444,1882.578,1690.63
poisson_75_L2_p10_train,1328.12,1313.49,1236.82
poisson_75_L2_p10_test,1337.593,1324.054,1233.932
poisson_50_L2_p10_train,1041.7,1015.35,968.62
poisson_50_L2_p10_test,1089.793,1053.535,981.508
poisson_75_L2_p10_train,1328.12,1313.49,1236.82
poisson_75_L2_p10_test,1337.593,1324.054,1233.932
