policy_id,dataset_id,split,avg_cost,ci_lower,ci_upper,tune_status,tune_train_avg,tuned_params,error
exponential_L6_c1_2,exponential_100_L4_p4,train,9554.68,9110.29525,9907.501,ok_expanded,9554.68,"{""base_stock"": 4.9273550137530915, ""safety_stock"": 2.875461761642346e-06, ""pipeline_weight"": 0.7739570684324646, ""smoothing_factor"": 0.1435869070969033, ""lost_sales_weight"": 0.4511468910520496, ""demand_buffer"": 359.06802276297645, ""min_order_threshold"": 1.9217959423892825}",
exponential_L6_c1_2,exponential_100_L4_p4,test,9573.855,9471.552500000002,9698.98445,ok_expanded,9554.68,"{""base_stock"": 4.9273550137530915, ""safety_stock"": 2.875461761642346e-06, ""pipeline_weight"": 0.7739570684324646, ""smoothing_factor"": 0.1435869070969033, ""lost_sales_weight"": 0.4511468910520496, ""demand_buffer"": 359.06802276297645, ""min_order_threshold"": 1.9217959423892825}",
normal_std30_L6_c1_2,exponential_100_L4_p4,train,9536.19,9092.3015,9907.08,ok_expanded,9536.19,"{""adjustment_factor"": 0.09999999999999998, ""base_stock"": 426.15027028665736, ""demand_forecast"": 120.66760596235318, ""forecast_weight"": 0.5, ""min_order"": 10.0, ""pipeline_discount"": 0.39999999999999997, ""pipeline_weight"": 0.8999999999999999, ""safety_stock"": 67.98850813261593, ""smoothing_factor"": 0.08466621051419153}",
normal_std30_L6_c1_2,exponential_100_L4_p4,test,9615.909,9507.9834,9748.10565,ok_expanded,9536.19,"{""adjustment_factor"": 0.09999999999999998, ""base_stock"": 426.15027028665736, ""demand_forecast"": 120.66760596235318, ""forecast_weight"": 0.5, ""min_order"": 10.0, ""pipeline_discount"": 0.39999999999999997, ""pipeline_weight"": 0.8999999999999999, ""safety_stock"": 67.98850813261593, ""smoothing_factor"": 0.08466621051419153}",
poisson_L6_c1_2,exponential_100_L4_p4,train,9561.21,9120.3495,9925.299,ok_expanded,9561.21,"{""safety_stock"": 5.516531424415444, ""demand_estimate"": 171.6724371767878, ""max_order"": 74.02275786197825}",
poisson_L6_c1_2,exponential_100_L4_p4,test,9619.937,9513.381949999999,9747.653325,ok_expanded,9561.21,"{""safety_stock"": 5.516531424415444, ""demand_estimate"": 171.6724371767878, ""max_order"": 74.02275786197825}",
exponential_L6_c1_2,exponential_125_L4_p4,train,12150.24,11696.37725,12600.31475,ok_expanded,12150.24,"{""base_stock"": 222.61929126358487, ""safety_stock"": 2.1004792406987067, ""pipeline_weight"": 0.8652945401382569, ""smoothing_factor"": 0.10642712645028496, ""lost_sales_weight"": 3.812356311409353, ""demand_buffer"": 1.41395299747843, ""min_order_threshold"": 0.00016879870702547452}",
exponential_L6_c1_2,exponential_125_L4_p4,test,12009.958,11865.263425000001,12175.089275,ok_expanded,12150.24,"{""base_stock"": 222.61929126358487, ""safety_stock"": 2.1004792406987067, ""pipeline_weight"": 0.8652945401382569, ""smoothing_factor"": 0.10642712645028496, ""lost_sales_weight"": 3.812356311409353, ""demand_buffer"": 1.41395299747843, ""min_order_threshold"": 0.00016879870702547452}",
normal_std30_L6_c1_2,exponential_125_L4_p4,train,12149.66,11706.74775,12595.87225,ok_expanded,12149.66,"{""base_stock"": 754.9884251777246, ""safety_stock"": 409.59114156403103, ""pipeline_weight"": 0.7949001210820692, ""demand_forecast"": 0.00015749114327001692, ""smoothing_factor"": 0.10007386963982343, ""forecast_weight"": 0.31513985340976275, ""adjustment_factor"": 0.32243131171695616, ""pipeline_discount"": 0.6930418497946431, ""min_order"": 4.585951640684525e-06}",
normal_std30_L6_c1_2,exponential_125_L4_p4,test,12010.786,11867.971475,12172.632875000001,ok_expanded,12149.66,"{""base_stock"": 754.9884251777246, ""safety_stock"": 409.59114156403103, ""pipeline_weight"": 0.7949001210820692, ""demand_forecast"": 0.00015749114327001692, ""smoothing_factor"": 0.10007386963982343, ""forecast_weight"": 0.31513985340976275, ""adjustment_factor"": 0.32243131171695616, ""pipeline_discount"": 0.6930418497946431, ""min_order"": 4.585951640684525e-06}",
poisson_L6_c1_2,exponential_125_L4_p4,train,12165.28,11720.75375,12614.81225,ok_expanded,12165.28,"{""safety_stock"": 99.25285594931589, ""demand_estimate"": 198.70823160355565, ""max_order"": 92.97431320968856}",
poisson_L6_c1_2,exponential_125_L4_p4,test,12058.778,11920.277274999999,12216.11925,ok_expanded,12165.28,"{""safety_stock"": 99.25285594931589, ""demand_estimate"": 198.70823160355565, ""max_order"": 92.97431320968856}",
exponential_L6_c1_2,exponential_150_L4_p4,train,14230.19,13579.57075,14704.38525,ok_expanded,14230.19,"{""base_stock"": 11.606638566687941, ""safety_stock"": 981.1756255782012, ""pipeline_weight"": 0.8333333333333334, ""smoothing_factor"": 0.20874618844338702, ""lost_sales_weight"": 0.22941988770533042, ""demand_buffer"": 2.0655485156216865e-06, ""min_order_threshold"": 97.3220927321234}",
exponential_L6_c1_2,exponential_150_L4_p4,test,14592.296,14435.16195,14768.613000000001,ok_expanded,14230.19,"{""base_stock"": 11.606638566687941, ""safety_stock"": 981.1756255782012, ""pipeline_weight"": 0.8333333333333334, ""smoothing_factor"": 0.20874618844338702, ""lost_sales_weight"": 0.22941988770533042, ""demand_buffer"": 2.0655485156216865e-06, ""min_order_threshold"": 97.3220927321234}",
normal_std30_L6_c1_2,exponential_150_L4_p4,train,14227.9,13576.5475,14726.405999999999,ok_expanded,14227.9,"{""base_stock"": 558.3107833586981, ""safety_stock"": 177.39375466129246, ""pipeline_weight"": 0.9377745737224407, ""demand_forecast"": 181.72102705027274, ""smoothing_factor"": 0.15077042627081833, ""forecast_weight"": 0.3669875288942834, ""adjustment_factor"": 0.2475061404766656, ""pipeline_discount"": 0.9705377534151731, ""min_order"": 5.784634736904842}",
normal_std30_L6_c1_2,exponential_150_L4_p4,test,14578.611,14421.7401,14755.10965,ok_expanded,14227.9,"{""base_stock"": 558.3107833586981, ""safety_stock"": 177.39375466129246, ""pipeline_weight"": 0.9377745737224407, ""demand_forecast"": 181.72102705027274, ""smoothing_factor"": 0.15077042627081833, ""forecast_weight"": 0.3669875288942834, ""adjustment_factor"": 0.2475061404766656, ""pipeline_discount"": 0.9705377534151731, ""min_order"": 5.784634736904842}",
poisson_L6_c1_2,exponential_150_L4_p4,train,14276.0,13657.54575,14795.939499999999,ok_expanded,14276.0,"{""safety_stock"": 774.6621170915107, ""demand_estimate"": 5.742150567502899e-06, ""max_order"": 113.8901181783381}",
poisson_L6_c1_2,exponential_150_L4_p4,test,14684.688,14507.95695,14856.8935,ok_expanded,14276.0,"{""safety_stock"": 774.6621170915107, ""demand_estimate"": 5.742150567502899e-06, ""max_order"": 113.8901181783381}",
exponential_L6_c1_2,exponential_50_L4_p4,train,4874.22,4688.1092499999995,5097.64175,ok_expanded,4874.22,"{""base_stock"": 3.038805967436255, ""safety_stock"": 2.7817649777043952e-06, ""pipeline_weight"": 0.7666666666666667, ""smoothing_factor"": 0.17692024043023663, ""lost_sales_weight"": 0.6380180519482656, ""demand_buffer"": 179.2464274890471, ""min_order_threshold"": 0.23828155710090473}",
exponential_L6_c1_2,exponential_50_L4_p4,test,4857.575,4800.610575,4914.309825,ok_expanded,4874.22,"{""base_stock"": 3.038805967436255, ""safety_stock"": 2.7817649777043952e-06, ""pipeline_weight"": 0.7666666666666667, ""smoothing_factor"": 0.17692024043023663, ""lost_sales_weight"": 0.6380180519482656, ""demand_buffer"": 179.2464274890471, ""min_order_threshold"": 0.23828155710090473}",
normal_std30_L6_c1_2,exponential_50_L4_p4,train,4871.8,4683.3455,5095.24875,ok_expanded,4871.8,"{""base_stock"": 120.79233394944421, ""safety_stock"": 235.55630809774348, ""pipeline_weight"": 0.8728015810866767, ""demand_forecast"": 0.02253368621521704, ""smoothing_factor"": 0.16004006201722984, ""forecast_weight"": 0.680226014702032, ""adjustment_factor"": 0.1, ""pipeline_discount"": 0.9993708220989589, ""min_order"": 0.00012596003152646286}",
normal_std30_L6_c1_2,exponential_50_L4_p4,test,4857.084,4800.9644,4913.959625,ok_expanded,4871.8,"{""base_stock"": 120.79233394944421, ""safety_stock"": 235.55630809774348, ""pipeline_weight"": 0.8728015810866767, ""demand_forecast"": 0.02253368621521704, ""smoothing_factor"": 0.16004006201722984, ""forecast_weight"": 0.680226014702032, ""adjustment_factor"": 0.1, ""pipeline_discount"": 0.9993708220989589, ""min_order"": 0.00012596003152646286}",
poisson_L6_c1_2,exponential_50_L4_p4,train,4862.21,4684.8275,5058.30275,ok_expanded,4862.21,"{""safety_stock"": 4.861564935171526, ""demand_estimate"": 82.83733234011947, ""max_order"": 39.93303844821135}",
poisson_L6_c1_2,exponential_50_L4_p4,test,4868.31,4816.3288250000005,4923.724775,ok_expanded,4862.21,"{""safety_stock"": 4.861564935171526, ""demand_estimate"": 82.83733234011947, ""max_order"": 39.93303844821135}",
exponential_L6_c1_2,exponential_75_L4_p4,train,7230.16,6884.158,7518.16,ok_expanded,7230.16,"{""base_stock"": 18.42554554642851, ""safety_stock"": 9.50799678495186e-06, ""pipeline_weight"": 0.5910907809701106, ""smoothing_factor"": 0.2188081138214701, ""lost_sales_weight"": 0.007334322491809729, ""demand_buffer"": 3163.939293452592, ""min_order_threshold"": 16.891248815777804}",
exponential_L6_c1_2,exponential_75_L4_p4,test,7320.813,7220.5444,7421.53625,ok_expanded,7230.16,"{""base_stock"": 18.42554554642851, ""safety_stock"": 9.50799678495186e-06, ""pipeline_weight"": 0.5910907809701106, ""smoothing_factor"": 0.2188081138214701, ""lost_sales_weight"": 0.007334322491809729, ""demand_buffer"": 3163.939293452592, ""min_order_threshold"": 16.891248815777804}",
normal_std30_L6_c1_2,exponential_50_L4_p4,train,4871.8,4683.3455,5095.24875,ok_expanded,4871.8,"{""base_stock"": 120.79233394944421, ""safety_stock"": 235.55630809774348, ""pipeline_weight"": 0.8728015810866767, ""demand_forecast"": 0.02253368621521704, ""smoothing_factor"": 0.16004006201722984, ""forecast_weight"": 0.680226014702032, ""adjustment_factor"": 0.1, ""pipeline_discount"": 0.9993708220989589, ""min_order"": 0.00012596003152646286}",
normal_std30_L6_c1_2,exponential_50_L4_p4,test,4857.084,4800.9644,4913.959625,ok_expanded,4871.8,"{""base_stock"": 120.79233394944421, ""safety_stock"": 235.55630809774348, ""pipeline_weight"": 0.8728015810866767, ""demand_forecast"": 0.02253368621521704, ""smoothing_factor"": 0.16004006201722984, ""forecast_weight"": 0.680226014702032, ""adjustment_factor"": 0.1, ""pipeline_discount"": 0.9993708220989589, ""min_order"": 0.00012596003152646286}",
poisson_L6_c1_2,exponential_50_L4_p4,train,4862.21,4684.8275,5058.30275,ok_expanded,4862.21,"{""safety_stock"": 4.861564935171526, ""demand_estimate"": 82.83733234011947, ""max_order"": 39.93303844821134}",
poisson_L6_c1_2,exponential_50_L4_p4,test,4868.31,4816.3288250000005,4923.724775,ok_expanded,4862.21,"{""safety_stock"": 4.861564935171526, ""demand_estimate"": 82.83733234011947, ""max_order"": 39.93303844821134}",
exponential_L6_c1_2,exponential_75_L4_p4,train,7230.16,6884.158,7518.16,ok_expanded,7230.16,"{""base_stock"": 18.425545546428506, ""safety_stock"": 9.50799678495186e-06, ""pipeline_weight"": 0.5910907809701106, ""smoothing_factor"": 0.2188081138214701, ""lost_sales_weight"": 0.007334322491809729, ""demand_buffer"": 3163.939293452592, ""min_order_threshold"": 16.891248815777804}",
exponential_L6_c1_2,exponential_75_L4_p4,test,7320.813,7220.5444,7421.53625,ok_expanded,7230.16,"{""base_stock"": 18.425545546428506, ""safety_stock"": 9.50799678495186e-06, ""pipeline_weight"": 0.5910907809701106, ""smoothing_factor"": 0.2188081138214701, ""lost_sales_weight"": 0.007334322491809729, ""demand_buffer"": 3163.939293452592, ""min_order_threshold"": 16.891248815777804}",
normal_std30_L6_c1_2,exponential_75_L4_p4,train,7207.26,6857.77775,7502.7875,ok_expanded,7207.26,"{""base_stock"": 333.1358609505138, ""safety_stock"": 31.786270705321282, ""pipeline_weight"": 0.9083617014991503, ""demand_forecast"": 75.36144741306008, ""smoothing_factor"": 0.12185501788055032, ""forecast_weight"": 0.49119245794510974, ""adjustment_factor"": 0.2, ""pipeline_discount"": 0.9333333333333333, ""min_order"": 2.9161134162450275}",
normal_std30_L6_c1_2,exponential_75_L4_p4,test,7288.785,7192.3135999999995,7386.2788,ok_expanded,7207.26,"{""base_stock"": 333.1358609505138, ""safety_stock"": 31.786270705321282, ""pipeline_weight"": 0.9083617014991503, ""demand_forecast"": 75.36144741306008, ""smoothing_factor"": 0.12185501788055032, ""forecast_weight"": 0.49119245794510974, ""adjustment_factor"": 0.2, ""pipeline_discount"": 0.9333333333333333, ""min_order"": 2.9161134162450275}",
poisson_L6_c1_2,exponential_75_L4_p4,train,7266.64,6928.7325,7550.79725,ok_expanded,7266.64,"{""safety_stock"": 0.377570609383135, ""demand_estimate"": 120.60336085045076, ""max_order"": 56.7618746250877}",
poisson_L6_c1_2,exponential_75_L4_p4,test,7324.51,7230.0302,7423.1603,ok_expanded,7266.64,"{""safety_stock"": 0.377570609383135, ""demand_estimate"": 120.60336085045076, ""max_order"": 56.7618746250877}",
exponential_L6_c1_2,normal_std100_100_L4_p4,train,9132.5,8880.6415,9429.56775,ok_expanded,9132.5,"{""base_stock"": 4.236072742979522, ""safety_stock"": 2.7999213515243987e-06, ""pipeline_weight"": 0.7666666666666667, ""smoothing_factor"": 0.2435869070969033, ""lost_sales_weight"": 0.4511468910520496, ""demand_buffer"": 367.95552736800624, ""min_order_threshold"": 1.9217959423892825}",
exponential_L6_c1_2,normal_std100_100_L4_p4,test,9170.648,9079.732125,9255.192299999999,ok_expanded,9132.5,"{""base_stock"": 4.236072742979522, ""safety_stock"": 2.7999213515243987e-06, ""pipeline_weight"": 0.7666666666666667, ""smoothing_factor"": 0.2435869070969033, ""lost_sales_weight"": 0.4511468910520496, ""demand_buffer"": 367.95552736800624, ""min_order_threshold"": 1.9217959423892825}",
normal_std30_L6_c1_2,exponential_75_L4_p4,train,7207.26,6857.77775,7502.7875,ok_expanded,7207.26,"{""base_stock"": 333.1358609505138, ""safety_stock"": 31.786270705321282, ""pipeline_weight"": 0.9083617014991503, ""demand_forecast"": 75.36144741306008, ""smoothing_factor"": 0.12185501788055032, ""forecast_weight"": 0.49119245794510974, ""adjustment_factor"": 0.2, ""pipeline_discount"": 0.9333333333333333, ""min_order"": 2.9161134162450275}",
