policy,split,L,p,baseline,mean_%,median_%,pct_pos_%,pct_neg_%,n_rows_total,n_valid,n_missing_or_invalid
exponential_L6_c1_2,train,8,2,avg_cost_basestock,54.05957021359492,53.12163386474204,100.0,0.0,35,35,0
exponential_L6_c1_2,train,8,2,avg_cost_constant,0.3282349454172045,0.3190711306262703,82.85714285714286,8.571428571428571,35,35,0
normal_std30_L6_c1_2,train,8,2,avg_cost_basestock,54.05808087093674,53.13862883594229,100.0,0.0,35,35,0
normal_std30_L6_c1_2,train,8,2,avg_cost_constant,0.25240075492947317,0.31586313858260157,85.71428571428571,8.571428571428571,35,35,0
poisson_L6_c1_2,train,8,2,avg_cost_basestock,53.962446316799046,53.1914477392409,100.0,0.0,35,35,0
poisson_L6_c1_2,train,8,2,avg_cost_constant,-0.05431152076785234,0.04528488308267111,62.857142857142854,14.285714285714285,35,35,0
