policy,split,L,p,baseline,mean_%,median_%,pct_pos_%,pct_neg_%,n_rows_total,n_valid,n_missing_or_invalid
exponential_L6_c1_2,train,4,6,avg_cost_basestock,23.035233997028453,19.71608110199659,100.0,0.0,265,265,0
exponential_L6_c1_2,train,4,6,avg_cost_constant,5.098668346085041,5.1210144485764735,97.73584905660377,1.509433962264151,265,265,0
normal_std30_L6_c1_2,train,4,6,avg_cost_basestock,23.779484545330043,21.01857764952919,100.0,0.0,265,265,0
normal_std30_L6_c1_2,train,4,6,avg_cost_constant,6.105533683674589,6.167416637558209,100.0,0.0,265,265,0
poisson_L6_c1_2,train,4,6,avg_cost_basestock,24.725306930840617,22.073706205976244,100.0,0.0,265,265,0
poisson_L6_c1_2,train,4,6,avg_cost_constant,7.441806183319427,7.7600643485369964,99.24528301886792,0.7547169811320755,265,265,0
