policy,split,L,p,baseline,mean_%,median_%,pct_pos_%,pct_neg_%,n_rows_total,n_valid,n_missing_or_invalid
exponential_L6_c1_2,train,8,10,avg_cost_basestock,40.18727894394863,33.534562005336205,100.0,0.0,35,35,0
exponential_L6_c1_2,train,8,10,avg_cost_constant,3.9082105304188532,3.920200275969029,97.14285714285714,2.857142857142857,35,35,0
normal_std30_L6_c1_2,train,8,10,avg_cost_basestock,40.40919369714418,36.0394940983315,100.0,0.0,35,35,0
normal_std30_L6_c1_2,train,8,10,avg_cost_constant,4.047462252897593,4.645467298049268,88.57142857142857,8.571428571428571,35,35,0
poisson_L6_c1_2,train,8,10,avg_cost_basestock,40.76399196995331,38.45063025951531,100.0,0.0,35,35,0
poisson_L6_c1_2,train,8,10,avg_cost_constant,4.738932445648605,4.8811403471449175,97.14285714285714,2.857142857142857,35,35,0
