policy,split,L,p,baseline,mean_%,median_%,pct_pos_%,pct_neg_%,n_rows_total,n_valid,n_missing_or_invalid
exponential_L6_c1_2,train,4,2,avg_cost_basestock,32.77353343206256,27.646748520664822,100.0,0.0,69,69,0
exponential_L6_c1_2,train,4,2,avg_cost_constant,1.1166816687728949,1.0807631991636297,91.30434782608695,8.695652173913043,69,69,0
normal_std30_L6_c1_2,train,4,2,avg_cost_basestock,32.96904852443343,28.013524258038867,100.0,0.0,69,69,0
normal_std30_L6_c1_2,train,4,2,avg_cost_constant,1.4222915984560582,1.427686270460054,94.20289855072464,0.0,69,69,0
poisson_L6_c1_2,train,4,2,avg_cost_basestock,32.94852077676946,28.291807464717664,100.0,0.0,69,69,0
poisson_L6_c1_2,train,4,2,avg_cost_constant,1.3593840548850142,1.376167324755781,88.40579710144928,5.797101449275362,69,69,0
