policy,split,L,p,baseline,mean_%,median_%,pct_pos_%,pct_neg_%,n_rows_total,n_valid,n_missing_or_invalid
exponential_L6_c1_2,train,8,10,avg_cost_basestock,29.592900527396708,26.83229799984803,99.3660855784469,0.0,631,631,0
exponential_L6_c1_2,train,8,10,avg_cost_constant,4.571245393682272,4.609055969252949,94.29477020602218,3.9619651347068143,631,631,0
normal_std30_L6_c1_2,train,8,10,avg_cost_basestock,30.12600802740437,27.220015879713042,98.8906497622821,0.7923930269413629,631,631,0
normal_std30_L6_c1_2,train,8,10,avg_cost_constant,6.6253494993404765,5.268424945456452,96.98890649762282,1.2678288431061806,631,631,0
poisson_L6_c1_2,train,8,10,avg_cost_basestock,30.277431912994096,27.289805263408237,99.3660855784469,0.0,631,631,0
poisson_L6_c1_2,train,8,10,avg_cost_constant,6.561950555999667,5.932430261819352,96.19651347068145,3.011093502377179,631,631,0
