policy_id,dataset_id,split,avg_cost,ci_lower,ci_upper,tune_status,tune_train_avg,tuned_params,error
exponential_L6_c1_2,beta_a0p125_b1p125_M500_L6_p2,train,4591.21,4368.197,4813.11825,ok_expanded,4591.21,"{""base_stock"": 3362.3067338409205, ""safety_stock"": 49.65717907000516, ""pipeline_weight"": 0.5475896763221654, ""smoothing_factor"": 0.0038070365981288374, ""lost_sales_weight"": 0.38348534568639425, ""demand_buffer"": 1.0837342366712672, ""min_order_threshold"": 2.422211885974581}",
exponential_L6_c1_2,beta_a0p125_b1p125_M500_L6_p2,test,4780.547,4694.951375,4855.586149999999,ok_expanded,4591.21,"{""base_stock"": 3362.3067338409205, ""safety_stock"": 49.65717907000516, ""pipeline_weight"": 0.5475896763221654, ""smoothing_factor"": 0.0038070365981288374, ""lost_sales_weight"": 0.38348534568639425, ""demand_buffer"": 1.0837342366712672, ""min_order_threshold"": 2.422211885974581}",
normal_std30_L6_c1_2,beta_a0p125_b1p125_M500_L6_p2,train,4590.83,4364.98625,4817.267,ok_expanded,4590.83,"{""base_stock"": 0.0004248190348451389, ""safety_stock"": 49.11444904459519, ""pipeline_weight"": 0.8913999161199286, ""demand_forecast"": 6.179533525201604, ""smoothing_factor"": 0.057899620942792766, ""forecast_weight"": 0.4972733118682622, ""adjustment_factor"": 0.11714915084091579, ""pipeline_discount"": 0.9333333333333333, ""min_order"": 4.424786407480205}",
normal_std30_L6_c1_2,beta_a0p125_b1p125_M500_L6_p2,test,4781.593,4695.00765,4857.023125000001,ok_expanded,4590.83,"{""base_stock"": 0.0004248190348451389, ""safety_stock"": 49.11444904459519, ""pipeline_weight"": 0.8913999161199286, ""demand_forecast"": 6.179533525201604, ""smoothing_factor"": 0.057899620942792766, ""forecast_weight"": 0.4972733118682622, ""adjustment_factor"": 0.11714915084091579, ""pipeline_discount"": 0.9333333333333333, ""min_order"": 4.424786407480205}",
poisson_L6_c1_2,beta_a0p125_b1p125_M500_L6_p2,train,4591.33,4368.44675,4813.2445,ok_expanded,4591.33,"{""safety_stock"": 109.7857040646073, ""demand_estimate"": 577.7403619673898, ""max_order"": 4.842314369804446}",
poisson_L6_c1_2,beta_a0p125_b1p125_M500_L6_p2,test,4780.898,4695.2248500000005,4855.907775,ok_expanded,4591.33,"{""safety_stock"": 109.7857040646073, ""demand_estimate"": 577.7403619673898, ""max_order"": 4.842314369804446}",
exponential_L6_c1_2,beta_a0p328125_b1p85938_M500_L6_p2,train,5847.95,5624.77225,6066.094999999999,ok_expanded,5847.95,"{""base_stock"": 379.860951520108, ""safety_stock"": 6.22990773403344, ""pipeline_weight"": 0.9027283370278542, ""smoothing_factor"": 0.02096481167094494, ""lost_sales_weight"": 2.5863677775500307, ""demand_buffer"": 1.430650797255388, ""min_order_threshold"": 13.16756101973401}",
exponential_L6_c1_2,beta_a0p328125_b1p85938_M500_L6_p2,test,6140.208,6062.4610999999995,6215.412875,ok_expanded,5847.95,"{""base_stock"": 379.860951520108, ""safety_stock"": 6.22990773403344, ""pipeline_weight"": 0.9027283370278542, ""smoothing_factor"": 0.02096481167094494, ""lost_sales_weight"": 2.5863677775500307, ""demand_buffer"": 1.430650797255388, ""min_order_threshold"": 13.16756101973401}",
normal_std30_L6_c1_2,beta_a0p328125_b1p85938_M500_L6_p2,train,5847.02,5624.244,6065.95175,ok_expanded,5847.02,"{""base_stock"": 4.100461697425118e-05, ""safety_stock"": 121.83976886122035, ""pipeline_weight"": 0.7439866921082916, ""demand_forecast"": 71.51638390083022, ""smoothing_factor"": 0.015511095519031261, ""forecast_weight"": 0.3573312012453778, ""adjustment_factor"": 0.4302222143851237, ""pipeline_discount"": 1.0, ""min_order"": 3.381788086492668}",
normal_std30_L6_c1_2,beta_a0p328125_b1p85938_M500_L6_p2,test,6141.863,6064.78025,6217.24845,ok_expanded,5847.02,"{""base_stock"": 4.100461697425118e-05, ""safety_stock"": 121.83976886122035, ""pipeline_weight"": 0.7439866921082916, ""demand_forecast"": 71.51638390083022, ""smoothing_factor"": 0.015511095519031261, ""forecast_weight"": 0.3573312012453778, ""adjustment_factor"": 0.4302222143851237, ""pipeline_discount"": 1.0, ""min_order"": 3.381788086492668}",
poisson_L6_c1_2,beta_a0p328125_b1p85938_M500_L6_p2,train,5848.51,5619.502,6066.313249999999,ok_expanded,5848.51,"{""safety_stock"": 24.148042029657837, ""demand_estimate"": 382.1244125767025, ""max_order"": 26.04759183967444}",
poisson_L6_c1_2,beta_a0p328125_b1p85938_M500_L6_p2,test,6149.082,6071.0217250000005,6225.446725,ok_expanded,5848.51,"{""safety_stock"": 24.148042029657837, ""demand_estimate"": 382.1244125767025, ""max_order"": 26.04759183967444}",
exponential_L6_c1_2,beta_a0p6_b2p4_M500_L6_p2,train,6724.2,6509.18275,6904.42,ok_expanded,6724.2,"{""base_stock"": 10.343977556117743, ""safety_stock"": 996.9187693905201, ""pipeline_weight"": 0.8278066106328065, ""smoothing_factor"": 0.008135748105101457, ""lost_sales_weight"": 1.0104875351453084, ""demand_buffer"": 601.6433211602099, ""min_order_threshold"": 0.00011573833989728588}",
exponential_L6_c1_2,beta_a0p6_b2p4_M500_L6_p2,test,6716.482,6652.910849999999,6779.6109,ok_expanded,6724.2,"{""base_stock"": 10.343977556117743, ""safety_stock"": 996.9187693905201, ""pipeline_weight"": 0.8278066106328065, ""smoothing_factor"": 0.008135748105101457, ""lost_sales_weight"": 1.0104875351453084, ""demand_buffer"": 601.6433211602099, ""min_order_threshold"": 0.00011573833989728588}",
normal_std30_L6_c1_2,beta_a0p6_b2p4_M500_L6_p2,train,6702.56,6499.301,6890.35875,ok_expanded,6702.56,"{""base_stock"": 1.4422250363718285, ""safety_stock"": 69.89191067652152, ""pipeline_weight"": 0.6780438367583022, ""demand_forecast"": 160.38567718845175, ""smoothing_factor"": 0.20741123000415623, ""forecast_weight"": 0.4239194273751275, ""adjustment_factor"": 0.24271648794695488, ""pipeline_discount"": 0.9333333333333333, ""min_order"": 8.52672810591238}",
normal_std30_L6_c1_2,beta_a0p6_b2p4_M500_L6_p2,test,6707.597,6642.572975,6773.6753,ok_expanded,6702.56,"{""base_stock"": 1.4422250363718285, ""safety_stock"": 69.89191067652152, ""pipeline_weight"": 0.6780438367583022, ""demand_forecast"": 160.38567718845175, ""smoothing_factor"": 0.20741123000415623, ""forecast_weight"": 0.4239194273751275, ""adjustment_factor"": 0.24271648794695488, ""pipeline_discount"": 0.9333333333333333, ""min_order"": 8.52672810591238}",
poisson_L6_c1_2,beta_a0p6_b2p4_M500_L6_p2,train,6731.86,6520.575,6917.3322499999995,ok_expanded,6731.86,"{""safety_stock"": 12.40462292263819, ""demand_estimate"": 300.65312026074554, ""max_order"": 54.699614525491576}",
poisson_L6_c1_2,beta_a0p6_b2p4_M500_L6_p2,test,6698.976,6636.567575,6763.6831,ok_expanded,6731.86,"{""safety_stock"": 12.40462292263819, ""demand_estimate"": 300.65312026074554, ""max_order"": 54.699614525491576}",
exponential_L6_c1_2,beta_a0p8_b7p2_M500_L6_p2,train,3156.54,3060.89775,3241.1855,ok_expanded,3156.54,"{""base_stock"": 0.0004171607403479179, ""safety_stock"": 2316.0360306656075, ""pipeline_weight"": 0.6065165871104653, ""smoothing_factor"": 0.012479657612589035, ""lost_sales_weight"": 2.825801983536344e-05, ""demand_buffer"": 0.017824918956469607, ""min_order_threshold"": 0.9429278698927319}",
exponential_L6_c1_2,beta_a0p8_b7p2_M500_L6_p2,test,3157.656,3124.299275,3193.50665,ok_expanded,3156.54,"{""base_stock"": 0.0004171607403479179, ""safety_stock"": 2316.0360306656075, ""pipeline_weight"": 0.6065165871104653, ""smoothing_factor"": 0.012479657612589035, ""lost_sales_weight"": 2.825801983536344e-05, ""demand_buffer"": 0.017824918956469607, ""min_order_threshold"": 0.9429278698927319}",
normal_std30_L6_c1_2,beta_a0p8_b7p2_M500_L6_p2,train,3151.29,3055.993,3238.319,ok_expanded,3151.29,"{""base_stock"": 171.25494151182835, ""safety_stock"": 7.046726414086364, ""pipeline_weight"": 0.9284001013863434, ""demand_forecast"": 47.55557419807498, ""smoothing_factor"": 0.10018282205097637, ""forecast_weight"": 0.5394616999915999, ""adjustment_factor"": 0.2771261583543797, ""pipeline_discount"": 0.7617356759623481, ""min_order"": 11.581920861668436}",
normal_std30_L6_c1_2,beta_a0p8_b7p2_M500_L6_p2,test,3162.845,3128.804825,3198.75015,ok_expanded,3151.29,"{""base_stock"": 171.25494151182835, ""safety_stock"": 7.046726414086364, ""pipeline_weight"": 0.9284001013863434, ""demand_forecast"": 47.55557419807498, ""smoothing_factor"": 0.10018282205097637, ""forecast_weight"": 0.5394616999915999, ""adjustment_factor"": 0.2771261583543797, ""pipeline_discount"": 0.7617356759623481, ""min_order"": 11.581920861668436}",
poisson_L6_c1_2,beta_a0p8_b7p2_M500_L6_p2,train,3159.52,3064.23525,3243.1295,ok_expanded,3159.52,"{""safety_stock"": 12.40462292263819, ""demand_estimate"": 300.65312026074554, ""max_order"": 27.811655547801795}",
poisson_L6_c1_2,beta_a0p8_b7p2_M500_L6_p2,test,3161.953,3129.1509,3198.9008,ok_expanded,3159.52,"{""safety_stock"": 12.40462292263819, ""demand_estimate"": 300.65312026074554, ""max_order"": 27.811655547801795}",
exponential_L6_c1_2,beta_a0p921875_b2p76562_M500_L6_p2,train,6846.72,6652.3679999999995,7080.051,ok_expanded,6846.72,"{""base_stock"": 399.2186744886704, ""safety_stock"": 349.6131738497391, ""pipeline_weight"": 0.5590943940793845, ""smoothing_factor"": 0.029941658624399084, ""lost_sales_weight"": 1.1146321959018706, ""demand_buffer"": 6.151150853605061, ""min_order_threshold"": 0.0008002012656768086}",
exponential_L6_c1_2,beta_a0p921875_b2p76562_M500_L6_p2,test,6974.073,6909.9286,7033.6174,ok_expanded,6846.72,"{""base_stock"": 399.2186744886704, ""safety_stock"": 349.6131738497391, ""pipeline_weight"": 0.5590943940793845, ""smoothing_factor"": 0.029941658624399084, ""lost_sales_weight"": 1.1146321959018706, ""demand_buffer"": 6.151150853605061, ""min_order_threshold"": 0.0008002012656768086}",
