policy_id,dataset_id,split,avg_cost,ci_lower,ci_upper,tune_status,tune_train_avg,tuned_params,error
exponential_L6_c1_2,beta_a0p125_b1p125_M500_L2_p2,train,4585.92,4359.72625,4810.548,ok_expanded,4585.92,"{""base_stock"": 538.3477968018262, ""safety_stock"": 40.3277500763341, ""pipeline_weight"": 2.0, ""smoothing_factor"": 0.219759625466082, ""lost_sales_weight"": 0.0008384324973063373, ""demand_buffer"": 8.294873144557581e-05, ""min_order_threshold"": 1.8031517718484615}",
exponential_L6_c1_2,beta_a0p125_b1p125_M500_L2_p2,test,4779.012,4692.8637,4853.848725,ok_expanded,4585.92,"{""base_stock"": 538.3477968018262, ""safety_stock"": 40.3277500763341, ""pipeline_weight"": 2.0, ""smoothing_factor"": 0.219759625466082, ""lost_sales_weight"": 0.0008384324973063373, ""demand_buffer"": 8.294873144557581e-05, ""min_order_threshold"": 1.8031517718484615}",
normal_std30_L6_c1_2,beta_a0p125_b1p125_M500_L2_p2,train,4586.19,4361.29025,4810.81325,ok_expanded,4586.19,"{""base_stock"": 0.020100961824956888, ""safety_stock"": 27.771607225402644, ""pipeline_weight"": 1.0465424661457865, ""demand_forecast"": 4.156207069019637, ""smoothing_factor"": 0.16646611594793057, ""forecast_weight"": 0.7514692729258918, ""adjustment_factor"": 0.35893681044675485, ""pipeline_discount"": 0.992508835624981, ""min_order"": 0.005155045307210984}",
normal_std30_L6_c1_2,beta_a0p125_b1p125_M500_L2_p2,test,4777.737,4691.8738,4852.378624999999,ok_expanded,4586.19,"{""base_stock"": 0.020100961824956888, ""safety_stock"": 27.771607225402644, ""pipeline_weight"": 1.0465424661457865, ""demand_forecast"": 4.156207069019637, ""smoothing_factor"": 0.16646611594793057, ""forecast_weight"": 0.7514692729258918, ""adjustment_factor"": 0.35893681044675485, ""pipeline_discount"": 0.992508835624981, ""min_order"": 0.005155045307210984}",
poisson_L6_c1_2,beta_a0p125_b1p125_M500_L2_p2,train,4589.56,4363.27875,4814.4655,ok_expanded,4589.56,"{""safety_stock"": 0.6512705327774421, ""demand_estimate"": 34.161129046692224, ""max_order"": 4.848328389525196}",
poisson_L6_c1_2,beta_a0p125_b1p125_M500_L2_p2,test,4779.683,4693.389825,4854.756850000001,ok_expanded,4589.56,"{""safety_stock"": 0.6512705327774421, ""demand_estimate"": 34.161129046692224, ""max_order"": 4.848328389525196}",
exponential_L6_c1_2,beta_a0p328125_b1p85938_M500_L2_p2,train,5791.49,5571.49075,6019.1905,ok_expanded,5791.49,"{""base_stock"": 0.9151274031594456, ""safety_stock"": 164.28671247679222, ""pipeline_weight"": 0.8647394952595765, ""smoothing_factor"": 0.31908512788903765, ""lost_sales_weight"": 1.7672605892825918e-05, ""demand_buffer"": 8.041907876204221e-05, ""min_order_threshold"": 3.8798823579490485}",
exponential_L6_c1_2,beta_a0p328125_b1p85938_M500_L2_p2,test,6086.868,6004.840025,6160.214825,ok_expanded,5791.49,"{""base_stock"": 0.9151274031594456, ""safety_stock"": 164.28671247679222, ""pipeline_weight"": 0.8647394952595765, ""smoothing_factor"": 0.31908512788903765, ""lost_sales_weight"": 1.7672605892825918e-05, ""demand_buffer"": 8.041907876204221e-05, ""min_order_threshold"": 3.8798823579490485}",
normal_std30_L6_c1_2,beta_a0p328125_b1p85938_M500_L2_p2,train,5794.94,5572.614,6021.4397500000005,ok_expanded,5794.94,"{""base_stock"": 0.03705718111560278, ""safety_stock"": 163.84769827422957, ""pipeline_weight"": 0.8355633614500394, ""demand_forecast"": 59.620931088069945, ""smoothing_factor"": 0.2170578222710106, ""forecast_weight"": 0.15591796272055675, ""adjustment_factor"": 0.18477477822198488, ""pipeline_discount"": 1.0, ""min_order"": 0.22525935708218048}",
normal_std30_L6_c1_2,beta_a0p328125_b1p85938_M500_L2_p2,test,6089.336,6009.04015,6163.15585,ok_expanded,5794.94,"{""base_stock"": 0.03705718111560278, ""safety_stock"": 163.84769827422957, ""pipeline_weight"": 0.8355633614500394, ""demand_forecast"": 59.620931088069945, ""smoothing_factor"": 0.2170578222710106, ""forecast_weight"": 0.15591796272055675, ""adjustment_factor"": 0.18477477822198488, ""pipeline_discount"": 1.0, ""min_order"": 0.22525935708218048}",
