policy_id,dataset_id,split,avg_cost,ci_lower,ci_upper,tune_status,tune_train_avg,tuned_params,error
exponential_L6_c1_2,beta_a0p125_b1p125_M500_L6_p10,train,15515.62,14642.7675,16303.38725,ok_expanded,15515.62,"{""base_stock"": 4.0789424669932535, ""safety_stock"": 2.8384603053140124e-06, ""pipeline_weight"": 1.2599210498948732, ""smoothing_factor"": 0.1435869070969033, ""lost_sales_weight"": 0.4511468910520496, ""demand_buffer"": 294.1771833509706, ""min_order_threshold"": 0.22654995377058937}",
exponential_L6_c1_2,beta_a0p125_b1p125_M500_L6_p10,test,16074.206,15786.928675,16371.850925,ok_expanded,15515.62,"{""base_stock"": 4.0789424669932535, ""safety_stock"": 2.8384603053140124e-06, ""pipeline_weight"": 1.2599210498948732, ""smoothing_factor"": 0.1435869070969033, ""lost_sales_weight"": 0.4511468910520496, ""demand_buffer"": 294.1771833509706, ""min_order_threshold"": 0.22654995377058937}",
normal_std30_L6_c1_2,beta_a0p125_b1p125_M500_L6_p10,train,15490.7,14565.438250000001,16271.299,ok_expanded,15490.7,"{""base_stock"": 4.760698526644439, ""safety_stock"": 280.68462100231596, ""pipeline_weight"": 0.9555539121017487, ""demand_forecast"": 41.209200007484874, ""smoothing_factor"": 0.14151021404357633, ""forecast_weight"": 0.6249063540212629, ""adjustment_factor"": 0.3251543498057373, ""pipeline_discount"": 0.9041357570337046, ""min_order"": 0.0007424105793295306}",
normal_std30_L6_c1_2,beta_a0p125_b1p125_M500_L6_p10,test,16137.135,15846.2783,16421.643925,ok_expanded,15490.7,"{""base_stock"": 4.760698526644439, ""safety_stock"": 280.68462100231596, ""pipeline_weight"": 0.9555539121017487, ""demand_forecast"": 41.209200007484874, ""smoothing_factor"": 0.14151021404357633, ""forecast_weight"": 0.6249063540212629, ""adjustment_factor"": 0.3251543498057373, ""pipeline_discount"": 0.9041357570337046, ""min_order"": 0.0007424105793295306}",
poisson_L6_c1_2,beta_a0p125_b1p125_M500_L6_p10,train,15663.82,14858.3025,16440.1865,ok_expanded,15663.82,"{""safety_stock"": 49.828296964252374, ""demand_estimate"": 93.07371137433002, ""max_order"": 34.89512941408388}",
poisson_L6_c1_2,beta_a0p125_b1p125_M500_L6_p10,test,16391.055,16119.4108,16678.279125,ok_expanded,15663.82,"{""safety_stock"": 49.828296964252374, ""demand_estimate"": 93.07371137433002, ""max_order"": 34.89512941408388}",
exponential_L6_c1_2,beta_a0p328125_b1p85938_M500_L6_p10,train,16243.4,15533.52525,16993.805249999998,ok_expanded,16243.4,"{""base_stock"": 0.2651791696004117, ""safety_stock"": 0.015460130294848476, ""pipeline_weight"": 1.0, ""smoothing_factor"": 0.1235934925721279, ""lost_sales_weight"": 4.688026757993129, ""demand_buffer"": 754.7670692129406, ""min_order_threshold"": 5.166553303233787}",
exponential_L6_c1_2,beta_a0p328125_b1p85938_M500_L6_p10,test,16897.76,16632.9526,17148.19265,ok_expanded,16243.4,"{""base_stock"": 0.2651791696004117, ""safety_stock"": 0.015460130294848476, ""pipeline_weight"": 1.0, ""smoothing_factor"": 0.1235934925721279, ""lost_sales_weight"": 4.688026757993129, ""demand_buffer"": 754.7670692129406, ""min_order_threshold"": 5.166553303233787}",
normal_std30_L6_c1_2,beta_a0p328125_b1p85938_M500_L6_p10,train,16250.38,15541.03375,16989.50525,ok_expanded,16250.38,"{""base_stock"": 941.1653146707016, ""safety_stock"": 50.158220106340515, ""pipeline_weight"": 0.96626280435676, ""demand_forecast"": 0.0002584938204169472, ""smoothing_factor"": 0.10470657360792975, ""forecast_weight"": 0.36117454856297476, ""adjustment_factor"": 0.06816596538967384, ""pipeline_discount"": 0.5278468149192156, ""min_order"": 1.8967285180854443}",
normal_std30_L6_c1_2,beta_a0p328125_b1p85938_M500_L6_p10,test,16935.498,16669.659900000002,17191.053125,ok_expanded,16250.38,"{""base_stock"": 941.1653146707016, ""safety_stock"": 50.158220106340515, ""pipeline_weight"": 0.96626280435676, ""demand_forecast"": 0.0002584938204169472, ""smoothing_factor"": 0.10470657360792975, ""forecast_weight"": 0.36117454856297476, ""adjustment_factor"": 0.06816596538967384, ""pipeline_discount"": 0.5278468149192156, ""min_order"": 1.8967285180854443}",
poisson_L6_c1_2,beta_a0p328125_b1p85938_M500_L6_p10,train,16299.81,15563.51825,16979.540250000002,ok_expanded,16299.81,"{""safety_stock"": 0.00018855785918490015, ""demand_estimate"": 127.23971378799247, ""max_order"": 70.92080918667646}",
poisson_L6_c1_2,beta_a0p328125_b1p85938_M500_L6_p10,test,17058.807,16797.882849999998,17302.48985,ok_expanded,16299.81,"{""safety_stock"": 0.00018855785918490015, ""demand_estimate"": 127.23971378799247, ""max_order"": 70.92080918667646}",
exponential_L6_c1_2,beta_a0p6_b2p4_M500_L6_p10,train,17061.8,16340.76525,17688.96425,ok_expanded,17061.8,"{""base_stock"": 328.0998436996368, ""safety_stock"": 338.50000417563115, ""pipeline_weight"": 0.8333333333333334, ""smoothing_factor"": 0.13278438653752014, ""lost_sales_weight"": 0.004206176210819793, ""demand_buffer"": 674.1071633636424, ""min_order_threshold"": 0.11763376839201856}",
exponential_L6_c1_2,beta_a0p6_b2p4_M500_L6_p10,test,17277.676,17073.735324999998,17506.835075,ok_expanded,17061.8,"{""base_stock"": 328.0998436996368, ""safety_stock"": 338.50000417563115, ""pipeline_weight"": 0.8333333333333334, ""smoothing_factor"": 0.13278438653752014, ""lost_sales_weight"": 0.004206176210819793, ""demand_buffer"": 674.1071633636424, ""min_order_threshold"": 0.11763376839201856}",
normal_std30_L6_c1_2,beta_a0p6_b2p4_M500_L6_p10,train,17084.88,16330.146999999999,17734.431,ok_expanded,17084.88,"{""base_stock"": 851.4685384766391, ""safety_stock"": 0.009564934982782467, ""pipeline_weight"": 0.844293430147355, ""demand_forecast"": 77.38984249031375, ""smoothing_factor"": 0.10848012951298887, ""forecast_weight"": 0.5589550635359684, ""adjustment_factor"": 0.374685710238718, ""pipeline_discount"": 0.8331170650336598, ""min_order"": 24.248635358201277}",
normal_std30_L6_c1_2,beta_a0p6_b2p4_M500_L6_p10,test,17290.514,17074.98,17528.698,ok_expanded,17084.88,"{""base_stock"": 851.4685384766391, ""safety_stock"": 0.009564934982782467, ""pipeline_weight"": 0.844293430147355, ""demand_forecast"": 77.38984249031375, ""smoothing_factor"": 0.10848012951298887, ""forecast_weight"": 0.5589550635359684, ""adjustment_factor"": 0.374685710238718, ""pipeline_discount"": 0.8331170650336598, ""min_order"": 24.248635358201277}",
poisson_L6_c1_2,beta_a0p6_b2p4_M500_L6_p10,train,17007.0,16297.512499999999,17696.638,ok_expanded,17007.0,"{""safety_stock"": 13.746129814793147, ""demand_estimate"": 171.6724371767878, ""max_order"": 104.6839880926693}",
poisson_L6_c1_2,beta_a0p6_b2p4_M500_L6_p10,test,17287.494,17082.894699999997,17522.099275,ok_expanded,17007.0,"{""safety_stock"": 13.746129814793147, ""demand_estimate"": 171.6724371767878, ""max_order"": 104.6839880926693}",
exponential_L6_c1_2,beta_a0p8_b7p2_M500_L6_p10,train,8174.69,7820.92725,8515.85,ok_expanded,8174.69,"{""base_stock"": 222.61929126358487, ""safety_stock"": 11.287371495027648, ""pipeline_weight"": 0.7652945401382569, ""smoothing_factor"": 0.10642712645028496, ""lost_sales_weight"": 3.812356311409353, ""demand_buffer"": 0.7867991621896773, ""min_order_threshold"": 0.00012485433158106415}",
exponential_L6_c1_2,beta_a0p8_b7p2_M500_L6_p10,test,8310.604,8177.8067,8453.041175,ok_expanded,8174.69,"{""base_stock"": 222.61929126358487, ""safety_stock"": 11.287371495027648, ""pipeline_weight"": 0.7652945401382569, ""smoothing_factor"": 0.10642712645028496, ""lost_sales_weight"": 3.812356311409353, ""demand_buffer"": 0.7867991621896773, ""min_order_threshold"": 0.00012485433158106415}",
