policy_id,dataset_id,split,avg_cost,ci_lower,ci_upper,tune_status,tune_train_avg,tuned_params,error
exponential_L6_c1_2,beta_a0p125_b1p125_M500_L2_p10,train,14712.9,13923.1145,15426.222749999999,ok_expanded,14712.9,"{""base_stock"": 1.0029345419060916e-05, ""safety_stock"": 288.97411535006967, ""pipeline_weight"": 1.2599210498948732, ""smoothing_factor"": 0.4352581423303279, ""lost_sales_weight"": 0.11019690022155866, ""demand_buffer"": 513.0828440346827, ""min_order_threshold"": 1.2696071889773035}",
exponential_L6_c1_2,beta_a0p125_b1p125_M500_L2_p10,test,15190.339,14933.74445,15426.45205,ok_expanded,14712.9,"{""base_stock"": 1.0029345419060916e-05, ""safety_stock"": 288.97411535006967, ""pipeline_weight"": 1.2599210498948732, ""smoothing_factor"": 0.4352581423303279, ""lost_sales_weight"": 0.11019690022155866, ""demand_buffer"": 513.0828440346827, ""min_order_threshold"": 1.2696071889773035}",
normal_std30_L6_c1_2,beta_a0p125_b1p125_M500_L2_p10,train,14726.04,13924.893250000001,15405.4665,ok_expanded,14726.04,"{""base_stock"": 327.9359240667539, ""safety_stock"": 0.005138275939645083, ""pipeline_weight"": 1.5381661485380322, ""demand_forecast"": 4.796656373074355e-05, ""smoothing_factor"": 0.3347094687565607, ""forecast_weight"": 0.4806005140954007, ""adjustment_factor"": 0.2, ""pipeline_discount"": 1.0, ""min_order"": 0.0006232768289235929}",
normal_std30_L6_c1_2,beta_a0p125_b1p125_M500_L2_p10,test,15213.379,14964.52765,15452.997075,ok_expanded,14726.04,"{""base_stock"": 327.9359240667539, ""safety_stock"": 0.005138275939645083, ""pipeline_weight"": 1.5381661485380322, ""demand_forecast"": 4.796656373074355e-05, ""smoothing_factor"": 0.3347094687565607, ""forecast_weight"": 0.4806005140954007, ""adjustment_factor"": 0.2, ""pipeline_discount"": 1.0, ""min_order"": 0.0006232768289235929}",
poisson_L6_c1_2,beta_a0p125_b1p125_M500_L2_p10,train,14796.12,14001.6875,15485.6375,ok_expanded,14796.12,"{""safety_stock"": 61.113250012881785, ""demand_estimate"": 211.16388878664668, ""max_order"": 66.23899767908428}",
poisson_L6_c1_2,beta_a0p125_b1p125_M500_L2_p10,test,15337.397,15081.25445,15588.18495,ok_expanded,14796.12,"{""safety_stock"": 61.113250012881785, ""demand_estimate"": 211.16388878664668, ""max_order"": 66.23899767908428}",
exponential_L6_c1_2,beta_a0p328125_b1p85938_M500_L2_p10,train,14602.09,14080.62125,15158.951000000001,ok_expanded,14602.09,"{""base_stock"": 1.449764019202398e-05, ""safety_stock"": 408.6711131028357, ""pipeline_weight"": 0.8185086560508459, ""smoothing_factor"": 0.4352581423303279, ""lost_sales_weight"": 0.15584195082480298, ""demand_buffer"": 446.49453912256536, ""min_order_threshold"": 2.4207091239116223}",
exponential_L6_c1_2,beta_a0p328125_b1p85938_M500_L2_p10,test,15276.087,15021.57755,15492.9605,ok_expanded,14602.09,"{""base_stock"": 1.449764019202398e-05, ""safety_stock"": 408.6711131028357, ""pipeline_weight"": 0.8185086560508459, ""smoothing_factor"": 0.4352581423303279, ""lost_sales_weight"": 0.15584195082480298, ""demand_buffer"": 446.49453912256536, ""min_order_threshold"": 2.4207091239116223}",
normal_std30_L6_c1_2,beta_a0p328125_b1p85938_M500_L2_p10,train,14589.89,14077.9015,15164.68,ok_expanded,14589.89,"{""base_stock"": 343.03882044421266, ""safety_stock"": 56.416976664680654, ""pipeline_weight"": 1.5874010519681996, ""demand_forecast"": 44.32670100901615, ""smoothing_factor"": 0.4966506639895648, ""forecast_weight"": 0.28975833719361027, ""adjustment_factor"": 0.3939624424481133, ""pipeline_discount"": 0.9448726700101295, ""min_order"": 5.701252472117145}",
normal_std30_L6_c1_2,beta_a0p328125_b1p85938_M500_L2_p10,test,15283.759,15027.5494,15502.042524999999,ok_expanded,14589.89,"{""base_stock"": 343.03882044421266, ""safety_stock"": 56.416976664680654, ""pipeline_weight"": 1.5874010519681996, ""demand_forecast"": 44.32670100901615, ""smoothing_factor"": 0.4966506639895648, ""forecast_weight"": 0.28975833719361027, ""adjustment_factor"": 0.3939624424481133, ""pipeline_discount"": 0.9448726700101295, ""min_order"": 5.701252472117145}",
