policy_id,dataset_id,split,avg_cost,ci_lower,ci_upper,tune_status,tune_train_avg,tuned_params,error
exponential_L6_c1_2,beta_a0p125_b1p125_M500_L8_p4,train,8353.79,7937.76875,8759.6695,ok_expanded,8353.79,"{""base_stock"": 775.3331476762181, ""safety_stock"": 52.62253556554037, ""pipeline_weight"": 168.09110627145154, ""smoothing_factor"": 0.0001795759443461413, ""lost_sales_weight"": 0.2911494311435852, ""demand_buffer"": 423.45916309196485, ""min_order_threshold"": 1.1811540580606338e-06}",
exponential_L6_c1_2,beta_a0p125_b1p125_M500_L8_p4,test,8685.616,8542.08895,8820.687800000002,ok_expanded,8353.79,"{""base_stock"": 775.3331476762181, ""safety_stock"": 52.62253556554037, ""pipeline_weight"": 168.09110627145154, ""smoothing_factor"": 0.0001795759443461413, ""lost_sales_weight"": 0.2911494311435852, ""demand_buffer"": 423.45916309196485, ""min_order_threshold"": 1.1811540580606338e-06}",
normal_std30_L6_c1_2,beta_a0p125_b1p125_M500_L8_p4,train,8351.88,7938.13425,8754.83,ok_expanded,8351.88,"{""base_stock"": 5.412895545725559e-06, ""safety_stock"": 125.87153308276714, ""pipeline_weight"": 0.8990717369038406, ""demand_forecast"": 25.96883145390845, ""smoothing_factor"": 0.10402376610857562, ""forecast_weight"": 0.2827681740702158, ""adjustment_factor"": 0.04479443137362524, ""pipeline_discount"": 0.9921589327209817, ""min_order"": 13.743351303070302}",
normal_std30_L6_c1_2,beta_a0p125_b1p125_M500_L8_p4,test,8680.112,8537.105749999999,8814.935175,ok_expanded,8351.88,"{""base_stock"": 5.412895545725559e-06, ""safety_stock"": 125.87153308276714, ""pipeline_weight"": 0.8990717369038406, ""demand_forecast"": 25.96883145390845, ""smoothing_factor"": 0.10402376610857562, ""forecast_weight"": 0.2827681740702158, ""adjustment_factor"": 0.04479443137362524, ""pipeline_discount"": 0.9921589327209817, ""min_order"": 13.743351303070302}",
poisson_L6_c1_2,beta_a0p125_b1p125_M500_L8_p4,train,8357.21,7937.682,8768.98,ok_expanded,8357.21,"{""safety_stock"": 244.69900101802796, ""demand_estimate"": 511.8953746202314, ""max_order"": 14.22422564850963}",
poisson_L6_c1_2,beta_a0p125_b1p125_M500_L8_p4,test,8695.784,8551.1177,8830.992925,ok_expanded,8357.21,"{""safety_stock"": 244.69900101802796, ""demand_estimate"": 511.8953746202314, ""max_order"": 14.22422564850963}",
exponential_L6_c1_2,beta_a0p328125_b1p85938_M500_L8_p4,train,9614.79,9254.92075,9991.36875,ok_expanded,9614.79,"{""base_stock"": 0.2976304873016133, ""safety_stock"": 0.09808919207898467, ""pipeline_weight"": 0.653529552412168, ""smoothing_factor"": 0.023593492572127908, ""lost_sales_weight"": 7.326859172538148, ""demand_buffer"": 931.3774343077514, ""min_order_threshold"": 5.166553303233787}",
exponential_L6_c1_2,beta_a0p328125_b1p85938_M500_L8_p4,test,10046.749,9925.399300000001,10177.64295,ok_expanded,9614.79,"{""base_stock"": 0.2976304873016133, ""safety_stock"": 0.09808919207898467, ""pipeline_weight"": 0.653529552412168, ""smoothing_factor"": 0.023593492572127908, ""lost_sales_weight"": 7.326859172538148, ""demand_buffer"": 931.3774343077514, ""min_order_threshold"": 5.166553303233787}",
normal_std30_L6_c1_2,beta_a0p328125_b1p85938_M500_L8_p4,train,9617.19,9253.0565,10004.934000000001,ok_expanded,9617.19,"{""base_stock"": 4.24367993600466e-05, ""safety_stock"": 243.6795377224407, ""pipeline_weight"": 0.5439866921082916, ""demand_forecast"": 71.51638390083022, ""smoothing_factor"": 0.015511095519031261, ""forecast_weight"": 0.5573312012453778, ""adjustment_factor"": 0.4302222143851237, ""pipeline_discount"": 0.7893897213318768, ""min_order"": 3.381788086492668}",
normal_std30_L6_c1_2,beta_a0p328125_b1p85938_M500_L8_p4,test,10069.253,9948.498325,10202.556425,ok_expanded,9617.19,"{""base_stock"": 4.24367993600466e-05, ""safety_stock"": 243.6795377224407, ""pipeline_weight"": 0.5439866921082916, ""demand_forecast"": 71.51638390083022, ""smoothing_factor"": 0.015511095519031261, ""forecast_weight"": 0.5573312012453778, ""adjustment_factor"": 0.4302222143851237, ""pipeline_discount"": 0.7893897213318768, ""min_order"": 3.381788086492668}",
poisson_L6_c1_2,beta_a0p328125_b1p85938_M500_L8_p4,train,9604.2,9240.0745,10005.3005,ok_expanded,9604.2,"{""safety_stock"": 1.6765771360784065, ""demand_estimate"": 90.63656715495044, ""max_order"": 42.37142279226693}",
poisson_L6_c1_2,beta_a0p328125_b1p85938_M500_L8_p4,test,10061.496,9938.8097,10194.789649999999,ok_expanded,9604.2,"{""safety_stock"": 1.6765771360784065, ""demand_estimate"": 90.63656715495044, ""max_order"": 42.37142279226693}",
exponential_L6_c1_2,beta_a0p6_b2p4_M500_L8_p4,train,10515.91,10120.3195,10852.74,ok_expanded,10515.91,"{""base_stock"": 399.2186744886704, ""safety_stock"": 123.60692301065092, ""pipeline_weight"": 1.0, ""smoothing_factor"": 0.029941658624399084, ""lost_sales_weight"": 1.1146321959018706, ""demand_buffer"": 6.376416086013598, ""min_order_threshold"": 0.0007441461148122533}",
exponential_L6_c1_2,beta_a0p6_b2p4_M500_L8_p4,test,10645.779,10521.238875000001,10764.19095,ok_expanded,10515.91,"{""base_stock"": 399.2186744886704, ""safety_stock"": 123.60692301065092, ""pipeline_weight"": 1.0, ""smoothing_factor"": 0.029941658624399084, ""lost_sales_weight"": 1.1146321959018706, ""demand_buffer"": 6.376416086013598, ""min_order_threshold"": 0.0007441461148122533}",
normal_std30_L6_c1_2,beta_a0p6_b2p4_M500_L8_p4,train,10508.99,10102.55925,10854.90575,ok_expanded,10508.99,"{""base_stock"": 298.6473428415463, ""safety_stock"": 0.3964729280575158, ""pipeline_weight"": 0.6362285494113685, ""demand_forecast"": 73.7587344153864, ""smoothing_factor"": 0.06962280166349988, ""forecast_weight"": 0.9537193317794361, ""adjustment_factor"": 0.1, ""pipeline_discount"": 0.4588217324359006, ""min_order"": 6.853374656430023e-06}",
