policy_id,dataset_id,split,avg_cost,ci_lower,ci_upper,tune_status,tune_train_avg,tuned_params,error
exponential_L6_c1_2,beta_a0p125_b1p125_M500_L8_p10,train,15587.95,14661.355,16389.0435,ok_expanded,15587.95,"{""base_stock"": 258.7433276253026, ""safety_stock"": 694.8391161559347, ""pipeline_weight"": 0.7778076071428495, ""smoothing_factor"": 0.04969760534956864, ""lost_sales_weight"": 3.0966452316925905, ""demand_buffer"": 0.27861243457367046, ""min_order_threshold"": 0.8734308509116644}",
exponential_L6_c1_2,beta_a0p125_b1p125_M500_L8_p10,test,16324.222,16031.038425,16608.89155,ok_expanded,15587.95,"{""base_stock"": 258.7433276253026, ""safety_stock"": 694.8391161559347, ""pipeline_weight"": 0.7778076071428495, ""smoothing_factor"": 0.04969760534956864, ""lost_sales_weight"": 3.0966452316925905, ""demand_buffer"": 0.27861243457367046, ""min_order_threshold"": 0.8734308509116644}",
normal_std30_L6_c1_2,beta_a0p125_b1p125_M500_L8_p10,train,15576.18,14628.33625,16387.345250000002,ok_expanded,15576.18,"{""base_stock"": 648.1137575417999, ""safety_stock"": 0.09587620987101228, ""pipeline_weight"": 1.0, ""demand_forecast"": 2.2758128269626807, ""smoothing_factor"": 0.07123263049509883, ""forecast_weight"": 0.5753979605028714, ""adjustment_factor"": 0.5295866594223626, ""pipeline_discount"": 0.977135046620683, ""min_order"": 21.525857524343326}",
normal_std30_L6_c1_2,beta_a0p125_b1p125_M500_L8_p10,test,16310.299,16021.540374999999,16591.8922,ok_expanded,15576.18,"{""base_stock"": 648.1137575417999, ""safety_stock"": 0.09587620987101228, ""pipeline_weight"": 1.0, ""demand_forecast"": 2.2758128269626807, ""smoothing_factor"": 0.07123263049509883, ""forecast_weight"": 0.5753979605028714, ""adjustment_factor"": 0.5295866594223626, ""pipeline_discount"": 0.977135046620683, ""min_order"": 21.525857524343326}",
poisson_L6_c1_2,beta_a0p125_b1p125_M500_L8_p10,train,15707.48,14880.598,16493.92775,ok_expanded,15707.48,"{""safety_stock"": 227.31622775551506, ""demand_estimate"": 47.86792537448915, ""max_order"": 35.31997233503934}",
poisson_L6_c1_2,beta_a0p125_b1p125_M500_L8_p10,test,16461.921,16188.243825,16754.690025,ok_expanded,15707.48,"{""safety_stock"": 227.31622775551506, ""demand_estimate"": 47.86792537448915, ""max_order"": 35.31997233503934}",
exponential_L6_c1_2,beta_a0p328125_b1p85938_M500_L8_p10,train,16577.86,15785.40625,17364.09925,ok_expanded,16577.86,"{""base_stock"": 401.06204795604634, ""safety_stock"": 148.20578275378037, ""pipeline_weight"": 0.43389060669130564, ""smoothing_factor"": 0.10160500859807309, ""lost_sales_weight"": 2.543774006767431, ""demand_buffer"": 0.7089568349490549, ""min_order_threshold"": 92.46545289537586}",
exponential_L6_c1_2,beta_a0p328125_b1p85938_M500_L8_p10,test,17392.114,17107.073125,17674.887025,ok_expanded,16577.86,"{""base_stock"": 401.06204795604634, ""safety_stock"": 148.20578275378037, ""pipeline_weight"": 0.43389060669130564, ""smoothing_factor"": 0.10160500859807309, ""lost_sales_weight"": 2.543774006767431, ""demand_buffer"": 0.7089568349490549, ""min_order_threshold"": 92.46545289537586}",
normal_std30_L6_c1_2,beta_a0p328125_b1p85938_M500_L8_p10,train,16533.99,15798.380500000001,17332.590249999997,ok_expanded,16533.99,"{""base_stock"": 590.9600575053331, ""safety_stock"": 38.26066865171077, ""pipeline_weight"": 1.0, ""demand_forecast"": 56.95486605652316, ""smoothing_factor"": 0.06462955308055293, ""forecast_weight"": 0.7173654203371694, ""adjustment_factor"": 0.5432312855304554, ""pipeline_discount"": 1.0, ""min_order"": 9.821357499199085}",
normal_std30_L6_c1_2,beta_a0p328125_b1p85938_M500_L8_p10,test,17362.127,17073.2608,17647.678399999997,ok_expanded,16533.99,"{""base_stock"": 590.9600575053331, ""safety_stock"": 38.26066865171077, ""pipeline_weight"": 1.0, ""demand_forecast"": 56.95486605652316, ""smoothing_factor"": 0.06462955308055293, ""forecast_weight"": 0.7173654203371694, ""adjustment_factor"": 0.5432312855304554, ""pipeline_discount"": 1.0, ""min_order"": 9.821357499199085}",
