policy,split,L,p,baseline,mean_%,median_%,pct_pos_%,pct_neg_%,n_rows_total,n_valid,n_missing_or_invalid
exponential_L6_c1_2,train,8,6,avg_cost_basestock,45.67653218900109,45.13792302054096,100.0,0.0,265,265,0
exponential_L6_c1_2,train,8,6,avg_cost_constant,1.3888009299834627,1.530848539690918,90.56603773584906,6.7924528301886795,265,265,0
normal_std30_L6_c1_2,train,8,6,avg_cost_basestock,45.851893767039925,45.36698034010346,100.0,0.0,265,265,0
normal_std30_L6_c1_2,train,8,6,avg_cost_constant,1.679121555482575,1.8247380029718692,90.56603773584906,3.7735849056603774,265,265,0
poisson_L6_c1_2,train,8,6,avg_cost_basestock,45.78783029704881,45.66333553819476,100.0,0.0,265,265,0
poisson_L6_c1_2,train,8,6,avg_cost_constant,1.4557428949350866,1.7877552815969207,81.13207547169812,8.30188679245283,265,265,0
