policy,split,L,p,baseline,mean_%,median_%,pct_pos_%,pct_neg_%,n_rows_total,n_valid,n_missing_or_invalid
exponential_L6_c1_2,train,6,6,avg_cost_basestock,34.98219736568849,29.545582800280766,100.0,0.0,35,35,0
exponential_L6_c1_2,train,6,6,avg_cost_constant,2.6318146241280678,3.092089027619365,88.57142857142857,8.571428571428571,35,35,0
normal_std30_L6_c1_2,train,6,6,avg_cost_basestock,35.52211080356743,30.906290003692835,100.0,0.0,35,35,0
normal_std30_L6_c1_2,train,6,6,avg_cost_constant,3.618200003085936,3.4912013059574503,91.42857142857143,2.857142857142857,35,35,0
poisson_L6_c1_2,train,6,6,avg_cost_basestock,35.80672123044044,32.05671329412125,100.0,0.0,35,35,0
poisson_L6_c1_2,train,6,6,avg_cost_constant,4.126987098472031,4.505384881614031,97.14285714285714,2.857142857142857,35,35,0
