policy,split,L,p,baseline,mean_%,median_%,pct_pos_%,pct_neg_%,n_rows_total,n_valid,n_missing_or_invalid
exponential_L6_c1_2,train,4,10,avg_cost_basestock,17.250973661817223,13.803602759425996,100.0,0.0,38,38,0
exponential_L6_c1_2,train,4,10,avg_cost_constant,9.910121808671148,10.410823743147198,94.73684210526315,2.631578947368421,38,38,0
normal_std30_L6_c1_2,train,4,10,avg_cost_basestock,18.66476108794378,14.598614418329813,100.0,0.0,38,38,0
normal_std30_L6_c1_2,train,4,10,avg_cost_constant,11.821873953898695,11.828009779067706,100.0,0.0,38,38,0
poisson_L6_c1_2,train,4,10,avg_cost_basestock,20.632601855454983,16.91192396520774,100.0,0.0,38,38,0
poisson_L6_c1_2,train,4,10,avg_cost_constant,14.19007776890874,14.974816007469258,100.0,0.0,38,38,0
