policy,split,L,p,baseline,mean_%,median_%,pct_pos_%,pct_neg_%,n_rows_total,n_valid,n_missing_or_invalid
exponential_L6_c1_2,train,8,10,avg_cost_basestock,40.064108370390656,37.96157907205971,100.0,0.0,415,415,0
exponential_L6_c1_2,train,8,10,avg_cost_constant,3.1914098834265854,3.302381753746847,95.18072289156626,3.8554216867469884,415,415,0
normal_std30_L6_c1_2,train,8,10,avg_cost_basestock,40.37126882265631,38.64559204056787,100.0,0.0,415,415,0
normal_std30_L6_c1_2,train,8,10,avg_cost_constant,3.6160172953185943,3.798590256923585,91.08433734939759,4.819277108433735,415,415,0
poisson_L6_c1_2,train,8,10,avg_cost_basestock,40.63308881339065,39.544484372805016,100.0,0.0,415,415,0
poisson_L6_c1_2,train,8,10,avg_cost_constant,4.0092831781469735,4.5692500220242955,90.60240963855422,8.19277108433735,415,415,0
