dataset,source_file,L,h,p,N,num_periods,mean_d,opt_basestock_S,avg_cost_basestock,opt_constant_q,avg_cost_constant
beta_a0p125_b1p125_M500_L6_p2_train.json,beta_a0p125_b1p125_M500_L6_c1_2_train.json,6,1,2.0,100,50,47.1538,30,4657.14,5,4591.33
beta_a0p125_b1p125_M500_L6_p2_test.json,beta_a0p125_b1p125_M500_L6_c1_2_test.json,6,1,2.0,1000,50,49.15512,30,4846.653,5,4780.898
beta_a0p328125_b1p85938_M500_L6_p2_train.json,beta_a0p328125_b1p85938_M500_L6_c1_2_train.json,6,1,2.0,100,50,71.0408,197,6409.27,26,5848.51
beta_a0p328125_b1p85938_M500_L6_p2_test.json,beta_a0p328125_b1p85938_M500_L6_c1_2_test.json,6,1,2.0,1000,50,75.3431,197,6740.445,26,6149.082
beta_a0p6_b2p4_M500_L6_p2_train.json,beta_a0p6_b2p4_M500_L6_c1_2_train.json,6,1,2.0,100,50,101.338,409,8099.89,56,6731.02
beta_a0p6_b2p4_M500_L6_p2_test.json,beta_a0p6_b2p4_M500_L6_c1_2_test.json,6,1,2.0,1000,50,99.35242,409,7998.77,56,6711.455
beta_a0p8_b7p2_M500_L6_p2_train.json,beta_a0p8_b7p2_M500_L6_c1_2_train.json,6,1,2.0,100,50,49.6336,172,3768.25,28,3159.52
beta_a0p8_b7p2_M500_L6_p2_test.json,beta_a0p8_b7p2_M500_L6_c1_2_test.json,6,1,2.0,1000,50,49.69722,172,3785.19,28,3161.953
beta_a0p921875_b2p76562_M500_L6_p2_train.json,beta_a0p921875_b2p76562_M500_L6_c1_2_train.json,6,1,2.0,100,50,126.2936,584,8767.49,82,6876.81
beta_a0p921875_b2p76562_M500_L6_p2_test.json,beta_a0p921875_b2p76562_M500_L6_c1_2_test.json,6,1,2.0,1000,50,126.25464,584,8974.947,82,6992.368
beta_a116p938_b350p812_M500_L6_p2_train.json,beta_a116p938_b350p812_M500_L6_c1_2_train.json,6,1,2.0,100,50,125.1094,841,3306.35,120,761.15
beta_a116p938_b350p812_M500_L6_p2_test.json,beta_a116p938_b350p812_M500_L6_c1_2_test.json,6,1,2.0,1000,50,125.02062,841,3310.809,120,760.177
beta_a11p8031_b66p8844_M500_L6_p2_train.json,beta_a11p8031_b66p8844_M500_L6_c1_2_train.json,6,1,2.0,100,50,75.1428,454,2868.1,66,1471.07
beta_a11p8031_b66p8844_M500_L6_p2_test.json,beta_a11p8031_b66p8844_M500_L6_c1_2_test.json,6,1,2.0,1000,50,74.92098,454,2890.571,66,1467.988
beta_a12p7708_b38p3125_M500_L6_p2_train.json,beta_a12p7708_b38p3125_M500_L6_c1_2_train.json,6,1,2.0,100,50,125.5454,774,4642.62,112,2208.04
beta_a12p7708_b38p3125_M500_L6_p2_test.json,beta_a12p7708_b38p3125_M500_L6_c1_2_test.json,6,1,2.0,1000,50,124.9988,774,4639.737,112,2211.662
beta_a157p2_b366p8_M500_L6_p2_train.json,beta_a157p2_b366p8_M500_L6_c1_2_train.json,6,1,2.0,100,50,149.9176,1014,3833.33,145,754.86
beta_a157p2_b366p8_M500_L6_p2_test.json,beta_a157p2_b366p8_M500_L6_c1_2_test.json,6,1,2.0,1000,50,150.01718,1014,3839.141,145,764.633
beta_a17p2_b40p1333_M500_L6_p2_train.json,beta_a17p2_b40p1333_M500_L6_c1_2_train.json,6,1,2.0,100,50,149.8122,943,5215.84,136,2231.46
beta_a17p2_b40p1333_M500_L6_p2_test.json,beta_a17p2_b40p1333_M500_L6_c1_2_test.json,6,1,2.0,1000,50,149.94178,943,5165.433,136,2247.012
beta_a19p8_b79p2_M500_L6_p2_train.json,beta_a19p8_b79p2_M500_L6_c1_2_train.json,6,1,2.0,100,50,100.0022,628,3455.8,90,1529.64
beta_a19p8_b79p2_M500_L6_p2_test.json,beta_a19p8_b79p2_M500_L6_c1_2_test.json,6,1,2.0,1000,50,100.0442,628,3443.297,90,1488.4
beta_a1p275_b2p975_M500_L6_p2_train.json,beta_a1p275_b2p975_M500_L6_c1_2_train.json,6,1,2.0,100,50,151.078,757,9804.91,104,7364.37
beta_a1p275_b2p975_M500_L6_p2_test.json,beta_a1p275_b2p975_M500_L6_c1_2_test.json,6,1,2.0,1000,50,149.60594,757,9665.355,104,7204.693
beta_a1p7625_b9p9875_M500_L6_p2_train.json,beta_a1p7625_b9p9875_M500_L6_c1_2_train.json,6,1,2.0,100,50,75.8172,358,4561.57,54,3402.36
beta_a1p7625_b9p9875_M500_L6_p2_test.json,beta_a1p7625_b9p9875_M500_L6_c1_2_test.json,6,1,2.0,1000,50,74.79722,358,4628.462,54,3461.174
beta_a22p4_b201p6_M500_L6_p2_train.json,beta_a22p4_b201p6_M500_L6_c1_2_train.json,6,1,2.0,100,50,50.1474,315,1735.17,45,750.41
beta_a22p4_b201p6_M500_L6_p2_test.json,beta_a22p4_b201p6_M500_L6_c1_2_test.json,6,1,2.0,1000,50,50.02578,315,1718.72,45,741.849
beta_a29p0469_b87p1406_M500_L6_p2_train.json,beta_a29p0469_b87p1406_M500_L6_c1_2_train.json,6,1,2.0,100,50,124.5836,800,3949.65,116,1481.27
beta_a29p0469_b87p1406_M500_L6_p2_test.json,beta_a29p0469_b87p1406_M500_L6_c1_2_test.json,6,1,2.0,1000,50,125.19174,800,3988.53,116,1493.461
beta_a2p4_b21p6_M500_L6_p2_train.json,beta_a2p4_b21p6_M500_L6_c1_2_train.json,6,1,2.0,100,50,49.7432,239,2922.03,37,2092.98
beta_a2p4_b21p6_M500_L6_p2_test.json,beta_a2p4_b21p6_M500_L6_c1_2_test.json,6,1,2.0,1000,50,49.96956,239,2882.673,37,2058.85
beta_a39p075_b91p175_M500_L6_p2_train.json,beta_a39p075_b91p175_M500_L6_c1_2_train.json,6,1,2.0,100,50,149.7412,977,4496.48,141,1488.23
beta_a39p075_b91p175_M500_L6_p2_test.json,beta_a39p075_b91p175_M500_L6_c1_2_test.json,6,1,2.0,1000,50,150.09768,977,4502.059,141,1493.575
beta_a3_b12_M500_L6_p2_train.json,beta_a3_b12_M500_L6_c1_2_train.json,6,1,2.0,100,50,100.1782,520,5308.85,78,3607.51
beta_a3_b12_M500_L6_p2_test.json,beta_a3_b12_M500_L6_c1_2_test.json,6,1,2.0,1000,50,99.96176,520,5318.324,78,3607.52
beta_a47p6625_b270p087_M500_L6_p2_train.json,beta_a47p6625_b270p087_M500_L6_c1_2_train.json,6,1,2.0,100,50,75.2648,492,2247.56,71,732.69
beta_a47p6625_b270p087_M500_L6_p2_test.json,beta_a47p6625_b270p087_M500_L6_c1_2_test.json,6,1,2.0,1000,50,75.11256,492,2255.232,71,747.884
beta_a4p4375_b13p3125_M500_L6_p2_train.json,beta_a4p4375_b13p3125_M500_L6_c1_2_train.json,6,1,2.0,100,50,125.1028,698,5903.28,103,3583.84
beta_a4p4375_b13p3125_M500_L6_p2_test.json,beta_a4p4375_b13p3125_M500_L6_c1_2_test.json,6,1,2.0,1000,50,125.48116,698,5907.132,103,3635.306
beta_a5p1625_b29p2542_M500_L6_p2_train.json,beta_a5p1625_b29p2542_M500_L6_c1_2_train.json,6,1,2.0,100,50,74.7118,417,3520.67,61,2180.13
beta_a5p1625_b29p2542_M500_L6_p2_test.json,beta_a5p1625_b29p2542_M500_L6_c1_2_test.json,6,1,2.0,1000,50,74.92302,417,3493.258,61,2147.941
beta_a5p525_b49p725_M500_L6_p2_train.json,beta_a5p525_b49p725_M500_L6_c1_2_train.json,6,1,2.0,100,50,50.3258,275,2380.74,41,1481.91
beta_a5p525_b49p725_M500_L6_p2_test.json,beta_a5p525_b49p725_M500_L6_c1_2_test.json,6,1,2.0,1000,50,49.98298,275,2329.932,41,1429.724
beta_a6_b14_M500_L6_p2_train.json,beta_a6_b14_M500_L6_c1_2_train.json,6,1,2.0,100,50,150.0294,879,6446.79,128,3640.13
beta_a6_b14_M500_L6_p2_test.json,beta_a6_b14_M500_L6_c1_2_test.json,6,1,2.0,1000,50,150.24082,879,6501.275,128,3698.505
