dataset,source_file,L,h,p,N,num_periods,mean_d,opt_basestock_S,avg_cost_basestock,opt_constant_q,avg_cost_constant
beta_a0p125_b1p125_M500_L2_p10_train.json,beta_a0p125_b1p125_M500_L6_c1_2_train.json,2,1,10.0,100,50,47.1538,247,15097.49,30,15788.21
beta_a0p125_b1p125_M500_L2_p10_test.json,beta_a0p125_b1p125_M500_L6_c1_2_test.json,2,1,10.0,1000,50,49.15512,247,15409.369,30,16646.347
beta_a0p328125_b1p85938_M500_L2_p10_train.json,beta_a0p328125_b1p85938_M500_L6_c1_2_train.json,2,1,10.0,100,50,71.0408,356,14924.59,56,16950.07
beta_a0p328125_b1p85938_M500_L2_p10_test.json,beta_a0p328125_b1p85938_M500_L6_c1_2_test.json,2,1,10.0,1000,50,75.3431,356,15694.798,56,18009.232
beta_a0p6_b2p4_M500_L2_p10_train.json,beta_a0p6_b2p4_M500_L6_c1_2_train.json,2,1,10.0,100,50,101.338,469,15651.11,84,18226.83
beta_a0p6_b2p4_M500_L2_p10_test.json,beta_a0p6_b2p4_M500_L6_c1_2_test.json,2,1,10.0,1000,50,99.35242,469,15701.268,84,18466.857
beta_a0p8_b7p2_M500_L2_p10_train.json,beta_a0p8_b7p2_M500_L6_c1_2_train.json,2,1,10.0,100,50,49.6336,218,7731.83,42,8680.26
beta_a0p8_b7p2_M500_L2_p10_test.json,beta_a0p8_b7p2_M500_L6_c1_2_test.json,2,1,10.0,1000,50,49.69722,218,7705.048,42,8825.96
beta_a0p921875_b2p76562_M500_L2_p10_train.json,beta_a0p921875_b2p76562_M500_L6_c1_2_train.json,2,1,10.0,100,50,126.2936,544,15474.06,112,17592.33
beta_a0p921875_b2p76562_M500_L2_p10_test.json,beta_a0p921875_b2p76562_M500_L6_c1_2_test.json,2,1,10.0,1000,50,126.25464,544,15484.441,112,18409.136
beta_a116p938_b350p812_M500_L2_p10_train.json,beta_a116p938_b350p812_M500_L6_c1_2_train.json,2,1,10.0,100,50,125.1094,393,1800.41,124,1923.09
beta_a116p938_b350p812_M500_L2_p10_test.json,beta_a116p938_b350p812_M500_L6_c1_2_test.json,2,1,10.0,1000,50,125.02062,393,1788.39,124,1906.903
beta_a11p8031_b66p8844_M500_L2_p10_train.json,beta_a11p8031_b66p8844_M500_L6_c1_2_train.json,2,1,10.0,100,50,75.1428,258,3152.15,72,3837.17
beta_a11p8031_b66p8844_M500_L2_p10_test.json,beta_a11p8031_b66p8844_M500_L6_c1_2_test.json,2,1,10.0,1000,50,74.92098,258,3116.298,72,3747.179
beta_a12p7708_b38p3125_M500_L2_p10_train.json,beta_a12p7708_b38p3125_M500_L6_c1_2_train.json,2,1,10.0,100,50,125.5454,429,4713.44,121,5532.74
beta_a12p7708_b38p3125_M500_L2_p10_test.json,beta_a12p7708_b38p3125_M500_L6_c1_2_test.json,2,1,10.0,1000,50,124.9988,429,4644.834,121,5566.99
beta_a157p2_b366p8_M500_L2_p10_train.json,beta_a157p2_b366p8_M500_L6_c1_2_train.json,2,1,10.0,100,50,149.9176,466,1867.16,148,1923.07
beta_a157p2_b366p8_M500_L2_p10_test.json,beta_a157p2_b366p8_M500_L6_c1_2_test.json,2,1,10.0,1000,50,150.01718,466,1860.861,148,1937.708
