dataset,exponential_L6_c1_2,normal_std30_L6_c1_2,poisson_L6_c1_2
binom_n750000_p0p0001_L2_p2_train,624.63,617.07,628.3
binom_n750000_p0p0001_L2_p2_test,628.648,623.154,628.287
cunif_a0_b100_L2_p2_train,2094.64,2093.24,2104.9
cunif_a0_b100_L2_p2_test,2111.373,2112.209,2115.425
cunif_a0_b150_L2_p2_train,3163.56,3163.39,3127.81
cunif_a0_b150_L2_p2_test,3194.339,3193.59,3199.601
cunif_a0_b200_L2_p2_train,4184.48,4201.19,4178.56
cunif_a0_b200_L2_p2_test,4223.691,4212.561,4204.981
cunif_a0_b250_L2_p2_train,5192.67,5201.49,5242.28
cunif_a0_b250_L2_p2_test,5289.568,5294.457,5297.659
cunif_a0_b300_L2_p2_train,6303.88,6303.73,6294.66
cunif_a0_b300_L2_p2_test,6338.719,6338.869,6344.277
cunif_a107p679_b142p321_L2_p2_train,763.45,756.81,753.11
cunif_a107p679_b142p321_L2_p2_test,785.151,763.047,747.45
cunif_a115p359_b184p641_L2_p2_train,1514.32,1504.7,1492.0
cunif_a115p359_b184p641_L2_p2_test,1510.755,1500.599,1487.022
cunif_a132p679_b167p321_L2_p2_train,759.49,759.18,742.14
cunif_a132p679_b167p321_L2_p2_test,760.143,759.251,738.131
cunif_a13p3975_b186p603_L2_p2_train,3681.46,3682.79,3660.05
cunif_a13p3975_b186p603_L2_p2_test,3648.426,3648.11,3647.291
cunif_a15p359_b84p641_L2_p2_train,1455.92,1453.1,1458.7
cunif_a15p359_b84p641_L2_p2_test,1477.63,1477.855,1479.819
cunif_a23p0385_b126p962_L2_p2_train,2222.96,2228.75,2219.35
cunif_a23p0385_b126p962_L2_p2_test,2192.602,2199.711,2187.862
cunif_a32p6795_b67p3205_L2_p2_train,744.99,742.95,730.96
cunif_a32p6795_b67p3205_L2_p2_test,743.922,743.488,731.124
cunif_a38p3975_b211p603_L2_p2_train,3570.65,3574.88,3595.04
cunif_a38p3975_b211p603_L2_p2_test,3663.195,3669.613,3664.597
cunif_a40p359_b109p641_L2_p2_train,1493.47,1485.21,1467.28
cunif_a40p359_b109p641_L2_p2_test,1499.572,1491.627,1474.214
cunif_a48p0385_b151p962_L2_p2_train,2214.92,2204.57,2186.75
cunif_a48p0385_b151p962_L2_p2_test,2224.448,2216.032,2194.155
cunif_a57p6795_b92p3205_L2_p2_train,760.45,755.44,754.79
cunif_a57p6795_b92p3205_L2_p2_test,755.226,750.379,751.883
cunif_a63p3975_b236p603_L2_p2_train,3674.44,3658.14,3634.29
cunif_a63p3975_b236p603_L2_p2_test,3680.318,3662.587,3647.22
cunif_a65p359_b134p641_L2_p2_train,1521.09,1501.21,1478.01
cunif_a65p359_b134p641_L2_p2_test,1501.645,1486.985,1466.301
cunif_a73p0385_b176p962_L2_p2_train,2225.03,2207.81,2194.36
cunif_a73p0385_b176p962_L2_p2_test,2230.163,2213.966,2197.866
cunif_a82p6795_b117p321_L2_p2_train,751.74,751.58,746.44
cunif_a82p6795_b117p321_L2_p2_test,752.407,751.739,745.19
cunif_a90p359_b159p641_L2_p2_train,1502.19,1480.77,1467.43
cunif_a90p359_b159p641_L2_p2_test,1523.299,1496.209,1478.13
cunif_a98p0385_b201p962_L2_p2_train,2217.06,2208.73,2240.26
cunif_a98p0385_b201p962_L2_p2_test,2236.597,2225.855,2244.84
dunif_L0_H100_L2_p2_train,2117.62,2116.45,2121.19
dunif_L0_H100_L2_p2_test,2142.802,2142.407,2139.221
dunif_L0_H150_L2_p2_train,3210.72,3212.59,3212.26
dunif_L0_H150_L2_p2_test,3184.231,3183.35,3188.611
dunif_L0_H200_L2_p2_train,4184.33,4186.67,4191.7
dunif_L0_H200_L2_p2_test,4263.144,4264.231,4254.932
dunif_L0_H250_L2_p2_train,5301.19,5312.74,5328.02
dunif_L0_H250_L2_p2_test,5328.94,5331.468,5334.49
dunif_L0_H300_L2_p2_train,6331.74,6333.54,6378.88
dunif_L0_H300_L2_p2_test,6393.605,6369.004,6379.005
dunif_L108_H142_L2_p2_train,787.53,781.61,765.81
dunif_L108_H142_L2_p2_test,776.663,764.183,755.944
dunif_L116_H184_L2_p2_train,1491.13,1488.62,1499.11
dunif_L116_H184_L2_p2_test,1514.861,1511.927,1506.661
dunif_L133_H167_L2_p2_train,766.94,765.62,746.96
dunif_L133_H167_L2_p2_test,769.331,771.597,747.207
dunif_L14_H186_L2_p2_train,3738.69,3761.38,3746.46
dunif_L14_H186_L2_p2_test,3666.65,3655.153,3646.048
dunif_L16_H84_L2_p2_train,1486.77,1480.67,1476.62
dunif_L16_H84_L2_p2_test,1466.242,1462.792,1468.469
dunif_L24_H126_L2_p2_train,2187.03,2185.59,2188.55
dunif_L24_H126_L2_p2_test,2174.924,2177.518,2173.671
dunif_L33_H67_L2_p2_train,735.92,735.14,726.15
dunif_L33_H67_L2_p2_test,754.5,751.192,740.523
dunif_L39_H211_L2_p2_train,3718.2,3710.66,3684.72
dunif_L39_H211_L2_p2_test,3676.052,3675.917,3671.616
dunif_L41_H109_L2_p2_train,1477.81,1470.76,1476.72
dunif_L41_H109_L2_p2_test,1485.27,1476.205,1469.188
dunif_L49_H151_L2_p2_train,2284.67,2262.11,2233.63
dunif_L49_H151_L2_p2_test,2222.732,2212.942,2189.185
dunif_L58_H92_L2_p2_train,774.72,774.02,758.3
dunif_L58_H92_L2_p2_test,756.306,755.497,757.544
dunif_L64_H236_L2_p2_train,3702.71,3674.92,3669.09
dunif_L64_H236_L2_p2_test,3735.203,3699.269,3690.883
dunif_L66_H134_L2_p2_train,1466.87,1439.78,1417.1
dunif_L66_H134_L2_p2_test,1494.441,1479.517,1454.415
dunif_L74_H176_L2_p2_train,2304.42,2264.26,2253.93
dunif_L74_H176_L2_p2_test,2200.286,2189.812,2177.335
dunif_L83_H117_L2_p2_train,775.06,771.78,762.04
dunif_L83_H117_L2_p2_test,764.219,761.549,752.754
dunif_L91_H159_L2_p2_train,1509.56,1479.82,1471.09
dunif_L91_H159_L2_p2_test,1511.303,1481.812,1466.973
dunif_L99_H201_L2_p2_train,2234.28,2210.87,2207.43
dunif_L99_H201_L2_p2_test,2235.357,2217.085,2211.218
exponential_rate0p00666667_L2_p2_train,9096.66,9100.1,9110.78
exponential_rate0p00666667_L2_p2_test,9113.336,9117.375,9145.382
exponential_rate0p008_L2_p2_train,7572.19,7571.42,7633.64
exponential_rate0p008_L2_p2_test,7610.201,7619.526,7707.1
exponential_rate0p0133333_L2_p2_train,4595.73,4587.59,4589.01
exponential_rate0p0133333_L2_p2_test,4594.072,4593.276,4616.933
exponential_rate0p01_L2_p2_train,6151.25,6153.03,6162.75
exponential_rate0p01_L2_p2_test,6010.767,6008.099,6045.754
exponential_rate0p02_L2_p2_train,2979.16,2979.8,2982.79
exponential_rate0p02_L2_p2_test,3040.267,3038.281,3051.78
gamma_k0p25_th200_L2_p2_train,4558.78,4559.19,4565.94
gamma_k0p25_th200_L2_p2_test,4497.64,4498.638,4508.374
gamma_k0p5625_th133p333_L2_p2_train,5604.52,5602.08,5611.6
gamma_k0p5625_th133p333_L2_p2_test,5604.859,5601.924,5625.139
gamma_k100_th1_L2_p2_train,750.18,746.08,721.69
gamma_k100_th1_L2_p2_test,733.306,728.685,708.72
gamma_k11p1111_th9_L2_p2_train,2067.57,2058.41,2059.82
gamma_k11p1111_th9_L2_p2_test,2100.994,2089.486,2068.374
gamma_k14p0625_th5p33333_L2_p2_train,1392.74,1384.17,1385.53
gamma_k14p0625_th5p33333_L2_p2_test,1407.085,1395.836,1397.272
gamma_k156p25_th0p8_L2_p2_train,715.54,723.6,709.68
gamma_k156p25_th0p8_L2_p2_test,727.747,732.226,710.812
gamma_k17p3611_th7p2_L2_p2_train,2142.72,2135.57,2092.27
gamma_k17p3611_th7p2_L2_p2_test,2125.695,2125.488,2085.235
gamma_k1_th100_L2_p2_train,6045.88,6045.52,6080.78
gamma_k1_th100_L2_p2_test,6037.194,6046.925,6056.724
gamma_k1_th50_L2_p2_train,3022.76,3021.22,3036.44
gamma_k1_th50_L2_p2_test,2997.502,2996.586,3013.461
gamma_k1p5625_th80_L2_p2_train,6339.64,6329.63,6345.19
gamma_k1p5625_th80_L2_p2_test,6369.259,6346.17,6375.902
gamma_k225_th0p666667_L2_p2_train,752.28,748.56,721.73
gamma_k225_th0p666667_L2_p2_test,725.77,723.274,703.461
gamma_k25_th2_L2_p2_train,709.63,709.21,698.54
gamma_k25_th2_L2_p2_test,705.55,705.028,691.341
gamma_k25_th4_L2_p2_train,1387.79,1381.38,1355.51
gamma_k25_th4_L2_p2_test,1424.124,1416.689,1389.354
gamma_k25_th6_L2_p2_train,2130.78,2120.31,2140.97
gamma_k25_th6_L2_p2_test,2120.868,2113.491,2132.449
gamma_k2p25_th33p3333_L2_p2_train,3269.06,3266.45,3272.32
gamma_k2p25_th33p3333_L2_p2_test,3239.848,3236.9,3239.318
gamma_k2p25_th66p6667_L2_p2_train,6504.05,6508.05,6495.46
gamma_k2p25_th66p6667_L2_p2_test,6489.483,6489.074,6509.303
gamma_k2p77778_th18_L2_p2_train,1937.88,1935.6,1938.1
gamma_k2p77778_th18_L2_p2_test,1983.703,1985.571,1985.364
gamma_k39p0625_th3p2_L2_p2_train,1462.23,1467.14,1422.87
gamma_k39p0625_th3p2_L2_p2_test,1419.401,1435.111,1386.788
gamma_k4_th25_L2_p2_train,3393.07,3384.4,3373.55
gamma_k4_th25_L2_p2_test,3370.1,3370.028,3377.555
gamma_k56p25_th1p33333_L2_p2_train,719.53,715.16,706.21
gamma_k56p25_th1p33333_L2_p2_test,720.779,715.124,714.704
gamma_k56p25_th2p66667_L2_p2_train,1435.06,1422.7,1422.19
gamma_k56p25_th2p66667_L2_p2_test,1468.011,1430.251,1429.925
gamma_k6p25_th12_L2_p2_train,2066.81,2060.06,2056.11
gamma_k6p25_th12_L2_p2_test,2050.454,2048.482,2038.367
gamma_k6p25_th20_L2_p2_train,3438.9,3427.85,3419.47
gamma_k6p25_th20_L2_p2_test,3424.876,3413.498,3397.391
gamma_k6p25_th8_L2_p2_train,1344.57,1339.46,1328.92
gamma_k6p25_th8_L2_p2_test,1370.505,1368.422,1365.327
gamma_k9_th16p6667_L2_p2_train,3425.59,3415.95,3388.38
gamma_k9_th16p6667_L2_p2_test,3488.617,3479.467,3449.605
geom_p0p00662252_L2_p2_train,8951.96,8949.79,8951.38
geom_p0p00662252_L2_p2_test,9058.23,9051.063,9077.937
geom_p0p00793651_L2_p2_train,7356.92,7352.54,7383.35
geom_p0p00793651_L2_p2_test,7565.116,7573.761,7607.281
geom_p0p00990099_L2_p2_train,6189.82,6186.19,6223.01
geom_p0p00990099_L2_p2_test,6124.59,6130.002,6149.308
geom_p0p0131579_L2_p2_train,4486.72,4486.42,4508.31
geom_p0p0131579_L2_p2_test,4519.991,4516.711,4538.606
geom_p0p0196078_L2_p2_train,2957.69,2956.37,2973.38
geom_p0p0196078_L2_p2_test,3042.485,3045.326,3056.508
logn_mlog3p1073_s1p26864_L2_p2_train,3643.09,3640.3,3647.1
logn_mlog3p1073_s1p26864_L2_p2_test,3706.319,3704.089,3712.206
logn_mlog3p56545_s0p832555_L2_p2_train,2609.56,2610.76,2620.02
logn_mlog3p56545_s0p832555_L2_p2_test,2647.971,2648.372,2652.466
logn_mlog3p75828_s0p554513_L2_p2_train,1861.27,1854.3,1853.87
logn_mlog3p75828_s0p554513_L2_p2_test,1848.747,1845.375,1846.468
logn_mlog3p80666_s1p01077_L2_p2_train,4800.02,4801.19,4816.01
logn_mlog3p80666_s1p01077_L2_p2_test,4645.358,4646.625,4661.212
logn_mlog3p83781_s0p385253_L2_p2_train,1328.25,1319.75,1320.48
logn_mlog3p83781_s0p385253_L2_p2_test,1314.961,1303.213,1299.016
logn_mlog3p89241_s0p198042_L2_p2_train,691.24,686.38,681.6
logn_mlog3p89241_s0p198042_L2_p2_test,698.086,693.377,687.082
logn_mlog4p13363_s0p606403_L2_p2_train,3092.26,3089.92,3101.77
logn_mlog4p13363_s0p606403_L2_p2_test,2964.287,2961.151,2965.199
logn_mlog4p24328_s0p385253_L2_p2_train,1959.02,1951.8,1937.68
logn_mlog4p24328_s0p385253_L2_p2_test,1968.851,1963.253,1952.564
logn_mlog4p2586_s0p832555_L2_p2_train,5444.02,5446.37,5472.45
logn_mlog4p2586_s0p832555_L2_p2_test,5271.232,5275.733,5282.957
logn_mlog4p28314_s0p2621_L2_p2_train,1384.42,1378.15,1381.0
logn_mlog4p28314_s0p2621_L2_p2_test,1379.886,1373.941,1363.098
logn_mlog4p30868_s0p132746_L2_p2_train,708.22,714.52,711.94
logn_mlog4p30868_s0p132746_L2_p2_test,718.03,741.63,709.769
logn_mlog4p4936_s0p472381_L2_p2_train,3155.62,3142.7,3156.4
logn_mlog4p4936_s0p472381_L2_p2_test,3175.295,3157.955,3153.193
logn_mlog4p56208_s0p29356_L2_p2_train,2031.56,2027.83,2016.63
logn_mlog4p56208_s0p29356_L2_p2_test,2041.693,2032.43,2022.454
logn_mlog4p58097_s0p703346_L2_p2_train,5625.75,5615.41,5613.92
logn_mlog4p58097_s0p703346_L2_p2_test,5710.209,5711.025,5718.327
logn_mlog4p58556_s0p198042_L2_p2_train,1426.42,1410.01,1389.73
logn_mlog4p58556_s0p198042_L2_p2_test,1403.867,1399.575,1385.306
logn_mlog4p6002_s0p0997513_L2_p2_train,714.99,712.24,698.95
logn_mlog4p6002_s0p0997513_L2_p2_test,722.56,720.685,705.011
logn_mlog4p7541_s0p385253_L2_p2_train,3299.31,3292.75,3267.97
logn_mlog4p7541_s0p385253_L2_p2_test,3309.997,3296.161,3288.994
logn_mlog4p80031_s0p236648_L2_p2_train,2069.17,2066.51,2021.83
logn_mlog4p80031_s0p236648_L2_p2_test,2083.613,2086.225,2049.347
logn_mlog4p81567_s0p15899_L2_p2_train,1457.72,1446.99,1447.35
logn_mlog4p81567_s0p15899_L2_p2_test,1430.856,1415.534,1422.062
logn_mlog4p82512_s0p0798724_L2_p2_train,734.23,725.95,721.05
logn_mlog4p82512_s0p0798724_L2_p2_test,730.616,722.75,714.463
logn_mlog4p82677_s0p606403_L2_p2_train,5899.67,5897.04,5885.72
logn_mlog4p82677_s0p606403_L2_p2_test,6062.408,6048.324,6055.808
logn_mlog4p95796_s0p324593_L2_p2_train,3283.43,3265.12,3244.98
logn_mlog4p95796_s0p324593_L2_p2_test,3378.745,3362.713,3347.032
logn_mlog4p99102_s0p198042_L2_p2_train,2077.48,2053.62,2067.09
logn_mlog4p99102_s0p198042_L2_p2_test,2101.019,2079.257,2104.006
logn_mlog5p00182_s0p132746_L2_p2_train,1449.04,1410.46,1403.53
logn_mlog5p00182_s0p132746_L2_p2_test,1464.343,1425.783,1418.147
logn_mlog5p00842_s0p0665928_L2_p2_train,729.41,726.8,702.93
logn_mlog5p00842_s0p0665928_L2_p2_test,733.515,730.265,699.331
negbin_r0p251256_p0p005_L2_p2_train,4258.32,4260.71,4263.22
negbin_r0p251256_p0p005_L2_p2_test,4610.013,4613.079,4617.262
negbin_r0p566751_p0p0075_L2_p2_train,5523.74,5523.55,5527.87
negbin_r0p566751_p0p0075_L2_p2_test,5529.98,5528.901,5538.824
negbin_r124875_p0p999_L2_p2_train,812.5,808.24,800.75
negbin_r124875_p0p999_L2_p2_test,834.073,821.95,807.76
negbin_r12p5_p0p111111_L2_p2_train,2092.5,2067.78,2052.39
negbin_r12p5_p0p111111_L2_p2_test,2091.565,2078.791,2062.872
negbin_r149850_p0p999_L2_p2_train,892.81,887.48,857.57
negbin_r149850_p0p999_L2_p2_test,903.934,898.702,867.516
negbin_r17p3077_p0p1875_L2_p2_train,1411.1,1400.72,1408.71
negbin_r17p3077_p0p1875_L2_p2_test,1409.609,1394.149,1393.726
negbin_r1p0101_p0p01_L2_p2_train,5996.72,5998.57,6006.6
negbin_r1p0101_p0p01_L2_p2_test,6083.547,6082.301,6102.31
negbin_r1p02041_p0p02_L2_p2_train,3100.32,3100.38,3102.74
negbin_r1p02041_p0p02_L2_p2_test,3059.018,3061.331,3069.037
negbin_r1p58228_p0p0125_L2_p2_train,6305.53,6312.94,6315.02
negbin_r1p58228_p0p0125_L2_p2_test,6348.779,6372.258,6353.08
negbin_r20p1613_p0p138889_L2_p2_train,2101.0,2080.45,2064.57
negbin_r20p1613_p0p138889_L2_p2_test,2107.872,2092.811,2072.862
negbin_r225_p0p75_L2_p2_train,749.56,744.32,736.06
negbin_r225_p0p75_L2_p2_test,731.182,726.837,720.184
negbin_r2p28426_p0p015_L2_p2_train,6352.18,6366.11,6384.61
negbin_r2p28426_p0p015_L2_p2_test,6447.402,6455.366,6459.111
negbin_r2p31959_p0p03_L2_p2_train,3289.19,3288.02,3298.76
negbin_r2p31959_p0p03_L2_p2_test,3259.187,3261.422,3262.634
negbin_r2p94118_p0p0555556_L2_p2_train,2042.03,2041.52,2043.26
negbin_r2p94118_p0p0555556_L2_p2_test,1966.906,1965.09,1968.101
negbin_r30_p0p166667_L2_p2_train,2095.51,2088.71,2117.53
negbin_r30_p0p166667_L2_p2_test,2133.953,2116.124,2148.014
negbin_r33p3333_p0p25_L2_p2_train,1400.88,1389.73,1382.86
negbin_r33p3333_p0p25_L2_p2_test,1422.235,1419.874,1388.003
negbin_r4p16667_p0p04_L2_p2_train,3395.14,3390.06,3396.58
negbin_r4p16667_p0p04_L2_p2_test,3354.573,3353.022,3348.859
negbin_r50_p0p5_L2_p2_train,704.6,703.47,694.23
negbin_r50_p0p5_L2_p2_test,714.166,711.481,699.288
negbin_r56p8182_p0p3125_L2_p2_train,1446.93,1437.37,1456.28
negbin_r56p8182_p0p3125_L2_p2_test,1439.781,1436.305,1447.282
negbin_r6p57895_p0p05_L2_p2_train,3317.48,3313.82,3309.18
negbin_r6p57895_p0p05_L2_p2_test,3424.534,3415.085,3404.848
negbin_r6p81818_p0p0833333_L2_p2_train,2032.62,2030.34,2030.98
negbin_r6p81818_p0p0833333_L2_p2_test,2064.815,2059.696,2052.693
negbin_r7p14286_p0p125_L2_p2_train,1384.85,1374.21,1379.59
negbin_r7p14286_p0p125_L2_p2_test,1379.852,1364.784,1364.817
negbin_r90_p0p375_L2_p2_train,1488.83,1474.33,1455.41
negbin_r90_p0p375_L2_p2_test,1438.377,1436.468,1427.956
negbin_r99900_p0p999_L2_p2_train,735.3,734.49,726.21
negbin_r99900_p0p999_L2_p2_test,734.385,735.237,711.094
negbin_r9p57447_p0p06_L2_p2_train,3534.69,3525.62,3492.74
negbin_r9p57447_p0p06_L2_p2_test,3442.047,3422.481,3405.727
normal_mu100_sd100_L2_p2_train,6033.16,6038.65,6051.52
normal_mu100_sd100_L2_p2_test,6058.968,6063.549,6067.476
normal_mu100_sd10_L2_p2_train,721.01,716.97,698.42
normal_mu100_sd10_L2_p2_test,742.013,737.382,712.749
normal_mu100_sd20_L2_p2_train,1460.06,1441.73,1407.07
normal_mu100_sd20_L2_p2_test,1447.91,1434.938,1414.333
normal_mu100_sd30_L2_p2_train,2175.87,2163.68,2104.44
normal_mu100_sd30_L2_p2_test,2164.212,2153.755,2119.648
normal_mu100_sd50_L2_p2_train,3570.18,3593.03,3539.99
normal_mu100_sd50_L2_p2_test,3491.566,3484.093,3481.494
normal_mu125_sd100_L2_p2_train,6513.13,6544.7,6540.85
normal_mu125_sd100_L2_p2_test,6401.42,6427.684,6404.117
normal_mu125_sd10_L2_p2_train,739.28,750.56,713.53
normal_mu125_sd10_L2_p2_test,738.123,740.743,717.701
normal_mu125_sd20_L2_p2_train,1427.19,1422.98,1434.25
normal_mu125_sd20_L2_p2_test,1453.214,1449.554,1469.405
normal_mu125_sd30_L2_p2_train,2139.78,2124.66,2113.33
normal_mu125_sd30_L2_p2_test,2152.954,2136.421,2107.639
normal_mu125_sd50_L2_p2_train,3537.89,3537.99,3530.95
normal_mu125_sd50_L2_p2_test,3523.634,3524.302,3516.768
normal_mu150_sd100_L2_p2_train,6638.81,6652.92,6629.73
normal_mu150_sd100_L2_p2_test,6670.692,6686.812,6651.737
normal_mu150_sd10_L2_p2_train,758.61,752.89,717.13
normal_mu150_sd10_L2_p2_test,748.978,749.07,714.094
normal_mu150_sd20_L2_p2_train,1439.18,1408.17,1418.9
normal_mu150_sd20_L2_p2_test,1481.717,1450.985,1451.008
normal_mu150_sd30_L2_p2_train,2221.04,2188.71,2201.66
normal_mu150_sd30_L2_p2_test,2166.575,2144.532,2154.807
normal_mu150_sd50_L2_p2_train,3664.33,3658.8,3630.52
normal_mu150_sd50_L2_p2_test,3562.585,3551.891,3522.998
normal_mu50_sd100_L2_p2_train,4968.56,4962.72,4988.83
normal_mu50_sd100_L2_p2_test,5087.743,5083.666,5108.236
normal_mu50_sd10_L2_p2_train,726.97,723.62,712.42
normal_mu50_sd10_L2_p2_test,720.069,716.371,701.41
normal_mu50_sd20_L2_p2_train,1418.58,1410.82,1411.74
normal_mu50_sd20_L2_p2_test,1413.193,1411.868,1403.121
normal_mu50_sd30_L2_p2_train,2030.99,2032.05,2037.89
normal_mu50_sd30_L2_p2_test,2032.233,2032.613,2040.389
normal_mu50_sd50_L2_p2_train,3065.74,3064.93,3070.94
normal_mu50_sd50_L2_p2_test,3025.757,3026.003,3045.691
normal_mu75_sd100_L2_p2_train,5458.45,5458.72,5505.27
normal_mu75_sd100_L2_p2_test,5604.604,5612.537,5626.11
normal_mu75_sd10_L2_p2_train,728.14,721.47,721.62
normal_mu75_sd10_L2_p2_test,739.824,731.091,724.756
normal_mu75_sd20_L2_p2_train,1441.89,1432.04,1423.39
normal_mu75_sd20_L2_p2_test,1444.472,1427.727,1409.788
normal_mu75_sd30_L2_p2_train,2125.5,2124.51,2120.29
normal_mu75_sd30_L2_p2_test,2169.703,2157.241,2138.434
normal_mu75_sd50_L2_p2_train,3281.18,3290.3,3293.25
normal_mu75_sd50_L2_p2_test,3326.927,3332.036,3334.326
pareto_a11p0499_xm90p9501_L2_p2_train,639.18,579.82,579.26
pareto_a11p0499_xm90p9501_L2_p2_test,625.792,576.519,573.172
pareto_a13p5399_xm115p768_L2_p2_train,599.03,597.84,665.35
pareto_a13p5399_xm115p768_L2_p2_test,590.583,591.178,666.421
pareto_a16p0333_xm140p644_L2_p2_train,601.71,613.32,613.32
pareto_a16p0333_xm140p644_L2_p2_test,587.183,594.478,594.478
pareto_a2p11803_xm26p3932_L2_p2_train,1756.25,1756.3,1757.26
pareto_a2p11803_xm26p3932_L2_p2_test,1781.391,1780.939,1779.682
pareto_a2p25_xm41p6667_L2_p2_train,2349.64,2346.88,2353.86
pareto_a2p25_xm41p6667_L2_p2_test,2437.819,2435.48,2439.56
pareto_a2p41421_xm29p2893_L2_p2_train,1585.71,1579.74,1584.31
pareto_a2p41421_xm29p2893_L2_p2_test,1539.057,1527.2,1526.281
pareto_a2p41421_xm58p5786_L2_p2_train,3038.69,3034.71,3033.55
pareto_a2p41421_xm58p5786_L2_p2_test,3094.544,3082.054,3081.725
pareto_a2p60078_xm76p9375_L2_p2_train,3485.12,3464.54,3469.31
