dataset,exponential_L6_c1_2,normal_std30_L6_c1_2,poisson_L6_c1_2
beta_a6_b14_M500_L4_p10_train,8012.08,7997.06,7900.75
beta_a6_b14_M500_L4_p10_test,8266.501,8246.872,8030.143
beta_a79p8_b319p2_M500_L4_p10_train,1738.22,1694.91,1569.71
beta_a79p8_b319p2_M500_L4_p10_test,1762.856,1704.512,1592.56
beta_a8p68889_b34p7556_M500_L4_p10_train,4933.84,4837.18,4795.48
beta_a8p68889_b34p7556_M500_L4_p10_test,5039.289,4948.085,4864.191
binom_n1000000_p0p0001_L4_p10_train,1774.0,1724.52,1617.51
binom_n1000000_p0p0001_L4_p10_test,1747.26,1704.62,1585.478
binom_n1250000_p0p0001_L4_p10_train,1974.09,1923.95,1840.18
binom_n1250000_p0p0001_L4_p10_test,1958.285,1915.506,1857.33
binom_n1500000_p0p0001_L4_p10_train,2166.15,1988.86,1909.35
binom_n1500000_p0p0001_L4_p10_test,2294.451,2106.241,1950.091
binom_n450_p0p333333_L4_p10_train,1783.52,1744.23,1594.72
binom_n450_p0p333333_L4_p10_test,1771.469,1730.794,1603.034
binom_n500000_p0p0001_L4_p10_train,1198.01,1157.2,1109.46
binom_n500000_p0p0001_L4_p10_test,1216.3,1181.868,1121.571
binom_n625_p0p2_L4_p10_train,1815.29,1732.41,1711.99
binom_n625_p0p2_L4_p10_test,1790.739,1718.735,1668.981
binom_n750000_p0p0001_L4_p10_train,1454.97,1412.96,1351.72
binom_n750000_p0p0001_L4_p10_test,1508.376,1451.433,1373.663
cunif_a0_b100_L4_p10_train,4618.2,4620.28,4616.55
cunif_a0_b100_L4_p10_test,4695.846,4698.828,4669.377
cunif_a0_b150_L4_p10_train,7123.01,7101.81,6926.01
cunif_a0_b150_L4_p10_test,7093.686,7080.417,6984.091
cunif_a0_b200_L4_p10_train,9479.16,9503.79,9310.4
cunif_a0_b200_L4_p10_test,9396.047,9399.897,9246.089
cunif_a0_b250_L4_p10_train,11490.39,11483.81,11396.25
cunif_a0_b250_L4_p10_test,11842.301,11840.725,11643.718
cunif_a0_b300_L4_p10_train,14088.31,13968.39,13755.13
cunif_a0_b300_L4_p10_test,14353.863,14131.75,13852.851
cunif_a107p679_b142p321_L4_p10_train,1756.47,1740.25,1692.23
cunif_a107p679_b142p321_L4_p10_test,1824.044,1777.725,1701.495
cunif_a115p359_b184p641_L4_p10_train,3574.83,3394.5,3107.14
cunif_a115p359_b184p641_L4_p10_test,3589.48,3381.716,3202.564
cunif_a132p679_b167p321_L4_p10_train,1811.74,1759.6,1611.46
cunif_a132p679_b167p321_L4_p10_test,1807.865,1781.405,1605.29
cunif_a13p3975_b186p603_L4_p10_train,8320.63,8339.31,7976.52
cunif_a13p3975_b186p603_L4_p10_test,8205.412,8210.533,8064.671
cunif_a15p359_b84p641_L4_p10_train,3273.45,3257.26,3155.86
cunif_a15p359_b84p641_L4_p10_test,3321.098,3303.992,3235.091
cunif_a23p0385_b126p962_L4_p10_train,4986.55,4950.94,4896.71
cunif_a23p0385_b126p962_L4_p10_test,4908.194,4877.483,4820.887
cunif_a32p6795_b67p3205_L4_p10_train,1716.67,1665.85,1604.72
cunif_a32p6795_b67p3205_L4_p10_test,1714.399,1654.593,1593.851
cunif_a38p3975_b211p603_L4_p10_train,8008.72,7936.05,7814.33
cunif_a38p3975_b211p603_L4_p10_test,8342.478,8231.776,8032.678
cunif_a40p359_b109p641_L4_p10_train,3424.79,3352.56,3220.68
cunif_a40p359_b109p641_L4_p10_test,3395.191,3331.397,3211.643
cunif_a48p0385_b151p962_L4_p10_train,4839.51,4787.19,4739.02
cunif_a48p0385_b151p962_L4_p10_test,5031.772,4973.792,4835.823
cunif_a57p6795_b92p3205_L4_p10_train,1790.12,1714.34,1625.55
cunif_a57p6795_b92p3205_L4_p10_test,1768.748,1699.169,1626.405
cunif_a63p3975_b236p603_L4_p10_train,8306.87,8194.95,7858.59
cunif_a63p3975_b236p603_L4_p10_test,8307.203,8229.641,7998.625
cunif_a65p359_b134p641_L4_p10_train,3453.58,3419.29,3313.88
cunif_a65p359_b134p641_L4_p10_test,3411.039,3371.662,3227.753
cunif_a73p0385_b176p962_L4_p10_train,5023.67,4928.92,4749.32
cunif_a73p0385_b176p962_L4_p10_test,5123.728,4996.113,4820.869
cunif_a82p6795_b117p321_L4_p10_train,1807.68,1715.34,1593.65
cunif_a82p6795_b117p321_L4_p10_test,1817.735,1735.329,1613.838
cunif_a90p359_b159p641_L4_p10_train,3381.81,3350.13,3213.32
cunif_a90p359_b159p641_L4_p10_test,3437.462,3412.911,3224.5
cunif_a98p0385_b201p962_L4_p10_train,5243.41,5091.42,4840.3
cunif_a98p0385_b201p962_L4_p10_test,5293.427,5058.072,4824.011
dunif_L0_H100_L4_p10_train,4722.41,4722.77,4705.4
dunif_L0_H100_L4_p10_test,4771.94,4772.134,4716.017
dunif_L0_H150_L4_p10_train,7160.02,7130.48,7119.96
dunif_L0_H150_L4_p10_test,7127.868,7104.397,7026.982
dunif_L0_H200_L4_p10_train,9141.2,9151.92,8998.93
dunif_L0_H200_L4_p10_test,9451.933,9470.356,9307.246
dunif_L0_H250_L4_p10_train,11709.94,11725.03,11639.99
dunif_L0_H250_L4_p10_test,11885.71,11913.738,11787.246
dunif_L0_H300_L4_p10_train,14123.22,14107.4,14159.17
dunif_L0_H300_L4_p10_test,14197.282,14241.971,13999.127
dunif_L108_H142_L4_p10_train,1937.32,1888.96,1778.94
dunif_L108_H142_L4_p10_test,1822.837,1788.474,1719.395
dunif_L116_H184_L4_p10_train,3512.04,3427.37,3291.41
dunif_L116_H184_L4_p10_test,3529.518,3400.045,3207.679
dunif_L133_H167_L4_p10_train,1805.01,1772.14,1606.12
dunif_L133_H167_L4_p10_test,1849.926,1814.445,1636.17
dunif_L14_H186_L4_p10_train,8299.98,8322.32,8148.08
dunif_L14_H186_L4_p10_test,8198.315,8195.871,8009.435
dunif_L16_H84_L4_p10_train,3427.11,3380.25,3275.21
dunif_L16_H84_L4_p10_test,3318.221,3280.272,3243.74
dunif_L24_H126_L4_p10_train,5062.71,4956.29,4832.78
dunif_L24_H126_L4_p10_test,5001.026,4897.535,4796.379
dunif_L33_H67_L4_p10_train,1755.52,1681.79,1610.81
dunif_L33_H67_L4_p10_test,1780.119,1695.09,1621.685
dunif_L39_H211_L4_p10_train,8357.03,8282.19,8027.17
dunif_L39_H211_L4_p10_test,8263.078,8235.841,8005.963
dunif_L41_H109_L4_p10_train,3391.01,3344.75,3243.23
dunif_L41_H109_L4_p10_test,3371.058,3309.811,3203.185
dunif_L49_H151_L4_p10_train,5241.45,5226.28,4979.98
dunif_L49_H151_L4_p10_test,5012.714,4991.912,4892.02
dunif_L58_H92_L4_p10_train,1860.83,1762.87,1656.64
dunif_L58_H92_L4_p10_test,1779.632,1712.402,1633.345
dunif_L64_H236_L4_p10_train,8366.07,8320.95,8156.42
dunif_L64_H236_L4_p10_test,8458.669,8421.308,8127.617
dunif_L66_H134_L4_p10_train,3333.79,3298.14,3144.28
dunif_L66_H134_L4_p10_test,3394.981,3355.256,3213.381
dunif_L74_H176_L4_p10_train,5238.08,5142.57,4832.05
dunif_L74_H176_L4_p10_test,4992.937,4994.117,4760.259
dunif_L83_H117_L4_p10_train,1865.87,1771.64,1646.82
dunif_L83_H117_L4_p10_test,1845.043,1753.131,1639.969
dunif_L91_H159_L4_p10_train,3349.8,3314.15,3188.58
dunif_L91_H159_L4_p10_test,3393.582,3357.571,3195.298
dunif_L99_H201_L4_p10_train,5032.96,4931.62,4710.53
dunif_L99_H201_L4_p10_test,5228.28,5021.08,4815.156
exponential_rate0p00666667_L4_p10_train,24028.01,24093.43,24068.99
exponential_rate0p00666667_L4_p10_test,24032.302,24197.1,24193.928
exponential_rate0p008_L4_p10_train,19490.07,19469.44,19937.17
exponential_rate0p008_L4_p10_test,20066.63,20262.794,20233.275
exponential_rate0p0133333_L4_p10_train,11959.49,11966.78,12037.09
exponential_rate0p0133333_L4_p10_test,11974.153,11995.237,12061.284
exponential_rate0p01_L4_p10_train,16268.75,16253.52,16379.1
exponential_rate0p01_L4_p10_test,15753.152,15785.884,15926.783
exponential_rate0p02_L4_p10_train,7770.49,7780.38,7780.49
exponential_rate0p02_L4_p10_test,8029.783,8093.542,8113.697
gamma_k0p25_th200_L4_p10_train,14879.93,14863.26,15007.17
gamma_k0p25_th200_L4_p10_test,14559.226,14512.368,14694.126
gamma_k0p5625_th133p333_L4_p10_train,15768.63,15784.59,15974.03
gamma_k0p5625_th133p333_L4_p10_test,15791.371,15785.18,15974.141
gamma_k100_th1_L4_p10_train,1783.82,1713.66,1604.87
gamma_k100_th1_L4_p10_test,1749.761,1681.75,1590.35
gamma_k11p1111_th9_L4_p10_train,4890.19,4808.24,4715.79
gamma_k11p1111_th9_L4_p10_test,5034.191,4965.286,4833.801
gamma_k14p0625_th5p33333_L4_p10_train,3317.57,3275.41,3196.38
gamma_k14p0625_th5p33333_L4_p10_test,3338.723,3292.076,3206.897
gamma_k156p25_th0p8_L4_p10_train,1765.45,1727.2,1654.81
gamma_k156p25_th0p8_L4_p10_test,1759.025,1711.179,1666.785
gamma_k17p3611_th7p2_L4_p10_train,5114.74,5005.94,4878.66
gamma_k17p3611_th7p2_L4_p10_test,5058.326,4969.253,4809.26
gamma_k1_th100_L4_p10_train,15644.69,15653.35,15754.69
gamma_k1_th100_L4_p10_test,15913.887,15916.995,15988.82
gamma_k1_th50_L4_p10_train,7904.22,7916.98,7987.23
gamma_k1_th50_L4_p10_test,7857.157,7846.59,7909.34
gamma_k1p5625_th80_L4_p10_train,15892.76,15811.59,15870.59
gamma_k1p5625_th80_L4_p10_test,16071.809,16100.422,16142.402
gamma_k225_th0p666667_L4_p10_train,2112.97,1794.28,1694.65
gamma_k225_th0p666667_L4_p10_test,2073.875,1714.285,1601.864
gamma_k25_th2_L4_p10_train,1743.36,1674.31,1593.89
gamma_k25_th2_L4_p10_test,1717.226,1654.674,1596.841
gamma_k25_th4_L4_p10_train,3398.92,3335.2,3153.07
gamma_k25_th4_L4_p10_test,3423.541,3362.81,3171.562
gamma_k25_th6_L4_p10_train,5197.36,5018.16,4895.75
gamma_k25_th6_L4_p10_test,5149.289,4940.118,4792.846
gamma_k2p25_th33p3333_L4_p10_train,8189.7,8194.08,8192.19
gamma_k2p25_th33p3333_L4_p10_test,8108.608,8079.652,8094.301
gamma_k2p25_th66p6667_L4_p10_train,15779.71,15780.9,15686.08
gamma_k2p25_th66p6667_L4_p10_test,16168.621,16185.869,16110.833
gamma_k2p77778_th18_L4_p10_train,4800.34,4772.89,4691.72
gamma_k2p77778_th18_L4_p10_test,4899.074,4895.679,4904.517
gamma_k2p77778_th18_L4_p10_train,4800.34,4772.89,4691.72
gamma_k2p77778_th18_L4_p10_test,4899.074,4895.679,4904.517
gamma_k39p0625_th3p2_L4_p10_train,3534.02,3426.71,3240.75
gamma_k39p0625_th3p2_L4_p10_test,3441.93,3330.435,3147.862
gamma_k4_th25_L4_p10_train,8497.1,8478.51,8301.59
gamma_k4_th25_L4_p10_test,8221.705,8226.281,8127.769
gamma_k39p0625_th3p2_L4_p10_train,3534.02,3426.71,3240.75
gamma_k39p0625_th3p2_L4_p10_test,3441.93,3330.435,3147.862
gamma_k56p25_th1p33333_L4_p10_train,1701.87,1659.27,1552.18
gamma_k56p25_th1p33333_L4_p10_test,1722.541,1669.285,1587.144
gamma_k4_th25_L4_p10_train,8497.1,8478.51,8301.59
gamma_k4_th25_L4_p10_test,8221.705,8226.281,8127.769
gamma_k56p25_th2p66667_L4_p10_train,3415.18,3281.98,3142.59
gamma_k56p25_th2p66667_L4_p10_test,3682.783,3379.289,3179.598
gamma_k6p25_th12_L4_p10_train,5065.22,4980.76,4833.23
gamma_k6p25_th12_L4_p10_test,5034.274,4926.011,4861.666
gamma_k56p25_th1p33333_L4_p10_train,1701.87,1659.27,1552.18
gamma_k56p25_th1p33333_L4_p10_test,1722.541,1669.285,1587.144
gamma_k6p25_th20_L4_p10_train,8328.77,8259.42,8044.86
gamma_k6p25_th20_L4_p10_test,8289.671,8184.132,8053.765
gamma_k56p25_th2p66667_L4_p10_train,3415.18,3281.98,3142.59
gamma_k56p25_th2p66667_L4_p10_test,3682.783,3379.289,3179.598
gamma_k6p25_th8_L4_p10_train,3204.95,3196.78,3152.72
gamma_k6p25_th8_L4_p10_test,3307.259,3298.752,3254.1
gamma_k9_th16p6667_L4_p10_train,8047.98,8067.42,7796.32
gamma_k9_th16p6667_L4_p10_test,8294.411,8275.844,8122.849
geom_p0p00662252_L4_p10_train,23676.54,23716.63,23727.55
geom_p0p00662252_L4_p10_test,24062.186,24053.493,24052.927
gamma_k6p25_th12_L4_p10_train,5065.22,4980.76,4833.23
gamma_k6p25_th12_L4_p10_test,5034.274,4926.011,4861.666
geom_p0p00793651_L4_p10_train,19183.14,19190.03,19263.4
geom_p0p00793651_L4_p10_test,20051.823,20107.248,20147.732
geom_p0p00990099_L4_p10_train,16343.99,16339.84,16577.66
geom_p0p00990099_L4_p10_test,16069.649,15989.044,16234.77
gamma_k6p25_th20_L4_p10_train,8328.77,8259.42,8044.86
gamma_k6p25_th20_L4_p10_test,8289.671,8184.132,8053.765
geom_p0p0131579_L4_p10_train,11694.9,11670.79,11732.32
geom_p0p0131579_L4_p10_test,11910.985,11971.519,12053.325
geom_p0p0196078_L4_p10_train,7824.51,7814.53,7932.19
geom_p0p0196078_L4_p10_test,7958.261,7965.491,8036.474
logn_mlog3p1073_s1p26864_L4_p10_train,11863.84,11900.51,11938.07
logn_mlog3p1073_s1p26864_L4_p10_test,12106.409,12153.367,12224.457
gamma_k6p25_th8_L4_p10_train,3204.95,3196.78,3152.72
gamma_k6p25_th8_L4_p10_test,3307.259,3298.752,3254.1
logn_mlog3p56545_s0p832555_L4_p10_train,7409.04,7324.65,7485.59
logn_mlog3p56545_s0p832555_L4_p10_test,7508.448,7447.9,7531.832
logn_mlog3p75828_s0p554513_L4_p10_train,4817.73,4806.98,4771.54
logn_mlog3p75828_s0p554513_L4_p10_test,4823.65,4817.456,4785.541
gamma_k9_th16p6667_L4_p10_train,8047.98,8067.42,7796.32
gamma_k9_th16p6667_L4_p10_test,8294.411,8275.844,8122.849
logn_mlog3p80666_s1p01077_L4_p10_train,14591.86,14635.06,14704.41
logn_mlog3p80666_s1p01077_L4_p10_test,13931.369,13952.344,14073.284
geom_p0p00662252_L4_p10_train,23676.54,23716.63,23727.55
geom_p0p00662252_L4_p10_test,24062.186,24053.493,24052.927
logn_mlog3p83781_s0p385253_L4_p10_train,3267.08,3247.52,3214.08
logn_mlog3p83781_s0p385253_L4_p10_test,3220.156,3206.604,3159.131
logn_mlog3p89241_s0p198042_L4_p10_train,1699.7,1640.51,1591.13
logn_mlog3p89241_s0p198042_L4_p10_test,1721.642,1658.024,1601.672
logn_mlog4p13363_s0p606403_L4_p10_train,8110.15,8100.58,8164.94
logn_mlog4p13363_s0p606403_L4_p10_test,7770.569,7755.621,7775.509
logn_mlog4p24328_s0p385253_L4_p10_train,4760.92,4699.55,4630.21
logn_mlog4p24328_s0p385253_L4_p10_test,4900.996,4847.651,4794.343
geom_p0p00793651_L4_p10_train,19183.14,19190.03,19263.4
geom_p0p00793651_L4_p10_test,20051.823,20107.248,20147.732
logn_mlog4p2586_s0p832555_L4_p10_train,15456.73,15456.18,15594.93
logn_mlog4p2586_s0p832555_L4_p10_test,14881.455,14831.426,14947.228
logn_mlog4p28314_s0p2621_L4_p10_train,3441.16,3414.04,3415.17
logn_mlog4p28314_s0p2621_L4_p10_test,3310.022,3267.359,3186.638
logn_mlog4p30868_s0p132746_L4_p10_train,1645.24,1597.75,1539.67
logn_mlog4p30868_s0p132746_L4_p10_test,1743.05,1676.674,1607.974
logn_mlog4p4936_s0p472381_L4_p10_train,7973.98,7972.16,7956.54
logn_mlog4p4936_s0p472381_L4_p10_test,7915.01,7909.41,7854.524
logn_mlog4p56208_s0p29356_L4_p10_train,4931.95,4900.22,4853.62
logn_mlog4p56208_s0p29356_L4_p10_test,5021.784,4971.656,4873.821
logn_mlog4p58097_s0p703346_L4_p10_train,15265.95,15242.79,15198.67
logn_mlog4p58097_s0p703346_L4_p10_test,15371.482,15358.546,15483.716
logn_mlog4p58556_s0p198042_L4_p10_train,3518.05,3425.78,3290.43
logn_mlog4p58556_s0p198042_L4_p10_test,3384.131,3302.084,3208.586
logn_mlog4p6002_s0p0997513_L4_p10_train,1750.44,1695.83,1599.71
logn_mlog4p6002_s0p0997513_L4_p10_test,1755.259,1688.352,1585.111
logn_mlog4p7541_s0p385253_L4_p10_train,8150.13,8105.8,8055.67
logn_mlog4p7541_s0p385253_L4_p10_test,8222.64,8164.001,8118.482
geom_p0p00990099_L4_p10_train,16343.99,16339.84,16577.66
geom_p0p00990099_L4_p10_test,16069.649,15989.044,16234.77
logn_mlog4p80031_s0p236648_L4_p10_train,5019.79,4963.56,4730.2
logn_mlog4p80031_s0p236648_L4_p10_test,5003.399,4954.921,4830.72
logn_mlog4p81567_s0p15899_L4_p10_train,3513.52,3433.66,3291.08
logn_mlog4p81567_s0p15899_L4_p10_test,3449.976,3357.68,3190.681
logn_mlog4p82512_s0p0798724_L4_p10_train,1801.29,1739.7,1688.08
logn_mlog4p82512_s0p0798724_L4_p10_test,1781.731,1748.748,1675.794
logn_mlog4p82677_s0p606403_L4_p10_train,15412.53,15416.01,15270.24
logn_mlog4p82677_s0p606403_L4_p10_test,15751.662,15752.166,15808.318
logn_mlog4p95796_s0p324593_L4_p10_train,7810.21,7818.29,7753.55
logn_mlog4p95796_s0p324593_L4_p10_test,8267.875,8258.267,8098.748
logn_mlog4p99102_s0p198042_L4_p10_train,5128.11,4984.8,4713.55
logn_mlog4p99102_s0p198042_L4_p10_test,5105.105,5000.677,4831.217
logn_mlog5p00182_s0p132746_L4_p10_train,3417.36,3350.86,3162.11
logn_mlog5p00182_s0p132746_L4_p10_test,3454.1,3395.594,3224.462
logn_mlog5p00842_s0p0665928_L4_p10_train,1742.51,1704.72,1632.59
logn_mlog5p00842_s0p0665928_L4_p10_test,1832.598,1752.439,1622.726
negbin_r0p251256_p0p005_L4_p10_train,14126.06,14156.51,14253.68
negbin_r0p251256_p0p005_L4_p10_test,14974.685,14927.043,15198.092
geom_p0p0131579_L4_p10_train,11694.9,11670.79,11732.32
geom_p0p0131579_L4_p10_test,11910.985,11971.519,12053.325
negbin_r0p566751_p0p0075_L4_p10_train,15649.05,15673.2,15732.55
negbin_r0p566751_p0p0075_L4_p10_test,15600.361,15624.927,15732.416
negbin_r124875_p0p999_L4_p10_train,1885.89,1844.32,1841.07
negbin_r124875_p0p999_L4_p10_test,1974.662,1940.649,1889.461
negbin_r12p5_p0p111111_L4_p10_train,4881.52,4830.16,4735.73
negbin_r12p5_p0p111111_L4_p10_test,5005.857,4945.454,4799.598
negbin_r149850_p0p999_L4_p10_train,2181.42,2115.06,1974.87
negbin_r149850_p0p999_L4_p10_test,2167.471,2106.162,1943.786
negbin_r17p3077_p0p1875_L4_p10_train,3314.07,3288.19,3239.08
negbin_r17p3077_p0p1875_L4_p10_test,3319.035,3274.998,3172.9
negbin_r1p0101_p0p01_L4_p10_train,15803.81,15766.69,15697.78
negbin_r1p0101_p0p01_L4_p10_test,16074.413,16167.604,16162.72
negbin_r1p02041_p0p02_L4_p10_train,8147.21,8152.63,8203.71
negbin_r1p02041_p0p02_L4_p10_test,8048.782,8039.534,8102.084
negbin_r1p58228_p0p0125_L4_p10_train,15818.23,15836.88,15972.62
negbin_r1p58228_p0p0125_L4_p10_test,16113.883,16202.201,16209.351
negbin_r20p1613_p0p138889_L4_p10_train,5068.96,4991.71,4798.26
negbin_r20p1613_p0p138889_L4_p10_test,4965.725,4912.099,4778.055
geom_p0p0196078_L4_p10_train,7824.51,7814.53,7932.19
geom_p0p0196078_L4_p10_test,7958.261,7965.491,8036.474
negbin_r225_p0p75_L4_p10_train,1767.88,1705.63,1605.54
negbin_r225_p0p75_L4_p10_test,1715.636,1651.87,1586.095
negbin_r2p28426_p0p015_L4_p10_train,15746.36,15690.91,15755.96
negbin_r2p28426_p0p015_L4_p10_test,16097.095,16023.895,16092.756
negbin_r2p31959_p0p03_L4_p10_train,8167.8,8160.5,8222.29
negbin_r2p31959_p0p03_L4_p10_test,8091.13,8048.526,8038.754
negbin_r2p94118_p0p0555556_L4_p10_train,5033.19,5013.21,5008.84
negbin_r2p94118_p0p0555556_L4_p10_test,4789.687,4783.563,4758.143
negbin_r30_p0p166667_L4_p10_train,5170.54,5058.84,4816.86
negbin_r30_p0p166667_L4_p10_test,5286.883,5025.057,4834.137
negbin_r33p3333_p0p25_L4_p10_train,3240.83,3207.3,3187.99
negbin_r33p3333_p0p25_L4_p10_test,3402.234,3299.475,3179.411
negbin_r4p16667_p0p04_L4_p10_train,7921.21,7921.93,7969.97
negbin_r4p16667_p0p04_L4_p10_test,8208.096,8198.248,8065.193
negbin_r50_p0p5_L4_p10_train,1718.5,1647.73,1600.55
negbin_r50_p0p5_L4_p10_test,1705.377,1638.043,1583.46
negbin_r56p8182_p0p3125_L4_p10_train,3385.64,3306.52,3225.73
negbin_r56p8182_p0p3125_L4_p10_test,3477.676,3359.467,3187.243
negbin_r6p57895_p0p05_L4_p10_train,8012.25,7912.58,7727.36
negbin_r6p57895_p0p05_L4_p10_test,8298.757,8187.148,8047.874
logn_mlog3p1073_s1p26864_L4_p10_train,11863.84,11900.51,11938.07
logn_mlog3p1073_s1p26864_L4_p10_test,12106.409,12153.367,12224.457
negbin_r6p81818_p0p0833333_L4_p10_train,4814.62,4777.17,4821.39
negbin_r6p81818_p0p0833333_L4_p10_test,5018.69,4963.299,4867.823
negbin_r7p14286_p0p125_L4_p10_train,3271.1,3263.22,3280.79
negbin_r7p14286_p0p125_L4_p10_test,3284.356,3252.489,3229.03
negbin_r90_p0p375_L4_p10_train,3543.92,3422.95,3188.06
negbin_r90_p0p375_L4_p10_test,3493.725,3413.356,3187.817
negbin_r99900_p0p999_L4_p10_train,1739.6,1698.26,1596.94
negbin_r99900_p0p999_L4_p10_test,1769.93,1708.867,1603.091
negbin_r9p57447_p0p06_L4_p10_train,8368.16,8305.83,8110.67
negbin_r9p57447_p0p06_L4_p10_test,8261.04,8128.941,8005.159
normal_mu100_sd100_L4_p10_train,13878.53,13862.22,13731.68
normal_mu100_sd100_L4_p10_test,13984.49,14030.745,13856.79
normal_mu100_sd10_L4_p10_train,1788.67,1683.64,1555.74
normal_mu100_sd10_L4_p10_test,1793.688,1694.44,1590.647
normal_mu100_sd20_L4_p10_train,3399.23,3337.97,3144.85
normal_mu100_sd20_L4_p10_test,3362.651,3306.641,3158.046
normal_mu100_sd30_L4_p10_train,5202.2,5056.03,4803.29
normal_mu100_sd30_L4_p10_test,5049.69,4940.69,4771.49
logn_mlog3p56545_s0p832555_L4_p10_train,7409.04,7324.65,7485.59
logn_mlog3p56545_s0p832555_L4_p10_test,7508.448,7447.9,7531.832
normal_mu100_sd50_L4_p10_train,8017.26,8016.25,7865.5
normal_mu100_sd50_L4_p10_test,7916.171,7884.641,7738.663
normal_mu125_sd100_L4_p10_train,15024.14,15065.1,14919.58
normal_mu125_sd100_L4_p10_test,14606.59,14714.782,14530.416
normal_mu125_sd10_L4_p10_train,1757.02,1699.77,1675.51
normal_mu125_sd10_L4_p10_test,1762.446,1715.692,1656.639
normal_mu125_sd20_L4_p10_train,3395.36,3271.5,3136.96
normal_mu125_sd20_L4_p10_test,3471.834,3355.184,3167.459
normal_mu125_sd30_L4_p10_train,4895.4,4807.75,4648.96
normal_mu125_sd30_L4_p10_test,4997.911,4904.848,4716.55
normal_mu125_sd50_L4_p10_train,8088.91,8018.54,7802.18
normal_mu125_sd50_L4_p10_test,8049.876,8013.793,7807.773
normal_mu150_sd100_L4_p10_train,15023.99,14968.3,14849.68
normal_mu150_sd100_L4_p10_test,15221.246,15209.662,14977.855
normal_mu150_sd10_L4_p10_train,1805.5,1727.88,1610.95
normal_mu150_sd10_L4_p10_test,1791.335,1749.252,1626.219
normal_mu150_sd20_L4_p10_train,3337.52,3180.52,3057.82
normal_mu150_sd20_L4_p10_test,3424.708,3283.966,3116.342
