dataset,exponential_L6_c1_2,normal_std30_L6_c1_2,poisson_L6_c1_2
beta_a22p4_b201p6_M500_L6_p4_test,1104.731,1108.291,1099.66
beta_a29p0469_b87p1406_M500_L6_p4_train,2211.79,2200.3,2152.35
beta_a29p0469_b87p1406_M500_L6_p4_test,2269.788,2258.024,2211.64
beta_a2p4_b21p6_M500_L6_p4_train,3171.49,3167.71,3198.91
beta_a2p4_b21p6_M500_L6_p4_test,3145.887,3141.436,3189.085
beta_a39p075_b91p175_M500_L6_p4_train,2224.12,2204.71,2244.22
beta_a39p075_b91p175_M500_L6_p4_test,2248.866,2214.537,2233.752
beta_a3_b12_M500_L6_p4_train,5455.94,5436.76,5418.08
beta_a3_b12_M500_L6_p4_test,5459.413,5423.62,5423.3
beta_a47p6625_b270p087_M500_L6_p4_train,1096.81,1092.31,1125.98
beta_a47p6625_b270p087_M500_L6_p4_test,1114.222,1131.157,1153.71
beta_a4p4375_b13p3125_M500_L6_p4_train,5364.47,5352.4,5403.91
beta_a4p4375_b13p3125_M500_L6_p4_test,5488.705,5461.591,5496.221
beta_a5p1625_b29p2542_M500_L6_p4_train,3281.95,3289.65,3301.35
beta_a5p1625_b29p2542_M500_L6_p4_test,3233.209,3228.38,3216.096
beta_a5p525_b49p725_M500_L6_p4_train,2220.58,2210.88,2219.97
beta_a5p525_b49p725_M500_L6_p4_test,2172.227,2157.351,2154.242
beta_a6_b14_M500_L6_p4_train,5376.12,5355.06,5413.44
beta_a6_b14_M500_L6_p4_test,5520.194,5508.494,5517.242
beta_a79p8_b319p2_M500_L6_p4_train,1106.76,1105.37,1166.09
beta_a79p8_b319p2_M500_L6_p4_test,1126.078,1136.006,1173.562
beta_a8p68889_b34p7556_M500_L6_p4_train,3288.37,3290.26,3272.64
beta_a8p68889_b34p7556_M500_L6_p4_test,3326.951,3322.219,3281.125
binom_n1000000_p0p0001_L6_p4_train,1128.15,1147.16,1152.15
binom_n1000000_p0p0001_L6_p4_test,1109.247,1132.096,1156.517
binom_n1250000_p0p0001_L6_p4_train,1297.21,1277.8,1265.28
binom_n1250000_p0p0001_L6_p4_test,1282.503,1288.638,1278.309
binom_n1500000_p0p0001_L6_p4_train,1343.78,1343.78,1343.78
binom_n1500000_p0p0001_L6_p4_test,1391.017,1391.017,1391.017
binom_n450_p0p333333_L6_p4_train,1214.47,1144.2,1109.85
binom_n450_p0p333333_L6_p4_test,1212.073,1129.871,1098.774
binom_n500000_p0p0001_L6_p4_train,778.3,779.79,771.13
binom_n500000_p0p0001_L6_p4_test,781.602,788.808,779.624
binom_n625_p0p2_L6_p4_train,1130.23,1179.84,1179.84
binom_n625_p0p2_L6_p4_test,1125.786,1172.137,1172.137
binom_n750000_p0p0001_L6_p4_train,1142.18,940.63,966.93
binom_n750000_p0p0001_L6_p4_test,1192.908,972.804,1011.042
cunif_a0_b100_L6_p4_train,3194.43,3195.97,3232.32
cunif_a0_b100_L6_p4_test,3259.625,3259.031,3257.086
cunif_a0_b150_L6_p4_train,4905.54,4898.5,4880.7
cunif_a0_b150_L6_p4_test,4970.988,4960.887,4916.731
cunif_a0_b200_L6_p4_train,6576.16,6541.18,6575.41
cunif_a0_b200_L6_p4_test,6535.057,6506.671,6496.586
cunif_a0_b250_L6_p4_train,8044.47,8002.99,7990.34
cunif_a0_b250_L6_p4_test,8212.761,8163.109,8135.11
cunif_a0_b300_L6_p4_train,9794.73,9780.96,9721.87
cunif_a0_b300_L6_p4_test,9870.913,9810.931,9806.543
cunif_a107p679_b142p321_L6_p4_train,1132.04,1188.25,1202.71
cunif_a107p679_b142p321_L6_p4_test,1148.984,1238.151,1203.011
cunif_a115p359_b184p641_L6_p4_train,2355.65,2322.97,2279.04
cunif_a115p359_b184p641_L6_p4_test,2315.359,2322.969,2283.263
cunif_a132p679_b167p321_L6_p4_train,1311.49,1172.47,1160.95
cunif_a132p679_b167p321_L6_p4_test,1287.337,1171.005,1161.991
cunif_a13p3975_b186p603_L6_p4_train,5719.55,5666.71,5653.62
cunif_a13p3975_b186p603_L6_p4_test,5661.355,5642.397,5637.685
cunif_a15p359_b84p641_L6_p4_train,2265.55,2259.17,2262.63
cunif_a15p359_b84p641_L6_p4_test,2298.098,2284.372,2274.344
cunif_a23p0385_b126p962_L6_p4_train,3454.73,3453.83,3448.92
cunif_a23p0385_b126p962_L6_p4_test,3384.927,3397.699,3356.171
cunif_a32p6795_b67p3205_L6_p4_train,1131.27,1126.96,1138.04
cunif_a32p6795_b67p3205_L6_p4_test,1143.896,1136.546,1127.92
cunif_a38p3975_b211p603_L6_p4_train,5564.62,5516.86,5505.6
cunif_a38p3975_b211p603_L6_p4_test,5737.965,5685.828,5673.904
cunif_a40p359_b109p641_L6_p4_train,2329.29,2308.77,2319.21
cunif_a40p359_b109p641_L6_p4_test,2301.264,2285.145,2282.965
cunif_a48p0385_b151p962_L6_p4_train,3304.18,3295.93,3372.53
cunif_a48p0385_b151p962_L6_p4_test,3450.275,3402.91,3400.228
cunif_a57p6795_b92p3205_L6_p4_train,1150.41,1149.96,1166.44
cunif_a57p6795_b92p3205_L6_p4_test,1144.21,1143.994,1160.108
cunif_a63p3975_b236p603_L6_p4_train,5651.17,5636.59,5587.49
cunif_a63p3975_b236p603_L6_p4_test,5654.623,5635.655,5648.443
cunif_a65p359_b134p641_L6_p4_train,2310.98,2308.25,2307.02
cunif_a65p359_b134p641_L6_p4_test,2297.069,2295.828,2258.148
cunif_a73p0385_b176p962_L6_p4_train,3580.8,3448.91,3424.68
cunif_a73p0385_b176p962_L6_p4_test,3531.244,3425.459,3389.608
cunif_a82p6795_b117p321_L6_p4_train,1145.47,1149.37,1200.82
cunif_a82p6795_b117p321_L6_p4_test,1149.32,1147.414,1193.376
cunif_a90p359_b159p641_L6_p4_train,2284.81,2282.01,2228.17
cunif_a90p359_b159p641_L6_p4_test,2321.448,2319.442,2271.104
cunif_a98p0385_b201p962_L6_p4_train,3444.58,3420.47,3385.21
cunif_a98p0385_b201p962_L6_p4_test,3457.497,3439.968,3395.844
dunif_L0_H100_L6_p4_train,3292.97,3286.81,3284.75
dunif_L0_H100_L6_p4_test,3311.588,3304.798,3303.176
dunif_L0_H150_L6_p4_train,4937.74,4945.44,4927.09
dunif_L0_H150_L6_p4_test,4936.985,4924.695,4925.496
dunif_L0_H200_L6_p4_train,6453.12,6421.52,6412.43
dunif_L0_H200_L6_p4_test,6600.607,6585.537,6554.694
dunif_L0_H200_L6_p4_train,6453.12,6421.52,6412.43
dunif_L0_H200_L6_p4_test,6600.607,6585.537,6554.694
dunif_L0_H250_L6_p4_train,8278.29,8193.16,8291.41
dunif_L0_H250_L6_p4_test,8346.405,8253.486,8238.485
dunif_L0_H250_L6_p4_train,8278.29,8193.16,8291.41
dunif_L0_H250_L6_p4_test,8346.405,8253.486,8238.485
dunif_L0_H300_L6_p4_train,9595.72,9574.48,9669.92
dunif_L0_H300_L6_p4_test,9831.296,9841.614,9843.745
dunif_L108_H142_L6_p4_train,1203.97,1230.26,1228.98
dunif_L108_H142_L6_p4_test,1167.757,1206.627,1205.595
dunif_L0_H300_L6_p4_train,9595.72,9574.48,9669.92
dunif_L0_H300_L6_p4_test,9831.296,9841.614,9843.745
dunif_L116_H184_L6_p4_train,2277.8,2249.28,2283.68
dunif_L116_H184_L6_p4_test,2333.838,2303.943,2350.883
dunif_L108_H142_L6_p4_train,1203.97,1230.26,1228.98
dunif_L108_H142_L6_p4_test,1167.757,1206.627,1205.595
dunif_L133_H167_L6_p4_train,1321.99,1180.24,1162.94
dunif_L133_H167_L6_p4_test,1286.601,1190.628,1183.635
dunif_L116_H184_L6_p4_train,2277.8,2249.28,2283.68
dunif_L116_H184_L6_p4_test,2333.838,2303.943,2350.883
dunif_L14_H186_L6_p4_train,5899.72,5895.82,5860.2
dunif_L14_H186_L6_p4_test,5704.69,5693.896,5668.941
dunif_L16_H84_L6_p4_train,2343.48,2331.48,2299.71
dunif_L16_H84_L6_p4_test,2284.721,2267.132,2255.19
dunif_L24_H126_L6_p4_train,3357.17,3359.03,3372.14
dunif_L24_H126_L6_p4_test,3390.397,3385.109,3361.705
dunif_L133_H167_L6_p4_train,1321.99,1180.24,1162.94
dunif_L133_H167_L6_p4_test,1286.601,1190.628,1183.635
dunif_L33_H67_L6_p4_train,1134.29,1131.23,1117.99
dunif_L33_H67_L6_p4_test,1157.738,1157.532,1142.396
dunif_L39_H211_L6_p4_train,5863.14,5736.77,5721.63
dunif_L39_H211_L6_p4_test,5782.15,5689.011,5649.348
dunif_L14_H186_L6_p4_train,5899.72,5895.82,5860.2
dunif_L14_H186_L6_p4_test,5704.69,5693.896,5668.941
dunif_L41_H109_L6_p4_train,2264.37,2262.47,2256.38
dunif_L41_H109_L6_p4_test,2272.773,2261.487,2250.822
dunif_L49_H151_L6_p4_train,3535.77,3532.42,3531.76
dunif_L49_H151_L6_p4_test,3419.302,3410.232,3380.586
dunif_L58_H92_L6_p4_train,1217.65,1209.46,1215.02
dunif_L58_H92_L6_p4_test,1164.525,1172.207,1185.731
dunif_L16_H84_L6_p4_train,2343.48,2331.48,2299.71
dunif_L16_H84_L6_p4_test,2284.721,2267.132,2255.19
dunif_L64_H236_L6_p4_train,5715.43,5697.02,5690.65
dunif_L64_H236_L6_p4_test,5767.515,5754.638,5739.981
dunif_L66_H134_L6_p4_train,2261.85,2256.34,2243.79
dunif_L66_H134_L6_p4_test,2286.909,2283.659,2248.494
dunif_L24_H126_L6_p4_train,3357.17,3359.03,3372.14
dunif_L24_H126_L6_p4_test,3390.397,3385.109,3361.705
dunif_L74_H176_L6_p4_train,3769.02,3618.93,3485.8
dunif_L74_H176_L6_p4_test,3457.945,3381.727,3346.111
dunif_L33_H67_L6_p4_train,1134.29,1131.23,1117.99
dunif_L33_H67_L6_p4_test,1157.738,1157.532,1142.396
dunif_L83_H117_L6_p4_train,1180.03,1178.91,1212.2
dunif_L83_H117_L6_p4_test,1163.788,1164.136,1204.823
dunif_L91_H159_L6_p4_train,2312.26,2276.63,2249.78
dunif_L91_H159_L6_p4_test,2321.854,2275.61,2246.656
dunif_L99_H201_L6_p4_train,3409.32,3416.16,3401.61
dunif_L99_H201_L6_p4_test,3452.772,3425.014,3414.567
dunif_L39_H211_L6_p4_train,5863.14,5736.77,5721.63
dunif_L39_H211_L6_p4_test,5782.15,5689.011,5649.348
exponential_rate0p00666667_L6_p4_train,14765.8,14794.55,14868.18
exponential_rate0p00666667_L6_p4_test,14787.748,14793.125,14864.049
exponential_rate0p008_L6_p4_train,11992.34,12002.48,12051.37
exponential_rate0p008_L6_p4_test,12414.162,12424.382,12460.625
exponential_rate0p0133333_L6_p4_train,7461.44,7460.66,7527.45
exponential_rate0p0133333_L6_p4_test,7447.944,7439.903,7436.347
exponential_rate0p01_L6_p4_train,10042.13,10001.57,10048.74
exponential_rate0p01_L6_p4_test,9831.809,9757.006,9772.093
exponential_rate0p02_L6_p4_train,4807.93,4805.75,4815.48
exponential_rate0p02_L6_p4_test,4971.168,4959.478,4977.293
gamma_k0p25_th200_L6_p4_train,8075.8,8066.83,8079.52
gamma_k0p25_th200_L6_p4_test,7930.207,7922.14,7953.399
gamma_k0p5625_th133p333_L6_p4_train,9406.79,9403.36,9429.58
gamma_k0p5625_th133p333_L6_p4_test,9328.261,9316.885,9358.114
gamma_k100_th1_L6_p4_train,1143.79,1153.95,1185.62
gamma_k100_th1_L6_p4_test,1121.963,1130.537,1167.683
dunif_L41_H109_L6_p4_train,2264.37,2262.47,2256.38
dunif_L41_H109_L6_p4_test,2272.773,2261.487,2250.822
gamma_k11p1111_th9_L6_p4_train,3244.99,3211.46,3230.37
gamma_k11p1111_th9_L6_p4_test,3302.518,3289.573,3276.605
gamma_k14p0625_th5p33333_L6_p4_train,2161.46,2160.96,2174.8
gamma_k14p0625_th5p33333_L6_p4_test,2182.058,2171.68,2161.759
gamma_k156p25_th0p8_L6_p4_train,1092.75,1147.92,1147.79
gamma_k156p25_th0p8_L6_p4_test,1108.481,1159.9,1156.463
gamma_k17p3611_th7p2_L6_p4_train,3390.9,3307.09,3271.34
gamma_k17p3611_th7p2_L6_p4_test,3401.206,3298.873,3276.38
gamma_k1_th100_L6_p4_train,9644.76,9647.83,9693.73
gamma_k1_th100_L6_p4_test,9785.42,9782.133,9811.389
gamma_k1_th50_L6_p4_train,4942.49,4922.07,4937.12
gamma_k1_th50_L6_p4_test,4867.916,4839.186,4846.149
dunif_L49_H151_L6_p4_train,3535.77,3532.42,3531.76
dunif_L49_H151_L6_p4_test,3419.302,3410.232,3380.586
gamma_k1p5625_th80_L6_p4_train,10080.97,10027.11,10079.42
gamma_k1p5625_th80_L6_p4_test,10200.875,10151.642,10204.109
gamma_k225_th0p666667_L6_p4_train,1267.0,1169.65,1132.59
gamma_k225_th0p666667_L6_p4_test,1250.537,1122.227,1083.683
gamma_k25_th2_L6_p4_train,1120.84,1109.14,1095.44
gamma_k25_th2_L6_p4_test,1095.803,1096.138,1096.229
gamma_k25_th4_L6_p4_train,2174.12,2168.45,2149.41
gamma_k25_th4_L6_p4_test,2212.53,2209.106,2177.848
gamma_k25_th6_L6_p4_train,3281.07,3298.85,3343.27
gamma_k25_th6_L6_p4_test,3306.632,3323.79,3323.81
gamma_k2p25_th33p3333_L6_p4_train,5186.04,5177.14,5199.84
gamma_k2p25_th33p3333_L6_p4_test,5182.275,5165.003,5212.331
gamma_k2p25_th66p6667_L6_p4_train,10275.37,10268.57,10278.52
gamma_k2p25_th66p6667_L6_p4_test,10358.04,10366.045,10390.439
gamma_k2p77778_th18_L6_p4_train,3092.0,3072.11,3083.16
gamma_k2p77778_th18_L6_p4_test,3164.778,3173.114,3177.161
dunif_L58_H92_L6_p4_train,1217.65,1209.46,1215.02
dunif_L58_H92_L6_p4_test,1164.525,1172.207,1185.731
gamma_k39p0625_th3p2_L6_p4_train,2243.58,2232.88,2233.86
gamma_k39p0625_th3p2_L6_p4_test,2224.141,2213.032,2163.864
gamma_k4_th25_L6_p4_train,5533.85,5493.66,5472.99
gamma_k4_th25_L6_p4_test,5376.983,5342.515,5342.463
gamma_k56p25_th1p33333_L6_p4_train,1103.81,1102.67,1126.44
gamma_k56p25_th1p33333_L6_p4_test,1106.808,1107.209,1137.052
gamma_k56p25_th2p66667_L6_p4_train,2173.45,2164.96,2225.64
gamma_k56p25_th2p66667_L6_p4_test,2232.213,2284.234,2387.185
gamma_k6p25_th12_L6_p4_train,3300.63,3289.72,3288.79
gamma_k6p25_th12_L6_p4_test,3233.699,3225.492,3233.915
gamma_k6p25_th20_L6_p4_train,5415.57,5410.83,5390.48
gamma_k6p25_th20_L6_p4_test,5390.583,5382.44,5353.936
gamma_k6p25_th8_L6_p4_train,2107.61,2074.16,2069.4
gamma_k6p25_th8_L6_p4_test,2169.447,2158.663,2157.315
gamma_k9_th16p6667_L6_p4_train,5307.16,5300.58,5266.83
gamma_k9_th16p6667_L6_p4_test,5425.585,5427.069,5397.805
dunif_L64_H236_L6_p4_train,5715.43,5697.02,5690.65
dunif_L64_H236_L6_p4_test,5767.515,5754.638,5739.981
geom_p0p00662252_L6_p4_train,14559.54,14541.47,14537.05
geom_p0p00662252_L6_p4_test,14733.606,14715.318,14724.413
geom_p0p00793651_L6_p4_train,11723.45,11742.25,11798.61
geom_p0p00793651_L6_p4_test,12318.488,12345.792,12320.771
geom_p0p00990099_L6_p4_train,10010.76,9978.13,10123.81
geom_p0p00990099_L6_p4_test,9900.651,9907.617,9937.527
geom_p0p0131579_L6_p4_train,7276.4,7272.31,7255.31
geom_p0p0131579_L6_p4_test,7321.233,7327.678,7337.784
geom_p0p0196078_L6_p4_train,4794.54,4799.12,4819.99
geom_p0p0196078_L6_p4_test,4938.774,4928.307,4965.377
logn_mlog3p1073_s1p26864_L6_p4_train,6366.48,6363.27,6345.85
logn_mlog3p1073_s1p26864_L6_p4_test,6470.259,6475.26,6488.158
dunif_L66_H134_L6_p4_train,2261.85,2256.34,2243.79
dunif_L66_H134_L6_p4_test,2286.909,2283.659,2248.494
logn_mlog3p56545_s0p832555_L6_p4_train,4308.57,4278.47,4318.57
logn_mlog3p56545_s0p832555_L6_p4_test,4407.437,4387.334,4394.777
logn_mlog3p75828_s0p554513_L6_p4_train,2945.48,2946.89,2958.29
logn_mlog3p75828_s0p554513_L6_p4_test,2984.135,2998.93,2980.043
logn_mlog3p80666_s1p01077_L6_p4_train,8174.52,8150.38,8203.0
logn_mlog3p80666_s1p01077_L6_p4_test,7887.341,7877.55,7908.883
logn_mlog3p83781_s0p385253_L6_p4_train,2094.41,2092.42,2073.7
logn_mlog3p83781_s0p385253_L6_p4_test,2071.915,2083.185,2054.561
logn_mlog3p89241_s0p198042_L6_p4_train,1085.62,1083.04,1075.39
logn_mlog3p89241_s0p198042_L6_p4_test,1094.024,1091.748,1090.074
logn_mlog4p13363_s0p606403_L6_p4_train,4971.95,4973.67,5008.57
logn_mlog4p13363_s0p606403_L6_p4_test,4778.298,4806.701,4816.42
logn_mlog4p24328_s0p385253_L6_p4_train,3104.75,3072.96,3074.11
logn_mlog4p24328_s0p385253_L6_p4_test,3134.744,3103.733,3103.649
dunif_L74_H176_L6_p4_train,3769.02,3618.93,3485.8
dunif_L74_H176_L6_p4_test,3457.945,3381.727,3346.111
logn_mlog4p2586_s0p832555_L6_p4_train,9128.26,9126.43,9142.67
logn_mlog4p2586_s0p832555_L6_p4_test,8750.668,8747.114,8778.825
logn_mlog4p28314_s0p2621_L6_p4_train,2174.72,2173.72,2190.2
logn_mlog4p28314_s0p2621_L6_p4_test,2154.136,2143.569,2129.069
logn_mlog4p30868_s0p132746_L6_p4_train,1068.19,1067.25,1075.07
logn_mlog4p30868_s0p132746_L6_p4_test,1104.945,1117.997,1131.562
logn_mlog4p4936_s0p472381_L6_p4_train,5022.22,5013.51,5020.58
logn_mlog4p4936_s0p472381_L6_p4_test,5030.73,5017.974,5021.477
logn_mlog4p56208_s0p29356_L6_p4_train,3223.18,3224.88,3202.01
logn_mlog4p56208_s0p29356_L6_p4_test,3225.521,3217.271,3205.61
logn_mlog4p58097_s0p703346_L6_p4_train,9249.29,9212.34,9176.99
logn_mlog4p58097_s0p703346_L6_p4_test,9300.369,9298.138,9311.812
logn_mlog4p58556_s0p198042_L6_p4_train,2279.46,2247.23,2200.17
logn_mlog4p58556_s0p198042_L6_p4_test,2185.484,2186.235,2156.507
logn_mlog4p6002_s0p0997513_L6_p4_train,1093.67,1098.49,1130.29
logn_mlog4p6002_s0p0997513_L6_p4_test,1108.577,1117.47,1147.867
dunif_L83_H117_L6_p4_train,1180.03,1178.91,1212.2
dunif_L83_H117_L6_p4_test,1163.788,1164.136,1204.823
logn_mlog4p7541_s0p385253_L6_p4_train,5263.72,5256.23,5257.98
logn_mlog4p7541_s0p385253_L6_p4_test,5251.687,5247.971,5274.016
logn_mlog4p80031_s0p236648_L6_p4_train,3260.83,3234.1,3197.2
logn_mlog4p80031_s0p236648_L6_p4_test,3324.495,3299.983,3233.88
logn_mlog4p81567_s0p15899_L6_p4_train,2258.94,2238.54,2251.26
logn_mlog4p81567_s0p15899_L6_p4_test,2214.022,2197.665,2167.271
logn_mlog4p82512_s0p0798724_L6_p4_train,1120.69,1157.02,1124.31
logn_mlog4p82512_s0p0798724_L6_p4_test,1111.89,1166.062,1128.649
logn_mlog4p82677_s0p606403_L6_p4_train,9447.77,9430.96,9378.48
logn_mlog4p82677_s0p606403_L6_p4_test,9777.416,9776.501,9773.071
logn_mlog4p95796_s0p324593_L6_p4_train,5188.84,5193.66,5164.96
logn_mlog4p95796_s0p324593_L6_p4_test,5328.629,5317.013,5302.664
logn_mlog4p99102_s0p198042_L6_p4_train,3234.43,3242.74,3193.69
logn_mlog4p99102_s0p198042_L6_p4_test,3290.98,3304.335,3262.147
dunif_L91_H159_L6_p4_train,2312.26,2276.63,2249.78
dunif_L91_H159_L6_p4_test,2321.854,2275.61,2246.656
logn_mlog5p00182_s0p132746_L6_p4_train,2196.24,2201.13,2170.41
logn_mlog5p00182_s0p132746_L6_p4_test,2232.058,2228.569,2199.358
logn_mlog5p00842_s0p0665928_L6_p4_train,1181.48,1106.1,1121.71
logn_mlog5p00842_s0p0665928_L6_p4_test,1212.961,1135.297,1125.212
negbin_r0p251256_p0p005_L6_p4_train,7501.51,7497.66,7518.66
negbin_r0p251256_p0p005_L6_p4_test,8152.568,8151.601,8189.319
negbin_r0p566751_p0p0075_L6_p4_train,9237.29,9241.22,9296.32
negbin_r0p566751_p0p0075_L6_p4_test,9226.444,9220.954,9272.944
negbin_r124875_p0p999_L6_p4_train,1230.48,1260.53,1260.53
negbin_r124875_p0p999_L6_p4_test,1285.433,1292.8,1292.8
negbin_r12p5_p0p111111_L6_p4_train,3269.68,3235.91,3211.04
negbin_r12p5_p0p111111_L6_p4_test,3280.188,3272.198,3268.919
negbin_r149850_p0p999_L6_p4_train,1397.72,1397.72,1397.72
negbin_r149850_p0p999_L6_p4_test,1398.243,1398.243,1398.243
negbin_r17p3077_p0p1875_L6_p4_train,2174.89,2182.19,2198.68
negbin_r17p3077_p0p1875_L6_p4_test,2204.352,2181.721,2169.434
dunif_L99_H201_L6_p4_train,3409.32,3416.16,3401.61
dunif_L99_H201_L6_p4_test,3452.772,3425.014,3414.567
negbin_r1p0101_p0p01_L6_p4_train,9705.68,9704.07,9693.24
negbin_r1p0101_p0p01_L6_p4_test,9891.273,9895.916,9928.017
negbin_r1p02041_p0p02_L6_p4_train,5051.18,5052.16,5074.91
negbin_r1p02041_p0p02_L6_p4_test,4974.832,4967.975,4994.755
negbin_r1p58228_p0p0125_L6_p4_train,10155.25,10154.22,10236.86
negbin_r1p58228_p0p0125_L6_p4_test,10143.125,10151.901,10185.584
negbin_r20p1613_p0p138889_L6_p4_train,3377.77,3295.56,3260.15
negbin_r20p1613_p0p138889_L6_p4_test,3351.166,3297.018,3262.304
negbin_r225_p0p75_L6_p4_train,1141.09,1141.14,1160.06
negbin_r225_p0p75_L6_p4_test,1122.493,1119.704,1123.934
negbin_r2p28426_p0p015_L6_p4_train,10044.1,10071.95,10091.51
negbin_r2p28426_p0p015_L6_p4_test,10292.301,10271.775,10292.591
negbin_r2p31959_p0p03_L6_p4_train,5191.25,5190.45,5200.45
negbin_r2p31959_p0p03_L6_p4_test,5213.779,5187.202,5209.141
negbin_r2p94118_p0p0555556_L6_p4_train,3253.97,3239.54,3223.36
negbin_r2p94118_p0p0555556_L6_p4_test,3114.702,3106.009,3110.739
negbin_r30_p0p166667_L6_p4_train,3213.74,3218.4,3384.65
negbin_r30_p0p166667_L6_p4_test,3322.861,3350.698,3361.11
exponential_rate0p00666667_L6_p4_train,14765.8,14794.55,14868.18
exponential_rate0p00666667_L6_p4_test,14787.748,14793.125,14864.049
negbin_r33p3333_p0p25_L6_p4_train,2121.37,2131.47,2150.13
negbin_r33p3333_p0p25_L6_p4_test,2216.568,2192.108,2174.043
negbin_r4p16667_p0p04_L6_p4_train,5310.07,5312.49,5366.81
negbin_r4p16667_p0p04_L6_p4_test,5319.944,5275.934,5296.254
negbin_r50_p0p5_L6_p4_train,1096.35,1092.33,1094.17
negbin_r50_p0p5_L6_p4_test,1107.466,1105.344,1100.331
negbin_r56p8182_p0p3125_L6_p4_train,2262.58,2242.99,2220.14
negbin_r56p8182_p0p3125_L6_p4_test,2263.346,2230.719,2196.562
negbin_r6p57895_p0p05_L6_p4_train,5249.92,5226.07,5180.86
negbin_r6p57895_p0p05_L6_p4_test,5414.249,5366.971,5360.79
negbin_r6p81818_p0p0833333_L6_p4_train,3158.39,3138.57,3158.3
negbin_r6p81818_p0p0833333_L6_p4_test,3255.0,3248.38,3248.324
negbin_r7p14286_p0p125_L6_p4_train,2177.78,2172.22,2176.25
negbin_r7p14286_p0p125_L6_p4_test,2159.98,2148.497,2139.604
negbin_r90_p0p375_L6_p4_train,2341.27,2343.57,2312.63
negbin_r90_p0p375_L6_p4_test,2228.314,2275.606,2270.921
negbin_r99900_p0p999_L6_p4_train,1113.9,1127.46,1172.44
negbin_r99900_p0p999_L6_p4_test,1123.071,1137.459,1176.065
exponential_rate0p008_L6_p4_train,11992.34,12002.48,12051.37
exponential_rate0p008_L6_p4_test,12414.162,12424.382,12460.625
negbin_r9p57447_p0p06_L6_p4_train,5462.68,5467.89,5395.36
negbin_r9p57447_p0p06_L6_p4_test,5426.096,5425.435,5344.4
normal_mu100_sd100_L6_p4_train,9240.1,9245.28,9295.85
normal_mu100_sd100_L6_p4_test,9431.866,9447.095,9428.44
normal_mu100_sd10_L6_p4_train,1117.87,1111.73,1149.78
normal_mu100_sd10_L6_p4_test,1147.091,1139.314,1174.387
normal_mu100_sd20_L6_p4_train,2272.38,2261.7,2198.74
normal_mu100_sd20_L6_p4_test,2257.822,2231.855,2210.114
normal_mu100_sd30_L6_p4_train,3453.4,3408.06,3329.08
normal_mu100_sd30_L6_p4_test,3377.644,3361.472,3337.763
normal_mu100_sd50_L6_p4_train,5572.46,5578.63,5600.14
normal_mu100_sd50_L6_p4_test,5451.117,5464.36,5392.591
normal_mu125_sd100_L6_p4_train,10166.26,10184.08,10208.52
normal_mu125_sd100_L6_p4_test,10037.895,10023.097,10047.964
normal_mu125_sd10_L6_p4_train,1112.83,1159.61,1157.26
normal_mu125_sd10_L6_p4_test,1122.11,1174.22,1172.123
exponential_rate0p0133333_L6_p4_train,7461.44,7460.66,7527.45
exponential_rate0p0133333_L6_p4_test,7447.944,7439.903,7436.347
normal_mu125_sd20_L6_p4_train,2203.03,2198.68,2134.68
