dataset,source_file,L,h,p,N,num_periods,mean_d,opt_basestock_S,avg_cost_basestock,opt_constant_q,avg_cost_constant
beta_a0p125_b1p125_M500_L4_p2_train.json,beta_a0p125_b1p125_M500_L6_c1_2_train.json,4,1,2.0,100,50,47.1538,20,4642.24,5,4591.33
beta_a0p125_b1p125_M500_L4_p2_test.json,beta_a0p125_b1p125_M500_L6_c1_2_test.json,4,1,2.0,1000,50,49.15512,20,4828.127,5,4780.898
beta_a0p328125_b1p85938_M500_L4_p2_train.json,beta_a0p328125_b1p85938_M500_L6_c1_2_train.json,4,1,2.0,100,50,71.0408,123,6186.72,26,5848.51
beta_a0p328125_b1p85938_M500_L4_p2_test.json,beta_a0p328125_b1p85938_M500_L6_c1_2_test.json,4,1,2.0,1000,50,75.3431,123,6535.354,26,6149.082
beta_a0p6_b2p4_M500_L4_p2_train.json,beta_a0p6_b2p4_M500_L6_c1_2_train.json,4,1,2.0,100,50,101.338,279,7507.79,56,6731.02
beta_a0p6_b2p4_M500_L4_p2_test.json,beta_a0p6_b2p4_M500_L6_c1_2_test.json,4,1,2.0,1000,50,99.35242,279,7452.211,56,6711.455
beta_a0p8_b7p2_M500_L4_p2_train.json,beta_a0p8_b7p2_M500_L6_c1_2_train.json,4,1,2.0,100,50,49.6336,138,3581.4,28,3159.52
beta_a0p8_b7p2_M500_L4_p2_test.json,beta_a0p8_b7p2_M500_L6_c1_2_test.json,4,1,2.0,1000,50,49.69722,138,3545.592,28,3161.953
beta_a0p921875_b2p76562_M500_L4_p2_train.json,beta_a0p921875_b2p76562_M500_L6_c1_2_train.json,4,1,2.0,100,50,126.2936,431,7998.05,82,6876.81
beta_a0p921875_b2p76562_M500_L4_p2_test.json,beta_a0p921875_b2p76562_M500_L6_c1_2_test.json,4,1,2.0,1000,50,126.25464,431,8152.133,82,6992.368
beta_a116p938_b350p812_M500_L4_p2_train.json,beta_a116p938_b350p812_M500_L6_c1_2_train.json,4,1,2.0,100,50,125.1094,608,1998.65,120,761.15
beta_a116p938_b350p812_M500_L4_p2_test.json,beta_a116p938_b350p812_M500_L6_c1_2_test.json,4,1,2.0,1000,50,125.02062,608,2001.659,120,760.177
beta_a11p8031_b66p8844_M500_L4_p2_train.json,beta_a11p8031_b66p8844_M500_L6_c1_2_train.json,4,1,2.0,100,50,75.1428,337,2202.71,66,1471.07
beta_a11p8031_b66p8844_M500_L4_p2_test.json,beta_a11p8031_b66p8844_M500_L6_c1_2_test.json,4,1,2.0,1000,50,74.92098,337,2201.804,66,1467.988
beta_a12p7708_b38p3125_M500_L4_p2_train.json,beta_a12p7708_b38p3125_M500_L6_c1_2_train.json,4,1,2.0,100,50,125.5454,572,3461.04,112,2208.04
beta_a12p7708_b38p3125_M500_L4_p2_test.json,beta_a12p7708_b38p3125_M500_L6_c1_2_test.json,4,1,2.0,1000,50,124.9988,572,3452.818,112,2211.662
beta_a157p2_b366p8_M500_L4_p2_train.json,beta_a157p2_b366p8_M500_L6_c1_2_train.json,4,1,2.0,100,50,149.9176,732,2243.9,145,754.86
beta_a157p2_b366p8_M500_L4_p2_test.json,beta_a157p2_b366p8_M500_L6_c1_2_test.json,4,1,2.0,1000,50,150.01718,732,2253.805,145,764.633
beta_a17p2_b40p1333_M500_L4_p2_train.json,beta_a17p2_b40p1333_M500_L6_c1_2_train.json,4,1,2.0,100,50,149.8122,694,3734.6,136,2231.46
beta_a17p2_b40p1333_M500_L4_p2_test.json,beta_a17p2_b40p1333_M500_L6_c1_2_test.json,4,1,2.0,1000,50,149.94178,694,3707.573,136,2247.012
beta_a19p8_b79p2_M500_L4_p2_train.json,beta_a19p8_b79p2_M500_L6_c1_2_train.json,4,1,2.0,100,50,100.0022,462,2487.37,90,1529.64
beta_a19p8_b79p2_M500_L4_p2_test.json,beta_a19p8_b79p2_M500_L6_c1_2_test.json,4,1,2.0,1000,50,100.0442,462,2468.288,90,1488.4
beta_a1p275_b2p975_M500_L4_p2_train.json,beta_a1p275_b2p975_M500_L6_c1_2_train.json,4,1,2.0,100,50,151.078,540,8776.52,104,7364.37
beta_a1p275_b2p975_M500_L4_p2_test.json,beta_a1p275_b2p975_M500_L6_c1_2_test.json,4,1,2.0,1000,50,149.60594,540,8633.267,104,7204.693
beta_a1p7625_b9p9875_M500_L4_p2_train.json,beta_a1p7625_b9p9875_M500_L6_c1_2_train.json,4,1,2.0,100,50,75.8172,284,4121.11,54,3402.36
beta_a1p7625_b9p9875_M500_L4_p2_test.json,beta_a1p7625_b9p9875_M500_L6_c1_2_test.json,4,1,2.0,1000,50,74.79722,284,4150.096,54,3461.174
beta_a22p4_b201p6_M500_L4_p2_train.json,beta_a22p4_b201p6_M500_L6_c1_2_train.json,4,1,2.0,100,50,50.1474,231,1261.68,45,750.41
beta_a22p4_b201p6_M500_L4_p2_test.json,beta_a22p4_b201p6_M500_L6_c1_2_test.json,4,1,2.0,1000,50,50.02578,231,1231.518,45,741.849
beta_a29p0469_b87p1406_M500_L4_p2_train.json,beta_a29p0469_b87p1406_M500_L6_c1_2_train.json,4,1,2.0,100,50,124.5836,586,2698.99,116,1481.27
beta_a29p0469_b87p1406_M500_L4_p2_test.json,beta_a29p0469_b87p1406_M500_L6_c1_2_test.json,4,1,2.0,1000,50,125.19174,586,2741.374,116,1493.461
beta_a2p4_b21p6_M500_L4_p2_train.json,beta_a2p4_b21p6_M500_L6_c1_2_train.json,4,1,2.0,100,50,49.7432,185,2569.84,37,2092.98
beta_a2p4_b21p6_M500_L4_p2_test.json,beta_a2p4_b21p6_M500_L6_c1_2_test.json,4,1,2.0,1000,50,49.96956,185,2514.685,37,2058.85
beta_a39p075_b91p175_M500_L4_p2_train.json,beta_a39p075_b91p175_M500_L6_c1_2_train.json,4,1,2.0,100,50,149.7412,711,2943.35,141,1488.23
beta_a39p075_b91p175_M500_L4_p2_test.json,beta_a39p075_b91p175_M500_L6_c1_2_test.json,4,1,2.0,1000,50,150.09768,711,2986.006,141,1493.575
beta_a3_b12_M500_L4_p2_train.json,beta_a3_b12_M500_L6_c1_2_train.json,4,1,2.0,100,50,100.1782,402,4537.6,78,3607.51
beta_a3_b12_M500_L4_p2_test.json,beta_a3_b12_M500_L6_c1_2_test.json,4,1,2.0,1000,50,99.96176,402,4537.294,78,3607.52
beta_a47p6625_b270p087_M500_L4_p2_train.json,beta_a47p6625_b270p087_M500_L6_c1_2_train.json,4,1,2.0,100,50,75.2648,358,1485.7,71,732.69
beta_a47p6625_b270p087_M500_L4_p2_test.json,beta_a47p6625_b270p087_M500_L6_c1_2_test.json,4,1,2.0,1000,50,75.11256,358,1489.871,71,747.884
beta_a4p4375_b13p3125_M500_L4_p2_train.json,beta_a4p4375_b13p3125_M500_L6_c1_2_train.json,4,1,2.0,100,50,125.1028,532,4872.9,103,3583.84
beta_a4p4375_b13p3125_M500_L4_p2_test.json,beta_a4p4375_b13p3125_M500_L6_c1_2_test.json,4,1,2.0,1000,50,125.48116,532,4861.801,103,3635.306
beta_a5p1625_b29p2542_M500_L4_p2_train.json,beta_a5p1625_b29p2542_M500_L6_c1_2_train.json,4,1,2.0,100,50,74.7118,316,2898.12,61,2180.13
beta_a5p1625_b29p2542_M500_L4_p2_test.json,beta_a5p1625_b29p2542_M500_L6_c1_2_test.json,4,1,2.0,1000,50,74.92302,316,2867.843,61,2147.941
beta_a5p525_b49p725_M500_L4_p2_train.json,beta_a5p525_b49p725_M500_L6_c1_2_train.json,4,1,2.0,100,50,50.3258,208,1955.9,41,1481.91
beta_a5p525_b49p725_M500_L4_p2_test.json,beta_a5p525_b49p725_M500_L6_c1_2_test.json,4,1,2.0,1000,50,49.98298,208,1918.024,41,1429.724
beta_a6_b14_M500_L4_p2_train.json,beta_a6_b14_M500_L6_c1_2_train.json,4,1,2.0,100,50,150.0294,656,5130.04,128,3640.13
beta_a6_b14_M500_L4_p2_test.json,beta_a6_b14_M500_L6_c1_2_test.json,4,1,2.0,1000,50,150.24082,656,5179.404,128,3698.505
beta_a79p8_b319p2_M500_L4_p2_train.json,beta_a79p8_b319p2_M500_L6_c1_2_train.json,4,1,2.0,100,50,100.1062,483,1731.12,96,742.57
beta_a79p8_b319p2_M500_L4_p2_test.json,beta_a79p8_b319p2_M500_L6_c1_2_test.json,4,1,2.0,1000,50,99.96968,483,1742.809,96,761.378
beta_a8p68889_b34p7556_M500_L4_p2_train.json,beta_a8p68889_b34p7556_M500_L6_c1_2_train.json,4,1,2.0,100,50,99.6358,445,3153.24,86,2181.05
beta_a8p68889_b34p7556_M500_L4_p2_test.json,beta_a8p68889_b34p7556_M500_L6_c1_2_test.json,4,1,2.0,1000,50,99.9929,445,3182.626,86,2208.43
binom_n1000000_p2_L4_p2_train.json,binom_n1000000_p0p0001_L6_c1_2_train.json,4,1,2.0,100,50,100.2514,483,1739.62,96,761.9
binom_n1000000_p2_L4_p2_test.json,binom_n1000000_p0p0001_L6_c1_2_test.json,4,1,2.0,1000,50,99.9682,483,1740.919,96,754.28
binom_n1250000_p2_L4_p2_train.json,binom_n1250000_p0p0001_L6_c1_2_train.json,4,1,2.0,100,50,124.8618,605,2090.49,120,835.08
binom_n1250000_p2_L4_p2_test.json,binom_n1250000_p0p0001_L6_c1_2_test.json,4,1,2.0,1000,50,125.0043,605,2088.688,120,844.514
binom_n1500000_p2_L4_p2_train.json,binom_n1500000_p0p0001_L6_c1_2_train.json,4,1,2.0,100,50,149.849,728,2400.18,145,901.12
binom_n1500000_p2_L4_p2_test.json,binom_n1500000_p0p0001_L6_c1_2_test.json,4,1,2.0,1000,50,150.10878,728,2408.961,145,920.096
binom_n450_p2_L4_p2_train.json,binom_n450_p0p333333_L6_c1_2_train.json,4,1,2.0,100,50,149.9906,734,2237.25,145,758.43
binom_n450_p2_L4_p2_test.json,binom_n450_p0p333333_L6_c1_2_test.json,4,1,2.0,1000,50,149.97174,734,2247.559,145,753.404
binom_n500000_p2_L4_p2_train.json,binom_n500000_p0p0001_L6_c1_2_train.json,4,1,2.0,100,50,50.1034,238,1028.89,47,533.44
binom_n500000_p2_L4_p2_test.json,binom_n500000_p0p0001_L6_c1_2_test.json,4,1,2.0,1000,50,50.08018,238,1030.458,47,530.341
binom_n625_p2_L4_p2_train.json,binom_n625_p0p2_L6_c1_2_train.json,4,1,2.0,100,50,124.9616,606,2023.64,120,765.23
binom_n625_p2_L4_p2_test.json,binom_n625_p0p2_L6_c1_2_test.json,4,1,2.0,1000,50,124.91102,606,2000.746,120,757.565
binom_n750000_p2_L4_p2_train.json,binom_n750000_p0p0001_L6_c1_2_train.json,4,1,2.0,100,50,74.9924,361,1397.9,71,636.68
binom_n750000_p2_L4_p2_test.json,binom_n750000_p0p0001_L6_c1_2_test.json,4,1,2.0,1000,50,75.0028,361,1391.76,71,648.296
cunif_a0_b100_L4_p2_train.json,cunif_a0_b100_L6_c1_2_train.json,4,1,2.0,100,50,49.4352,193,2695.49,36,2198.14
cunif_a0_b100_L4_p2_test.json,cunif_a0_b100_L6_c1_2_test.json,4,1,2.0,1000,50,49.94864,193,2696.752,36,2220.166
cunif_a0_b150_L4_p2_train.json,cunif_a0_b150_L6_c1_2_train.json,4,1,2.0,100,50,76.1294,301,4086.73,56,3307.57
cunif_a0_b150_L4_p2_test.json,cunif_a0_b150_L6_c1_2_test.json,4,1,2.0,1000,50,74.99802,301,4079.083,56,3371.299
cunif_a0_b200_L4_p2_train.json,cunif_a0_b200_L6_c1_2_train.json,4,1,2.0,100,50,99.721,389,5350.18,72,4470.48
cunif_a0_b200_L4_p2_test.json,cunif_a0_b200_L6_c1_2_test.json,4,1,2.0,1000,50,100.08482,389,5389.237,72,4445.391
cunif_a0_b250_L4_p2_train.json,cunif_a0_b250_L6_c1_2_train.json,4,1,2.0,100,50,125.1056,492,6751.96,93,5484.74
cunif_a0_b250_L4_p2_test.json,cunif_a0_b250_L6_c1_2_test.json,4,1,2.0,1000,50,124.55894,492,6760.638,93,5548.183
cunif_a0_b300_L4_p2_train.json,cunif_a0_b300_L6_c1_2_train.json,4,1,2.0,100,50,150.349,574,8097.03,111,6680.07
cunif_a0_b300_L4_p2_test.json,cunif_a0_b300_L6_c1_2_test.json,4,1,2.0,1000,50,149.80342,574,8116.933,111,6715.827
cunif_a107p679_b142p321_L4_p2_train.json,cunif_a107p679_b142p321_L6_c1_2_train.json,4,1,2.0,100,50,125.1956,607,2005.31,121,765.31
cunif_a107p679_b142p321_L4_p2_test.json,cunif_a107p679_b142p321_L6_c1_2_test.json,4,1,2.0,1000,50,124.9973,607,2012.449,121,786.737
cunif_a115p359_b184p641_L4_p2_train.json,cunif_a115p359_b184p641_L6_c1_2_train.json,4,1,2.0,100,50,150.0418,711,3001.53,140,1556.85
cunif_a115p359_b184p641_L4_p2_test.json,cunif_a115p359_b184p641_L6_c1_2_test.json,4,1,2.0,1000,50,150.0693,711,3022.113,140,1551.189
cunif_a132p679_b167p321_L4_p2_train.json,cunif_a132p679_b167p321_L6_c1_2_train.json,4,1,2.0,100,50,150.22,730,2263.9,146,777.58
cunif_a132p679_b167p321_L4_p2_test.json,cunif_a132p679_b167p321_L6_c1_2_test.json,4,1,2.0,1000,50,150.02196,730,2264.372,146,781.327
cunif_a13p3975_b186p603_L4_p2_train.json,cunif_a13p3975_b186p603_L6_c1_2_train.json,4,1,2.0,100,50,99.999,404,4803.69,77,3902.35
cunif_a13p3975_b186p603_L4_p2_test.json,cunif_a13p3975_b186p603_L6_c1_2_test.json,4,1,2.0,1000,50,99.73206,404,4788.544,77,3842.028
cunif_a15p359_b84p641_L4_p2_train.json,cunif_a15p359_b84p641_L6_c1_2_train.json,4,1,2.0,100,50,50.0148,211,1987.39,40,1546.78
cunif_a15p359_b84p641_L4_p2_test.json,cunif_a15p359_b84p641_L6_c1_2_test.json,4,1,2.0,1000,50,49.87772,211,2030.194,40,1551.36
cunif_a23p0385_b126p962_L4_p2_train.json,cunif_a23p0385_b126p962_L6_c1_2_train.json,4,1,2.0,100,50,74.0932,317,3036.28,60,2320.75
cunif_a23p0385_b126p962_L4_p2_test.json,cunif_a23p0385_b126p962_L6_c1_2_test.json,4,1,2.0,1000,50,74.90414,317,3029.337,60,2304.941
cunif_a32p6795_b67p3205_L4_p2_train.json,cunif_a32p6795_b67p3205_L6_c1_2_train.json,4,1,2.0,100,50,50.1584,233,1271.13,46,770.61
cunif_a32p6795_b67p3205_L4_p2_test.json,cunif_a32p6795_b67p3205_L6_c1_2_test.json,4,1,2.0,1000,50,50.0261,233,1265.279,46,780.256
