dataset,exponential_L6_c1_2,normal_std30_L6_c1_2,poisson_L6_c1_2
beta_a3_b12_M500_L2_p10_train,7367.96,7365.27,7245.51
beta_a3_b12_M500_L2_p10_test,7335.291,7333.124,7265.426
beta_a47p6625_b270p087_M500_L2_p10_train,1526.75,1513.25,1395.85
beta_a47p6625_b270p087_M500_L2_p10_test,1522.13,1537.073,1393.362
beta_a4p4375_b13p3125_M500_L2_p10_train,7245.82,7257.93,7203.09
beta_a4p4375_b13p3125_M500_L2_p10_test,7267.049,7237.418,7124.504
beta_a5p1625_b29p2542_M500_L2_p10_train,4394.87,4390.61,4361.01
beta_a5p1625_b29p2542_M500_L2_p10_test,4340.861,4337.827,4288.702
beta_a5p525_b49p725_M500_L2_p10_train,3022.71,3036.63,2958.72
beta_a5p525_b49p725_M500_L2_p10_test,2929.352,2943.409,2887.584
beta_a6_b14_M500_L2_p10_train,7164.89,7138.81,7005.77
beta_a6_b14_M500_L2_p10_test,7288.624,7237.25,7059.286
beta_a79p8_b319p2_M500_L2_p10_train,1544.05,1521.53,1368.9
beta_a79p8_b319p2_M500_L2_p10_test,1562.97,1542.263,1389.767
beta_a8p68889_b34p7556_M500_L2_p10_train,4342.24,4340.91,4310.93
beta_a8p68889_b34p7556_M500_L2_p10_test,4415.099,4412.127,4333.884
binom_n1000000_p0p0001_L2_p10_train,1593.49,1518.01,1406.52
binom_n1000000_p0p0001_L2_p10_test,1575.119,1495.465,1379.55
binom_n1250000_p0p0001_L2_p10_train,1768.36,1701.12,1556.72
binom_n1250000_p0p0001_L2_p10_test,1777.986,1706.257,1557.139
binom_n1500000_p0p0001_L2_p10_train,1888.12,1848.18,1640.69
binom_n1500000_p0p0001_L2_p10_test,1951.871,1918.294,1705.692
binom_n450_p0p333333_L2_p10_train,1628.96,1541.01,1425.16
binom_n450_p0p333333_L2_p10_test,1648.018,1545.75,1426.14
binom_n500000_p0p0001_L2_p10_train,1036.23,1038.52,982.52
binom_n500000_p0p0001_L2_p10_test,1061.487,1059.321,986.733
binom_n625_p0p2_L2_p10_train,1614.94,1564.86,1463.23
binom_n625_p0p2_L2_p10_test,1602.947,1547.968,1427.118
binom_n750000_p0p0001_L2_p10_train,1306.06,1284.98,1226.36
binom_n750000_p0p0001_L2_p10_test,1327.435,1313.75,1235.364
cunif_a0_b100_L2_p10_train,4066.95,4069.11,4005.95
cunif_a0_b100_L2_p10_test,4080.797,4083.818,4032.062
cunif_a0_b150_L2_p10_train,6122.93,6084.01,5934.69
cunif_a0_b150_L2_p10_test,6206.511,6191.182,6099.394
cunif_a0_b200_L2_p10_train,8121.75,8151.71,8056.27
cunif_a0_b200_L2_p10_test,8170.267,8185.172,8025.372
cunif_a0_b250_L2_p10_train,10044.68,10037.95,9934.3
cunif_a0_b250_L2_p10_test,10251.211,10273.506,10051.107
cunif_a0_b300_L2_p10_train,12271.92,12278.61,11984.88
cunif_a0_b300_L2_p10_test,12346.065,12223.963,12042.566
cunif_a107p679_b142p321_L2_p10_train,1606.33,1555.11,1407.35
cunif_a107p679_b142p321_L2_p10_test,1644.836,1582.535,1420.136
cunif_a115p359_b184p641_L2_p10_train,3011.05,2948.68,2732.75
cunif_a115p359_b184p641_L2_p10_test,3047.527,2999.051,2785.262
cunif_a132p679_b167p321_L2_p10_train,1658.33,1567.3,1433.16
cunif_a132p679_b167p321_L2_p10_test,1661.293,1563.035,1406.236
cunif_a13p3975_b186p603_L2_p10_train,7176.71,7145.97,7058.35
cunif_a13p3975_b186p603_L2_p10_test,7110.136,7136.42,6983.213
cunif_a15p359_b84p641_L2_p10_train,2822.79,2825.47,2745.21
cunif_a15p359_b84p641_L2_p10_test,2861.117,2868.416,2790.517
cunif_a23p0385_b126p962_L2_p10_train,4321.89,4297.84,4225.61
cunif_a23p0385_b126p962_L2_p10_test,4263.363,4251.944,4169.477
cunif_a32p6795_b67p3205_L2_p10_train,1496.72,1491.79,1410.12
cunif_a32p6795_b67p3205_L2_p10_test,1476.0,1477.795,1381.294
cunif_a38p3975_b211p603_L2_p10_train,7015.76,7026.24,6858.84
cunif_a38p3975_b211p603_L2_p10_test,7215.738,7137.682,6936.193
cunif_a40p359_b109p641_L2_p10_train,3027.24,2897.03,2776.25
cunif_a40p359_b109p641_L2_p10_test,3005.905,2883.415,2776.215
cunif_a48p0385_b151p962_L2_p10_train,4234.94,4235.92,4099.34
cunif_a48p0385_b151p962_L2_p10_test,4319.126,4326.572,4173.749
cunif_a57p6795_b92p3205_L2_p10_train,1535.75,1521.92,1408.94
cunif_a57p6795_b92p3205_L2_p10_test,1529.977,1519.687,1392.622
cunif_a63p3975_b236p603_L2_p10_train,7181.25,7151.29,6887.92
cunif_a63p3975_b236p603_L2_p10_test,7180.625,7162.136,6927.225
cunif_a65p359_b134p641_L2_p10_train,3008.94,3027.14,2837.46
cunif_a65p359_b134p641_L2_p10_test,2938.099,2969.727,2788.772
cunif_a73p0385_b176p962_L2_p10_train,4394.53,4375.42,4154.33
cunif_a73p0385_b176p962_L2_p10_test,4413.448,4397.438,4187.809
cunif_a82p6795_b117p321_L2_p10_train,1588.3,1496.46,1386.21
cunif_a82p6795_b117p321_L2_p10_test,1599.89,1512.935,1388.984
cunif_a90p359_b159p641_L2_p10_train,2991.29,2946.99,2769.2
cunif_a90p359_b159p641_L2_p10_test,3026.342,2981.631,2789.314
cunif_a98p0385_b201p962_L2_p10_train,4487.69,4435.86,4197.33
cunif_a98p0385_b201p962_L2_p10_test,4472.38,4421.901,4172.523
dunif_L0_H100_L2_p10_train,4081.14,4098.65,3985.32
dunif_L0_H100_L2_p10_test,4154.564,4167.889,4079.335
dunif_L0_H150_L2_p10_train,6226.41,6240.29,6082.96
dunif_L0_H150_L2_p10_test,6182.552,6194.087,6079.125
dunif_L0_H200_L2_p10_train,7968.21,7962.01,7871.57
dunif_L0_H200_L2_p10_test,8192.083,8196.242,8074.276
dunif_L0_H250_L2_p10_train,10253.91,10246.73,10092.74
dunif_L0_H250_L2_p10_test,10329.264,10334.029,10169.675
dunif_L0_H300_L2_p10_train,12327.0,12334.66,12114.54
dunif_L0_H300_L2_p10_test,12309.622,12299.025,12076.855
dunif_L108_H142_L2_p10_train,1724.41,1662.99,1465.23
dunif_L108_H142_L2_p10_test,1670.217,1600.566,1431.873
dunif_L116_H184_L2_p10_train,3077.05,3038.52,2811.97
dunif_L116_H184_L2_p10_test,3061.645,3014.506,2780.708
dunif_L133_H167_L2_p10_train,1656.37,1558.53,1434.14
dunif_L133_H167_L2_p10_test,1702.918,1587.623,1425.951
dunif_L14_H186_L2_p10_train,7186.23,7191.7,7003.15
dunif_L14_H186_L2_p10_test,7047.813,7046.943,6911.419
dunif_L16_H84_L2_p10_train,2901.56,2899.12,2772.9
dunif_L16_H84_L2_p10_test,2854.058,2855.908,2770.231
dunif_L24_H126_L2_p10_train,4264.52,4270.0,4125.31
dunif_L24_H126_L2_p10_test,4239.179,4249.33,4134.902
dunif_L33_H67_L2_p10_train,1488.74,1482.87,1395.36
dunif_L33_H67_L2_p10_test,1508.321,1501.638,1402.51
dunif_L39_H211_L2_p10_train,7226.99,7236.31,6920.98
dunif_L39_H211_L2_p10_test,7143.29,7152.377,6990.52
dunif_L41_H109_L2_p10_train,3012.03,2937.45,2804.99
dunif_L41_H109_L2_p10_test,2994.832,2907.857,2772.824
dunif_L49_H151_L2_p10_train,4404.11,4421.06,4184.27
dunif_L49_H151_L2_p10_test,4343.459,4327.102,4138.733
dunif_L58_H92_L2_p10_train,1570.55,1565.89,1407.37
dunif_L58_H92_L2_p10_test,1541.189,1530.374,1407.324
dunif_L64_H236_L2_p10_train,7270.01,7251.62,7048.15
dunif_L64_H236_L2_p10_test,7254.042,7255.574,6980.885
dunif_L66_H134_L2_p10_train,2875.79,2891.02,2735.41
dunif_L66_H134_L2_p10_test,2915.798,2951.437,2778.142
dunif_L74_H176_L2_p10_train,4484.66,4442.38,4199.29
dunif_L74_H176_L2_p10_test,4390.811,4344.365,4155.335
dunif_L83_H117_L2_p10_train,1630.25,1554.7,1407.51
dunif_L83_H117_L2_p10_test,1609.035,1537.59,1413.23
dunif_L91_H159_L2_p10_train,3002.35,2939.06,2769.8
dunif_L91_H159_L2_p10_test,3000.158,2927.174,2760.089
dunif_L99_H201_L2_p10_train,4312.25,4281.14,4078.35
dunif_L99_H201_L2_p10_test,4450.238,4388.503,4172.431
exponential_rate0p00666667_L2_p10_train,22233.59,22225.18,22333.84
exponential_rate0p00666667_L2_p10_test,22352.18,22383.358,22509.465
exponential_rate0p008_L2_p10_train,18344.43,18340.12,18702.02
exponential_rate0p008_L2_p10_test,18660.102,18722.951,18851.982
exponential_rate0p0133333_L2_p10_train,11068.8,11118.7,11092.63
exponential_rate0p0133333_L2_p10_test,11178.871,11213.182,11297.041
exponential_rate0p01_L2_p10_train,15120.76,15139.97,15158.28
exponential_rate0p01_L2_p10_test,14638.366,14638.656,14787.262
exponential_rate0p02_L2_p10_train,7273.33,7258.45,7322.73
exponential_rate0p02_L2_p10_test,7531.334,7496.549,7535.544
gamma_k0p25_th200_L2_p10_train,14389.53,14382.19,14509.99
gamma_k0p25_th200_L2_p10_test,13998.369,13975.706,14079.226
gamma_k0p5625_th133p333_L2_p10_train,14922.53,14904.45,14994.53
gamma_k0p5625_th133p333_L2_p10_test,14891.254,14852.251,14987.51
gamma_k100_th1_L2_p10_train,1600.75,1538.82,1417.59
gamma_k100_th1_L2_p10_test,1581.211,1510.818,1398.096
gamma_k11p1111_th9_L2_p10_train,4311.15,4296.32,4238.83
gamma_k11p1111_th9_L2_p10_test,4411.512,4401.823,4292.354
gamma_k14p0625_th5p33333_L2_p10_train,2937.99,2928.05,2849.63
gamma_k14p0625_th5p33333_L2_p10_test,2937.334,2930.318,2868.63
gamma_k156p25_th0p8_L2_p10_train,1598.02,1541.11,1432.52
gamma_k156p25_th0p8_L2_p10_test,1596.828,1534.931,1418.702
gamma_k17p3611_th7p2_L2_p10_train,4481.15,4455.16,4302.64
gamma_k17p3611_th7p2_L2_p10_test,4433.947,4417.418,4270.107
gamma_k1_th100_L2_p10_train,14736.6,14735.44,14958.9
gamma_k1_th100_L2_p10_test,14743.989,14792.97,14859.239
gamma_k1_th50_L2_p10_train,7404.53,7398.27,7467.01
gamma_k1_th50_L2_p10_test,7316.719,7324.373,7372.933
gamma_k1p5625_th80_L2_p10_train,14674.66,14667.06,14749.13
gamma_k1p5625_th80_L2_p10_test,14773.521,14816.011,14841.443
gamma_k225_th0p666667_L2_p10_train,1678.66,1592.32,1474.65
gamma_k225_th0p666667_L2_p10_test,1607.233,1528.014,1425.233
gamma_k25_th2_L2_p10_train,1476.02,1464.12,1408.39
gamma_k25_th2_L2_p10_test,1481.652,1469.54,1404.332
gamma_k25_th4_L2_p10_train,2892.46,2915.85,2756.1
gamma_k25_th4_L2_p10_test,2941.325,2966.502,2812.82
gamma_k25_th6_L2_p10_train,4514.85,4464.68,4291.61
gamma_k25_th6_L2_p10_test,4456.093,4399.19,4218.988
gamma_k2p25_th33p3333_L2_p10_train,7487.1,7480.31,7481.54
gamma_k2p25_th33p3333_L2_p10_test,7369.801,7366.045,7371.762
gamma_k2p25_th66p6667_L2_p10_train,14380.76,14377.28,14453.8
gamma_k2p25_th66p6667_L2_p10_test,14744.905,14740.118,14777.634
gamma_k2p77778_th18_L2_p10_train,4367.76,4366.99,4372.98
gamma_k2p77778_th18_L2_p10_test,4457.943,4467.486,4466.09
gamma_k39p0625_th3p2_L2_p10_train,3113.67,3069.96,2871.81
gamma_k39p0625_th3p2_L2_p10_test,2982.712,2949.782,2822.493
gamma_k4_th25_L2_p10_train,7496.46,7492.07,7372.59
gamma_k4_th25_L2_p10_test,7419.392,7433.883,7374.539
gamma_k56p25_th1p33333_L2_p10_train,1500.62,1483.44,1359.43
gamma_k56p25_th1p33333_L2_p10_test,1527.713,1510.377,1401.809
gamma_k56p25_th2p66667_L2_p10_train,3022.88,2947.54,2759.93
gamma_k56p25_th2p66667_L2_p10_test,3033.148,2967.97,2800.477
gamma_k6p25_th12_L2_p10_train,4380.86,4373.59,4325.15
gamma_k6p25_th12_L2_p10_test,4414.393,4413.631,4353.997
gamma_k6p25_th20_L2_p10_train,7370.04,7357.57,7277.67
gamma_k6p25_th20_L2_p10_test,7347.405,7366.899,7277.515
gamma_k6p25_th8_L2_p10_train,2867.73,2890.93,2836.69
gamma_k6p25_th8_L2_p10_test,2938.876,2955.14,2913.099
gamma_k9_th16p6667_L2_p10_train,7128.27,7094.28,6991.11
gamma_k9_th16p6667_L2_p10_test,7404.155,7358.254,7248.648
geom_p0p00662252_L2_p10_train,21909.65,21843.02,21942.59
geom_p0p00662252_L2_p10_test,22304.079,22297.272,22433.918
geom_p0p00793651_L2_p10_train,17969.39,17958.44,18028.09
geom_p0p00793651_L2_p10_test,18700.439,18659.732,18771.187
geom_p0p00990099_L2_p10_train,15334.03,15311.35,15442.76
geom_p0p00990099_L2_p10_test,14941.472,14932.668,15057.718
geom_p0p0131579_L2_p10_train,10866.05,10852.62,10949.7
geom_p0p0131579_L2_p10_test,11131.487,11116.815,11208.167
geom_p0p0196078_L2_p10_train,7323.74,7323.88,7390.38
geom_p0p0196078_L2_p10_test,7407.649,7414.77,7475.636
logn_mlog3p1073_s1p26864_L2_p10_train,11466.67,11476.86,11585.05
logn_mlog3p1073_s1p26864_L2_p10_test,11693.265,11697.096,11830.541
logn_mlog3p56545_s0p832555_L2_p10_train,7002.45,6997.1,7078.21
logn_mlog3p56545_s0p832555_L2_p10_test,7046.498,7044.618,7094.007
logn_mlog3p75828_s0p554513_L2_p10_train,4459.69,4474.77,4426.72
logn_mlog3p75828_s0p554513_L2_p10_test,4423.444,4438.931,4424.615
logn_mlog3p80666_s1p01077_L2_p10_train,14030.1,14006.84,14119.07
logn_mlog3p80666_s1p01077_L2_p10_test,13352.996,13310.335,13425.412
logn_mlog3p83781_s0p385253_L2_p10_train,2947.91,2948.79,2931.72
logn_mlog3p83781_s0p385253_L2_p10_test,2915.875,2913.952,2906.2
logn_mlog3p89241_s0p198042_L2_p10_train,1482.77,1477.36,1419.24
logn_mlog3p89241_s0p198042_L2_p10_test,1496.327,1496.936,1436.071
logn_mlog4p13363_s0p606403_L2_p10_train,7617.45,7607.01,7659.3
logn_mlog4p13363_s0p606403_L2_p10_test,7200.109,7185.233,7242.915
logn_mlog4p24328_s0p385253_L2_p10_train,4333.9,4319.57,4290.99
logn_mlog4p24328_s0p385253_L2_p10_test,4422.515,4424.693,4448.546
logn_mlog4p2586_s0p832555_L2_p10_train,14630.93,14631.38,14789.04
logn_mlog4p2586_s0p832555_L2_p10_test,13998.696,14000.18,14147.763
logn_mlog4p28314_s0p2621_L2_p10_train,3088.34,3098.24,3011.81
logn_mlog4p28314_s0p2621_L2_p10_test,2962.411,2974.174,2898.19
logn_mlog4p30868_s0p132746_L2_p10_train,1506.24,1478.89,1402.51
logn_mlog4p30868_s0p132746_L2_p10_test,1582.215,1547.303,1440.287
logn_mlog4p4936_s0p472381_L2_p10_train,7303.18,7299.31,7296.97
logn_mlog4p4936_s0p472381_L2_p10_test,7260.264,7254.896,7220.798
logn_mlog4p56208_s0p29356_L2_p10_train,4464.46,4461.2,4394.26
logn_mlog4p56208_s0p29356_L2_p10_test,4486.643,4469.373,4371.289
logn_mlog4p58097_s0p703346_L2_p10_train,14134.47,14141.34,14219.17
logn_mlog4p58097_s0p703346_L2_p10_test,14350.937,14371.436,14462.492
logn_mlog4p58556_s0p198042_L2_p10_train,3018.34,3035.04,2907.44
logn_mlog4p58556_s0p198042_L2_p10_test,2965.193,2985.027,2867.39
logn_mlog4p6002_s0p0997513_L2_p10_train,1589.81,1512.57,1410.04
logn_mlog4p6002_s0p0997513_L2_p10_test,1594.444,1509.331,1403.356
logn_mlog4p7541_s0p385253_L2_p10_train,7462.43,7447.73,7374.16
logn_mlog4p7541_s0p385253_L2_p10_test,7400.362,7397.339,7387.304
logn_mlog4p80031_s0p236648_L2_p10_train,4452.16,4434.97,4264.88
logn_mlog4p80031_s0p236648_L2_p10_test,4465.235,4447.795,4324.422
logn_mlog4p81567_s0p15899_L2_p10_train,3107.37,3095.02,2952.91
logn_mlog4p81567_s0p15899_L2_p10_test,3037.578,3013.015,2874.429
logn_mlog4p82512_s0p0798724_L2_p10_train,1630.67,1586.52,1444.36
logn_mlog4p82512_s0p0798724_L2_p10_test,1611.932,1576.478,1435.618
logn_mlog4p82677_s0p606403_L2_p10_train,14180.54,14189.29,14222.1
logn_mlog4p82677_s0p606403_L2_p10_test,14603.546,14598.547,14657.466
logn_mlog4p95796_s0p324593_L2_p10_train,6954.3,6952.3,7029.37
logn_mlog4p95796_s0p324593_L2_p10_test,7448.763,7435.967,7388.468
logn_mlog4p99102_s0p198042_L2_p10_train,4521.63,4429.39,4253.3
logn_mlog4p99102_s0p198042_L2_p10_test,4494.177,4441.452,4321.222
logn_mlog5p00182_s0p132746_L2_p10_train,3054.12,2980.24,2782.2
logn_mlog5p00182_s0p132746_L2_p10_test,3056.972,2995.978,2814.879
logn_mlog5p00842_s0p0665928_L2_p10_train,1602.76,1557.24,1447.74
logn_mlog5p00842_s0p0665928_L2_p10_test,1642.077,1577.845,1459.971
negbin_r0p251256_p0p005_L2_p10_train,13607.42,13602.42,13714.6
negbin_r0p251256_p0p005_L2_p10_test,14399.32,14410.327,14542.451
negbin_r0p566751_p0p0075_L2_p10_train,14641.03,14682.76,14707.76
negbin_r0p566751_p0p0075_L2_p10_test,14742.761,14811.933,14855.089
negbin_r124875_p0p999_L2_p10_train,1712.64,1688.73,1546.8
negbin_r124875_p0p999_L2_p10_test,1762.265,1730.403,1572.362
negbin_r12p5_p0p111111_L2_p10_train,4321.55,4316.23,4198.68
negbin_r12p5_p0p111111_L2_p10_test,4387.174,4393.488,4268.342
negbin_r149850_p0p999_L2_p10_train,1950.29,1893.74,1687.69
negbin_r149850_p0p999_L2_p10_test,1943.221,1885.657,1693.823
negbin_r17p3077_p0p1875_L2_p10_train,2933.79,2923.09,2906.96
negbin_r17p3077_p0p1875_L2_p10_test,2932.307,2918.359,2825.747
negbin_r1p0101_p0p01_L2_p10_train,14410.32,14402.96,14437.11
negbin_r1p0101_p0p01_L2_p10_test,15008.187,14966.816,15074.263
negbin_r1p02041_p0p02_L2_p10_train,7646.53,7683.04,7689.73
negbin_r1p02041_p0p02_L2_p10_test,7494.256,7518.702,7560.499
negbin_r1p58228_p0p0125_L2_p10_train,14410.31,14419.58,14605.14
negbin_r1p58228_p0p0125_L2_p10_test,14844.601,14844.221,14894.776
negbin_r20p1613_p0p138889_L2_p10_train,4472.56,4445.8,4288.22
negbin_r20p1613_p0p138889_L2_p10_test,4428.833,4389.223,4287.416
negbin_r20p1613_p0p138889_L2_p10_train,4472.56,4445.8,4288.22
negbin_r20p1613_p0p138889_L2_p10_test,4428.833,4389.223,4287.416
negbin_r225_p0p75_L2_p10_train,1550.02,1533.94,1422.88
negbin_r225_p0p75_L2_p10_test,1504.343,1490.29,1391.61
negbin_r225_p0p75_L2_p10_train,1550.02,1533.94,1422.88
negbin_r225_p0p75_L2_p10_test,1504.343,1490.29,1391.61
negbin_r2p28426_p0p015_L2_p10_train,14338.11,14340.28,14479.57
negbin_r2p28426_p0p015_L2_p10_test,14621.9,14618.944,14709.081
negbin_r2p28426_p0p015_L2_p10_train,14338.11,14340.28,14479.57
negbin_r2p28426_p0p015_L2_p10_test,14621.9,14618.944,14709.081
negbin_r2p31959_p0p03_L2_p10_train,7434.23,7449.42,7501.42
negbin_r2p31959_p0p03_L2_p10_test,7344.853,7376.212,7349.764
negbin_r2p94118_p0p0555556_L2_p10_train,4577.29,4580.26,4554.94
negbin_r2p94118_p0p0555556_L2_p10_test,4343.7,4350.462,4355.001
negbin_r2p31959_p0p03_L2_p10_train,7434.23,7449.42,7501.42
negbin_r2p31959_p0p03_L2_p10_test,7344.853,7376.212,7349.764
negbin_r30_p0p166667_L2_p10_train,4522.87,4467.04,4269.3
negbin_r30_p0p166667_L2_p10_test,4471.141,4451.354,4242.717
negbin_r33p3333_p0p25_L2_p10_train,2916.57,2908.74,2804.51
negbin_r33p3333_p0p25_L2_p10_test,2970.759,2935.283,2812.704
negbin_r2p94118_p0p0555556_L2_p10_train,4577.29,4580.26,4554.94
negbin_r2p94118_p0p0555556_L2_p10_test,4343.7,4350.462,4355.001
negbin_r4p16667_p0p04_L2_p10_train,7136.42,7130.45,7200.97
negbin_r4p16667_p0p04_L2_p10_test,7372.012,7366.246,7343.342
negbin_r30_p0p166667_L2_p10_train,4522.87,4467.04,4269.3
negbin_r30_p0p166667_L2_p10_test,4471.141,4451.354,4242.717
negbin_r50_p0p5_L2_p10_train,1495.41,1489.88,1419.49
negbin_r50_p0p5_L2_p10_test,1473.217,1469.065,1400.868
negbin_r56p8182_p0p3125_L2_p10_train,2970.16,2945.77,2865.68
negbin_r56p8182_p0p3125_L2_p10_test,3001.835,2968.059,2807.078
negbin_r6p57895_p0p05_L2_p10_train,7023.12,7021.64,7024.15
negbin_r6p57895_p0p05_L2_p10_test,7344.051,7345.653,7263.204
negbin_r33p3333_p0p25_L2_p10_train,2916.57,2908.74,2804.51
negbin_r33p3333_p0p25_L2_p10_test,2970.759,2935.283,2812.704
negbin_r6p81818_p0p0833333_L2_p10_train,4314.75,4336.71,4330.74
negbin_r6p81818_p0p0833333_L2_p10_test,4437.435,4457.264,4388.976
negbin_r7p14286_p0p125_L2_p10_train,2924.84,2935.89,2919.04
negbin_r7p14286_p0p125_L2_p10_test,2905.569,2920.701,2874.516
negbin_r4p16667_p0p04_L2_p10_train,7136.42,7130.45,7200.97
negbin_r4p16667_p0p04_L2_p10_test,7372.012,7366.246,7343.342
negbin_r90_p0p375_L2_p10_train,3055.84,3009.88,2821.05
negbin_r90_p0p375_L2_p10_test,3040.626,2989.027,2794.49
negbin_r99900_p0p999_L2_p10_train,1563.89,1514.31,1392.42
negbin_r99900_p0p999_L2_p10_test,1578.868,1532.674,1393.472
negbin_r9p57447_p0p06_L2_p10_train,7523.24,7507.18,7379.14
negbin_r9p57447_p0p06_L2_p10_test,7301.137,7274.551,7164.778
negbin_r50_p0p5_L2_p10_train,1495.41,1489.88,1419.49
negbin_r50_p0p5_L2_p10_test,1473.217,1469.065,1400.868
normal_mu100_sd100_L2_p10_train,12485.23,12493.06,12425.79
normal_mu100_sd100_L2_p10_test,12415.613,12458.775,12452.606
normal_mu100_sd10_L2_p10_train,1560.85,1476.4,1359.05
normal_mu100_sd10_L2_p10_test,1562.188,1492.989,1379.017
normal_mu100_sd20_L2_p10_train,2887.78,2922.57,2746.53
normal_mu100_sd20_L2_p10_test,2892.327,2912.787,2762.758
negbin_r56p8182_p0p3125_L2_p10_train,2970.16,2945.77,2865.68
negbin_r56p8182_p0p3125_L2_p10_test,3001.835,2968.059,2807.078
normal_mu100_sd30_L2_p10_train,4395.95,4386.85,4201.4
normal_mu100_sd30_L2_p10_test,4311.512,4305.453,4139.946
negbin_r6p57895_p0p05_L2_p10_train,7023.12,7021.64,7024.15
negbin_r6p57895_p0p05_L2_p10_test,7344.051,7345.653,7263.204
normal_mu100_sd50_L2_p10_train,6918.6,6919.51,6803.61
normal_mu100_sd50_L2_p10_test,6887.282,6891.496,6751.653
normal_mu125_sd100_L2_p10_train,13410.65,13430.75,13220.46
normal_mu125_sd100_L2_p10_test,12989.064,13007.458,12901.231
negbin_r6p81818_p0p0833333_L2_p10_train,4314.75,4336.71,4330.74
negbin_r6p81818_p0p0833333_L2_p10_test,4437.435,4457.264,4388.976
normal_mu125_sd10_L2_p10_train,1594.58,1546.45,1402.93
normal_mu125_sd10_L2_p10_test,1587.56,1543.772,1407.299
normal_mu125_sd20_L2_p10_train,2923.76,2865.08,2760.77
normal_mu125_sd20_L2_p10_test,2952.425,2904.962,2743.666
negbin_r7p14286_p0p125_L2_p10_train,2924.84,2935.89,2919.04
negbin_r7p14286_p0p125_L2_p10_test,2905.569,2920.701,2874.516
normal_mu125_sd30_L2_p10_train,4258.12,4239.52,4086.56
normal_mu125_sd30_L2_p10_test,4284.548,4273.773,4085.051
normal_mu125_sd50_L2_p10_train,6972.46,6996.33,6860.79
normal_mu125_sd50_L2_p10_test,7035.55,6972.43,6818.497
normal_mu150_sd100_L2_p10_train,13139.92,13143.35,13131.34
normal_mu150_sd100_L2_p10_test,13332.251,13415.9,13237.776
normal_mu150_sd10_L2_p10_train,1627.38,1540.67,1422.87
normal_mu150_sd10_L2_p10_test,1655.02,1554.31,1428.091
normal_mu150_sd20_L2_p10_train,2944.9,2916.35,2679.76
normal_mu150_sd20_L2_p10_test,2986.757,2952.489,2740.271
normal_mu150_sd30_L2_p10_train,4454.33,4400.92,4159.32
normal_mu150_sd30_L2_p10_test,4362.482,4321.83,4128.968
normal_mu150_sd50_L2_p10_train,7263.4,7249.75,7079.98
normal_mu150_sd50_L2_p10_test,7047.941,7003.225,6834.63
