dataset,source_file,L,h,p,N,num_periods,mean_d,opt_basestock_S,avg_cost_basestock,opt_constant_q,avg_cost_constant
beta_a0p125_b1p125_M500_L6_p10_train.json,beta_a0p125_b1p125_M500_L6_c1_2_train.json,6,1,10.0,100,50,47.1538,326,16692.95,30,15788.21
beta_a0p125_b1p125_M500_L6_p10_test.json,beta_a0p125_b1p125_M500_L6_c1_2_test.json,6,1,10.0,1000,50,49.15512,326,16992.099,30,16646.347
beta_a0p328125_b1p85938_M500_L6_p10_train.json,beta_a0p328125_b1p85938_M500_L6_c1_2_train.json,6,1,10.0,100,50,71.0408,556,17893.17,56,16950.07
beta_a0p328125_b1p85938_M500_L6_p10_test.json,beta_a0p328125_b1p85938_M500_L6_c1_2_test.json,6,1,10.0,1000,50,75.3431,556,18688.036,56,18009.232
beta_a0p6_b2p4_M500_L6_p10_train.json,beta_a0p6_b2p4_M500_L6_c1_2_train.json,6,1,10.0,100,50,101.338,782,19598.28,84,18226.83
beta_a0p6_b2p4_M500_L6_p10_test.json,beta_a0p6_b2p4_M500_L6_c1_2_test.json,6,1,10.0,1000,50,99.35242,782,19525.775,84,18466.857
beta_a0p8_b7p2_M500_L6_p10_train.json,beta_a0p8_b7p2_M500_L6_c1_2_train.json,6,1,10.0,100,50,49.6336,377,9444.28,42,8680.26
beta_a0p8_b7p2_M500_L6_p10_test.json,beta_a0p8_b7p2_M500_L6_c1_2_test.json,6,1,10.0,1000,50,49.69722,377,9518.664,42,8825.96
beta_a0p921875_b2p76562_M500_L6_p10_train.json,beta_a0p921875_b2p76562_M500_L6_c1_2_train.json,6,1,10.0,100,50,126.2936,988,19843.61,112,17592.33
beta_a0p921875_b2p76562_M500_L6_p10_test.json,beta_a0p921875_b2p76562_M500_L6_c1_2_test.json,6,1,10.0,1000,50,126.25464,988,20302.347,112,18409.136
beta_a116p938_b350p812_M500_L6_p10_train.json,beta_a116p938_b350p812_M500_L6_c1_2_train.json,6,1,10.0,100,50,125.1094,887,4370.32,124,1923.09
beta_a116p938_b350p812_M500_L6_p10_test.json,beta_a116p938_b350p812_M500_L6_c1_2_test.json,6,1,10.0,1000,50,125.02062,887,4360.988,124,1906.903
beta_a11p8031_b66p8844_M500_L6_p10_train.json,beta_a11p8031_b66p8844_M500_L6_c1_2_train.json,6,1,10.0,100,50,75.1428,545,5041.88,72,3837.17
beta_a11p8031_b66p8844_M500_L6_p10_test.json,beta_a11p8031_b66p8844_M500_L6_c1_2_test.json,6,1,10.0,1000,50,74.92098,545,5046.244,72,3747.179
beta_a12p7708_b38p3125_M500_L6_p10_train.json,beta_a12p7708_b38p3125_M500_L6_c1_2_train.json,6,1,10.0,100,50,125.5454,911,7791.89,121,5532.74
beta_a12p7708_b38p3125_M500_L6_p10_test.json,beta_a12p7708_b38p3125_M500_L6_c1_2_test.json,6,1,10.0,1000,50,124.9988,911,7811.694,121,5566.99
beta_a157p2_b366p8_M500_L6_p10_train.json,beta_a157p2_b366p8_M500_L6_c1_2_train.json,6,1,10.0,100,50,149.9176,1061,4875.62,148,1923.07
beta_a157p2_b366p8_M500_L6_p10_test.json,beta_a157p2_b366p8_M500_L6_c1_2_test.json,6,1,10.0,1000,50,150.01718,1061,4892.868,148,1937.708
beta_a17p2_b40p1333_M500_L6_p10_train.json,beta_a17p2_b40p1333_M500_L6_c1_2_train.json,6,1,10.0,100,50,149.8122,1080,8293.21,146,5745.91
beta_a17p2_b40p1333_M500_L6_p10_test.json,beta_a17p2_b40p1333_M500_L6_c1_2_test.json,6,1,10.0,1000,50,149.94178,1080,8322.206,146,5682.888
beta_a19p8_b79p2_M500_L6_p10_train.json,beta_a19p8_b79p2_M500_L6_c1_2_train.json,6,1,10.0,100,50,100.0022,722,5648.82,97,3937.37
beta_a19p8_b79p2_M500_L6_p10_test.json,beta_a19p8_b79p2_M500_L6_c1_2_test.json,6,1,10.0,1000,50,100.0442,722,5548.357,97,3750.446
beta_a1p275_b2p975_M500_L6_p10_train.json,beta_a1p275_b2p975_M500_L6_c1_2_train.json,6,1,10.0,100,50,151.078,1173,21565.51,136,19304.27
beta_a1p275_b2p975_M500_L6_p10_test.json,beta_a1p275_b2p975_M500_L6_c1_2_test.json,6,1,10.0,1000,50,149.60594,1173,20698.024,136,18671.272
beta_a1p7625_b9p9875_M500_L6_p10_train.json,beta_a1p7625_b9p9875_M500_L6_c1_2_train.json,6,1,10.0,100,50,75.8172,569,10101.16,68,8932.46
beta_a1p7625_b9p9875_M500_L6_p10_test.json,beta_a1p7625_b9p9875_M500_L6_c1_2_test.json,6,1,10.0,1000,50,74.79722,569,10205.558,68,9190.712
beta_a22p4_b201p6_M500_L6_p10_train.json,beta_a22p4_b201p6_M500_L6_c1_2_train.json,6,1,10.0,100,50,50.1474,363,2869.04,49,1932.76
beta_a22p4_b201p6_M500_L6_p10_test.json,beta_a22p4_b201p6_M500_L6_c1_2_test.json,6,1,10.0,1000,50,50.02578,363,2788.842,49,1906.582
beta_a29p0469_b87p1406_M500_L6_p10_train.json,beta_a29p0469_b87p1406_M500_L6_c1_2_train.json,6,1,10.0,100,50,124.5836,894,6019.26,122,3687.47
beta_a29p0469_b87p1406_M500_L6_p10_test.json,beta_a29p0469_b87p1406_M500_L6_c1_2_test.json,6,1,10.0,1000,50,125.19174,894,6117.807,122,3778.921
beta_a2p4_b21p6_M500_L6_p10_train.json,beta_a2p4_b21p6_M500_L6_c1_2_train.json,6,1,10.0,100,50,49.7432,377,6318.22,45,5350.41
beta_a2p4_b21p6_M500_L6_p10_test.json,beta_a2p4_b21p6_M500_L6_c1_2_test.json,6,1,10.0,1000,50,49.96956,377,6177.008,45,5401.072
beta_a39p075_b91p175_M500_L6_p10_train.json,beta_a39p075_b91p175_M500_L6_c1_2_train.json,6,1,10.0,100,50,149.7412,1070,6569.14,147,3791.03
beta_a39p075_b91p175_M500_L6_p10_test.json,beta_a39p075_b91p175_M500_L6_c1_2_test.json,6,1,10.0,1000,50,150.09768,1070,6616.043,147,3753.57
beta_a3_b12_M500_L6_p10_train.json,beta_a3_b12_M500_L6_c1_2_train.json,6,1,10.0,100,50,100.1782,746,10933.91,92,9438.27
beta_a3_b12_M500_L6_p10_test.json,beta_a3_b12_M500_L6_c1_2_test.json,6,1,10.0,1000,50,99.96176,746,10850.495,92,9350.62
beta_a47p6625_b270p087_M500_L6_p10_train.json,beta_a47p6625_b270p087_M500_L6_c1_2_train.json,6,1,10.0,100,50,75.2648,538,3296.64,74,1851.75
beta_a47p6625_b270p087_M500_L6_p10_test.json,beta_a47p6625_b270p087_M500_L6_c1_2_test.json,6,1,10.0,1000,50,75.11256,538,3305.509,74,1895.822
beta_a4p4375_b13p3125_M500_L6_p10_train.json,beta_a4p4375_b13p3125_M500_L6_c1_2_train.json,6,1,10.0,100,50,125.1028,934,11337.07,118,8883.93
beta_a4p4375_b13p3125_M500_L6_p10_test.json,beta_a4p4375_b13p3125_M500_L6_c1_2_test.json,6,1,10.0,1000,50,125.48116,934,11280.608,118,9279.427
beta_a5p1625_b29p2542_M500_L6_p10_train.json,beta_a5p1625_b29p2542_M500_L6_c1_2_train.json,6,1,10.0,100,50,74.7118,554,6816.61,70,5598.23
beta_a5p1625_b29p2542_M500_L6_p10_test.json,beta_a5p1625_b29p2542_M500_L6_c1_2_test.json,6,1,10.0,1000,50,74.92302,554,6735.404,70,5498.718
beta_a5p525_b49p725_M500_L6_p10_train.json,beta_a5p525_b49p725_M500_L6_c1_2_train.json,6,1,10.0,100,50,50.3258,375,4627.53,47,3837.09
beta_a5p525_b49p725_M500_L6_p10_test.json,beta_a5p525_b49p725_M500_L6_c1_2_test.json,6,1,10.0,1000,50,49.98298,375,4515.123,47,3697.158
beta_a6_b14_M500_L6_p10_train.json,beta_a6_b14_M500_L6_c1_2_train.json,6,1,10.0,100,50,150.0294,1100,11671.78,143,9006.86
beta_a6_b14_M500_L6_p10_test.json,beta_a6_b14_M500_L6_c1_2_test.json,6,1,10.0,1000,50,150.24082,1100,11854.619,143,9396.192
beta_a79p8_b319p2_M500_L6_p10_train.json,beta_a79p8_b319p2_M500_L6_c1_2_train.json,6,1,10.0,100,50,100.1062,712,3830.56,99,1854.64
beta_a79p8_b319p2_M500_L6_p10_test.json,beta_a79p8_b319p2_M500_L6_c1_2_test.json,6,1,10.0,1000,50,99.96968,712,3835.582,99,1922.759
beta_a8p68889_b34p7556_M500_L6_p10_train.json,beta_a8p68889_b34p7556_M500_L6_c1_2_train.json,6,1,10.0,100,50,99.6358,727,7325.44,95,5605.84
beta_a8p68889_b34p7556_M500_L6_p10_test.json,beta_a8p68889_b34p7556_M500_L6_c1_2_test.json,6,1,10.0,1000,50,99.9929,727,7360.242,95,5662.256
binom_n1000000_p10_L6_p10_train.json,binom_n1000000_p0p0001_L6_c1_2_train.json,6,1,10.0,100,50,100.2514,712,3851.98,99,1873.9
binom_n1000000_p10_L6_p10_test.json,binom_n1000000_p0p0001_L6_c1_2_test.json,6,1,10.0,1000,50,99.9682,712,3830.434,99,1892.417
binom_n1250000_p10_L6_p10_train.json,binom_n1250000_p0p0001_L6_c1_2_train.json,6,1,10.0,100,50,124.8618,889,4562.31,123,2112.23
binom_n1250000_p10_L6_p10_test.json,binom_n1250000_p0p0001_L6_c1_2_test.json,6,1,10.0,1000,50,125.0043,889,4547.215,123,2113.925
binom_n1500000_p10_L6_p10_train.json,binom_n1500000_p0p0001_L6_c1_2_train.json,6,1,10.0,100,50,149.849,1063,5211.0,148,2166.15
binom_n1500000_p10_L6_p10_test.json,binom_n1500000_p0p0001_L6_c1_2_test.json,6,1,10.0,1000,50,150.10878,1063,5273.389,148,2294.451
binom_n450_p10_L6_p10_train.json,binom_n450_p0p333333_L6_c1_2_train.json,6,1,10.0,100,50,149.9906,1062,4847.59,149,1910.13
binom_n450_p10_L6_p10_test.json,binom_n450_p0p333333_L6_c1_2_test.json,6,1,10.0,1000,50,149.97174,1062,4872.637,149,1876.477
binom_n500000_p10_L6_p10_train.json,binom_n500000_p0p0001_L6_c1_2_train.json,6,1,10.0,100,50,50.1034,359,2243.26,49,1317.77
binom_n500000_p10_L6_p10_test.json,binom_n500000_p0p0001_L6_c1_2_test.json,6,1,10.0,1000,50,50.08018,359,2271.715,49,1313.081
binom_n625_p10_L6_p10_train.json,binom_n625_p0p2_L6_c1_2_train.json,6,1,10.0,100,50,124.9616,888,4391.94,123,1945.19
binom_n625_p10_L6_p10_test.json,binom_n625_p0p2_L6_c1_2_test.json,6,1,10.0,1000,50,124.91102,888,4353.895,123,1911.299
binom_n750000_p10_L6_p10_train.json,binom_n750000_p0p0001_L6_c1_2_train.json,6,1,10.0,100,50,74.9924,535,3069.45,74,1565.06
binom_n750000_p10_L6_p10_test.json,binom_n750000_p0p0001_L6_c1_2_test.json,6,1,10.0,1000,50,75.0028,535,3071.914,74,1639.692
cunif_a0_b100_L6_p10_train.json,cunif_a0_b100_L6_c1_2_train.json,6,1,10.0,100,50,49.4352,382,6000.51,45,5336.16
cunif_a0_b100_L6_p10_test.json,cunif_a0_b100_L6_c1_2_test.json,6,1,10.0,1000,50,49.94864,382,6118.868,45,5527.365
cunif_a0_b150_L6_p10_train.json,cunif_a0_b150_L6_c1_2_train.json,6,1,10.0,100,50,76.1294,579,9239.57,70,8293.92
cunif_a0_b150_L6_p10_test.json,cunif_a0_b150_L6_c1_2_test.json,6,1,10.0,1000,50,74.99802,579,9209.718,70,8447.949
cunif_a0_b200_L6_p10_train.json,cunif_a0_b200_L6_c1_2_train.json,6,1,10.0,100,50,99.721,781,12322.09,91,11443.32
cunif_a0_b200_L6_p10_test.json,cunif_a0_b200_L6_c1_2_test.json,6,1,10.0,1000,50,100.08482,781,12243.953,91,11068.713
cunif_a0_b250_L6_p10_train.json,cunif_a0_b250_L6_c1_2_train.json,6,1,10.0,100,50,125.1056,964,15241.6,115,13479.63
cunif_a0_b250_L6_p10_test.json,cunif_a0_b250_L6_c1_2_test.json,6,1,10.0,1000,50,124.55894,964,15405.909,115,13614.524
cunif_a0_b300_L6_p10_train.json,cunif_a0_b300_L6_c1_2_train.json,6,1,10.0,100,50,150.349,1175,18214.83,139,16028.83
cunif_a0_b300_L6_p10_test.json,cunif_a0_b300_L6_c1_2_test.json,6,1,10.0,1000,50,149.80342,1175,18391.73,139,16688.256
cunif_a107p679_b142p321_L6_p10_train.json,cunif_a107p679_b142p321_L6_c1_2_train.json,6,1,10.0,100,50,125.1956,890,4363.15,124,1927.66
