dataset,exponential_L6_c1_2,normal_std30_L6_c1_2,poisson_L6_c1_2
gamma_k2p25_th33p3333_L6_p6_train,6530.36,6513.73,6540.69
gamma_k2p25_th33p3333_L6_p6_test,6508.52,6501.505,6534.928
gamma_k2p25_th66p6667_L6_p6_train,12772.89,12797.94,12764.83
gamma_k2p25_th66p6667_L6_p6_test,13032.931,13053.119,13031.078
gamma_k2p77778_th18_L6_p6_train,3915.41,3879.23,3856.96
gamma_k2p77778_th18_L6_p6_test,3975.149,3992.783,3994.569
gamma_k39p0625_th3p2_L6_p6_train,2855.06,2800.6,2796.87
gamma_k39p0625_th3p2_L6_p6_test,2807.48,2749.363,2704.069
gamma_k4_th25_L6_p6_train,6909.83,6878.46,6856.1
gamma_k4_th25_L6_p6_test,6711.405,6678.661,6669.305
gamma_k56p25_th1p33333_L6_p6_train,1389.25,1375.8,1325.08
gamma_k56p25_th1p33333_L6_p6_test,1391.517,1385.955,1345.948
gamma_k56p25_th2p66667_L6_p6_train,2653.03,2676.9,2618.58
gamma_k56p25_th2p66667_L6_p6_test,2800.467,2854.645,2681.038
gamma_k6p25_th12_L6_p6_train,4161.52,4118.26,4100.96
gamma_k6p25_th12_L6_p6_test,4078.909,4021.688,4067.092
gamma_k6p25_th20_L6_p6_train,6801.24,6767.45,6712.46
gamma_k6p25_th20_L6_p6_test,6764.883,6713.33,6666.269
gamma_k6p25_th8_L6_p6_train,2653.28,2582.87,2555.46
gamma_k6p25_th8_L6_p6_test,2727.041,2691.337,2675.513
gamma_k9_th16p6667_L6_p6_train,6595.09,6570.31,6474.1
gamma_k9_th16p6667_L6_p6_test,6846.499,6759.84,6689.198
geom_p0p00662252_L6_p6_train,18505.42,18522.51,18473.05
geom_p0p00662252_L6_p6_test,18799.527,18810.037,18908.067
geom_p0p00793651_L6_p6_train,15010.45,15028.38,15056.8
geom_p0p00793651_L6_p6_test,15770.473,15778.757,15773.846
geom_p0p00990099_L6_p6_train,12892.96,12857.11,12982.0
geom_p0p00990099_L6_p6_test,12765.417,12682.318,12732.137
geom_p0p0131579_L6_p6_train,9328.17,9294.06,9256.62
geom_p0p0131579_L6_p6_test,9362.247,9349.12,9360.283
geom_p0p0196078_L6_p6_train,6102.21,6109.24,6154.45
geom_p0p0196078_L6_p6_test,6295.878,6290.802,6350.03
logn_mlog3p1073_s1p26864_L6_p6_train,8571.68,8550.1,8510.34
logn_mlog3p1073_s1p26864_L6_p6_test,8707.677,8760.034,8743.609
logn_mlog3p56545_s0p832555_L6_p6_train,5615.24,5535.22,5607.18
logn_mlog3p56545_s0p832555_L6_p6_test,5795.751,5680.869,5704.385
logn_mlog3p75828_s0p554513_L6_p6_train,3740.31,3734.7,3748.28
logn_mlog3p75828_s0p554513_L6_p6_test,3804.624,3798.151,3783.299
logn_mlog3p80666_s1p01077_L6_p6_train,10861.39,10836.93,10884.63
logn_mlog3p80666_s1p01077_L6_p6_test,10379.823,10374.51,10416.76
logn_mlog3p83781_s0p385253_L6_p6_train,2638.32,2631.21,2608.18
logn_mlog3p83781_s0p385253_L6_p6_test,2598.191,2583.275,2573.435
logn_mlog3p89241_s0p198042_L6_p6_train,1360.84,1347.4,1317.13
logn_mlog3p89241_s0p198042_L6_p6_test,1372.018,1356.562,1334.947
logn_mlog4p13363_s0p606403_L6_p6_train,6338.39,6329.12,6388.25
logn_mlog4p13363_s0p606403_L6_p6_test,6112.185,6102.754,6096.156
logn_mlog4p24328_s0p385253_L6_p6_train,3871.76,3834.32,3834.41
logn_mlog4p24328_s0p385253_L6_p6_test,3934.323,3932.65,3908.94
logn_mlog4p2586_s0p832555_L6_p6_train,11883.02,11884.68,11911.31
logn_mlog4p2586_s0p832555_L6_p6_test,11374.079,11342.032,11360.258
logn_mlog4p28314_s0p2621_L6_p6_train,2735.66,2727.26,2783.05
logn_mlog4p28314_s0p2621_L6_p6_test,2685.759,2664.069,2727.039
logn_mlog4p30868_s0p132746_L6_p6_train,1322.67,1317.58,1342.06
logn_mlog4p30868_s0p132746_L6_p6_test,1384.371,1414.267,1427.998
logn_mlog4p4936_s0p472381_L6_p6_train,6377.17,6339.77,6340.97
logn_mlog4p4936_s0p472381_L6_p6_test,6349.779,6310.505,6340.662
logn_mlog4p56208_s0p29356_L6_p6_train,4036.73,4025.91,3993.91
logn_mlog4p56208_s0p29356_L6_p6_test,4070.64,4041.547,4017.727
logn_mlog4p58097_s0p703346_L6_p6_train,11870.27,11843.72,11809.54
logn_mlog4p58097_s0p703346_L6_p6_test,11991.678,11948.199,11983.079
logn_mlog4p58556_s0p198042_L6_p6_train,2801.51,2799.51,2753.15
logn_mlog4p58556_s0p198042_L6_p6_test,2714.018,2712.888,2698.444
logn_mlog4p6002_s0p0997513_L6_p6_train,1415.26,1364.75,1523.13
logn_mlog4p6002_s0p0997513_L6_p6_test,1439.979,1380.731,1556.385
logn_mlog4p7541_s0p385253_L6_p6_train,6593.0,6566.03,6527.52
logn_mlog4p7541_s0p385253_L6_p6_test,6620.105,6600.722,6598.819
logn_mlog4p80031_s0p236648_L6_p6_train,4190.53,4078.1,3949.35
logn_mlog4p80031_s0p236648_L6_p6_test,4285.342,4152.975,4019.575
logn_mlog4p81567_s0p15899_L6_p6_train,2932.02,2840.16,2809.4
logn_mlog4p81567_s0p15899_L6_p6_test,2870.976,2807.991,2705.354
logn_mlog4p82512_s0p0798724_L6_p6_train,1381.45,1425.6,1431.49
logn_mlog4p82512_s0p0798724_L6_p6_test,1390.211,1425.523,1453.153
logn_mlog4p82677_s0p606403_L6_p6_train,12077.29,12011.57,11913.71
logn_mlog4p82677_s0p606403_L6_p6_test,12543.907,12466.856,12461.356
logn_mlog4p95796_s0p324593_L6_p6_train,6526.99,6464.11,6420.48
logn_mlog4p95796_s0p324593_L6_p6_test,6740.215,6660.016,6646.408
logn_mlog4p99102_s0p198042_L6_p6_train,4064.37,4031.63,3974.94
logn_mlog4p99102_s0p198042_L6_p6_test,4088.789,4157.04,4051.246
logn_mlog5p00182_s0p132746_L6_p6_train,2766.89,2737.72,2682.76
logn_mlog5p00182_s0p132746_L6_p6_test,2806.579,2769.378,2693.553
logn_mlog5p00842_s0p0665928_L6_p6_train,1406.65,1383.14,1359.47
logn_mlog5p00842_s0p0665928_L6_p6_test,1448.629,1438.986,1374.462
negbin_r0p251256_p0p005_L6_p6_train,10203.82,10206.96,10240.35
negbin_r0p251256_p0p005_L6_p6_test,11025.884,11047.827,11016.464
negbin_r0p566751_p0p0075_L6_p6_train,12083.94,12037.83,12134.14
negbin_r0p566751_p0p0075_L6_p6_test,11991.98,11962.381,12010.21
negbin_r124875_p0p999_L6_p6_train,1499.02,1538.36,1689.17
negbin_r124875_p0p999_L6_p6_test,1572.816,1626.653,1715.112
negbin_r12p5_p0p111111_L6_p6_train,4073.5,4009.71,3958.2
negbin_r12p5_p0p111111_L6_p6_test,4168.675,4065.049,4014.671
negbin_r149850_p0p999_L6_p6_train,1820.38,1753.66,1667.87
negbin_r149850_p0p999_L6_p6_test,1823.469,1756.801,1665.617
negbin_r17p3077_p0p1875_L6_p6_train,2710.35,2701.1,2752.71
negbin_r17p3077_p0p1875_L6_p6_test,2731.72,2703.934,2697.283
negbin_r1p0101_p0p01_L6_p6_train,12401.14,12392.19,12354.35
negbin_r1p0101_p0p01_L6_p6_test,12596.067,12689.091,12667.235
negbin_r1p02041_p0p02_L6_p6_train,6402.4,6402.35,6446.71
negbin_r1p02041_p0p02_L6_p6_test,6336.472,6330.347,6365.025
negbin_r1p58228_p0p0125_L6_p6_train,12773.84,12753.36,12866.1
negbin_r1p58228_p0p0125_L6_p6_test,12917.294,12853.643,12880.324
negbin_r20p1613_p0p138889_L6_p6_train,4435.44,4083.49,4033.17
negbin_r20p1613_p0p138889_L6_p6_test,4625.523,4075.69,4024.972
negbin_r225_p0p75_L6_p6_train,1443.31,1418.66,1419.58
negbin_r225_p0p75_L6_p6_test,1395.612,1403.819,1384.334
negbin_r2p28426_p0p015_L6_p6_train,12697.37,12723.2,12694.67
negbin_r2p28426_p0p015_L6_p6_test,12937.797,12954.096,12909.63
negbin_r2p31959_p0p03_L6_p6_train,6521.78,6520.93,6541.62
negbin_r2p31959_p0p03_L6_p6_test,6523.117,6524.959,6528.37
negbin_r2p94118_p0p0555556_L6_p6_train,4131.62,4103.55,4064.43
negbin_r2p94118_p0p0555556_L6_p6_test,3926.31,3879.425,3880.085
negbin_r30_p0p166667_L6_p6_train,4078.26,4044.35,4096.77
negbin_r30_p0p166667_L6_p6_test,4177.755,4154.448,4115.254
negbin_r33p3333_p0p25_L6_p6_train,2629.81,2624.32,2702.6
negbin_r33p3333_p0p25_L6_p6_test,2762.908,2724.255,2727.667
negbin_r4p16667_p0p04_L6_p6_train,6585.06,6582.67,6618.26
negbin_r4p16667_p0p04_L6_p6_test,6640.978,6626.447,6604.994
negbin_r50_p0p5_L6_p6_train,1364.02,1352.86,1339.86
negbin_r50_p0p5_L6_p6_test,1385.08,1366.15,1342.964
negbin_r56p8182_p0p3125_L6_p6_train,2897.9,2769.88,2743.78
negbin_r56p8182_p0p3125_L6_p6_test,2908.194,2790.987,2742.669
negbin_r6p57895_p0p05_L6_p6_train,6571.25,6555.34,6471.83
negbin_r6p57895_p0p05_L6_p6_test,6787.139,6781.546,6729.398
negbin_r6p81818_p0p0833333_L6_p6_train,3920.43,3896.86,3921.46
negbin_r6p81818_p0p0833333_L6_p6_test,4103.275,4040.051,4040.129
negbin_r7p14286_p0p125_L6_p6_train,2701.45,2683.34,2690.34
negbin_r7p14286_p0p125_L6_p6_test,2696.998,2665.909,2663.031
negbin_r90_p0p375_L6_p6_train,2898.09,2851.27,2914.37
negbin_r90_p0p375_L6_p6_test,2826.964,2790.813,2767.203
negbin_r99900_p0p999_L6_p6_train,1390.48,1386.2,1448.75
negbin_r99900_p0p999_L6_p6_test,1397.351,1400.439,1431.913
negbin_r9p57447_p0p06_L6_p6_train,6799.69,6768.19,6671.87
negbin_r9p57447_p0p06_L6_p6_test,6826.508,6688.563,6626.925
normal_mu100_sd100_L6_p6_train,11479.81,11418.31,11451.34
normal_mu100_sd100_L6_p6_test,11681.052,11652.942,11607.554
normal_mu100_sd10_L6_p6_train,1419.86,1376.46,1368.75
normal_mu100_sd10_L6_p6_test,1446.429,1396.077,1391.193
normal_mu100_sd20_L6_p6_train,2794.24,2769.49,2728.86
normal_mu100_sd20_L6_p6_test,2749.257,2765.434,2751.914
normal_mu100_sd30_L6_p6_train,4273.8,4201.75,4113.73
normal_mu100_sd30_L6_p6_test,4191.849,4150.544,4081.991
normal_mu100_sd50_L6_p6_train,6819.24,6837.93,6825.94
normal_mu100_sd50_L6_p6_test,6676.837,6658.041,6585.231
normal_mu125_sd100_L6_p6_train,12562.9,12581.97,12605.23
normal_mu125_sd100_L6_p6_test,12325.5,12312.486,12318.707
normal_mu125_sd10_L6_p6_train,1368.15,1388.14,1565.27
normal_mu125_sd10_L6_p6_test,1385.357,1408.371,1593.096
normal_mu125_sd20_L6_p6_train,2833.09,2732.25,2704.62
normal_mu125_sd20_L6_p6_test,2951.513,2821.494,2826.999
normal_mu125_sd30_L6_p6_train,4127.35,4033.56,4017.97
normal_mu125_sd30_L6_p6_test,4242.52,4144.366,4062.025
normal_mu125_sd50_L6_p6_train,6843.76,6821.02,6701.38
normal_mu125_sd50_L6_p6_test,6756.604,6716.558,6644.829
normal_mu150_sd100_L6_p6_train,12681.11,12711.28,12644.25
normal_mu150_sd100_L6_p6_test,12836.877,12833.139,12680.842
normal_mu150_sd10_L6_p6_train,1465.21,1476.27,1458.92
normal_mu150_sd10_L6_p6_test,1468.99,1479.224,1466.902
normal_mu150_sd20_L6_p6_train,2726.46,2695.45,2627.66
normal_mu150_sd20_L6_p6_test,2806.661,2766.535,2676.763
normal_mu150_sd30_L6_p6_train,4430.0,4374.15,4443.06
normal_mu150_sd30_L6_p6_test,4165.957,4128.548,4321.91
normal_mu150_sd50_L6_p6_train,7170.62,7038.54,6993.45
normal_mu150_sd50_L6_p6_test,6867.416,6741.062,6728.879
normal_mu50_sd100_L6_p6_train,9961.7,9956.27,10043.95
normal_mu50_sd100_L6_p6_test,9974.799,9991.108,10046.664
normal_mu50_sd10_L6_p6_train,1371.97,1363.11,1351.47
normal_mu50_sd10_L6_p6_test,1378.526,1369.218,1335.996
normal_mu50_sd20_L6_p6_train,2650.99,2653.24,2653.93
normal_mu50_sd20_L6_p6_test,2702.574,2710.313,2665.93
normal_mu50_sd30_L6_p6_train,3955.16,3922.86,3889.25
normal_mu50_sd30_L6_p6_test,3908.028,3885.538,3887.793
normal_mu50_sd50_L6_p6_train,5778.14,5764.12,5758.42
normal_mu50_sd50_L6_p6_test,5880.957,5869.166,5848.951
normal_mu75_sd100_L6_p6_train,10698.46,10698.55,10792.56
normal_mu75_sd100_L6_p6_test,10856.006,10850.859,10895.826
normal_mu75_sd10_L6_p6_train,1432.05,1413.8,1368.86
normal_mu75_sd10_L6_p6_test,1439.126,1393.312,1367.04
normal_mu75_sd20_L6_p6_train,2750.95,2748.31,2689.21
normal_mu75_sd20_L6_p6_test,2776.753,2779.959,2707.204
normal_mu75_sd30_L6_p6_train,3979.73,3942.59,3969.43
normal_mu75_sd30_L6_p6_test,4146.273,4136.095,4098.888
normal_mu75_sd50_L6_p6_train,6354.9,6241.83,6286.22
normal_mu75_sd50_L6_p6_test,6499.889,6407.339,6454.428
pareto_a11p0499_xm90p9501_L6_p6_train,1258.98,1254.66,1413.92
pareto_a11p0499_xm90p9501_L6_p6_test,1237.162,1216.405,1391.56
pareto_a13p5399_xm115p768_L6_p6_train,1250.92,1286.14,1292.17
pareto_a13p5399_xm115p768_L6_p6_test,1226.042,1256.687,1274.853
pareto_a16p0333_xm140p644_L6_p6_train,1322.61,1300.83,1281.97
pareto_a16p0333_xm140p644_L6_p6_test,1273.685,1268.924,1252.484
pareto_a2p11803_xm26p3932_L6_p6_train,4139.89,4135.93,4133.98
pareto_a2p11803_xm26p3932_L6_p6_test,4228.38,4222.97,4234.653
