dataset,exponential_L6_c1_2,normal_std30_L6_c1_2,poisson_L6_c1_2
beta_a2p4_b21p6_M500_L4_p6_test,3863.096,3815.775,3802.715
beta_a39p075_b91p175_M500_L4_p6_train,2785.97,2630.09,2558.75
beta_a39p075_b91p175_M500_L4_p6_test,2776.456,2677.742,2599.51
beta_a3_b12_M500_L4_p6_train,6629.57,6601.26,6515.52
beta_a3_b12_M500_L4_p6_test,6568.635,6532.714,6459.287
beta_a47p6625_b270p087_M500_L4_p6_train,1341.44,1313.88,1269.26
beta_a47p6625_b270p087_M500_L4_p6_test,1368.353,1345.094,1287.067
beta_a4p4375_b13p3125_M500_L4_p6_train,6425.5,6419.43,6405.24
beta_a4p4375_b13p3125_M500_L4_p6_test,6529.255,6503.787,6442.066
beta_a5p1625_b29p2542_M500_L4_p6_train,3965.52,3943.9,3899.82
beta_a5p1625_b29p2542_M500_L4_p6_test,3889.958,3866.181,3835.466
beta_a5p525_b49p725_M500_L4_p6_train,2678.34,2675.48,2640.23
beta_a5p525_b49p725_M500_L4_p6_test,2602.007,2600.12,2569.999
beta_a6_b14_M500_L4_p6_train,6392.05,6383.84,6357.87
beta_a6_b14_M500_L4_p6_test,6608.189,6593.928,6463.56
beta_a79p8_b319p2_M500_L4_p6_train,1361.18,1345.47,1330.52
beta_a79p8_b319p2_M500_L4_p6_test,1390.327,1355.657,1354.076
beta_a8p68889_b34p7556_M500_L4_p6_train,3937.46,3912.31,3901.37
beta_a8p68889_b34p7556_M500_L4_p6_test,4001.911,3975.782,3922.65
binom_n1000000_p0p0001_L4_p6_train,1389.71,1366.63,1356.47
binom_n1000000_p0p0001_L4_p6_test,1371.329,1344.83,1349.483
binom_n1250000_p0p0001_L4_p6_train,1540.58,1539.86,1483.84
binom_n1250000_p0p0001_L4_p6_test,1529.557,1521.44,1507.483
binom_n1500000_p0p0001_L4_p6_train,1614.42,1591.5,1556.1
binom_n1500000_p0p0001_L4_p6_test,1695.339,1668.771,1608.162
binom_n450_p0p333333_L4_p6_train,1404.69,1388.05,1318.24
binom_n450_p0p333333_L4_p6_test,1399.154,1384.002,1325.35
binom_n500000_p0p0001_L4_p6_train,944.4,931.17,902.19
binom_n500000_p0p0001_L4_p6_test,953.139,951.387,911.341
binom_n625_p0p2_L4_p6_train,1382.76,1394.85,1341.83
binom_n625_p0p2_L4_p6_test,1374.543,1378.824,1317.395
binom_n750000_p0p0001_L4_p6_train,1134.58,1133.17,1099.59
binom_n750000_p0p0001_L4_p6_test,1162.236,1157.805,1112.758
cunif_a0_b100_L4_p6_train,3767.42,3767.06,3783.49
cunif_a0_b100_L4_p6_test,3830.488,3821.419,3816.687
cunif_a0_b150_L4_p6_train,5770.1,5774.3,5682.2
cunif_a0_b150_L4_p6_test,5822.689,5795.876,5751.043
cunif_a0_b200_L4_p6_train,7714.47,7711.23,7626.36
cunif_a0_b200_L4_p6_test,7672.204,7657.577,7592.422
cunif_a0_b250_L4_p6_train,9385.84,9368.85,9404.07
cunif_a0_b250_L4_p6_test,9648.909,9637.715,9576.972
cunif_a0_b300_L4_p6_train,11525.53,11525.03,11354.69
cunif_a0_b300_L4_p6_test,11585.385,11507.728,11398.872
cunif_a107p679_b142p321_L4_p6_train,1376.1,1411.88,1320.21
cunif_a107p679_b142p321_L4_p6_test,1409.839,1432.554,1322.61
cunif_a115p359_b184p641_L4_p6_train,2811.67,2778.74,2589.44
cunif_a115p359_b184p641_L4_p6_test,2810.449,2750.682,2657.925
cunif_a132p679_b167p321_L4_p6_train,1456.1,1421.59,1332.23
cunif_a132p679_b167p321_L4_p6_test,1440.152,1419.524,1331.092
cunif_a13p3975_b186p603_L4_p6_train,6767.16,6751.71,6600.1
cunif_a13p3975_b186p603_L4_p6_test,6684.202,6665.929,6645.219
cunif_a15p359_b84p641_L4_p6_train,2688.7,2637.71,2601.48
cunif_a15p359_b84p641_L4_p6_test,2717.6,2677.629,2638.635
cunif_a23p0385_b126p962_L4_p6_train,4074.17,4065.84,3996.89
cunif_a23p0385_b126p962_L4_p6_test,3974.431,3962.172,3924.299
cunif_a32p6795_b67p3205_L4_p6_train,1346.23,1344.69,1324.04
cunif_a32p6795_b67p3205_L4_p6_test,1342.546,1344.274,1315.457
cunif_a38p3975_b211p603_L4_p6_train,6454.6,6471.68,6407.81
cunif_a38p3975_b211p603_L4_p6_test,6672.253,6694.63,6633.492
cunif_a40p359_b109p641_L4_p6_train,2739.63,2718.16,2676.18
cunif_a40p359_b109p641_L4_p6_test,2725.697,2693.621,2633.595
cunif_a48p0385_b151p962_L4_p6_train,3917.55,3912.66,3881.03
cunif_a48p0385_b151p962_L4_p6_test,4038.09,4054.93,3963.269
cunif_a57p6795_b92p3205_L4_p6_train,1409.96,1383.82,1323.42
cunif_a57p6795_b92p3205_L4_p6_test,1394.789,1367.663,1323.378
cunif_a63p3975_b236p603_L4_p6_train,6707.8,6618.11,6427.31
cunif_a63p3975_b236p603_L4_p6_test,6712.568,6655.862,6579.416
cunif_a65p359_b134p641_L4_p6_train,2778.0,2756.58,2711.08
cunif_a65p359_b134p641_L4_p6_test,2747.877,2721.189,2649.241
cunif_a73p0385_b176p962_L4_p6_train,4216.0,4053.49,4012.49
cunif_a73p0385_b176p962_L4_p6_test,4225.356,4044.71,4022.97
cunif_a82p6795_b117p321_L4_p6_train,1404.51,1370.91,1356.89
cunif_a82p6795_b117p321_L4_p6_test,1410.643,1386.147,1371.312
cunif_a90p359_b159p641_L4_p6_train,2754.07,2703.57,2645.26
cunif_a90p359_b159p641_L4_p6_test,2820.541,2732.155,2670.981
cunif_a98p0385_b201p962_L4_p6_train,4167.84,4071.76,3972.05
cunif_a98p0385_b201p962_L4_p6_test,4185.773,4116.526,3990.718
dunif_L0_H100_L4_p6_train,3870.01,3850.79,3829.23
dunif_L0_H100_L4_p6_test,3896.599,3891.292,3851.113
dunif_L0_H150_L4_p6_train,5809.24,5813.62,5817.19
dunif_L0_H150_L4_p6_test,5807.138,5809.77,5754.001
dunif_L0_H200_L4_p6_train,7533.39,7528.21,7440.59
dunif_L0_H200_L4_p6_test,7750.89,7738.545,7658.85
dunif_L0_H250_L4_p6_train,9638.03,9604.34,9571.8
dunif_L0_H250_L4_p6_test,9708.709,9685.327,9609.916
dunif_L0_H300_L4_p6_train,11359.46,11362.25,11414.74
dunif_L0_H300_L4_p6_test,11563.899,11589.9,11464.076
dunif_L108_H142_L4_p6_train,1592.77,1498.36,1376.25
dunif_L108_H142_L4_p6_test,1487.15,1441.903,1335.397
dunif_L116_H184_L4_p6_train,2751.07,2741.1,2701.4
dunif_L116_H184_L4_p6_test,2810.207,2762.199,2693.362
dunif_L133_H167_L4_p6_train,1445.42,1420.21,1328.99
dunif_L133_H167_L4_p6_test,1469.97,1454.731,1357.78
dunif_L14_H186_L4_p6_train,6862.3,6828.02,6804.96
dunif_L14_H186_L4_p6_test,6694.299,6679.608,6656.037
dunif_L16_H84_L4_p6_train,2759.63,2753.46,2678.88
dunif_L16_H84_L4_p6_test,2685.135,2676.575,2645.62
dunif_L24_H126_L4_p6_train,4011.51,4006.27,3980.33
dunif_L24_H126_L4_p6_test,3985.01,3982.606,3918.9
dunif_L33_H67_L4_p6_train,1404.01,1346.48,1321.5
dunif_L33_H67_L4_p6_test,1420.002,1372.437,1341.176
dunif_L39_H211_L4_p6_train,6850.21,6786.86,6644.5
dunif_L39_H211_L4_p6_test,6706.755,6683.2,6580.939
dunif_L41_H109_L4_p6_train,2853.45,2689.09,2651.74
dunif_L41_H109_L4_p6_test,2843.208,2671.014,2620.351
dunif_L49_H151_L4_p6_train,4244.0,4213.22,4082.53
dunif_L49_H151_L4_p6_test,4060.071,4017.671,3954.892
dunif_L58_H92_L4_p6_train,1480.61,1446.34,1352.95
dunif_L58_H92_L4_p6_test,1409.019,1402.902,1333.182
dunif_L64_H236_L4_p6_train,6765.92,6761.35,6657.01
dunif_L64_H236_L4_p6_test,6845.655,6851.11,6667.95
dunif_L66_H134_L4_p6_train,2703.44,2676.98,2605.53
dunif_L66_H134_L4_p6_test,2731.771,2702.761,2630.37
dunif_L74_H176_L4_p6_train,4343.2,4163.44,3984.15
dunif_L74_H176_L4_p6_test,4147.289,4008.477,3911.952
dunif_L83_H117_L4_p6_train,1450.6,1414.34,1399.04
dunif_L83_H117_L4_p6_test,1430.03,1397.261,1391.422
dunif_L91_H159_L4_p6_train,2774.4,2689.91,2667.24
dunif_L91_H159_L4_p6_test,2792.806,2706.304,2658.778
dunif_L99_H201_L4_p6_train,4048.36,3998.14,3903.62
dunif_L99_H201_L4_p6_test,4160.311,4049.118,3971.045
exponential_rate0p00666667_L4_p6_train,18433.28,18441.86,18565.93
exponential_rate0p00666667_L4_p6_test,18479.607,18461.213,18624.663
exponential_rate0p008_L4_p6_train,15022.37,14989.07,15223.42
exponential_rate0p008_L4_p6_test,15488.684,15546.521,15637.069
exponential_rate0p0133333_L4_p6_train,9284.79,9313.22,9277.61
exponential_rate0p0133333_L4_p6_test,9274.038,9294.275,9289.112
exponential_rate0p01_L4_p6_train,12570.08,12544.09,12592.61
exponential_rate0p01_L4_p6_test,12170.414,12142.854,12245.186
exponential_rate0p02_L4_p6_train,6015.54,6016.42,5995.62
exponential_rate0p02_L4_p6_test,6179.82,6187.168,6203.094
gamma_k0p25_th200_L4_p6_train,10742.08,10742.69,10777.43
gamma_k0p25_th200_L4_p6_test,10560.205,10542.851,10615.395
gamma_k0p5625_th133p333_L4_p6_train,11933.23,11953.88,12023.09
gamma_k0p5625_th133p333_L4_p6_test,11908.56,11938.182,11999.38
gamma_k100_th1_L4_p6_train,1410.71,1375.89,1377.24
gamma_k100_th1_L4_p6_test,1384.197,1346.024,1357.978
gamma_k11p1111_th9_L4_p6_train,3876.88,3843.49,3808.53
gamma_k11p1111_th9_L4_p6_test,3978.595,3944.307,3910.45
gamma_k14p0625_th5p33333_L4_p6_train,2716.1,2623.14,2574.28
gamma_k14p0625_th5p33333_L4_p6_test,2743.027,2611.906,2569.913
gamma_k156p25_th0p8_L4_p6_train,1349.04,1344.14,1297.81
gamma_k156p25_th0p8_L4_p6_test,1350.627,1353.607,1308.006
gamma_k17p3611_th7p2_L4_p6_train,4130.7,4006.88,3903.44
gamma_k17p3611_th7p2_L4_p6_test,4096.345,3976.705,3871.774
gamma_k1_th100_L4_p6_train,12143.73,12073.71,12207.88
gamma_k1_th100_L4_p6_test,12256.008,12241.626,12294.227
gamma_k1_th50_L4_p6_train,6132.99,6148.76,6182.91
gamma_k1_th50_L4_p6_test,6051.989,6066.083,6093.227
gamma_k1p5625_th80_L4_p6_train,12378.51,12330.08,12360.83
gamma_k1p5625_th80_L4_p6_test,12523.062,12509.392,12594.456
gamma_k225_th0p666667_L4_p6_train,1452.9,1435.11,1397.13
gamma_k225_th0p666667_L4_p6_test,1375.899,1358.294,1325.548
gamma_k25_th2_L4_p6_train,1352.41,1328.24,1277.7
gamma_k25_th2_L4_p6_test,1333.227,1311.059,1281.6
gamma_k25_th4_L4_p6_train,2650.92,2620.87,2573.64
gamma_k25_th4_L4_p6_test,2686.555,2634.707,2600.113
gamma_k25_th6_L4_p6_train,4078.62,3978.57,3905.24
gamma_k25_th6_L4_p6_test,4063.775,3947.03,3855.562
gamma_k2p25_th33p3333_L4_p6_train,6388.51,6378.17,6403.46
gamma_k2p25_th33p3333_L4_p6_test,6330.456,6346.786,6348.842
gamma_k2p25_th66p6667_L4_p6_train,12474.48,12487.24,12491.77
gamma_k2p25_th66p6667_L4_p6_test,12693.555,12706.298,12648.006
gamma_k2p77778_th18_L4_p6_train,3760.3,3747.74,3721.32
gamma_k2p77778_th18_L4_p6_test,3847.338,3897.778,3860.817
gamma_k39p0625_th3p2_L4_p6_train,2746.36,2768.08,2629.07
gamma_k39p0625_th3p2_L4_p6_test,2681.891,2722.479,2552.857
gamma_k4_th25_L4_p6_train,6706.3,6692.62,6578.44
gamma_k4_th25_L4_p6_test,6508.691,6563.072,6492.626
gamma_k56p25_th1p33333_L4_p6_train,1346.5,1337.06,1271.39
gamma_k56p25_th1p33333_L4_p6_test,1350.244,1341.4,1285.574
gamma_k56p25_th2p66667_L4_p6_train,2736.78,2625.92,2547.5
gamma_k56p25_th2p66667_L4_p6_test,2961.184,2678.006,2562.873
gamma_k6p25_th12_L4_p6_train,3973.65,3944.21,3881.89
gamma_k6p25_th12_L4_p6_test,3912.984,3889.836,3882.605
gamma_k6p25_th20_L4_p6_train,6545.08,6534.43,6415.06
gamma_k6p25_th20_L4_p6_test,6505.29,6494.594,6421.071
gamma_k6p25_th8_L4_p6_train,2531.8,2521.79,2474.02
gamma_k6p25_th8_L4_p6_test,2619.404,2631.715,2589.517
gamma_k9_th16p6667_L4_p6_train,6450.26,6403.2,6260.93
gamma_k9_th16p6667_L4_p6_test,6576.913,6550.843,6475.019
geom_p0p00662252_L4_p6_train,18180.97,18180.77,18216.59
geom_p0p00662252_L4_p6_test,18435.2,18433.211,18483.711
geom_p0p00793651_L4_p6_train,14667.67,14664.96,14775.19
geom_p0p00793651_L4_p6_test,15408.789,15416.225,15456.325
geom_p0p00990099_L4_p6_train,12564.99,12533.37,12711.51
geom_p0p00990099_L4_p6_test,12402.782,12345.228,12443.391
geom_p0p0131579_L4_p6_train,9040.2,9029.28,9085.94
geom_p0p0131579_L4_p6_test,9151.46,9147.976,9202.431
geom_p0p0196078_L4_p6_train,6001.91,5999.49,6076.84
geom_p0p0196078_L4_p6_test,6147.319,6154.539,6223.363
logn_mlog3p1073_s1p26864_L4_p6_train,8463.15,8463.46,8464.72
logn_mlog3p1073_s1p26864_L4_p6_test,8610.363,8606.91,8657.308
logn_mlog3p56545_s0p832555_L4_p6_train,5470.47,5472.47,5552.38
logn_mlog3p56545_s0p832555_L4_p6_test,5593.634,5596.071,5625.453
logn_mlog3p75828_s0p554513_L4_p6_train,3698.68,3691.15,3673.42
logn_mlog3p75828_s0p554513_L4_p6_test,3725.022,3704.174,3701.08
logn_mlog3p80666_s1p01077_L4_p6_train,10675.67,10670.36,10709.11
logn_mlog3p80666_s1p01077_L4_p6_test,10223.791,10216.935,10276.588
logn_mlog3p83781_s0p385253_L4_p6_train,2549.14,2546.42,2526.23
logn_mlog3p83781_s0p385253_L4_p6_test,2510.503,2506.61,2497.934
logn_mlog3p89241_s0p198042_L4_p6_train,1348.83,1305.45,1272.23
logn_mlog3p89241_s0p198042_L4_p6_test,1362.285,1319.694,1281.89
logn_mlog4p13363_s0p606403_L4_p6_train,6227.18,6202.72,6276.94
logn_mlog4p13363_s0p606403_L4_p6_test,6018.425,5962.356,5995.629
logn_mlog4p24328_s0p385253_L4_p6_train,3767.07,3717.72,3672.7
logn_mlog4p24328_s0p385253_L4_p6_test,3824.943,3794.151,3781.517
logn_mlog4p2586_s0p832555_L4_p6_train,11504.66,11545.31,11620.35
logn_mlog4p2586_s0p832555_L4_p6_test,11166.305,11135.681,11211.295
logn_mlog4p28314_s0p2621_L4_p6_train,2669.05,2673.62,2710.37
logn_mlog4p28314_s0p2621_L4_p6_test,2583.486,2588.869,2567.704
logn_mlog4p30868_s0p132746_L4_p6_train,1309.17,1303.41,1251.9
logn_mlog4p30868_s0p132746_L4_p6_test,1375.878,1379.027,1292.988
logn_mlog4p4936_s0p472381_L4_p6_train,6229.96,6196.73,6211.42
logn_mlog4p4936_s0p472381_L4_p6_test,6198.624,6158.342,6136.698
logn_mlog4p56208_s0p29356_L4_p6_train,3899.01,3894.31,3900.85
logn_mlog4p56208_s0p29356_L4_p6_test,3962.67,3942.82,3885.105
logn_mlog4p58097_s0p703346_L4_p6_train,11636.71,11576.18,11544.42
logn_mlog4p58097_s0p703346_L4_p6_test,11709.559,11725.513,11756.774
logn_mlog4p58556_s0p198042_L4_p6_train,2736.06,2702.67,2658.97
logn_mlog4p58556_s0p198042_L4_p6_test,2657.446,2620.416,2608.087
logn_mlog4p6002_s0p0997513_L4_p6_train,1355.64,1333.67,1375.01
logn_mlog4p6002_s0p0997513_L4_p6_test,1373.111,1346.475,1362.453
logn_mlog4p7541_s0p385253_L4_p6_train,6399.65,6397.97,6415.19
logn_mlog4p7541_s0p385253_L4_p6_test,6414.706,6412.703,6358.804
logn_mlog4p80031_s0p236648_L4_p6_train,3980.84,3942.74,3837.98
logn_mlog4p80031_s0p236648_L4_p6_test,4035.426,3942.422,3913.22
logn_mlog4p81567_s0p15899_L4_p6_train,2765.37,2737.68,2665.76
logn_mlog4p81567_s0p15899_L4_p6_test,2708.255,2662.02,2571.182
logn_mlog4p82512_s0p0798724_L4_p6_train,1369.72,1371.71,1333.52
logn_mlog4p82512_s0p0798724_L4_p6_test,1374.397,1366.027,1356.567
logn_mlog4p82677_s0p606403_L4_p6_train,11804.14,11808.26,11736.95
logn_mlog4p82677_s0p606403_L4_p6_test,12161.15,12165.667,12197.806
logn_mlog4p95796_s0p324593_L4_p6_train,6250.36,6241.57,6184.66
logn_mlog4p95796_s0p324593_L4_p6_test,6507.345,6479.591,6417.783
logn_mlog4p99102_s0p198042_L4_p6_train,3963.95,3926.68,3833.54
logn_mlog4p99102_s0p198042_L4_p6_test,3989.038,3948.432,3891.863
logn_mlog5p00182_s0p132746_L4_p6_train,2681.26,2647.56,2558.6
logn_mlog5p00182_s0p132746_L4_p6_test,2721.287,2664.513,2575.926
logn_mlog5p00842_s0p0665928_L4_p6_train,1372.09,1355.37,1354.51
logn_mlog5p00842_s0p0665928_L4_p6_test,1419.369,1386.907,1338.47
negbin_r0p251256_p0p005_L4_p6_train,10146.51,10137.13,10197.42
negbin_r0p251256_p0p005_L4_p6_test,10883.1,10866.875,10953.635
negbin_r0p566751_p0p0075_L4_p6_train,11771.17,11788.48,11810.28
negbin_r0p566751_p0p0075_L4_p6_test,11739.335,11789.407,11821.448
negbin_r124875_p0p999_L4_p6_train,1483.74,1483.61,1438.01
negbin_r124875_p0p999_L4_p6_test,1536.972,1554.511,1480.115
negbin_r12p5_p0p111111_L4_p6_train,3901.4,3879.54,3840.53
negbin_r12p5_p0p111111_L4_p6_test,3954.677,3952.978,3890.942
negbin_r149850_p0p999_L4_p6_train,1695.51,1686.71,1623.46
negbin_r149850_p0p999_L4_p6_test,1686.594,1680.7,1600.432
negbin_r17p3077_p0p1875_L4_p6_train,2636.2,2621.25,2609.5
negbin_r17p3077_p0p1875_L4_p6_test,2637.62,2613.425,2557.629
negbin_r1p0101_p0p01_L4_p6_train,12129.7,12043.45,12020.24
negbin_r1p0101_p0p01_L4_p6_test,12341.723,12372.052,12411.021
negbin_r1p02041_p0p02_L4_p6_train,6279.67,6284.36,6293.98
negbin_r1p02041_p0p02_L4_p6_test,6206.933,6213.963,6238.828
negbin_r1p58228_p0p0125_L4_p6_train,12408.4,12392.94,12507.66
negbin_r1p58228_p0p0125_L4_p6_test,12585.898,12561.94,12591.239
negbin_r20p1613_p0p138889_L4_p6_train,4047.12,3956.32,3875.03
negbin_r20p1613_p0p138889_L4_p6_test,4070.623,3930.562,3844.941
negbin_r225_p0p75_L4_p6_train,1395.04,1377.22,1313.79
negbin_r225_p0p75_L4_p6_test,1365.759,1336.217,1283.81
negbin_r2p28426_p0p015_L4_p6_train,12291.45,12280.06,12334.95
negbin_r2p28426_p0p015_L4_p6_test,12595.103,12587.874,12587.253
negbin_r2p31959_p0p03_L4_p6_train,6369.54,6370.79,6422.94
negbin_r2p31959_p0p03_L4_p6_test,6335.726,6335.946,6321.997
negbin_r2p94118_p0p0555556_L4_p6_train,3974.91,3963.62,3946.86
negbin_r2p94118_p0p0555556_L4_p6_test,3778.337,3771.398,3760.412
negbin_r30_p0p166667_L4_p6_train,4025.11,3936.66,3883.34
negbin_r30_p0p166667_L4_p6_test,4160.099,4016.16,3960.444
negbin_r33p3333_p0p25_L4_p6_train,2597.27,2562.25,2595.43
negbin_r33p3333_p0p25_L4_p6_test,2708.74,2673.594,2598.017
negbin_r4p16667_p0p04_L4_p6_train,6379.2,6365.64,6389.37
negbin_r4p16667_p0p04_L4_p6_test,6447.429,6417.062,6390.525
negbin_r50_p0p5_L4_p6_train,1328.95,1313.15,1283.82
negbin_r50_p0p5_L4_p6_test,1340.638,1320.538,1284.553
negbin_r56p8182_p0p3125_L4_p6_train,2749.35,2672.13,2622.02
negbin_r56p8182_p0p3125_L4_p6_test,2778.296,2699.653,2594.724
negbin_r6p57895_p0p05_L4_p6_train,6335.4,6291.46,6168.05
negbin_r6p57895_p0p05_L4_p6_test,6526.096,6491.55,6407.145
negbin_r6p81818_p0p0833333_L4_p6_train,3806.95,3797.82,3839.94
negbin_r6p81818_p0p0833333_L4_p6_test,3942.72,3916.141,3885.052
negbin_r7p14286_p0p125_L4_p6_train,2595.27,2596.98,2594.25
negbin_r7p14286_p0p125_L4_p6_test,2598.021,2588.735,2555.104
negbin_r90_p0p375_L4_p6_train,2814.73,2745.44,2623.3
negbin_r90_p0p375_L4_p6_test,2729.424,2660.301,2622.929
negbin_r99900_p0p999_L4_p6_train,1360.22,1349.3,1363.86
negbin_r99900_p0p999_L4_p6_test,1383.678,1376.722,1360.862
negbin_r9p57447_p0p06_L4_p6_train,6650.82,6576.12,6451.06
negbin_r9p57447_p0p06_L4_p6_test,6508.498,6467.974,6395.436
normal_mu100_sd100_L4_p6_train,11146.74,11097.36,11050.42
normal_mu100_sd100_L4_p6_test,11284.59,11271.491,11180.415
normal_mu100_sd10_L4_p6_train,1361.99,1329.9,1326.76
normal_mu100_sd10_L4_p6_test,1383.479,1350.46,1355.11
normal_mu100_sd20_L4_p6_train,2747.91,2665.59,2608.69
normal_mu100_sd20_L4_p6_test,2736.761,2652.844,2615.812
normal_mu100_sd30_L4_p6_train,4118.71,4065.19,3910.66
normal_mu100_sd30_L4_p6_test,4020.599,4009.806,3909.228
normal_mu100_sd50_L4_p6_train,6553.48,6533.44,6448.27
normal_mu100_sd50_L4_p6_test,6421.6,6387.685,6294.557
normal_mu125_sd100_L4_p6_train,12162.45,12136.18,12108.19
normal_mu125_sd100_L4_p6_test,11944.402,11889.906,11797.368
normal_mu125_sd10_L4_p6_train,1391.84,1355.36,1353.27
normal_mu125_sd10_L4_p6_test,1419.393,1356.912,1363.201
normal_mu125_sd20_L4_p6_train,2718.44,2665.14,2605.75
normal_mu125_sd20_L4_p6_test,2797.487,2706.419,2708.278
normal_mu125_sd30_L4_p6_train,4014.75,3887.83,3849.11
normal_mu125_sd30_L4_p6_test,4118.296,3961.229,3870.887
normal_mu125_sd50_L4_p6_train,6534.83,6495.51,6346.67
normal_mu125_sd50_L4_p6_test,6494.854,6449.375,6376.139
normal_mu150_sd100_L4_p6_train,12189.69,12171.66,12077.39
normal_mu150_sd100_L4_p6_test,12371.539,12315.408,12139.21
normal_mu150_sd10_L4_p6_train,1400.67,1380.64,1335.19
normal_mu150_sd10_L4_p6_test,1410.262,1396.78,1337.379
normal_mu150_sd20_L4_p6_train,2873.89,2580.44,2516.94
normal_mu150_sd20_L4_p6_test,2936.459,2666.917,2587.857
normal_mu150_sd30_L4_p6_train,4187.88,4136.57,3934.45
normal_mu150_sd30_L4_p6_test,4007.336,3973.313,3866.394
normal_mu150_sd50_L4_p6_train,6779.12,6741.91,6587.06
normal_mu150_sd50_L4_p6_test,6535.803,6507.462,6387.553
normal_mu50_sd100_L4_p6_train,9684.25,9687.91,9723.76
normal_mu50_sd100_L4_p6_test,9678.494,9700.341,9757.102
normal_mu50_sd10_L4_p6_train,1361.38,1310.13,1284.68
normal_mu50_sd10_L4_p6_test,1366.947,1313.409,1274.504
normal_mu50_sd20_L4_p6_train,2559.22,2561.3,2546.01
normal_mu50_sd20_L4_p6_test,2595.376,2598.235,2543.924
normal_mu50_sd30_L4_p6_train,3744.43,3732.91,3710.06
normal_mu50_sd30_L4_p6_test,3771.614,3745.399,3713.373
normal_mu50_sd50_L4_p6_train,5549.1,5553.67,5551.98
normal_mu50_sd50_L4_p6_test,5637.877,5661.598,5668.449
normal_mu75_sd100_L4_p6_train,10341.89,10368.25,10468.06
normal_mu75_sd100_L4_p6_test,10481.382,10524.994,10553.098
normal_mu75_sd10_L4_p6_train,1387.49,1348.55,1287.07
normal_mu75_sd10_L4_p6_test,1381.176,1348.763,1286.365
normal_mu75_sd20_L4_p6_train,2772.42,2643.87,2565.72
normal_mu75_sd20_L4_p6_test,2823.387,2639.498,2572.095
normal_mu75_sd30_L4_p6_train,3855.21,3803.74,3815.74
normal_mu75_sd30_L4_p6_test,4007.925,3966.552,3892.509
normal_mu75_sd50_L4_p6_train,6039.91,6042.36,6015.77
normal_mu75_sd50_L4_p6_test,6181.167,6178.827,6122.647
pareto_a11p0499_xm90p9501_L4_p6_train,1231.89,1229.58,1321.45
pareto_a11p0499_xm90p9501_L4_p6_test,1206.458,1212.805,1296.729
pareto_a13p5399_xm115p768_L4_p6_train,1286.02,1263.81,1218.37
pareto_a13p5399_xm115p768_L4_p6_test,1255.173,1235.75,1214.677
pareto_a16p0333_xm140p644_L4_p6_train,1291.34,1299.65,1295.5
pareto_a16p0333_xm140p644_L4_p6_test,1260.634,1248.51,1267.568
pareto_a2p11803_xm26p3932_L4_p6_train,4111.6,4097.77,4076.78
pareto_a2p11803_xm26p3932_L4_p6_test,4192.538,4187.734,4211.231
