dataset,source_file,L,h,p,N,num_periods,mean_d,opt_basestock_S,avg_cost_basestock,opt_constant_q,avg_cost_constant
beta_a0p125_b1p125_M500_L8_p4_train.json,beta_a0p125_b1p125_M500_L6_c1_2_train.json,8,1,4.0,100,50,47.1538,124,8758.26,14,8357.21
beta_a0p125_b1p125_M500_L8_p4_test.json,beta_a0p125_b1p125_M500_L6_c1_2_test.json,8,1,4.0,1000,50,49.15512,124,9091.6,14,8695.784
beta_a0p328125_b1p85938_M500_L8_p4_train.json,beta_a0p328125_b1p85938_M500_L6_c1_2_train.json,8,1,4.0,100,50,71.0408,340,11097.65,41,9620.17
beta_a0p328125_b1p85938_M500_L8_p4_test.json,beta_a0p328125_b1p85938_M500_L6_c1_2_test.json,8,1,4.0,1000,50,75.3431,340,11647.355,41,10098.095
beta_a0p6_b2p4_M500_L8_p4_train.json,beta_a0p6_b2p4_M500_L6_c1_2_train.json,8,1,4.0,100,50,101.338,624,13209.93,71,10594.9
beta_a0p6_b2p4_M500_L8_p4_test.json,beta_a0p6_b2p4_M500_L6_c1_2_test.json,8,1,4.0,1000,50,99.35242,624,13096.112,71,10764.359
beta_a0p8_b7p2_M500_L8_p4_train.json,beta_a0p8_b7p2_M500_L6_c1_2_train.json,8,1,4.0,100,50,49.6336,307,6292.98,34,5030.43
beta_a0p8_b7p2_M500_L8_p4_test.json,beta_a0p8_b7p2_M500_L6_c1_2_test.json,8,1,4.0,1000,50,49.69722,307,6346.358,34,5061.785
beta_a0p921875_b2p76562_M500_L8_p4_train.json,beta_a0p921875_b2p76562_M500_L6_c1_2_train.json,8,1,4.0,100,50,126.2936,894,14348.45,97,10574.03
beta_a0p921875_b2p76562_M500_L8_p4_test.json,beta_a0p921875_b2p76562_M500_L6_c1_2_test.json,8,1,4.0,1000,50,126.25464,894,14586.972,97,10892.993
beta_a116p938_b350p812_M500_L8_p4_train.json,beta_a116p938_b350p812_M500_L6_c1_2_train.json,8,1,4.0,100,50,125.1094,1100,5527.06,122,1158.29
beta_a116p938_b350p812_M500_L8_p4_test.json,beta_a116p938_b350p812_M500_L6_c1_2_test.json,8,1,4.0,1000,50,125.02062,1100,5559.481,122,1141.056
beta_a11p8031_b66p8844_M500_L8_p4_train.json,beta_a11p8031_b66p8844_M500_L6_c1_2_train.json,8,1,4.0,100,50,75.1428,621,4706.56,69,2265.64
beta_a11p8031_b66p8844_M500_L8_p4_test.json,beta_a11p8031_b66p8844_M500_L6_c1_2_test.json,8,1,4.0,1000,50,74.92098,621,4766.898,69,2248.032
beta_a12p7708_b38p3125_M500_L8_p4_train.json,beta_a12p7708_b38p3125_M500_L6_c1_2_train.json,8,1,4.0,100,50,125.5454,1055,7693.98,116,3344.37
beta_a12p7708_b38p3125_M500_L8_p4_test.json,beta_a12p7708_b38p3125_M500_L6_c1_2_test.json,8,1,4.0,1000,50,124.9988,1055,7607.853,116,3350.453
beta_a157p2_b366p8_M500_L8_p4_train.json,beta_a157p2_b366p8_M500_L6_c1_2_train.json,8,1,4.0,100,50,149.9176,1323,6461.74,147,1151.56
beta_a157p2_b366p8_M500_L8_p4_test.json,beta_a157p2_b366p8_M500_L6_c1_2_test.json,8,1,4.0,1000,50,150.01718,1323,6471.617,147,1155.756
beta_a17p2_b40p1333_M500_L8_p4_train.json,beta_a17p2_b40p1333_M500_L6_c1_2_train.json,8,1,4.0,100,50,149.8122,1277,8505.03,140,3447.79
beta_a17p2_b40p1333_M500_L8_p4_test.json,beta_a17p2_b40p1333_M500_L6_c1_2_test.json,8,1,4.0,1000,50,149.94178,1277,8534.311,140,3428.514
beta_a19p8_b79p2_M500_L8_p4_train.json,beta_a19p8_b79p2_M500_L6_c1_2_train.json,8,1,4.0,100,50,100.0022,846,5731.32,94,2348.79
beta_a19p8_b79p2_M500_L8_p4_test.json,beta_a19p8_b79p2_M500_L6_c1_2_test.json,8,1,4.0,1000,50,100.0442,846,5692.785,94,2253.723
beta_a1p275_b2p975_M500_L8_p4_train.json,beta_a1p275_b2p975_M500_L6_c1_2_train.json,8,1,4.0,100,50,151.078,1064,16087.55,118,11390.69
beta_a1p275_b2p975_M500_L8_p4_test.json,beta_a1p275_b2p975_M500_L6_c1_2_test.json,8,1,4.0,1000,50,149.60594,1064,15576.682,118,11133.314
beta_a1p7625_b9p9875_M500_L8_p4_train.json,beta_a1p7625_b9p9875_M500_L6_c1_2_train.json,8,1,4.0,100,50,75.8172,545,7557.94,61,5272.49
beta_a1p7625_b9p9875_M500_L8_p4_test.json,beta_a1p7625_b9p9875_M500_L6_c1_2_test.json,8,1,4.0,1000,50,74.79722,545,7592.054,61,5420.347
