dataset,source_file,L,h,p,N,num_periods,mean_d,opt_basestock_S,avg_cost_basestock,opt_constant_q,avg_cost_constant
cunif_a73p0385_b176p962_L6_p6_train.json,cunif_a73p0385_b176p962_L6_c1_2_train.json,6,1,6.0,100,50,124.8306,872,6898.74,118,4461.46
cunif_a73p0385_b176p962_L6_p6_test.json,cunif_a73p0385_b176p962_L6_c1_2_test.json,6,1,6.0,1000,50,124.97514,872,6835.579,118,4384.582
cunif_a82p6795_b117p321_L6_p6_train.json,cunif_a82p6795_b117p321_L6_c1_2_train.json,6,1,6.0,100,50,100.1232,700,3456.6,98,1460.11
cunif_a82p6795_b117p321_L6_p6_test.json,cunif_a82p6795_b117p321_L6_c1_2_test.json,6,1,6.0,1000,50,100.02932,700,3507.284,98,1461.391
cunif_a90p359_b159p641_L6_p6_train.json,cunif_a90p359_b159p641_L6_c1_2_train.json,6,1,6.0,100,50,124.8564,874,5362.61,121,2873.13
cunif_a90p359_b159p641_L6_p6_test.json,cunif_a90p359_b159p641_L6_c1_2_test.json,6,1,6.0,1000,50,124.9478,874,5435.745,121,2955.163
cunif_a98p0385_b201p962_L6_p6_train.json,cunif_a98p0385_b201p962_L6_c1_2_train.json,6,1,6.0,100,50,149.6416,1045,7384.55,143,4334.84
cunif_a98p0385_b201p962_L6_p6_test.json,cunif_a98p0385_b201p962_L6_c1_2_test.json,6,1,6.0,1000,50,150.2219,1045,7387.998,143,4382.194
dunif_L6_H100_L6_p6_train.json,dunif_L0_H100_L6_c1_2_train.json,6,1,6.0,100,50,50.0576,350,5156.74,43,4307.18
dunif_L6_H100_L6_p6_test.json,dunif_L0_H100_L6_c1_2_test.json,6,1,6.0,1000,50,50.04338,350,5179.041,43,4245.996
dunif_L6_H150_L6_p6_train.json,dunif_L0_H150_L6_c1_2_train.json,6,1,6.0,100,50,75.4008,527,7810.96,66,6290.46
dunif_L6_H150_L6_p6_test.json,dunif_L0_H150_L6_c1_2_test.json,6,1,6.0,1000,50,74.8344,527,7730.474,66,6390.349
dunif_L6_H200_L6_p6_train.json,dunif_L0_H200_L6_c1_2_train.json,6,1,6.0,100,50,99.972,697,10092.08,87,8206.72
dunif_L6_H200_L6_p6_test.json,dunif_L0_H200_L6_c1_2_test.json,6,1,6.0,1000,50,100.06528,697,10263.954,87,8403.06
dunif_L6_H250_L6_p6_train.json,dunif_L0_H250_L6_c1_2_train.json,6,1,6.0,100,50,124.9012,863,12904.76,107,10907.93
dunif_L6_H250_L6_p6_test.json,dunif_L0_H250_L6_c1_2_test.json,6,1,6.0,1000,50,124.43946,863,12801.073,107,10667.691
dunif_L6_H300_L6_p6_train.json,dunif_L0_H300_L6_c1_2_train.json,6,1,6.0,100,50,148.8364,1037,15397.34,129,12428.28
dunif_L6_H300_L6_p6_test.json,dunif_L0_H300_L6_c1_2_test.json,6,1,6.0,1000,50,149.59314,1037,15418.507,129,12703.325
dunif_L6_H142_L6_p6_train.json,dunif_L108_H142_L6_c1_2_train.json,6,1,6.0,100,50,124.8908,873,4083.45,122,1558.3
dunif_L6_H142_L6_p6_test.json,dunif_L108_H142_L6_c1_2_test.json,6,1,6.0,1000,50,124.97216,873,4054.296,122,1500.534
