dataset,source_file,L,h,p,N,num_periods,mean_d,opt_basestock_S,avg_cost_basestock,opt_constant_q,avg_cost_constant
beta_a0p125_b1p125_M500_L8_p10_train.json,beta_a0p125_b1p125_M500_L6_c1_2_train.json,8,1,10.0,100,50,47.1538,348,16954.79,30,15788.21
beta_a0p125_b1p125_M500_L8_p10_test.json,beta_a0p125_b1p125_M500_L6_c1_2_test.json,8,1,10.0,1000,50,49.15512,348,17438.726,30,16646.347
beta_a0p328125_b1p85938_M500_L8_p10_train.json,beta_a0p328125_b1p85938_M500_L6_c1_2_train.json,8,1,10.0,100,50,71.0408,638,18933.9,56,16950.07
beta_a0p328125_b1p85938_M500_L8_p10_test.json,beta_a0p328125_b1p85938_M500_L6_c1_2_test.json,8,1,10.0,1000,50,75.3431,638,19795.545,56,18009.232
beta_a0p6_b2p4_M500_L8_p10_train.json,beta_a0p6_b2p4_M500_L6_c1_2_train.json,8,1,10.0,100,50,101.338,914,21094.59,84,18226.83
beta_a0p6_b2p4_M500_L8_p10_test.json,beta_a0p6_b2p4_M500_L6_c1_2_test.json,8,1,10.0,1000,50,99.35242,914,21135.255,84,18466.857
beta_a0p8_b7p2_M500_L8_p10_train.json,beta_a0p8_b7p2_M500_L6_c1_2_train.json,8,1,10.0,100,50,49.6336,446,10153.15,42,8680.26
beta_a0p8_b7p2_M500_L8_p10_test.json,beta_a0p8_b7p2_M500_L6_c1_2_test.json,8,1,10.0,1000,50,49.69722,446,10261.432,42,8825.96
beta_a0p921875_b2p76562_M500_L8_p10_train.json,beta_a0p921875_b2p76562_M500_L6_c1_2_train.json,8,1,10.0,100,50,126.2936,1182,21614.99,112,17592.33
beta_a0p921875_b2p76562_M500_L8_p10_test.json,beta_a0p921875_b2p76562_M500_L6_c1_2_test.json,8,1,10.0,1000,50,126.25464,1182,22277.382,112,18409.136
beta_a116p938_b350p812_M500_L8_p10_train.json,beta_a116p938_b350p812_M500_L6_c1_2_train.json,8,1,10.0,100,50,125.1094,1131,6267.43,124,1923.09
beta_a116p938_b350p812_M500_L8_p10_test.json,beta_a116p938_b350p812_M500_L6_c1_2_test.json,8,1,10.0,1000,50,125.02062,1131,6276.997,124,1906.903
beta_a11p8031_b66p8844_M500_L8_p10_train.json,beta_a11p8031_b66p8844_M500_L6_c1_2_train.json,8,1,10.0,100,50,75.1428,684,6199.42,72,3837.17
beta_a11p8031_b66p8844_M500_L8_p10_test.json,beta_a11p8031_b66p8844_M500_L6_c1_2_test.json,8,1,10.0,1000,50,74.92098,684,6254.486,72,3747.179
beta_a12p7708_b38p3125_M500_L8_p10_train.json,beta_a12p7708_b38p3125_M500_L6_c1_2_train.json,8,1,10.0,100,50,125.5454,1147,9904.51,121,5532.74
beta_a12p7708_b38p3125_M500_L8_p10_test.json,beta_a12p7708_b38p3125_M500_L6_c1_2_test.json,8,1,10.0,1000,50,124.9988,1147,9763.074,121,5566.99
beta_a157p2_b366p8_M500_L8_p10_train.json,beta_a157p2_b366p8_M500_L6_c1_2_train.json,8,1,10.0,100,50,149.9176,1354,7191.38,148,1923.07
beta_a157p2_b366p8_M500_L8_p10_test.json,beta_a157p2_b366p8_M500_L6_c1_2_test.json,8,1,10.0,1000,50,150.01718,1354,7195.645,148,1937.708
beta_a17p2_b40p1333_M500_L8_p10_train.json,beta_a17p2_b40p1333_M500_L6_c1_2_train.json,8,1,10.0,100,50,149.8122,1366,10678.41,146,5745.91
beta_a17p2_b40p1333_M500_L8_p10_test.json,beta_a17p2_b40p1333_M500_L6_c1_2_test.json,8,1,10.0,1000,50,149.94178,1366,10707.464,146,5682.888
beta_a19p8_b79p2_M500_L8_p10_train.json,beta_a19p8_b79p2_M500_L6_c1_2_train.json,8,1,10.0,100,50,100.0022,912,7200.72,97,3937.37
beta_a19p8_b79p2_M500_L8_p10_test.json,beta_a19p8_b79p2_M500_L6_c1_2_test.json,8,1,10.0,1000,50,100.0442,912,7157.004,97,3750.446
beta_a1p275_b2p975_M500_L8_p10_train.json,beta_a1p275_b2p975_M500_L6_c1_2_train.json,8,1,10.0,100,50,151.078,1427,23833.07,136,19304.27
beta_a1p275_b2p975_M500_L8_p10_test.json,beta_a1p275_b2p975_M500_L6_c1_2_test.json,8,1,10.0,1000,50,149.60594,1427,23286.887,136,18671.272
beta_a1p7625_b9p9875_M500_L8_p10_train.json,beta_a1p7625_b9p9875_M500_L6_c1_2_train.json,8,1,10.0,100,50,75.8172,689,11451.78,68,8932.46
beta_a1p7625_b9p9875_M500_L8_p10_test.json,beta_a1p7625_b9p9875_M500_L6_c1_2_test.json,8,1,10.0,1000,50,74.79722,689,11443.726,68,9190.712
beta_a22p4_b201p6_M500_L8_p10_train.json,beta_a22p4_b201p6_M500_L6_c1_2_train.json,8,1,10.0,100,50,50.1474,456,3653.1,49,1932.76
beta_a22p4_b201p6_M500_L8_p10_test.json,beta_a22p4_b201p6_M500_L6_c1_2_test.json,8,1,10.0,1000,50,50.02578,456,3567.938,49,1906.582
beta_a29p0469_b87p1406_M500_L8_p10_train.json,beta_a29p0469_b87p1406_M500_L6_c1_2_train.json,8,1,10.0,100,50,124.5836,1132,7968.16,122,3687.47
beta_a29p0469_b87p1406_M500_L8_p10_test.json,beta_a29p0469_b87p1406_M500_L6_c1_2_test.json,8,1,10.0,1000,50,125.19174,1132,8065.451,122,3778.921
beta_a2p4_b21p6_M500_L8_p10_train.json,beta_a2p4_b21p6_M500_L6_c1_2_train.json,8,1,10.0,100,50,49.7432,461,7108.35,45,5350.41
beta_a2p4_b21p6_M500_L8_p10_test.json,beta_a2p4_b21p6_M500_L6_c1_2_test.json,8,1,10.0,1000,50,49.96956,461,6996.889,45,5401.072
beta_a39p075_b91p175_M500_L8_p10_train.json,beta_a39p075_b91p175_M500_L6_c1_2_train.json,8,1,10.0,100,50,149.7412,1360,8881.24,147,3791.03
beta_a39p075_b91p175_M500_L8_p10_test.json,beta_a39p075_b91p175_M500_L6_c1_2_test.json,8,1,10.0,1000,50,150.09768,1360,8911.144,147,3753.57
beta_a3_b12_M500_L8_p10_train.json,beta_a3_b12_M500_L6_c1_2_train.json,8,1,10.0,100,50,100.1782,917,12548.84,92,9438.27
beta_a3_b12_M500_L8_p10_test.json,beta_a3_b12_M500_L6_c1_2_test.json,8,1,10.0,1000,50,99.96176,917,12473.834,92,9350.62
beta_a47p6625_b270p087_M500_L8_p10_train.json,beta_a47p6625_b270p087_M500_L6_c1_2_train.json,8,1,10.0,100,50,75.2648,681,4464.61,74,1851.75
beta_a47p6625_b270p087_M500_L8_p10_test.json,beta_a47p6625_b270p087_M500_L6_c1_2_test.json,8,1,10.0,1000,50,75.11256,681,4474.837,74,1895.822
beta_a4p4375_b13p3125_M500_L8_p10_train.json,beta_a4p4375_b13p3125_M500_L6_c1_2_train.json,8,1,10.0,100,50,125.1028,1153,13320.25,118,8883.93
beta_a4p4375_b13p3125_M500_L8_p10_test.json,beta_a4p4375_b13p3125_M500_L6_c1_2_test.json,8,1,10.0,1000,50,125.48116,1153,13343.197,118,9279.427
beta_a5p1625_b29p2542_M500_L8_p10_train.json,beta_a5p1625_b29p2542_M500_L6_c1_2_train.json,8,1,10.0,100,50,74.7118,686,8034.61,70,5598.23
beta_a5p1625_b29p2542_M500_L8_p10_test.json,beta_a5p1625_b29p2542_M500_L6_c1_2_test.json,8,1,10.0,1000,50,74.92302,686,7925.653,70,5498.718
beta_a5p525_b49p725_M500_L8_p10_train.json,beta_a5p525_b49p725_M500_L6_c1_2_train.json,8,1,10.0,100,50,50.3258,464,5492.65,47,3837.09
beta_a5p525_b49p725_M500_L8_p10_test.json,beta_a5p525_b49p725_M500_L6_c1_2_test.json,8,1,10.0,1000,50,49.98298,464,5326.054,47,3697.158
beta_a6_b14_M500_L8_p10_train.json,beta_a6_b14_M500_L6_c1_2_train.json,8,1,10.0,100,50,150.0294,1373,14052.46,143,9006.86
beta_a6_b14_M500_L8_p10_test.json,beta_a6_b14_M500_L6_c1_2_test.json,8,1,10.0,1000,50,150.24082,1373,14290.363,143,9396.192
beta_a79p8_b319p2_M500_L8_p10_train.json,beta_a79p8_b319p2_M500_L6_c1_2_train.json,8,1,10.0,100,50,100.1062,905,5351.13,99,1854.64
beta_a79p8_b319p2_M500_L8_p10_test.json,beta_a79p8_b319p2_M500_L6_c1_2_test.json,8,1,10.0,1000,50,99.96968,905,5368.275,99,1922.759
