dataset,exponential_L6_c1_2,normal_std30_L6_c1_2,poisson_L6_c1_2
beta_a2p4_b21p6_M500_L8_p4_train,3182.4,3183.13,3198.91
beta_a2p4_b21p6_M500_L8_p4_test,3164.551,3163.928,3189.085
beta_a39p075_b91p175_M500_L8_p4_train,2225.82,2224.36,2428.12
beta_a39p075_b91p175_M500_L8_p4_test,2251.86,2246.195,2418.706
beta_a3_b12_M500_L8_p4_train,5504.37,5509.19,5471.42
beta_a3_b12_M500_L8_p4_test,5518.839,5518.599,5475.609
beta_a47p6625_b270p087_M500_L8_p4_train,1107.47,1097.73,1135.45
beta_a47p6625_b270p087_M500_L8_p4_test,1123.89,1117.392,1188.673
beta_a4p4375_b13p3125_M500_L8_p4_train,5390.74,5398.45,5419.52
beta_a4p4375_b13p3125_M500_L8_p4_test,5522.783,5546.047,5529.825
beta_a5p1625_b29p2542_M500_L8_p4_train,3305.39,3315.57,3351.08
beta_a5p1625_b29p2542_M500_L8_p4_test,3255.93,3260.256,3293.843
beta_a5p525_b49p725_M500_L8_p4_train,2236.68,2233.04,2237.19
beta_a5p525_b49p725_M500_L8_p4_test,2180.549,2187.398,2181.858
beta_a6_b14_M500_L8_p4_train,5408.22,5410.12,5441.5
beta_a6_b14_M500_L8_p4_test,5569.537,5574.987,5585.037
beta_a79p8_b319p2_M500_L8_p4_train,1116.58,1104.78,1166.09
beta_a79p8_b319p2_M500_L8_p4_test,1140.906,1129.93,1173.562
beta_a8p68889_b34p7556_M500_L8_p4_train,3320.24,3310.25,3316.44
beta_a8p68889_b34p7556_M500_L8_p4_test,3358.278,3359.129,3338.182
binom_n1000000_p0p0001_L8_p4_train,1144.03,1134.68,1176.2
binom_n1000000_p0p0001_L8_p4_test,1130.012,1118.393,1198.783
binom_n1250000_p0p0001_L8_p4_train,1266.09,1277.8,1277.8
binom_n1250000_p0p0001_L8_p4_test,1267.313,1288.638,1288.638
binom_n1500000_p0p0001_L8_p4_train,1327.58,1343.78,1343.78
binom_n1500000_p0p0001_L8_p4_test,1380.382,1391.017,1391.017
binom_n1500000_p0p0001_L8_p4_train,1327.58,1343.78,1343.78
binom_n1500000_p0p0001_L8_p4_test,1380.382,1391.017,1391.017
binom_n450_p0p333333_L8_p4_train,1138.86,1161.67,1175.59
binom_n450_p0p333333_L8_p4_test,1126.361,1150.728,1165.435
binom_n500000_p0p0001_L8_p4_train,798.89,798.89,792.09
binom_n500000_p0p0001_L8_p4_test,799.944,799.944,796.278
binom_n450_p0p333333_L8_p4_train,1138.86,1161.67,1175.59
binom_n450_p0p333333_L8_p4_test,1126.361,1150.728,1165.435
binom_n625_p0p2_L8_p4_train,1144.95,1179.84,1179.84
binom_n625_p0p2_L8_p4_test,1136.969,1172.137,1172.137
binom_n500000_p0p0001_L8_p4_train,798.89,798.89,792.09
binom_n500000_p0p0001_L8_p4_test,799.944,799.944,796.278
binom_n750000_p0p0001_L8_p4_train,951.68,950.72,963.93
binom_n750000_p0p0001_L8_p4_test,982.47,985.645,987.747
cunif_a0_b100_L8_p4_train,3229.1,3236.32,3268.99
cunif_a0_b100_L8_p4_test,3298.221,3301.858,3308.988
binom_n625_p0p2_L8_p4_train,1144.95,1179.84,1179.84
binom_n625_p0p2_L8_p4_test,1136.969,1172.137,1172.137
cunif_a0_b150_L8_p4_train,4947.62,4939.96,4969.92
cunif_a0_b150_L8_p4_test,5034.956,5022.604,5035.909
binom_n750000_p0p0001_L8_p4_train,951.68,950.72,963.93
binom_n750000_p0p0001_L8_p4_test,982.47,985.645,987.747
cunif_a0_b200_L8_p4_train,6691.66,6625.16,6687.4
cunif_a0_b200_L8_p4_test,6624.105,6620.531,6612.281
cunif_a0_b250_L8_p4_train,8055.91,8063.06,8057.55
cunif_a0_b250_L8_p4_test,8244.936,8251.208,8240.446
cunif_a0_b300_L8_p4_train,9872.6,9870.07,9822.23
cunif_a0_b300_L8_p4_test,9986.412,9982.861,9981.756
cunif_a0_b100_L8_p4_train,3229.1,3236.32,3268.99
cunif_a0_b100_L8_p4_test,3298.221,3301.858,3308.988
cunif_a107p679_b142p321_L8_p4_train,1143.69,1148.44,1202.71
cunif_a107p679_b142p321_L8_p4_test,1168.949,1173.516,1203.011
cunif_a115p359_b184p641_L8_p4_train,2341.04,2341.95,2468.24
cunif_a115p359_b184p641_L8_p4_test,2318.235,2339.758,2467.756
cunif_a132p679_b167p321_L8_p4_train,1162.39,1213.3,1172.47
cunif_a132p679_b167p321_L8_p4_test,1157.814,1198.807,1171.005
cunif_a0_b150_L8_p4_train,4947.62,4939.96,4969.92
cunif_a0_b150_L8_p4_test,5034.956,5022.604,5035.909
cunif_a13p3975_b186p603_L8_p4_train,5809.84,5763.91,5720.22
cunif_a13p3975_b186p603_L8_p4_test,5740.171,5721.921,5716.013
cunif_a15p359_b84p641_L8_p4_train,2291.94,2287.66,2279.41
cunif_a15p359_b84p641_L8_p4_test,2312.544,2305.618,2297.351
cunif_a0_b200_L8_p4_train,6691.66,6625.16,6687.4
cunif_a0_b200_L8_p4_test,6624.105,6620.531,6612.281
cunif_a23p0385_b126p962_L8_p4_train,3479.61,3475.71,3500.43
cunif_a23p0385_b126p962_L8_p4_test,3426.259,3411.313,3470.027
cunif_a32p6795_b67p3205_L8_p4_train,1133.4,1137.21,1152.02
cunif_a32p6795_b67p3205_L8_p4_test,1151.167,1162.612,1147.396
cunif_a0_b250_L8_p4_train,8055.91,8063.06,8057.55
cunif_a0_b250_L8_p4_test,8244.936,8251.208,8240.446
cunif_a38p3975_b211p603_L8_p4_train,5566.85,5590.54,5582.42
cunif_a38p3975_b211p603_L8_p4_test,5754.752,5777.698,5800.303
cunif_a40p359_b109p641_L8_p4_train,2362.67,2354.57,2340.04
cunif_a40p359_b109p641_L8_p4_test,2323.963,2319.852,2305.833
cunif_a48p0385_b151p962_L8_p4_train,3326.28,3334.24,3400.62
cunif_a48p0385_b151p962_L8_p4_test,3466.297,3461.85,3419.582
cunif_a57p6795_b92p3205_L8_p4_train,1190.74,1154.67,1190.74
cunif_a57p6795_b92p3205_L8_p4_test,1193.92,1148.983,1193.92
cunif_a63p3975_b236p603_L8_p4_train,5698.39,5689.4,5646.94
cunif_a63p3975_b236p603_L8_p4_test,5683.88,5701.413,5687.679
cunif_a0_b300_L8_p4_train,9872.6,9870.07,9822.23
cunif_a0_b300_L8_p4_test,9986.412,9982.861,9981.756
cunif_a65p359_b134p641_L8_p4_train,2331.67,2328.21,2333.21
cunif_a65p359_b134p641_L8_p4_test,2314.549,2314.858,2291.034
cunif_a73p0385_b176p962_L8_p4_train,3488.87,3455.37,3474.66
cunif_a73p0385_b176p962_L8_p4_test,3460.928,3448.649,3434.964
cunif_a82p6795_b117p321_L8_p4_train,1163.25,1151.05,1163.23
cunif_a82p6795_b117p321_L8_p4_test,1169.93,1150.459,1164.065
cunif_a90p359_b159p641_L8_p4_train,2328.45,2298.57,2263.0
cunif_a90p359_b159p641_L8_p4_test,2378.912,2327.094,2307.822
cunif_a98p0385_b201p962_L8_p4_train,3453.56,3456.84,3609.48
cunif_a98p0385_b201p962_L8_p4_test,3458.754,3468.749,3631.974
dunif_L0_H100_L8_p4_train,3333.71,3323.26,3354.12
dunif_L0_H100_L8_p4_test,3347.343,3345.429,3343.009
dunif_L0_H150_L8_p4_train,4990.25,4987.31,4998.11
dunif_L0_H150_L8_p4_test,4990.712,4991.228,5002.242
dunif_L0_H200_L8_p4_train,6545.16,6514.96,6481.31
dunif_L0_H200_L8_p4_test,6686.133,6658.802,6640.671
dunif_L0_H250_L8_p4_train,8347.65,8330.64,8399.93
dunif_L0_H250_L8_p4_test,8391.922,8358.566,8363.911
cunif_a107p679_b142p321_L8_p4_train,1143.69,1148.44,1202.71
cunif_a107p679_b142p321_L8_p4_test,1168.949,1173.516,1203.011
dunif_L0_H300_L8_p4_train,9727.9,9708.98,9863.02
dunif_L0_H300_L8_p4_test,9970.786,9960.988,9992.878
dunif_L108_H142_L8_p4_train,1220.87,1230.26,1230.26
dunif_L108_H142_L8_p4_test,1195.683,1206.627,1206.627
dunif_L116_H184_L8_p4_train,2257.28,2262.36,2462.42
dunif_L116_H184_L8_p4_test,2331.431,2342.563,2484.378
dunif_L133_H167_L8_p4_train,1172.68,1217.81,1180.24
dunif_L133_H167_L8_p4_test,1188.702,1279.126,1190.628
dunif_L14_H186_L8_p4_train,6044.41,6010.16,5982.48
dunif_L14_H186_L8_p4_test,5802.54,5759.835,5723.876
dunif_L16_H84_L8_p4_train,2358.33,2357.39,2340.76
dunif_L16_H84_L8_p4_test,2298.71,2302.799,2285.708
dunif_L24_H126_L8_p4_train,3383.88,3389.18,3418.82
dunif_L24_H126_L8_p4_test,3425.933,3423.446,3434.04
dunif_L33_H67_L8_p4_train,1138.8,1140.54,1137.44
dunif_L33_H67_L8_p4_test,1162.704,1165.822,1162.055
cunif_a115p359_b184p641_L8_p4_train,2341.04,2341.95,2468.24
cunif_a115p359_b184p641_L8_p4_test,2318.235,2339.758,2467.756
dunif_L39_H211_L8_p4_train,5833.46,5828.35,5821.97
dunif_L39_H211_L8_p4_test,5750.124,5753.45,5760.101
dunif_L41_H109_L8_p4_train,2281.85,2289.46,2273.83
dunif_L41_H109_L8_p4_test,2286.221,2293.29,2275.225
dunif_L49_H151_L8_p4_train,3556.21,3566.34,3584.0
dunif_L49_H151_L8_p4_test,3437.908,3444.063,3435.125
dunif_L58_H92_L8_p4_train,1245.52,1219.52,1245.52
dunif_L58_H92_L8_p4_test,1206.327,1185.794,1206.327
dunif_L64_H236_L8_p4_train,5749.08,5743.01,5767.92
dunif_L64_H236_L8_p4_test,5804.234,5804.858,5796.848
dunif_L66_H134_L8_p4_train,2277.16,2276.82,2259.01
dunif_L66_H134_L8_p4_test,2309.092,2305.412,2280.427
dunif_L74_H176_L8_p4_train,3706.97,3664.93,3584.77
dunif_L74_H176_L8_p4_test,3409.289,3385.502,3393.462
dunif_L83_H117_L8_p4_train,1205.66,1185.64,1203.2
dunif_L83_H117_L8_p4_test,1180.805,1169.673,1181.528
dunif_L91_H159_L8_p4_train,2312.26,2290.9,2285.14
dunif_L91_H159_L8_p4_test,2321.854,2302.506,2282.821
cunif_a132p679_b167p321_L8_p4_train,1162.39,1213.3,1172.47
cunif_a132p679_b167p321_L8_p4_test,1157.814,1198.807,1171.005
dunif_L99_H201_L8_p4_train,3445.68,3461.2,3597.95
dunif_L99_H201_L8_p4_test,3495.178,3496.419,3627.029
exponential_rate0p00666667_L8_p4_train,14853.06,14865.24,14919.34
exponential_rate0p00666667_L8_p4_test,14900.411,14914.701,14986.363
exponential_rate0p008_L8_p4_train,12048.26,12064.6,12134.43
exponential_rate0p008_L8_p4_test,12518.481,12491.837,12549.452
exponential_rate0p0133333_L8_p4_train,7515.16,7537.09,7591.73
exponential_rate0p0133333_L8_p4_test,7486.986,7479.862,7490.563
exponential_rate0p01_L8_p4_train,10053.25,10052.76,10096.63
exponential_rate0p01_L8_p4_test,9829.75,9866.259,9848.438
exponential_rate0p02_L8_p4_train,4815.71,4808.47,4817.55
exponential_rate0p02_L8_p4_test,4986.92,4979.978,4999.307
gamma_k0p25_th200_L8_p4_train,8082.23,8085.47,8088.89
gamma_k0p25_th200_L8_p4_test,7937.875,7936.546,7954.401
gamma_k0p5625_th133p333_L8_p4_train,9456.95,9431.42,9477.69
gamma_k0p5625_th133p333_L8_p4_test,9379.377,9376.876,9409.629
gamma_k100_th1_L8_p4_train,1175.4,1145.07,1186.14
gamma_k100_th1_L8_p4_test,1142.845,1124.112,1168.831
cunif_a13p3975_b186p603_L8_p4_train,5809.84,5763.91,5720.22
cunif_a13p3975_b186p603_L8_p4_test,5740.171,5721.921,5716.013
gamma_k11p1111_th9_L8_p4_train,3269.97,3265.56,3283.56
gamma_k11p1111_th9_L8_p4_test,3322.51,3336.967,3317.882
gamma_k14p0625_th5p33333_L8_p4_train,2167.52,2174.18,2186.44
gamma_k14p0625_th5p33333_L8_p4_test,2202.209,2197.074,2210.372
gamma_k156p25_th0p8_L8_p4_train,1099.32,1147.92,1147.92
gamma_k156p25_th0p8_L8_p4_test,1118.087,1159.9,1159.9
gamma_k17p3611_th7p2_L8_p4_train,3362.48,3365.66,3342.76
gamma_k17p3611_th7p2_L8_p4_test,3345.043,3367.543,3341.821
gamma_k1_th100_L8_p4_train,9693.74,9677.22,9713.17
gamma_k1_th100_L8_p4_test,9843.959,9862.187,9849.597
gamma_k1_th50_L8_p4_train,4951.36,4955.82,4953.1
gamma_k1_th50_L8_p4_test,4864.387,4872.051,4877.043
gamma_k1p5625_th80_L8_p4_train,10094.34,10111.94,10146.93
gamma_k1p5625_th80_L8_p4_test,10222.504,10241.455,10263.805
gamma_k225_th0p666667_L8_p4_train,1166.36,1185.95,1185.95
gamma_k225_th0p666667_L8_p4_test,1117.176,1156.279,1156.279
gamma_k25_th2_L8_p4_train,1124.26,1124.85,1125.0
gamma_k25_th2_L8_p4_test,1105.78,1110.747,1132.414
gamma_k25_th4_L8_p4_train,2182.76,2187.8,2164.78
gamma_k25_th4_L8_p4_test,2235.439,2233.835,2202.779
cunif_a15p359_b84p641_L8_p4_train,2291.94,2287.66,2279.41
cunif_a15p359_b84p641_L8_p4_test,2312.544,2305.618,2297.351
gamma_k25_th6_L8_p4_train,3308.64,3315.19,3622.42
gamma_k25_th6_L8_p4_test,3334.131,3341.287,3610.369
gamma_k2p25_th33p3333_L8_p4_train,5203.47,5206.4,5218.35
gamma_k2p25_th33p3333_L8_p4_test,5198.342,5206.611,5209.054
gamma_k2p25_th66p6667_L8_p4_train,10470.4,10384.11,10367.46
gamma_k2p25_th66p6667_L8_p4_test,10485.103,10475.517,10456.027
gamma_k2p77778_th18_L8_p4_train,3114.75,3107.51,3115.95
gamma_k2p77778_th18_L8_p4_test,3197.866,3199.445,3207.922
gamma_k39p0625_th3p2_L8_p4_train,2271.83,2251.45,2250.2
gamma_k39p0625_th3p2_L8_p4_test,2223.373,2220.438,2197.88
gamma_k4_th25_L8_p4_train,5589.19,5569.22,5563.75
gamma_k4_th25_L8_p4_test,5370.994,5386.509,5374.735
gamma_k56p25_th1p33333_L8_p4_train,1149.59,1106.4,1149.81
gamma_k56p25_th1p33333_L8_p4_test,1159.583,1111.965,1160.128
gamma_k56p25_th2p66667_L8_p4_train,2154.78,2150.04,2155.57
gamma_k56p25_th2p66667_L8_p4_test,2241.976,2246.674,2248.07
gamma_k6p25_th12_L8_p4_train,3328.74,3324.2,3346.68
gamma_k6p25_th12_L8_p4_test,3256.651,3255.923,3271.571
gamma_k6p25_th20_L8_p4_train,5437.01,5426.59,5438.8
gamma_k6p25_th20_L8_p4_test,5453.376,5467.425,5406.191
cunif_a23p0385_b126p962_L8_p4_train,3479.61,3475.71,3500.43
cunif_a23p0385_b126p962_L8_p4_test,3426.259,3411.313,3470.027
gamma_k6p25_th8_L8_p4_train,2122.81,2124.07,2092.66
gamma_k6p25_th8_L8_p4_test,2183.934,2186.204,2174.86
gamma_k9_th16p6667_L8_p4_train,5323.73,5334.81,5305.39
gamma_k9_th16p6667_L8_p4_test,5485.191,5497.783,5465.864
geom_p0p00662252_L8_p4_train,14589.54,14566.5,14607.52
geom_p0p00662252_L8_p4_test,14769.991,14781.967,14783.624
geom_p0p00793651_L8_p4_train,11906.43,11811.29,11926.29
geom_p0p00793651_L8_p4_test,12456.772,12455.488,12408.525
geom_p0p00990099_L8_p4_train,10073.54,10091.55,10154.98
geom_p0p00990099_L8_p4_test,10043.791,10008.285,10000.765
geom_p0p0131579_L8_p4_train,7356.78,7357.1,7338.47
geom_p0p0131579_L8_p4_test,7382.22,7378.417,7386.913
geom_p0p0196078_L8_p4_train,4875.31,4837.6,4847.98
geom_p0p0196078_L8_p4_test,5011.652,4962.373,4983.605
logn_mlog3p1073_s1p26864_L8_p4_train,6401.74,6412.24,6385.66
logn_mlog3p1073_s1p26864_L8_p4_test,6499.556,6517.578,6505.676
logn_mlog3p56545_s0p832555_L8_p4_train,4296.1,4310.92,4323.3
logn_mlog3p56545_s0p832555_L8_p4_test,4403.443,4406.402,4411.795
logn_mlog3p75828_s0p554513_L8_p4_train,2950.17,2946.4,2960.13
logn_mlog3p75828_s0p554513_L8_p4_test,3001.971,3004.021,3006.01
cunif_a32p6795_b67p3205_L8_p4_train,1133.4,1137.21,1152.02
cunif_a32p6795_b67p3205_L8_p4_test,1151.167,1162.612,1147.396
logn_mlog3p80666_s1p01077_L8_p4_train,8186.4,8187.16,8236.5
logn_mlog3p80666_s1p01077_L8_p4_test,7908.943,7917.472,7940.796
logn_mlog3p83781_s0p385253_L8_p4_train,2102.94,2091.54,2084.07
logn_mlog3p83781_s0p385253_L8_p4_test,2092.443,2086.734,2080.847
logn_mlog3p89241_s0p198042_L8_p4_train,1091.22,1091.26,1091.47
logn_mlog3p89241_s0p198042_L8_p4_test,1098.517,1097.354,1116.212
logn_mlog4p13363_s0p606403_L8_p4_train,5021.44,5024.98,5053.77
logn_mlog4p13363_s0p606403_L8_p4_test,4846.707,4855.729,4822.932
logn_mlog4p24328_s0p385253_L8_p4_train,3100.72,3090.84,3131.11
logn_mlog4p24328_s0p385253_L8_p4_test,3133.597,3130.146,3152.65
logn_mlog4p2586_s0p832555_L8_p4_train,9217.11,9194.97,9206.05
logn_mlog4p2586_s0p832555_L8_p4_test,8792.086,8781.577,8790.612
logn_mlog4p28314_s0p2621_L8_p4_train,2184.15,2194.9,2195.03
logn_mlog4p28314_s0p2621_L8_p4_test,2165.818,2160.333,2162.903
logn_mlog4p30868_s0p132746_L8_p4_train,1071.71,1070.6,1104.88
logn_mlog4p30868_s0p132746_L8_p4_test,1115.703,1113.637,1194.578
logn_mlog4p4936_s0p472381_L8_p4_train,5068.58,5074.1,5050.31
logn_mlog4p4936_s0p472381_L8_p4_test,5077.488,5077.411,5060.987
logn_mlog4p56208_s0p29356_L8_p4_train,3271.08,3254.39,3225.28
logn_mlog4p56208_s0p29356_L8_p4_test,3271.16,3257.924,3240.04
cunif_a38p3975_b211p603_L8_p4_train,5566.85,5590.54,5582.42
cunif_a38p3975_b211p603_L8_p4_test,5754.752,5777.698,5800.303
logn_mlog4p58097_s0p703346_L8_p4_train,9460.11,9306.84,9294.37
logn_mlog4p58097_s0p703346_L8_p4_test,9438.081,9357.596,9388.807
logn_mlog4p58556_s0p198042_L8_p4_train,2286.85,2276.97,2234.69
logn_mlog4p58556_s0p198042_L8_p4_test,2194.947,2188.916,2173.222
logn_mlog4p6002_s0p0997513_L8_p4_train,1108.49,1097.12,1131.43
logn_mlog4p6002_s0p0997513_L8_p4_test,1126.717,1117.117,1149.892
logn_mlog4p7541_s0p385253_L8_p4_train,5308.22,5298.6,5279.54
logn_mlog4p7541_s0p385253_L8_p4_test,5296.846,5312.422,5294.45
logn_mlog4p80031_s0p236648_L8_p4_train,3226.19,3232.52,3247.44
logn_mlog4p80031_s0p236648_L8_p4_test,3288.992,3293.74,3314.039
logn_mlog4p81567_s0p15899_L8_p4_train,2304.92,2296.64,2282.68
logn_mlog4p81567_s0p15899_L8_p4_test,2231.542,2242.114,2204.598
logn_mlog4p82512_s0p0798724_L8_p4_train,1119.11,1157.02,1157.02
logn_mlog4p82512_s0p0798724_L8_p4_test,1123.34,1166.062,1166.062
logn_mlog4p82677_s0p606403_L8_p4_train,9503.76,9437.25,9470.88
logn_mlog4p82677_s0p606403_L8_p4_test,9851.57,9818.253,9852.916
logn_mlog4p95796_s0p324593_L8_p4_train,5224.62,5243.29,5251.07
logn_mlog4p95796_s0p324593_L8_p4_test,5364.31,5398.7,5373.926
cunif_a40p359_b109p641_L8_p4_train,2362.67,2354.57,2340.04
cunif_a40p359_b109p641_L8_p4_test,2323.963,2319.852,2305.833
logn_mlog4p99102_s0p198042_L8_p4_train,3252.28,3233.81,3266.22
logn_mlog4p99102_s0p198042_L8_p4_test,3286.897,3314.594,3357.464
logn_mlog5p00182_s0p132746_L8_p4_train,2204.01,2211.07,2315.06
logn_mlog5p00182_s0p132746_L8_p4_test,2229.126,2242.877,2328.744
logn_mlog5p00842_s0p0665928_L8_p4_train,1101.15,1147.21,1147.21
logn_mlog5p00842_s0p0665928_L8_p4_test,1130.886,1169.203,1169.203
negbin_r0p251256_p0p005_L8_p4_train,7509.13,7495.81,7518.66
negbin_r0p251256_p0p005_L8_p4_test,8171.081,8166.034,8189.319
negbin_r0p566751_p0p0075_L8_p4_train,9309.18,9308.58,9336.53
negbin_r0p566751_p0p0075_L8_p4_test,9266.659,9266.622,9293.49
negbin_r124875_p0p999_L8_p4_train,1222.72,1260.53,1260.53
negbin_r124875_p0p999_L8_p4_test,1263.111,1292.8,1292.8
negbin_r12p5_p0p111111_L8_p4_train,3288.57,3274.8,3266.38
negbin_r12p5_p0p111111_L8_p4_test,3328.615,3310.135,3304.497
negbin_r149850_p0p999_L8_p4_train,1566.75,1397.72,1397.72
negbin_r149850_p0p999_L8_p4_test,1549.981,1398.243,1398.243
negbin_r17p3077_p0p1875_L8_p4_train,2200.45,2205.06,2210.64
negbin_r17p3077_p0p1875_L8_p4_test,2220.996,2251.499,2195.544
negbin_r1p0101_p0p01_L8_p4_train,9849.41,9809.28,9789.9
negbin_r1p0101_p0p01_L8_p4_test,9952.06,9944.395,9972.639
cunif_a48p0385_b151p962_L8_p4_train,3326.28,3334.24,3400.62
cunif_a48p0385_b151p962_L8_p4_test,3466.297,3461.85,3419.582
negbin_r1p02041_p0p02_L8_p4_train,5077.83,5075.4,5086.7
negbin_r1p02041_p0p02_L8_p4_test,5006.736,5024.428,5016.105
negbin_r1p58228_p0p0125_L8_p4_train,10248.91,10248.17,10284.59
negbin_r1p58228_p0p0125_L8_p4_test,10221.498,10203.112,10231.739
negbin_r20p1613_p0p138889_L8_p4_train,3297.55,3307.26,3312.3
negbin_r20p1613_p0p138889_L8_p4_test,3297.685,3317.895,3295.065
negbin_r225_p0p75_L8_p4_train,1180.42,1146.69,1180.42
negbin_r225_p0p75_L8_p4_test,1173.081,1124.183,1173.081
negbin_r2p28426_p0p015_L8_p4_train,10207.85,10174.78,10140.8
negbin_r2p28426_p0p015_L8_p4_test,10378.713,10389.163,10385.845
negbin_r2p31959_p0p03_L8_p4_train,5212.07,5198.22,5213.98
negbin_r2p31959_p0p03_L8_p4_test,5258.978,5261.598,5256.677
negbin_r2p94118_p0p0555556_L8_p4_train,3296.2,3287.42,3271.04
negbin_r2p94118_p0p0555556_L8_p4_test,3136.741,3143.075,3153.603
negbin_r30_p0p166667_L8_p4_train,3225.08,3219.2,3509.01
negbin_r30_p0p166667_L8_p4_test,3349.054,3351.841,3565.517
negbin_r33p3333_p0p25_L8_p4_train,2145.08,2149.47,2165.64
negbin_r33p3333_p0p25_L8_p4_test,2229.179,2241.759,2210.589
cunif_a57p6795_b92p3205_L8_p4_train,1190.74,1154.67,1190.74
cunif_a57p6795_b92p3205_L8_p4_test,1193.92,1148.983,1193.92
negbin_r4p16667_p0p04_L8_p4_train,5432.52,5377.13,5412.93
negbin_r4p16667_p0p04_L8_p4_test,5344.023,5331.971,5337.379
negbin_r50_p0p5_L8_p4_train,1097.65,1098.07,1108.35
negbin_r50_p0p5_L8_p4_test,1111.978,1121.697,1118.961
negbin_r56p8182_p0p3125_L8_p4_train,2262.58,2257.34,2250.12
negbin_r56p8182_p0p3125_L8_p4_test,2263.346,2257.154,2232.591
negbin_r6p57895_p0p05_L8_p4_train,5292.9,5284.6,5216.02
negbin_r6p57895_p0p05_L8_p4_test,5457.07,5447.919,5418.887
negbin_r6p81818_p0p0833333_L8_p4_train,3196.81,3184.85,3195.42
negbin_r6p81818_p0p0833333_L8_p4_test,3294.248,3299.182,3297.447
negbin_r7p14286_p0p125_L8_p4_train,2195.58,2197.65,2199.75
negbin_r7p14286_p0p125_L8_p4_test,2177.516,2175.092,2184.456
negbin_r90_p0p375_L8_p4_train,2340.17,2333.47,2431.14
negbin_r90_p0p375_L8_p4_test,2229.964,2236.535,2360.844
negbin_r99900_p0p999_L8_p4_train,1119.72,1118.21,1160.31
negbin_r99900_p0p999_L8_p4_test,1135.825,1129.996,1165.457
negbin_r9p57447_p0p06_L8_p4_train,5488.98,5515.02,5466.44
negbin_r9p57447_p0p06_L8_p4_test,5470.056,5510.435,5406.07
normal_mu100_sd100_L8_p4_train,9395.96,9351.51,9395.16
normal_mu100_sd100_L8_p4_test,9541.756,9539.443,9608.24
cunif_a63p3975_b236p603_L8_p4_train,5698.39,5689.4,5646.94
cunif_a63p3975_b236p603_L8_p4_test,5683.88,5701.413,5687.679
normal_mu100_sd10_L8_p4_train,1125.97,1098.85,1117.87
normal_mu100_sd10_L8_p4_test,1146.409,1131.191,1147.091
normal_mu100_sd20_L8_p4_train,2282.29,2286.18,2234.46
normal_mu100_sd20_L8_p4_test,2264.411,2259.649,2251.802
normal_mu100_sd30_L8_p4_train,3485.78,3476.84,3409.23
normal_mu100_sd30_L8_p4_test,3403.382,3411.382,3383.666
normal_mu100_sd50_L8_p4_train,5641.51,5641.44,5689.09
normal_mu100_sd50_L8_p4_test,5507.535,5541.096,5494.772
normal_mu125_sd100_L8_p4_train,10257.05,10262.76,10301.81
normal_mu125_sd100_L8_p4_test,10189.02,10169.545,10331.972
normal_mu125_sd10_L8_p4_train,1112.28,1159.61,1159.61
