dataset,source_file,L,h,p,N,num_periods,mean_d,opt_basestock_S,avg_cost_basestock,opt_constant_q,avg_cost_constant
beta_a0p125_b1p125_M500_L8_p2_train.json,beta_a0p125_b1p125_M500_L6_c1_2_train.json,8,1,2.0,100,50,47.1538,124,5160.38,5,4591.33
beta_a0p125_b1p125_M500_L8_p2_test.json,beta_a0p125_b1p125_M500_L6_c1_2_test.json,8,1,2.0,1000,50,49.15512,124,5301.45,5,4780.898
beta_a0p328125_b1p85938_M500_L8_p2_train.json,beta_a0p328125_b1p85938_M500_L6_c1_2_train.json,8,1,2.0,100,50,71.0408,339,7254.8,26,5848.51
beta_a0p328125_b1p85938_M500_L8_p2_test.json,beta_a0p328125_b1p85938_M500_L6_c1_2_test.json,8,1,2.0,1000,50,75.3431,339,7421.643,26,6149.082
beta_a0p6_b2p4_M500_L8_p2_train.json,beta_a0p6_b2p4_M500_L6_c1_2_train.json,8,1,2.0,100,50,101.338,612,9198.37,56,6731.02
beta_a0p6_b2p4_M500_L8_p2_test.json,beta_a0p6_b2p4_M500_L6_c1_2_test.json,8,1,2.0,1000,50,99.35242,612,9232.761,56,6711.455
beta_a0p8_b7p2_M500_L8_p2_train.json,beta_a0p8_b7p2_M500_L6_c1_2_train.json,8,1,2.0,100,50,49.6336,190,3989.1,28,3159.52
beta_a0p8_b7p2_M500_L8_p2_test.json,beta_a0p8_b7p2_M500_L6_c1_2_test.json,8,1,2.0,1000,50,49.69722,190,3981.509,28,3161.953
beta_a0p921875_b2p76562_M500_L8_p2_train.json,beta_a0p921875_b2p76562_M500_L6_c1_2_train.json,8,1,2.0,100,50,126.2936,836,10331.47,82,6876.81
beta_a0p921875_b2p76562_M500_L8_p2_test.json,beta_a0p921875_b2p76562_M500_L6_c1_2_test.json,8,1,2.0,1000,50,126.25464,836,10473.872,82,6992.368
beta_a116p938_b350p812_M500_L8_p2_train.json,beta_a116p938_b350p812_M500_L6_c1_2_train.json,8,1,2.0,100,50,125.1094,1069,5045.33,120,761.15
beta_a116p938_b350p812_M500_L8_p2_test.json,beta_a116p938_b350p812_M500_L6_c1_2_test.json,8,1,2.0,1000,50,125.02062,1069,5058.594,120,760.177
beta_a11p8031_b66p8844_M500_L8_p2_train.json,beta_a11p8031_b66p8844_M500_L6_c1_2_train.json,8,1,2.0,100,50,75.1428,561,3735.74,66,1471.07
beta_a11p8031_b66p8844_M500_L8_p2_test.json,beta_a11p8031_b66p8844_M500_L6_c1_2_test.json,8,1,2.0,1000,50,74.92098,561,3772.76,66,1467.988
beta_a12p7708_b38p3125_M500_L8_p2_train.json,beta_a12p7708_b38p3125_M500_L6_c1_2_train.json,8,1,2.0,100,50,125.5454,947,6202.8,112,2208.04
beta_a12p7708_b38p3125_M500_L8_p2_test.json,beta_a12p7708_b38p3125_M500_L6_c1_2_test.json,8,1,2.0,1000,50,124.9988,947,6112.347,112,2211.662
beta_a157p2_b366p8_M500_L8_p2_train.json,beta_a157p2_b366p8_M500_L6_c1_2_train.json,8,1,2.0,100,50,149.9176,1285,5954.79,145,754.86
beta_a157p2_b366p8_M500_L8_p2_test.json,beta_a157p2_b366p8_M500_L6_c1_2_test.json,8,1,2.0,1000,50,150.01718,1285,5961.831,145,764.633
beta_a17p2_b40p1333_M500_L8_p2_train.json,beta_a17p2_b40p1333_M500_L6_c1_2_train.json,8,1,2.0,100,50,149.8122,1166,7045.89,136,2231.46
beta_a17p2_b40p1333_M500_L8_p2_test.json,beta_a17p2_b40p1333_M500_L6_c1_2_test.json,8,1,2.0,1000,50,149.94178,1166,7037.121,136,2247.012
beta_a19p8_b79p2_M500_L8_p2_train.json,beta_a19p8_b79p2_M500_L6_c1_2_train.json,8,1,2.0,100,50,100.0022,778,4687.02,90,1529.64
beta_a19p8_b79p2_M500_L8_p2_test.json,beta_a19p8_b79p2_M500_L6_c1_2_test.json,8,1,2.0,1000,50,100.0442,778,4691.154,90,1488.4
beta_a1p275_b2p975_M500_L8_p2_train.json,beta_a1p275_b2p975_M500_L6_c1_2_train.json,8,1,2.0,100,50,151.078,1059,11872.82,104,7364.37
beta_a1p275_b2p975_M500_L8_p2_test.json,beta_a1p275_b2p975_M500_L6_c1_2_test.json,8,1,2.0,1000,50,149.60594,1059,11567.693,104,7204.693
beta_a1p7625_b9p9875_M500_L8_p2_train.json,beta_a1p7625_b9p9875_M500_L6_c1_2_train.json,8,1,2.0,100,50,75.8172,411,5184.4,54,3402.36
beta_a1p7625_b9p9875_M500_L8_p2_test.json,beta_a1p7625_b9p9875_M500_L6_c1_2_test.json,8,1,2.0,1000,50,74.79722,411,5153.341,54,3461.174
beta_a22p4_b201p6_M500_L8_p2_train.json,beta_a22p4_b201p6_M500_L6_c1_2_train.json,8,1,2.0,100,50,50.1474,393,2353.31,45,750.41
beta_a22p4_b201p6_M500_L8_p2_test.json,beta_a22p4_b201p6_M500_L6_c1_2_test.json,8,1,2.0,1000,50,50.02578,393,2337.668,45,741.849
beta_a29p0469_b87p1406_M500_L8_p2_train.json,beta_a29p0469_b87p1406_M500_L6_c1_2_train.json,8,1,2.0,100,50,124.5836,999,5564.59,116,1481.27
beta_a29p0469_b87p1406_M500_L8_p2_test.json,beta_a29p0469_b87p1406_M500_L6_c1_2_test.json,8,1,2.0,1000,50,125.19174,999,5590.132,116,1493.461
beta_a2p4_b21p6_M500_L8_p2_train.json,beta_a2p4_b21p6_M500_L6_c1_2_train.json,8,1,2.0,100,50,49.7432,282,3313.66,37,2092.98
beta_a2p4_b21p6_M500_L8_p2_test.json,beta_a2p4_b21p6_M500_L6_c1_2_test.json,8,1,2.0,1000,50,49.96956,282,3285.745,37,2058.85
beta_a39p075_b91p175_M500_L8_p2_train.json,beta_a39p075_b91p175_M500_L6_c1_2_train.json,8,1,2.0,100,50,149.7412,1225,6480.43,141,1488.23
beta_a39p075_b91p175_M500_L8_p2_test.json,beta_a39p075_b91p175_M500_L6_c1_2_test.json,8,1,2.0,1000,50,150.09768,1225,6492.81,141,1493.575
beta_a3_b12_M500_L8_p2_train.json,beta_a3_b12_M500_L6_c1_2_train.json,8,1,2.0,100,50,100.1782,612,6148.95,78,3607.51
beta_a3_b12_M500_L8_p2_test.json,beta_a3_b12_M500_L6_c1_2_test.json,8,1,2.0,1000,50,99.96176,612,6180.589,78,3607.52
beta_a47p6625_b270p087_M500_L8_p2_train.json,beta_a47p6625_b270p087_M500_L6_c1_2_train.json,8,1,2.0,100,50,75.2648,619,3243.25,71,732.69
beta_a47p6625_b270p087_M500_L8_p2_test.json,beta_a47p6625_b270p087_M500_L6_c1_2_test.json,8,1,2.0,1000,50,75.11256,619,3256.699,71,747.884
beta_a4p4375_b13p3125_M500_L8_p2_train.json,beta_a4p4375_b13p3125_M500_L6_c1_2_train.json,8,1,2.0,100,50,125.1028,842,7134.67,103,3583.84
beta_a4p4375_b13p3125_M500_L8_p2_test.json,beta_a4p4375_b13p3125_M500_L6_c1_2_test.json,8,1,2.0,1000,50,125.48116,842,7174.124,103,3635.306
beta_a5p1625_b29p2542_M500_L8_p2_train.json,beta_a5p1625_b29p2542_M500_L6_c1_2_train.json,8,1,2.0,100,50,74.7118,497,4262.75,61,2180.13
beta_a5p1625_b29p2542_M500_L8_p2_test.json,beta_a5p1625_b29p2542_M500_L6_c1_2_test.json,8,1,2.0,1000,50,74.92302,497,4247.997,61,2147.941
beta_a5p525_b49p725_M500_L8_p2_train.json,beta_a5p525_b49p725_M500_L6_c1_2_train.json,8,1,2.0,100,50,50.3258,330,2905.97,41,1481.91
beta_a5p525_b49p725_M500_L8_p2_test.json,beta_a5p525_b49p725_M500_L6_c1_2_test.json,8,1,2.0,1000,50,49.98298,330,2840.504,41,1429.724
beta_a6_b14_M500_L8_p2_train.json,beta_a6_b14_M500_L6_c1_2_train.json,8,1,2.0,100,50,150.0294,1063,8098.1,128,3640.13
beta_a6_b14_M500_L8_p2_test.json,beta_a6_b14_M500_L6_c1_2_test.json,8,1,2.0,1000,50,150.24082,1063,8118.831,128,3698.505
beta_a79p8_b319p2_M500_L8_p2_train.json,beta_a79p8_b319p2_M500_L6_c1_2_train.json,8,1,2.0,100,50,100.1062,840,4144.0,96,742.57
beta_a79p8_b319p2_M500_L8_p2_test.json,beta_a79p8_b319p2_M500_L6_c1_2_test.json,8,1,2.0,1000,50,99.96968,840,4144.133,96,761.378
beta_a8p68889_b34p7556_M500_L8_p2_train.json,beta_a8p68889_b34p7556_M500_L6_c1_2_train.json,8,1,2.0,100,50,99.6358,720,5183.9,86,2181.05
