dataset,source_file,L,h,p,N,num_periods,mean_d,opt_basestock_S,avg_cost_basestock,opt_constant_q,avg_cost_constant
beta_a0p125_b1p125_M500_L4_p4_train.json,beta_a0p125_b1p125_M500_L6_c1_2_train.json,4,1,4.0,100,50,47.1538,94,8582.41,14,8357.21
beta_a0p125_b1p125_M500_L4_p4_test.json,beta_a0p125_b1p125_M500_L6_c1_2_test.json,4,1,4.0,1000,50,49.15512,94,8864.154,14,8695.784
beta_a0p328125_b1p85938_M500_L4_p4_train.json,beta_a0p328125_b1p85938_M500_L6_c1_2_train.json,4,1,4.0,100,50,71.0408,255,10212.38,41,9620.17
beta_a0p328125_b1p85938_M500_L4_p4_test.json,beta_a0p328125_b1p85938_M500_L6_c1_2_test.json,4,1,4.0,1000,50,75.3431,255,10692.727,41,10098.095
beta_a0p6_b2p4_M500_L4_p4_train.json,beta_a0p6_b2p4_M500_L6_c1_2_train.json,4,1,4.0,100,50,101.338,436,11569.1,71,10594.9
beta_a0p6_b2p4_M500_L4_p4_test.json,beta_a0p6_b2p4_M500_L6_c1_2_test.json,4,1,4.0,1000,50,99.35242,436,11592.376,71,10764.359
beta_a0p8_b7p2_M500_L4_p4_train.json,beta_a0p8_b7p2_M500_L6_c1_2_train.json,4,1,4.0,100,50,49.6336,212,5555.94,34,5030.43
beta_a0p8_b7p2_M500_L4_p4_test.json,beta_a0p8_b7p2_M500_L6_c1_2_test.json,4,1,4.0,1000,50,49.69722,212,5525.18,34,5061.785
beta_a0p921875_b2p76562_M500_L4_p4_train.json,beta_a0p921875_b2p76562_M500_L6_c1_2_train.json,4,1,4.0,100,50,126.2936,574,11870.53,97,10574.03
beta_a0p921875_b2p76562_M500_L4_p4_test.json,beta_a0p921875_b2p76562_M500_L6_c1_2_test.json,4,1,4.0,1000,50,126.25464,574,12150.188,97,10892.993
beta_a116p938_b350p812_M500_L4_p4_train.json,beta_a116p938_b350p812_M500_L6_c1_2_train.json,4,1,4.0,100,50,125.1094,624,2363.68,122,1158.29
beta_a116p938_b350p812_M500_L4_p4_test.json,beta_a116p938_b350p812_M500_L6_c1_2_test.json,4,1,4.0,1000,50,125.02062,624,2362.06,122,1141.056
beta_a11p8031_b66p8844_M500_L4_p4_train.json,beta_a11p8031_b66p8844_M500_L6_c1_2_train.json,4,1,4.0,100,50,75.1428,369,2944.55,69,2265.64
beta_a11p8031_b66p8844_M500_L4_p4_test.json,beta_a11p8031_b66p8844_M500_L6_c1_2_test.json,4,1,4.0,1000,50,74.92098,369,2943.068,69,2248.032
beta_a12p7708_b38p3125_M500_L4_p4_train.json,beta_a12p7708_b38p3125_M500_L6_c1_2_train.json,4,1,4.0,100,50,125.5454,618,4578.64,116,3344.37
beta_a12p7708_b38p3125_M500_L4_p4_test.json,beta_a12p7708_b38p3125_M500_L6_c1_2_test.json,4,1,4.0,1000,50,124.9988,618,4553.112,116,3350.453
beta_a157p2_b366p8_M500_L4_p4_train.json,beta_a157p2_b366p8_M500_L6_c1_2_train.json,4,1,4.0,100,50,149.9176,747,2598.04,147,1151.56
beta_a157p2_b366p8_M500_L4_p4_test.json,beta_a157p2_b366p8_M500_L6_c1_2_test.json,4,1,4.0,1000,50,150.01718,747,2614.13,147,1155.756
beta_a17p2_b40p1333_M500_L4_p4_train.json,beta_a17p2_b40p1333_M500_L6_c1_2_train.json,4,1,4.0,100,50,149.8122,743,4842.15,140,3447.79
beta_a17p2_b40p1333_M500_L4_p4_test.json,beta_a17p2_b40p1333_M500_L6_c1_2_test.json,4,1,4.0,1000,50,149.94178,743,4798.656,140,3428.514
