dataset,source_file,L,h,p,N,num_periods,mean_d,opt_basestock_S,avg_cost_basestock,opt_constant_q,avg_cost_constant
beta_a0p125_b1p125_M500_L6_p4_train.json,beta_a0p125_b1p125_M500_L6_c1_2_train.json,6,1,4.0,100,50,47.1538,97,8710.41,14,8357.21
beta_a0p125_b1p125_M500_L6_p4_test.json,beta_a0p125_b1p125_M500_L6_c1_2_test.json,6,1,4.0,1000,50,49.15512,97,9023.182,14,8695.784
beta_a0p328125_b1p85938_M500_L6_p4_train.json,beta_a0p328125_b1p85938_M500_L6_c1_2_train.json,6,1,4.0,100,50,71.0408,305,10634.0,41,9620.17
beta_a0p328125_b1p85938_M500_L6_p4_test.json,beta_a0p328125_b1p85938_M500_L6_c1_2_test.json,6,1,4.0,1000,50,75.3431,305,11197.408,41,10098.095
beta_a0p6_b2p4_M500_L6_p4_train.json,beta_a0p6_b2p4_M500_L6_c1_2_train.json,6,1,4.0,100,50,101.338,533,12506.87,71,10594.9
beta_a0p6_b2p4_M500_L6_p4_test.json,beta_a0p6_b2p4_M500_L6_c1_2_test.json,6,1,4.0,1000,50,99.35242,533,12334.502,71,10764.359
beta_a0p8_b7p2_M500_L6_p4_train.json,beta_a0p8_b7p2_M500_L6_c1_2_train.json,6,1,4.0,100,50,49.6336,263,5879.16,34,5030.43
beta_a0p8_b7p2_M500_L6_p4_test.json,beta_a0p8_b7p2_M500_L6_c1_2_test.json,6,1,4.0,1000,50,49.69722,263,5952.498,34,5061.785
beta_a0p921875_b2p76562_M500_L6_p4_train.json,beta_a0p921875_b2p76562_M500_L6_c1_2_train.json,6,1,4.0,100,50,126.2936,720,13037.85,97,10574.03
beta_a0p921875_b2p76562_M500_L6_p4_test.json,beta_a0p921875_b2p76562_M500_L6_c1_2_test.json,6,1,4.0,1000,50,126.25464,720,13380.638,97,10892.993
beta_a116p938_b350p812_M500_L6_p4_train.json,beta_a116p938_b350p812_M500_L6_c1_2_train.json,6,1,4.0,100,50,125.1094,863,3733.77,122,1158.29
beta_a116p938_b350p812_M500_L6_p4_test.json,beta_a116p938_b350p812_M500_L6_c1_2_test.json,6,1,4.0,1000,50,125.02062,863,3736.976,122,1141.056
beta_a11p8031_b66p8844_M500_L6_p4_train.json,beta_a11p8031_b66p8844_M500_L6_c1_2_train.json,6,1,4.0,100,50,75.1428,498,3731.17,69,2265.64
beta_a11p8031_b66p8844_M500_L6_p4_test.json,beta_a11p8031_b66p8844_M500_L6_c1_2_test.json,6,1,4.0,1000,50,74.92098,498,3752.358,69,2248.032
beta_a12p7708_b38p3125_M500_L6_p4_train.json,beta_a12p7708_b38p3125_M500_L6_c1_2_train.json,6,1,4.0,100,50,125.5454,844,5892.34,116,3344.37
beta_a12p7708_b38p3125_M500_L6_p4_test.json,beta_a12p7708_b38p3125_M500_L6_c1_2_test.json,6,1,4.0,1000,50,124.9988,844,5929.402,116,3350.453
beta_a157p2_b366p8_M500_L6_p4_train.json,beta_a157p2_b366p8_M500_L6_c1_2_train.json,6,1,4.0,100,50,149.9176,1037,4258.88,147,1151.56
beta_a157p2_b366p8_M500_L6_p4_test.json,beta_a157p2_b366p8_M500_L6_c1_2_test.json,6,1,4.0,1000,50,150.01718,1037,4270.886,147,1155.756
beta_a17p2_b40p1333_M500_L6_p4_train.json,beta_a17p2_b40p1333_M500_L6_c1_2_train.json,6,1,4.0,100,50,149.8122,1018,6475.5,140,3447.79
beta_a17p2_b40p1333_M500_L6_p4_test.json,beta_a17p2_b40p1333_M500_L6_c1_2_test.json,6,1,4.0,1000,50,149.94178,1018,6446.287,140,3428.514
