dataset,exponential_L6_c1_2,normal_std30_L6_c1_2,poisson_L6_c1_2
pareto_a2p41421_xm29p2893_L6_p2_test,1551.661,1544.937,1538.777
pareto_a2p41421_xm58p5786_L6_p2_train,3045.47,3045.73,3045.73
pareto_a2p41421_xm58p5786_L6_p2_test,3105.371,3107.057,3107.057
pareto_a2p60078_xm76p9375_L6_p2_train,3498.52,3494.58,3495.86
pareto_a2p60078_xm76p9375_L6_p2_test,3471.496,3472.938,3471.401
pareto_a2p80278_xm48p2408_L6_p2_train,1809.16,1810.5,1815.49
pareto_a2p80278_xm48p2408_L6_p2_test,1922.343,1924.534,1925.447
pareto_a2p80278_xm96p4816_L6_p2_train,3889.91,3888.08,3898.95
pareto_a2p80278_xm96p4816_L6_p2_test,3860.386,3862.699,3873.532
pareto_a2p94365_xm33p0143_L6_p2_train,1271.28,1269.68,1292.36
pareto_a2p94365_xm33p0143_L6_p2_test,1234.721,1232.6,1260.604
pareto_a3p23607_xm69p0983_L6_p2_train,2163.94,2162.62,2164.91
pareto_a3p23607_xm69p0983_L6_p2_test,2134.995,2133.894,2135.82
pareto_a3p69258_xm36p4593_L6_p2_train,898.72,897.77,899.21
pareto_a3p69258_xm36p4593_L6_p2_test,948.153,948.766,949.312
pareto_a3p69258_xm54p689_L6_p2_train,1390.78,1389.72,1395.27
pareto_a3p69258_xm54p689_L6_p2_test,1431.123,1423.84,1417.814
pareto_a3p69258_xm91p1484_L6_p2_train,2264.46,2263.85,2289.34
pareto_a3p69258_xm91p1484_L6_p2_test,2320.201,2321.2,2352.582
pareto_a4p16228_xm113p962_L6_p2_train,2469.99,2477.98,2469.18
pareto_a4p16228_xm113p962_L6_p2_test,2449.131,2460.09,2450.331
pareto_a4p4801_xm77p6791_L6_p2_train,1535.71,1533.73,1529.34
pareto_a4p4801_xm77p6791_L6_p2_test,1499.371,1497.668,1500.246
pareto_a4p88104_xm59p6344_L6_p2_train,1016.4,1017.94,1021.75
pareto_a4p88104_xm59p6344_L6_p2_test,1040.34,1040.777,1040.002
pareto_a5p28499_xm101p348_L6_p2_train,1599.37,1613.28,1602.67
pareto_a5p28499_xm101p348_L6_p2_test,1588.284,1601.532,1591.249
pareto_a6p09902_xm125p406_L6_p2_train,1623.9,1626.27,1623.35
pareto_a6p09902_xm125p406_L6_p2_test,1627.16,1626.578,1618.021
pareto_a6p09902_xm41p802_L6_p2_train,571.29,572.02,571.81
pareto_a6p09902_xm41p802_L6_p2_test,537.064,539.179,537.525
pareto_a6p09902_xm83p6039_L6_p2_train,1088.1,1087.74,1088.42
pareto_a6p09902_xm83p6039_L6_p2_test,1073.976,1074.659,1074.8
pareto_a7p32949_xm107p946_L6_p2_train,1190.96,1118.96,1118.96
pareto_a7p32949_xm107p946_L6_p2_test,1192.47,1110.524,1110.524
pareto_a8p56637_xm132p49_L6_p2_train,1106.68,1109.6,1264.48
pareto_a8p56637_xm132p49_L6_p2_test,1132.84,1135.544,1286.334
pareto_a8p56637_xm66p2448_L6_p2_train,533.43,533.68,535.37
pareto_a8p56637_xm66p2448_L6_p2_test,563.725,563.096,564.711
poisson_lam100_L6_p2_train,785.87,779.7,776.28
poisson_lam100_L6_p2_test,758.249,758.266,743.293
poisson_lam125_L6_p2_train,856.82,852.96,846.01
poisson_lam125_L6_p2_test,840.375,835.673,831.098
poisson_lam150_L6_p2_train,991.03,950.0,991.03
poisson_lam150_L6_p2_test,990.19,939.703,990.19
poisson_lam50_L6_p2_train,541.01,529.3,531.84
poisson_lam50_L6_p2_test,541.936,530.252,528.114
poisson_lam75_L6_p2_train,640.72,642.34,644.58
poisson_lam75_L6_p2_test,643.972,646.492,647.535
tri_a0_c0_b150_L6_p2_train,2508.04,2508.06,2520.44
tri_a0_c0_b150_L6_p2_test,2550.786,2544.323,2551.527
tri_a0_c0_b225_L6_p2_train,3829.06,3825.58,3830.76
tri_a0_c0_b225_L6_p2_test,3853.683,3852.344,3855.809
tri_a0_c0_b300_L6_p2_train,5048.94,5045.06,5066.65
tri_a0_c0_b300_L6_p2_test,5103.146,5097.068,5109.629
tri_a0_c0_b375_L6_p2_train,6438.26,6434.84,6443.96
tri_a0_c0_b375_L6_p2_test,6461.5,6452.334,6463.152
tri_a0_c15p6283_b134p372_L6_p2_train,2095.17,2091.47,2107.85
tri_a0_c15p6283_b134p372_L6_p2_test,2181.98,2181.597,2182.009
tri_a0_c17p3344_b432p666_L6_p2_train,7241.05,7223.34,7238.14
tri_a0_c17p3344_b432p666_L6_p2_test,7221.249,7209.325,7208.828
tri_a0_c63p3975_b236p603_L6_p2_train,3704.44,3681.28,3683.92
tri_a0_c63p3975_b236p603_L6_p2_test,3667.447,3652.568,3648.832
tri_a0_c8p6672_b216p333_L6_p2_train,3635.79,3635.55,3646.64
tri_a0_c8p6672_b216p333_L6_p2_test,3619.93,3618.647,3629.626
tri_a100p505_c125_b149p495_L6_p2_train,748.79,746.69,748.76
tri_a100p505_c125_b149p495_L6_p2_test,755.158,753.283,756.26
tri_a101p01_c150_b198p99_L6_p2_train,1540.45,1531.13,1536.39
tri_a101p01_c150_b198p99_L6_p2_test,1536.735,1527.177,1532.523
tri_a125p505_c150_b174p495_L6_p2_train,782.09,779.67,760.56
tri_a125p505_c150_b174p495_L6_p2_test,766.906,771.14,758.63
tri_a1p01021_c50_b98p9898_L6_p2_train,1515.34,1513.65,1520.85
tri_a1p01021_c50_b98p9898_L6_p2_test,1496.62,1499.732,1503.204
tri_a1p51531_c75_b148p485_L6_p2_train,2309.61,2307.65,2303.7
tri_a1p51531_c75_b148p485_L6_p2_test,2270.824,2270.534,2271.894
tri_a25p5051_c50_b74p4949_L6_p2_train,762.13,763.28,760.82
tri_a25p5051_c50_b74p4949_L6_p2_test,761.564,757.984,757.556
tri_a26p0102_c75_b123p99_L6_p2_train,1537.81,1538.41,1541.31
tri_a26p0102_c75_b123p99_L6_p2_test,1514.109,1514.766,1519.81
tri_a26p5153_c100_b173p485_L6_p2_train,2292.3,2293.97,2298.07
tri_a26p5153_c100_b173p485_L6_p2_test,2267.129,2274.197,2273.76
tri_a27p5255_c150_b272p474_L6_p2_train,3731.19,3727.69,3708.95
tri_a27p5255_c150_b272p474_L6_p2_test,3805.611,3803.596,3801.485
tri_a2p52551_c125_b247p474_L6_p2_train,3717.81,3718.7,3721.97
tri_a2p52551_c125_b247p474_L6_p2_test,3786.944,3788.79,3785.607
tri_a50p5051_c75_b99p4949_L6_p2_train,771.64,768.26,774.46
tri_a50p5051_c75_b99p4949_L6_p2_test,763.661,761.234,765.44
tri_a51p0102_c100_b148p99_L6_p2_train,1487.36,1488.84,1507.55
tri_a51p0102_c100_b148p99_L6_p2_test,1523.178,1527.857,1536.782
tri_a51p5153_c125_b198p485_L6_p2_train,2272.63,2272.55,2293.77
tri_a51p5153_c125_b198p485_L6_p2_test,2269.822,2271.518,2289.687
tri_a75p5051_c100_b124p495_L6_p2_train,763.88,764.45,757.67
tri_a75p5051_c100_b124p495_L6_p2_test,764.842,767.322,761.659
tri_a76p0102_c125_b173p99_L6_p2_train,1542.07,1515.66,1522.12
tri_a76p0102_c125_b173p99_L6_p2_test,1535.523,1519.261,1525.36
tri_a76p5153_c150_b223p485_L6_p2_train,2257.29,2262.06,2255.34
tri_a76p5153_c150_b223p485_L6_p2_test,2270.486,2278.073,2267.896
weib_k0p542693_lam28p7625_L6_p2_train,4236.87,4235.75,4238.2
weib_k0p542693_lam28p7625_L6_p2_test,4294.432,4294.558,4296.414
weib_k0p759909_lam63p6667_L6_p2_train,5513.26,5513.41,5515.8
weib_k0p759909_lam63p6667_L6_p2_test,5333.88,5332.854,5338.264
weib_k12p1534_lam104p304_L6_p2_train,808.77,808.65,802.53
weib_k12p1534_lam104p304_L6_p2_test,789.521,795.34,780.924
weib_k15p3482_lam129p352_L6_p2_train,787.66,789.51,779.18
weib_k15p3482_lam129p352_L6_p2_test,787.394,788.377,777.86
weib_k18p5468_lam154p382_L6_p2_train,804.23,801.61,774.75
weib_k18p5468_lam154p382_L6_p2_test,798.484,798.915,781.787
weib_k1_lam100_L6_p2_train,6255.18,6253.93,6255.11
weib_k1_lam100_L6_p2_test,6199.23,6199.405,6210.554
weib_k1_lam50_L6_p2_train,3098.28,3095.63,3103.68
weib_k1_lam50_L6_p2_test,3075.442,3071.908,3083.248
weib_k1p25825_lam134p408_L6_p2_train,6574.25,6578.41,6617.95
weib_k1p25825_lam134p408_L6_p2_test,6588.896,6582.04,6589.138
weib_k1p53009_lam166p545_L6_p2_train,6940.3,6939.02,6933.06
weib_k1p53009_lam166p545_L6_p2_test,6924.084,6927.936,6937.142
weib_k1p53009_lam83p2723_L6_p2_train,3417.51,3416.93,3440.82
weib_k1p53009_lam83p2723_L6_p2_test,3459.941,3458.839,3466.683
weib_k1p71708_lam56p0756_L6_p2_train,2084.46,2084.71,2085.74
weib_k1p71708_lam56p0756_L6_p2_test,2098.299,2098.101,2101.05
weib_k2p10135_lam112p906_L6_p2_train,3584.56,3564.88,3576.52
weib_k2p10135_lam112p906_L6_p2_test,3633.241,3633.375,3617.849
weib_k2p69562_lam140p57_L6_p2_train,3674.26,3677.02,3705.55
weib_k2p69562_lam140p57_L6_p2_test,3703.03,3718.002,3735.133
weib_k2p69562_lam56p2282_L6_p2_train,1509.19,1509.1,1511.52
weib_k2p69562_lam56p2282_L6_p2_test,1464.463,1463.589,1460.167
weib_k2p69562_lam84p3423_L6_p2_train,2257.37,2247.9,2254.99
weib_k2p69562_lam84p3423_L6_p2_test,2233.275,2237.977,2233.87
weib_k3p30352_lam167p212_L6_p2_train,3744.87,3739.93,3746.9
weib_k3p30352_lam167p212_L6_p2_test,3733.543,3737.011,3743.334
weib_k3p71377_lam110p786_L6_p2_train,2328.61,2329.93,2311.37
weib_k3p71377_lam110p786_L6_p2_test,2284.256,2296.733,2291.362
weib_k4p23053_lam82p4795_L6_p2_train,1480.83,1481.84,1478.82
weib_k4p23053_lam82p4795_L6_p2_test,1545.295,1540.118,1528.798
weib_k4p75056_lam136p545_L6_p2_train,2313.95,2312.19,2328.79
weib_k4p75056_lam136p545_L6_p2_test,2301.635,2295.199,2321.379
weib_k5p7974_lam107p998_L6_p2_train,1529.4,1532.5,1545.25
weib_k5p7974_lam107p998_L6_p2_test,1546.582,1552.333,1563.332
weib_k5p7974_lam161p996_L6_p2_train,2308.96,2323.48,2313.45
weib_k5p7974_lam161p996_L6_p2_test,2337.362,2351.463,2331.529
weib_k5p7974_lam53p9988_L6_p2_train,750.12,746.57,744.83
weib_k5p7974_lam53p9988_L6_p2_test,779.736,777.897,770.077
weib_k7p37819_lam133p267_L6_p2_train,1573.73,1559.44,1536.75
weib_k7p37819_lam133p267_L6_p2_test,1562.652,1556.821,1542.638
weib_k8p96623_lam158p428_L6_p2_train,1516.14,1527.06,1585.79
weib_k8p96623_lam158p428_L6_p2_test,1575.088,1596.416,1609.88
weib_k8p96623_lam79p2139_L6_p2_train,786.49,780.2,785.47
weib_k8p96623_lam79p2139_L6_p2_test,802.004,801.001,796.892
