dataset,exponential_L6_c1_2,normal_std30_L6_c1_2,poisson_L6_c1_2
cunif_a98p0385_b201p962_L2_p6_train,3788.34,3729.25,3594.99
cunif_a98p0385_b201p962_L2_p6_test,3780.016,3728.01,3602.825
dunif_L0_H100_L2_p6_train,3460.55,3499.91,3415.7
dunif_L0_H100_L2_p6_test,3510.543,3556.007,3487.96
dunif_L0_H150_L2_p6_train,5252.16,5243.25,5199.92
dunif_L0_H150_L2_p6_test,5215.464,5218.444,5185.134
dunif_L0_H200_L2_p6_train,6796.37,6802.63,6762.45
dunif_L0_H200_L2_p6_test,6937.353,6933.286,6901.244
dunif_L0_H250_L2_p6_train,8699.08,8708.24,8619.1
dunif_L0_H250_L2_p6_test,8730.72,8737.816,8678.544
dunif_L0_H300_L2_p6_train,10378.62,10357.23,10267.05
dunif_L0_H300_L2_p6_test,10461.214,10452.345,10324.596
dunif_L108_H142_L2_p6_train,1417.18,1357.2,1230.0
dunif_L108_H142_L2_p6_test,1345.84,1316.724,1198.301
dunif_L116_H184_L2_p6_train,2578.89,2516.11,2404.1
dunif_L116_H184_L2_p6_test,2600.435,2517.993,2375.46
dunif_L133_H167_L2_p6_train,1397.8,1313.43,1196.16
dunif_L133_H167_L2_p6_test,1434.403,1327.766,1209.255
dunif_L14_H186_L2_p6_train,6082.68,6091.56,6023.37
dunif_L14_H186_L2_p6_test,5973.27,5981.395,5890.405
dunif_L16_H84_L2_p6_train,2460.69,2457.91,2367.84
dunif_L16_H84_L2_p6_test,2427.867,2408.011,2363.565
dunif_L24_H126_L2_p6_train,3601.0,3597.65,3531.81
dunif_L24_H126_L2_p6_test,3575.108,3570.872,3527.186
dunif_L33_H67_L2_p6_train,1253.09,1239.97,1189.74
dunif_L33_H67_L2_p6_test,1271.851,1263.935,1202.21
dunif_L39_H211_L2_p6_train,6095.92,6090.42,5913.46
dunif_L39_H211_L2_p6_test,6030.141,6030.362,5947.704
dunif_L41_H109_L2_p6_train,2462.29,2456.87,2393.68
dunif_L41_H109_L2_p6_test,2442.132,2431.098,2362.25
dunif_L49_H151_L2_p6_train,3732.41,3765.65,3598.96
dunif_L49_H151_L2_p6_test,3630.327,3675.62,3546.058
dunif_L58_H92_L2_p6_train,1331.53,1298.09,1230.4
dunif_L58_H92_L2_p6_test,1301.866,1269.94,1217.88
dunif_L64_H236_L2_p6_train,6121.82,6093.48,6038.36
dunif_L64_H236_L2_p6_test,6124.519,6099.822,5981.2
dunif_L66_H134_L2_p6_train,2438.66,2430.42,2345.48
dunif_L66_H134_L2_p6_test,2458.258,2457.763,2383.855
dunif_L74_H176_L2_p6_train,3783.15,3742.02,3591.47
dunif_L74_H176_L2_p6_test,3670.373,3626.729,3530.297
dunif_L83_H117_L2_p6_train,1342.84,1294.98,1205.75
dunif_L83_H117_L2_p6_test,1332.105,1281.85,1203.018
dunif_L91_H159_L2_p6_train,2516.27,2472.64,2369.72
dunif_L91_H159_L2_p6_test,2509.622,2471.717,2362.403
dunif_L99_H201_L2_p6_train,3686.31,3618.48,3502.25
dunif_L99_H201_L2_p6_test,3766.317,3694.956,3557.276
exponential_rate0p00666667_L2_p6_train,17493.3,17491.6,17585.77
exponential_rate0p00666667_L2_p6_test,17595.214,17577.994,17718.977
exponential_rate0p008_L2_p6_train,14444.64,14379.7,14602.25
exponential_rate0p008_L2_p6_test,14828.186,14732.311,14787.543
exponential_rate0p0133333_L2_p6_train,8761.77,8775.82,8761.98
exponential_rate0p0133333_L2_p6_test,8858.15,8835.206,8874.641
exponential_rate0p01_L2_p6_train,11896.38,11906.17,11926.62
exponential_rate0p01_L2_p6_test,11534.512,11516.08,11657.371
exponential_rate0p02_L2_p6_train,5718.31,5740.56,5725.72
exponential_rate0p02_L2_p6_test,5875.238,5898.556,5919.933
gamma_k0p25_th200_L2_p6_train,10485.77,10484.54,10543.95
gamma_k0p25_th200_L2_p6_test,10298.755,10295.875,10355.371
gamma_k0p5625_th133p333_L2_p6_train,11440.22,11496.04,11514.04
gamma_k0p5625_th133p333_L2_p6_test,11417.117,11458.441,11506.434
gamma_k100_th1_L2_p6_train,1310.2,1278.72,1193.79
gamma_k100_th1_L2_p6_test,1288.398,1257.146,1179.692
gamma_k11p1111_th9_L2_p6_train,3548.66,3552.62,3523.7
gamma_k11p1111_th9_L2_p6_test,3612.22,3622.546,3542.857
gamma_k14p0625_th5p33333_L2_p6_train,2427.7,2425.89,2380.22
gamma_k14p0625_th5p33333_L2_p6_test,2415.268,2413.603,2372.905
gamma_k156p25_th0p8_L2_p6_train,1329.19,1266.69,1167.82
gamma_k156p25_th0p8_L2_p6_test,1322.849,1261.262,1161.619
gamma_k17p3611_th7p2_L2_p6_train,3686.62,3680.0,3565.57
gamma_k17p3611_th7p2_L2_p6_test,3653.365,3649.597,3537.71
gamma_k1_th100_L2_p6_train,11595.2,11588.84,11751.4
gamma_k1_th100_L2_p6_test,11636.32,11631.97,11701.057
gamma_k1_th50_L2_p6_train,5846.59,5862.15,5873.94
gamma_k1_th50_L2_p6_test,5756.709,5768.128,5779.984
gamma_k1p5625_th80_L2_p6_train,11761.78,11750.5,11833.04
gamma_k1p5625_th80_L2_p6_test,11802.071,11856.571,11875.451
gamma_k225_th0p666667_L2_p6_train,1385.16,1314.37,1205.92
gamma_k225_th0p666667_L2_p6_test,1325.41,1262.025,1158.91
gamma_k25_th2_L2_p6_train,1234.89,1212.53,1176.22
gamma_k25_th2_L2_p6_test,1227.955,1208.554,1167.582
gamma_k25_th4_L2_p6_train,2422.09,2387.33,2292.19
gamma_k25_th4_L2_p6_test,2461.076,2430.359,2354.099
gamma_k25_th6_L2_p6_train,3645.82,3647.66,3550.66
gamma_k25_th6_L2_p6_test,3643.198,3644.817,3520.557
gamma_k2p25_th33p3333_L2_p6_train,5988.74,5976.9,5980.54
gamma_k2p25_th33p3333_L2_p6_test,5906.369,5905.647,5913.818
gamma_k2p25_th66p6667_L2_p6_train,11689.61,11672.83,11672.29
gamma_k2p25_th66p6667_L2_p6_test,11887.833,11858.721,11872.523
gamma_k2p77778_th18_L2_p6_train,3525.78,3531.68,3529.98
gamma_k2p77778_th18_L2_p6_test,3597.403,3606.825,3603.788
gamma_k39p0625_th3p2_L2_p6_train,2579.32,2513.15,2381.99
gamma_k39p0625_th3p2_L2_p6_test,2488.518,2424.9,2327.516
gamma_k4_th25_L2_p6_train,6102.52,6091.36,6019.2
gamma_k4_th25_L2_p6_test,6033.374,6032.245,6012.386
gamma_k56p25_th1p33333_L2_p6_train,1250.78,1228.05,1156.67
gamma_k56p25_th1p33333_L2_p6_test,1255.714,1240.357,1188.135
gamma_k56p25_th2p66667_L2_p6_train,2490.58,2426.02,2301.76
gamma_k56p25_th2p66667_L2_p6_test,2519.322,2442.62,2323.635
gamma_k6p25_th12_L2_p6_train,3586.87,3582.15,3547.52
gamma_k6p25_th12_L2_p6_test,3600.573,3601.635,3564.146
gamma_k6p25_th20_L2_p6_train,6022.23,6009.65,5935.69
gamma_k6p25_th20_L2_p6_test,6010.197,6009.105,5939.916
gamma_k6p25_th8_L2_p6_train,2336.78,2337.2,2309.32
gamma_k6p25_th8_L2_p6_test,2399.107,2399.284,2386.833
gamma_k9_th16p6667_L2_p6_train,5861.78,5844.21,5770.99
gamma_k9_th16p6667_L2_p6_test,6040.638,6023.12,5957.04
geom_p0p00662252_L2_p6_train,17210.87,17200.37,17228.34
geom_p0p00662252_L2_p6_test,17511.421,17505.966,17598.426
geom_p0p00793651_L2_p6_train,14336.65,14137.53,14279.84
geom_p0p00793651_L2_p6_test,14959.363,14661.411,14744.223
geom_p0p00990099_L2_p6_train,11987.16,11976.6,12118.13
geom_p0p00990099_L2_p6_test,11763.166,11759.354,11848.992
geom_p0p0131579_L2_p6_train,8617.14,8619.82,8660.43
geom_p0p0131579_L2_p6_test,8718.789,8729.782,8783.299
geom_p0p0196078_L2_p6_train,5748.47,5766.39,5788.72
geom_p0p0196078_L2_p6_test,5856.71,5867.966,5880.204
logn_mlog3p1073_s1p26864_L2_p6_train,8243.75,8252.41,8317.97
logn_mlog3p1073_s1p26864_L2_p6_test,8398.218,8419.819,8463.835
logn_mlog3p56545_s0p832555_L2_p6_train,5320.26,5315.09,5357.33
logn_mlog3p56545_s0p832555_L2_p6_test,5375.815,5358.507,5392.095
logn_mlog3p75828_s0p554513_L2_p6_train,3506.49,3506.07,3481.47
logn_mlog3p75828_s0p554513_L2_p6_test,3485.094,3485.789,3483.24
logn_mlog3p80666_s1p01077_L2_p6_train,10340.18,10357.7,10386.09
logn_mlog3p80666_s1p01077_L2_p6_test,9878.328,9890.602,9965.802
logn_mlog3p83781_s0p385253_L2_p6_train,2360.67,2361.19,2352.32
logn_mlog3p83781_s0p385253_L2_p6_test,2343.912,2343.069,2328.725
logn_mlog3p89241_s0p198042_L2_p6_train,1219.76,1205.2,1176.17
logn_mlog3p89241_s0p198042_L2_p6_test,1235.193,1220.966,1181.575
logn_mlog4p13363_s0p606403_L2_p6_train,5951.78,5950.58,5969.13
logn_mlog4p13363_s0p606403_L2_p6_test,5649.114,5637.791,5674.568
logn_mlog4p24328_s0p385253_L2_p6_train,3481.25,3479.91,3416.31
logn_mlog4p24328_s0p385253_L2_p6_test,3553.158,3551.869,3525.507
logn_mlog4p2586_s0p832555_L2_p6_train,11093.36,11096.74,11207.19
logn_mlog4p2586_s0p832555_L2_p6_test,10665.079,10665.587,10723.865
logn_mlog4p28314_s0p2621_L2_p6_train,2488.37,2504.75,2444.74
logn_mlog4p28314_s0p2621_L2_p6_test,2426.461,2453.418,2363.658
logn_mlog4p30868_s0p132746_L2_p6_train,1236.68,1219.64,1182.48
logn_mlog4p30868_s0p132746_L2_p6_test,1274.819,1263.741,1194.255
logn_mlog4p4936_s0p472381_L2_p6_train,5796.07,5797.37,5813.29
logn_mlog4p4936_s0p472381_L2_p6_test,5793.469,5796.548,5776.08
logn_mlog4p56208_s0p29356_L2_p6_train,3612.02,3610.28,3584.63
logn_mlog4p56208_s0p29356_L2_p6_test,3620.346,3613.956,3570.951
logn_mlog4p58097_s0p703346_L2_p6_train,10977.51,10990.72,11014.56
logn_mlog4p58097_s0p703346_L2_p6_test,11135.887,11156.709,11182.306
logn_mlog4p58556_s0p198042_L2_p6_train,2473.69,2474.35,2389.3
logn_mlog4p58556_s0p198042_L2_p6_test,2438.841,2453.3,2377.653
logn_mlog4p6002_s0p0997513_L2_p6_train,1276.87,1233.18,1171.97
logn_mlog4p6002_s0p0997513_L2_p6_test,1289.364,1243.7,1178.681
logn_mlog4p7541_s0p385253_L2_p6_train,6016.08,5994.79,5917.44
logn_mlog4p7541_s0p385253_L2_p6_test,5984.403,5975.845,5955.115
logn_mlog4p80031_s0p236648_L2_p6_train,3662.27,3635.53,3526.71
logn_mlog4p80031_s0p236648_L2_p6_test,3675.449,3648.037,3585.744
logn_mlog4p81567_s0p15899_L2_p6_train,2582.06,2534.77,2435.17
logn_mlog4p81567_s0p15899_L2_p6_test,2507.175,2453.475,2361.252
logn_mlog4p82512_s0p0798724_L2_p6_train,1338.71,1276.43,1176.61
logn_mlog4p82512_s0p0798724_L2_p6_test,1340.177,1284.157,1173.775
logn_mlog4p82677_s0p606403_L2_p6_train,11192.58,11188.63,11254.99
logn_mlog4p82677_s0p606403_L2_p6_test,11477.675,11482.832,11516.748
logn_mlog4p95796_s0p324593_L2_p6_train,5740.82,5739.81,5729.71
logn_mlog4p95796_s0p324593_L2_p6_test,6023.777,6000.832,5963.98
logn_mlog4p99102_s0p198042_L2_p6_train,3709.35,3610.14,3488.28
logn_mlog4p99102_s0p198042_L2_p6_test,3723.896,3642.626,3572.884
logn_mlog5p00182_s0p132746_L2_p6_train,2500.69,2442.55,2300.82
logn_mlog5p00182_s0p132746_L2_p6_test,2518.378,2447.412,2334.347
logn_mlog5p00842_s0p0665928_L2_p6_train,1313.56,1296.46,1163.75
logn_mlog5p00842_s0p0665928_L2_p6_test,1344.847,1309.773,1164.239
negbin_r0p251256_p0p005_L2_p6_train,9899.72,9893.31,9976.74
negbin_r0p251256_p0p005_L2_p6_test,10591.107,10599.248,10649.869
negbin_r0p566751_p0p0075_L2_p6_train,11252.02,11252.49,11278.62
negbin_r0p566751_p0p0075_L2_p6_test,11322.975,11321.417,11392.013
negbin_r124875_p0p999_L2_p6_train,1463.27,1377.39,1284.25
negbin_r124875_p0p999_L2_p6_test,1507.527,1422.666,1305.161
negbin_r12p5_p0p111111_L2_p6_train,3558.62,3557.69,3477.94
negbin_r12p5_p0p111111_L2_p6_test,3593.725,3593.681,3528.545
negbin_r149850_p0p999_L2_p6_train,1625.18,1539.43,1442.77
negbin_r149850_p0p999_L2_p6_test,1619.388,1544.983,1447.426
negbin_r17p3077_p0p1875_L2_p6_train,2420.74,2420.04,2400.29
negbin_r17p3077_p0p1875_L2_p6_test,2416.873,2414.92,2351.321
negbin_r1p0101_p0p01_L2_p6_train,11388.62,11395.04,11395.51
negbin_r1p0101_p0p01_L2_p6_test,11749.201,11738.667,11806.752
negbin_r1p02041_p0p02_L2_p6_train,5977.18,5972.38,5976.23
negbin_r1p02041_p0p02_L2_p6_test,5893.764,5897.322,5931.533
negbin_r1p58228_p0p0125_L2_p6_train,11622.61,11632.68,11726.59
negbin_r1p58228_p0p0125_L2_p6_test,11830.292,11832.804,11893.892
negbin_r20p1613_p0p138889_L2_p6_train,3678.26,3645.32,3530.8
negbin_r20p1613_p0p138889_L2_p6_test,3652.179,3621.643,3520.015
negbin_r225_p0p75_L2_p6_train,1290.95,1271.26,1207.33
negbin_r225_p0p75_L2_p6_test,1247.566,1230.447,1183.27
negbin_r2p28426_p0p015_L2_p6_train,11511.11,11496.65,11573.24
negbin_r2p28426_p0p015_L2_p6_test,11778.485,11748.763,11779.438
negbin_r2p31959_p0p03_L2_p6_train,5959.89,5971.0,6009.65
negbin_r2p31959_p0p03_L2_p6_test,5917.07,5941.554,5936.869
negbin_r2p94118_p0p0555556_L2_p6_train,3695.85,3741.75,3679.01
negbin_r2p94118_p0p0555556_L2_p6_test,3515.037,3564.505,3520.924
negbin_r30_p0p166667_L2_p6_train,3718.77,3644.34,3527.11
negbin_r30_p0p166667_L2_p6_test,3726.903,3649.225,3524.466
negbin_r33p3333_p0p25_L2_p6_train,2404.49,2387.73,2341.61
negbin_r33p3333_p0p25_L2_p6_test,2439.304,2449.689,2347.795
negbin_r4p16667_p0p04_L2_p6_train,5872.67,5876.06,5924.03
negbin_r4p16667_p0p04_L2_p6_test,5972.004,5974.643,5952.633
negbin_r50_p0p5_L2_p6_train,1222.9,1214.94,1188.26
negbin_r50_p0p5_L2_p6_test,1218.493,1212.837,1194.021
negbin_r56p8182_p0p3125_L2_p6_train,2483.27,2446.26,2387.13
negbin_r56p8182_p0p3125_L2_p6_test,2512.628,2467.003,2373.808
negbin_r6p57895_p0p05_L2_p6_train,5748.76,5741.56,5731.76
negbin_r6p57895_p0p05_L2_p6_test,5993.909,5987.599,5928.706
negbin_r6p81818_p0p0833333_L2_p6_train,3518.91,3519.04,3541.2
negbin_r6p81818_p0p0833333_L2_p6_test,3626.468,3619.107,3596.851
negbin_r7p14286_p0p125_L2_p6_train,2392.86,2393.07,2388.94
negbin_r7p14286_p0p125_L2_p6_test,2376.585,2379.17,2364.401
negbin_r90_p0p375_L2_p6_train,2573.0,2475.59,2336.48
negbin_r90_p0p375_L2_p6_test,2506.299,2461.455,2326.988
negbin_r99900_p0p999_L2_p6_train,1273.45,1254.06,1180.21
negbin_r99900_p0p999_L2_p6_test,1287.536,1269.42,1175.336
negbin_r9p57447_p0p06_L2_p6_train,6136.33,6117.47,6064.51
negbin_r9p57447_p0p06_L2_p6_test,5984.047,5939.141,5929.546
normal_mu100_sd100_L2_p6_train,10282.85,10286.79,10275.45
normal_mu100_sd100_L2_p6_test,10330.615,10314.644,10336.37
normal_mu100_sd10_L2_p6_train,1274.49,1236.18,1152.76
normal_mu100_sd10_L2_p6_test,1283.096,1248.062,1171.748
normal_mu100_sd20_L2_p6_train,2449.49,2415.41,2314.24
normal_mu100_sd20_L2_p6_test,2450.756,2418.619,2331.889
normal_mu100_sd30_L2_p6_train,3676.24,3662.51,3507.98
normal_mu100_sd30_L2_p6_test,3623.793,3604.097,3478.743
normal_mu100_sd50_L2_p6_train,5849.94,5860.26,5730.6
normal_mu100_sd50_L2_p6_test,5765.764,5769.945,5668.999
normal_mu125_sd100_L2_p6_train,11130.54,11134.45,11037.94
normal_mu125_sd100_L2_p6_test,10807.625,10798.751,10739.913
normal_mu125_sd10_L2_p6_train,1332.62,1255.38,1151.8
normal_mu125_sd10_L2_p6_test,1324.691,1256.931,1152.056
normal_mu125_sd20_L2_p6_train,2444.48,2399.39,2313.1
normal_mu125_sd20_L2_p6_test,2483.912,2432.508,2306.085
normal_mu125_sd30_L2_p6_train,3587.36,3561.39,3423.63
normal_mu125_sd30_L2_p6_test,3594.173,3588.295,3445.848
normal_mu125_sd50_L2_p6_train,5845.16,5853.14,5805.52
normal_mu125_sd50_L2_p6_test,5836.984,5836.397,5747.043
normal_mu150_sd100_L2_p6_train,11290.79,10989.55,10986.16
normal_mu150_sd100_L2_p6_test,11415.912,11162.862,11055.428
normal_mu150_sd10_L2_p6_train,1358.62,1264.49,1167.02
normal_mu150_sd10_L2_p6_test,1376.869,1284.914,1171.613
normal_mu150_sd20_L2_p6_train,2443.93,2380.7,2240.94
normal_mu150_sd20_L2_p6_test,2485.177,2422.856,2292.222
normal_mu150_sd30_L2_p6_train,3765.45,3664.27,3553.11
normal_mu150_sd30_L2_p6_test,3670.6,3587.164,3461.4
normal_mu150_sd50_L2_p6_train,6078.67,6048.46,5922.67
normal_mu150_sd50_L2_p6_test,5883.931,5844.388,5739.948
normal_mu50_sd100_L2_p6_train,8883.24,8900.55,8876.67
normal_mu50_sd100_L2_p6_test,9105.39,9139.508,9143.771
normal_mu50_sd10_L2_p6_train,1213.76,1211.69,1179.75
normal_mu50_sd10_L2_p6_test,1201.498,1202.84,1157.435
normal_mu50_sd20_L2_p6_train,2342.76,2348.34,2305.59
normal_mu50_sd20_L2_p6_test,2331.47,2332.362,2280.857
normal_mu50_sd30_L2_p6_train,3400.36,3400.18,3374.44
normal_mu50_sd30_L2_p6_test,3381.429,3389.097,3354.707
normal_mu50_sd50_L2_p6_train,5165.89,5196.9,5169.16
normal_mu50_sd50_L2_p6_test,5208.791,5212.123,5187.507
normal_mu75_sd100_L2_p6_train,9598.24,9641.92,9672.14
normal_mu75_sd100_L2_p6_test,9746.573,9810.315,9790.765
normal_mu75_sd10_L2_p6_train,1253.82,1219.99,1178.16
normal_mu75_sd10_L2_p6_test,1258.71,1236.136,1179.269
normal_mu75_sd20_L2_p6_train,2404.76,2388.53,2358.09
normal_mu75_sd20_L2_p6_test,2395.611,2376.805,2324.203
normal_mu75_sd30_L2_p6_train,3538.64,3538.51,3486.66
normal_mu75_sd30_L2_p6_test,3595.702,3577.204,3500.863
normal_mu75_sd50_L2_p6_train,5503.37,5504.27,5487.69
normal_mu75_sd50_L2_p6_test,5558.876,5574.719,5522.419
pareto_a11p0499_xm90p9501_L2_p6_train,1284.58,1189.57,1170.64
pareto_a11p0499_xm90p9501_L2_p6_test,1252.304,1179.971,1155.073
pareto_a13p5399_xm115p768_L2_p6_train,1236.92,1199.66,1154.48
pareto_a13p5399_xm115p768_L2_p6_test,1213.63,1182.267,1150.876
pareto_a16p0333_xm140p644_L2_p6_train,1242.52,1234.23,1190.94
pareto_a16p0333_xm140p644_L2_p6_test,1209.241,1198.427,1159.017
pareto_a2p11803_xm26p3932_L2_p6_train,3967.82,3966.31,3957.97
pareto_a2p11803_xm26p3932_L2_p6_test,4088.914,4098.721,4097.206
