dataset,source_file,L,h,p,N,num_periods,mean_d,opt_basestock_S,avg_cost_basestock,opt_constant_q,avg_cost_constant
beta_a0p125_b1p125_M500_L4_p6_train.json,beta_a0p125_b1p125_M500_L6_c1_2_train.json,4,1,6.0,100,50,47.1538,175,11637.75,22,11324.53
beta_a0p125_b1p125_M500_L4_p6_test.json,beta_a0p125_b1p125_M500_L6_c1_2_test.json,4,1,6.0,1000,50,49.15512,175,11939.689,22,11789.225
beta_a0p328125_b1p85938_M500_L4_p6_train.json,beta_a0p328125_b1p85938_M500_L6_c1_2_train.json,4,1,6.0,100,50,71.0408,344,12990.82,47,12496.92
beta_a0p328125_b1p85938_M500_L4_p6_test.json,beta_a0p328125_b1p85938_M500_L6_c1_2_test.json,4,1,6.0,1000,50,75.3431,344,13557.501,47,13220.239
beta_a0p6_b2p4_M500_L4_p6_train.json,beta_a0p6_b2p4_M500_L6_c1_2_train.json,4,1,6.0,100,50,101.338,529,14247.48,77,13553.18
beta_a0p6_b2p4_M500_L4_p6_test.json,beta_a0p6_b2p4_M500_L6_c1_2_test.json,4,1,6.0,1000,50,99.35242,529,14334.966,77,13786.187
beta_a0p8_b7p2_M500_L4_p6_train.json,beta_a0p8_b7p2_M500_L6_c1_2_train.json,4,1,6.0,100,50,49.6336,254,6891.99,38,6445.8
beta_a0p8_b7p2_M500_L4_p6_test.json,beta_a0p8_b7p2_M500_L6_c1_2_test.json,4,1,6.0,1000,50,49.69722,254,6868.791,38,6531.166
beta_a0p921875_b2p76562_M500_L4_p6_train.json,beta_a0p921875_b2p76562_M500_L6_c1_2_train.json,4,1,6.0,100,50,126.2936,664,14460.66,105,13338.97
beta_a0p921875_b2p76562_M500_L4_p6_test.json,beta_a0p921875_b2p76562_M500_L6_c1_2_test.json,4,1,6.0,1000,50,126.25464,664,14763.907,105,13888.126
beta_a116p938_b350p812_M500_L4_p6_train.json,beta_a116p938_b350p812_M500_L6_c1_2_train.json,4,1,6.0,100,50,125.1094,631,2590.23,123,1465.37
beta_a116p938_b350p812_M500_L4_p6_test.json,beta_a116p938_b350p812_M500_L6_c1_2_test.json,4,1,6.0,1000,50,125.02062,631,2589.766,123,1436.679
beta_a11p8031_b66p8844_M500_L4_p6_train.json,beta_a11p8031_b66p8844_M500_L6_c1_2_train.json,4,1,6.0,100,50,75.1428,387,3417.14,70,2873.75
beta_a11p8031_b66p8844_M500_L4_p6_test.json,beta_a11p8031_b66p8844_M500_L6_c1_2_test.json,4,1,6.0,1000,50,74.92098,387,3418.425,70,2838.079
beta_a12p7708_b38p3125_M500_L4_p6_train.json,beta_a12p7708_b38p3125_M500_L6_c1_2_train.json,4,1,6.0,100,50,125.5454,642,5312.48,119,4213.98
beta_a12p7708_b38p3125_M500_L4_p6_test.json,beta_a12p7708_b38p3125_M500_L6_c1_2_test.json,4,1,6.0,1000,50,124.9988,642,5249.049,119,4239.203
beta_a157p2_b366p8_M500_L4_p6_train.json,beta_a157p2_b366p8_M500_L6_c1_2_train.json,4,1,6.0,100,50,149.9176,756,2817.76,147,1461.0
