dataset,exponential_L6_c1_2,normal_std30_L6_c1_2,poisson_L6_c1_2
beta_a47p6625_b270p087_M500_L6_p10_train,1809.6,1772.04,1646.73
beta_a47p6625_b270p087_M500_L6_p10_test,1856.852,1823.302,1677.479
beta_a4p4375_b13p3125_M500_L6_p10_train,8640.26,8299.45,8363.79
beta_a4p4375_b13p3125_M500_L6_p10_test,9020.126,8599.343,8491.01
beta_a5p1625_b29p2542_M500_L6_p10_train,5190.93,5196.41,5168.47
beta_a5p1625_b29p2542_M500_L6_p10_test,5101.101,5119.734,5051.803
beta_a5p525_b49p725_M500_L6_p10_train,3593.04,3531.32,3478.64
beta_a5p525_b49p725_M500_L6_p10_test,3470.08,3429.277,3389.503
beta_a6_b14_M500_L6_p10_train,8408.04,8302.18,8378.67
beta_a6_b14_M500_L6_p10_test,8801.823,8712.577,8517.876
beta_a79p8_b319p2_M500_L6_p10_train,1761.52,1762.85,1715.03
beta_a79p8_b319p2_M500_L6_p10_test,1814.792,1790.596,1721.354
beta_a8p68889_b34p7556_M500_L6_p10_train,5166.66,5130.49,5050.36
beta_a8p68889_b34p7556_M500_L6_p10_test,5260.562,5209.675,5106.796
binom_n1000000_p0p0001_L6_p10_train,1798.66,1794.44,1732.14
binom_n1000000_p0p0001_L6_p10_test,1790.519,1777.854,1706.319
binom_n1250000_p0p0001_L6_p10_train,2066.99,2120.73,1878.79
binom_n1250000_p0p0001_L6_p10_test,2058.25,2121.609,1881.699
binom_n1500000_p0p0001_L6_p10_train,2070.38,2071.9,2015.03
binom_n1500000_p0p0001_L6_p10_test,2203.802,2207.912,2079.183
binom_n450_p0p333333_L6_p10_train,1811.57,1833.13,1732.55
binom_n450_p0p333333_L6_p10_test,1795.2,1818.544,1732.433
binom_n500000_p0p0001_L6_p10_train,1214.07,1209.78,1188.31
binom_n500000_p0p0001_L6_p10_test,1244.065,1228.239,1199.59
binom_n625_p0p2_L6_p10_train,1964.89,1835.45,1712.76
binom_n625_p0p2_L6_p10_test,1959.624,1819.711,1710.456
binom_n750000_p0p0001_L6_p10_train,1565.06,1512.64,1432.61
binom_n750000_p0p0001_L6_p10_test,1639.692,1579.69,1460.252
cunif_a0_b100_L6_p10_train,4893.09,4881.54,4889.68
cunif_a0_b100_L6_p10_test,5038.867,5002.725,5004.781
cunif_a0_b150_L6_p10_train,7581.04,7558.58,7502.83
cunif_a0_b150_L6_p10_test,7597.836,7577.528,7479.759
cunif_a0_b200_L6_p10_train,10219.39,10190.24,10052.2
cunif_a0_b200_L6_p10_test,10013.981,10022.768,9852.179
cunif_a0_b250_L6_p10_train,12351.53,12227.5,12205.33
cunif_a0_b250_L6_p10_test,12663.197,12536.069,12389.042
cunif_a0_b300_L6_p10_train,14884.59,14882.26,14570.46
cunif_a0_b300_L6_p10_test,15144.247,15100.382,14861.561
cunif_a107p679_b142p321_L6_p10_train,1968.31,1805.56,1724.22
cunif_a107p679_b142p321_L6_p10_test,1993.039,1853.289,1738.541
cunif_a115p359_b184p641_L6_p10_train,3741.84,3650.81,3384.83
cunif_a115p359_b184p641_L6_p10_test,3666.456,3599.836,3440.558
cunif_a132p679_b167p321_L6_p10_train,1873.83,1841.45,1711.57
cunif_a132p679_b167p321_L6_p10_test,1856.215,1838.782,1729.302
cunif_a13p3975_b186p603_L6_p10_train,9206.96,8865.08,8685.87
cunif_a13p3975_b186p603_L6_p10_test,9115.957,8752.358,8617.232
cunif_a15p359_b84p641_L6_p10_train,3554.19,3447.5,3402.25
cunif_a15p359_b84p641_L6_p10_test,3659.993,3511.903,3448.8
cunif_a23p0385_b126p962_L6_p10_train,5297.79,5303.43,5185.09
cunif_a23p0385_b126p962_L6_p10_test,5204.796,5167.448,5120.189
cunif_a32p6795_b67p3205_L6_p10_train,1773.65,1756.5,1727.53
cunif_a32p6795_b67p3205_L6_p10_test,1772.139,1741.972,1693.228
cunif_a38p3975_b211p603_L6_p10_train,8426.8,8405.79,8385.52
cunif_a38p3975_b211p603_L6_p10_test,8869.918,8788.03,8660.552
cunif_a40p359_b109p641_L6_p10_train,3658.92,3599.15,3534.44
cunif_a40p359_b109p641_L6_p10_test,3631.334,3534.482,3516.192
cunif_a48p0385_b151p962_L6_p10_train,5086.07,5099.48,5071.38
cunif_a48p0385_b151p962_L6_p10_test,5275.544,5250.702,5212.234
cunif_a57p6795_b92p3205_L6_p10_train,1879.35,1873.19,1717.63
cunif_a57p6795_b92p3205_L6_p10_test,1836.97,1855.773,1719.676
cunif_a63p3975_b236p603_L6_p10_train,8860.53,8681.89,8433.39
cunif_a63p3975_b236p603_L6_p10_test,8823.353,8702.675,8562.049
cunif_a65p359_b134p641_L6_p10_train,3726.4,3612.88,3619.42
cunif_a65p359_b134p641_L6_p10_test,3718.99,3579.223,3516.028
cunif_a73p0385_b176p962_L6_p10_train,5326.42,5266.55,5081.06
cunif_a73p0385_b176p962_L6_p10_test,5379.12,5357.933,5149.178
cunif_a82p6795_b117p321_L6_p10_train,1826.36,1798.48,1844.63
cunif_a82p6795_b117p321_L6_p10_test,1834.339,1818.111,1899.846
cunif_a90p359_b159p641_L6_p10_train,3600.33,3517.33,3390.51
cunif_a90p359_b159p641_L6_p10_test,3683.495,3565.156,3435.163
cunif_a98p0385_b201p962_L6_p10_train,5410.86,5327.34,5189.97
cunif_a98p0385_b201p962_L6_p10_test,5438.635,5318.579,5176.268
dunif_L0_H100_L6_p10_train,5080.43,5053.94,4989.54
dunif_L0_H100_L6_p10_test,5110.148,5076.314,5024.05
dunif_L0_H150_L6_p10_train,7579.6,7570.05,7546.89
dunif_L0_H150_L6_p10_test,7586.762,7559.395,7497.854
dunif_L0_H150_L6_p10_train,7579.6,7570.05,7546.89
dunif_L0_H150_L6_p10_test,7586.762,7559.395,7497.854
dunif_L0_H200_L6_p10_train,10053.18,9851.99,9613.84
dunif_L0_H200_L6_p10_test,10303.346,10077.305,9922.855
dunif_L0_H250_L6_p10_train,12598.08,12596.48,12481.05
dunif_L0_H250_L6_p10_test,12817.955,12766.153,12589.915
dunif_L0_H200_L6_p10_train,10053.18,9851.99,9613.84
dunif_L0_H200_L6_p10_test,10303.346,10077.305,9922.855
dunif_L0_H300_L6_p10_train,14823.84,14857.88,15020.35
dunif_L0_H300_L6_p10_test,15104.927,15107.03,14999.226
dunif_L0_H250_L6_p10_train,12598.08,12596.48,12481.05
dunif_L0_H250_L6_p10_test,12817.955,12766.153,12589.915
dunif_L108_H142_L6_p10_train,2096.11,2107.27,1802.48
dunif_L108_H142_L6_p10_test,1994.74,2017.703,1749.293
dunif_L116_H184_L6_p10_train,3653.09,3600.84,3504.88
dunif_L116_H184_L6_p10_test,3748.457,3628.876,3444.894
dunif_L0_H300_L6_p10_train,14823.84,14857.88,15020.35
dunif_L0_H300_L6_p10_test,15104.927,15107.03,14999.226
dunif_L133_H167_L6_p10_train,1841.33,1836.83,1726.59
dunif_L133_H167_L6_p10_test,1916.196,1882.422,1757.87
dunif_L14_H186_L6_p10_train,8953.69,8957.28,8712.03
dunif_L14_H186_L6_p10_test,8746.733,8747.56,8578.299
dunif_L108_H142_L6_p10_train,2096.11,2107.27,1802.48
dunif_L108_H142_L6_p10_test,1994.74,2017.703,1749.293
dunif_L16_H84_L6_p10_train,3650.89,3556.52,3487.74
dunif_L16_H84_L6_p10_test,3610.798,3477.975,3420.606
dunif_L24_H126_L6_p10_train,5328.24,5204.9,5144.33
dunif_L24_H126_L6_p10_test,5382.395,5196.932,5098.131
dunif_L116_H184_L6_p10_train,3653.09,3600.84,3504.88
dunif_L116_H184_L6_p10_test,3748.457,3628.876,3444.894
dunif_L33_H67_L6_p10_train,1796.14,1767.72,1716.28
dunif_L33_H67_L6_p10_test,1814.5,1792.977,1732.022
dunif_L39_H211_L6_p10_train,8894.54,8747.17,8523.37
dunif_L39_H211_L6_p10_test,8811.004,8743.06,8566.686
dunif_L41_H109_L6_p10_train,3626.58,3578.74,3449.74
dunif_L41_H109_L6_p10_test,3573.521,3543.862,3422.087
dunif_L49_H151_L6_p10_train,5534.34,5492.02,5467.74
dunif_L49_H151_L6_p10_test,5305.177,5260.892,5184.18
dunif_L133_H167_L6_p10_train,1841.33,1836.83,1726.59
dunif_L133_H167_L6_p10_test,1916.196,1882.422,1757.87
dunif_L58_H92_L6_p10_train,1994.76,1902.39,1770.39
dunif_L58_H92_L6_p10_test,1864.624,1869.45,1728.875
dunif_L14_H186_L6_p10_train,8953.69,8957.28,8712.03
dunif_L14_H186_L6_p10_test,8746.733,8747.56,8578.299
dunif_L64_H236_L6_p10_train,8935.01,8836.12,8737.59
dunif_L64_H236_L6_p10_test,9014.281,9019.686,8690.207
dunif_L66_H134_L6_p10_train,3677.4,3487.97,3463.02
dunif_L66_H134_L6_p10_test,3746.522,3533.913,3508.087
dunif_L16_H84_L6_p10_train,3650.89,3556.52,3487.74
dunif_L16_H84_L6_p10_test,3610.798,3477.975,3420.606
dunif_L74_H176_L6_p10_train,5635.33,5518.66,5251.77
dunif_L74_H176_L6_p10_test,5310.87,5242.298,5095.109
dunif_L83_H117_L6_p10_train,1885.87,1864.61,1918.94
dunif_L83_H117_L6_p10_test,1863.878,1836.549,1925.883
dunif_L91_H159_L6_p10_train,3578.66,3577.53,3423.21
dunif_L91_H159_L6_p10_test,3636.022,3606.346,3453.748
dunif_L99_H201_L6_p10_train,5236.32,5186.61,5046.14
dunif_L99_H201_L6_p10_test,5458.783,5326.811,5136.393
dunif_L24_H126_L6_p10_train,5328.24,5204.9,5144.33
dunif_L24_H126_L6_p10_test,5382.395,5196.932,5098.131
exponential_rate0p00666667_L6_p10_train,24818.46,24788.8,25022.75
exponential_rate0p00666667_L6_p10_test,24940.684,24944.151,25108.599
exponential_rate0p008_L6_p10_train,19869.48,19956.39,20342.2
exponential_rate0p008_L6_p10_test,20815.625,20843.326,21014.773
exponential_rate0p0133333_L6_p10_train,12384.07,12453.89,12474.37
exponential_rate0p0133333_L6_p10_test,12480.98,12523.44,12508.944
exponential_rate0p01_L6_p10_train,16930.97,16917.27,16990.79
exponential_rate0p01_L6_p10_test,16418.25,16344.807,16511.108
exponential_rate0p02_L6_p10_train,8034.07,8037.01,8047.71
exponential_rate0p02_L6_p10_test,8394.585,8426.169,8411.802
gamma_k0p25_th200_L6_p10_train,15198.89,15269.15,15321.4
gamma_k0p25_th200_L6_p10_test,14857.658,14849.432,14956.651
gamma_k0p5625_th133p333_L6_p10_train,16306.38,16307.92,16444.1
gamma_k0p5625_th133p333_L6_p10_test,16258.649,16250.094,16436.86
gamma_k100_th1_L6_p10_train,1949.03,1802.81,1779.21
gamma_k100_th1_L6_p10_test,1913.747,1770.955,1748.523
gamma_k11p1111_th9_L6_p10_train,5199.26,5091.92,5052.37
gamma_k11p1111_th9_L6_p10_test,5301.808,5212.056,5146.844
dunif_L33_H67_L6_p10_train,1796.14,1767.72,1716.28
dunif_L33_H67_L6_p10_test,1814.5,1792.977,1732.022
gamma_k14p0625_th5p33333_L6_p10_train,3435.32,3398.32,3346.11
gamma_k14p0625_th5p33333_L6_p10_test,3531.902,3449.503,3392.074
gamma_k156p25_th0p8_L6_p10_train,1796.02,1793.46,1700.55
gamma_k156p25_th0p8_L6_p10_test,1789.378,1774.511,1691.381
gamma_k17p3611_th7p2_L6_p10_train,5467.71,5312.01,5081.48
gamma_k17p3611_th7p2_L6_p10_test,5386.103,5275.754,5099.959
gamma_k1_th100_L6_p10_train,16210.45,16192.01,16324.93
gamma_k1_th100_L6_p10_test,16472.125,16470.829,16567.904
gamma_k1_th50_L6_p10_train,8284.17,8290.18,8281.53
gamma_k1_th50_L6_p10_test,8145.127,8118.54,8161.952
gamma_k1p5625_th80_L6_p10_train,16450.37,16473.37,16409.46
gamma_k1p5625_th80_L6_p10_test,16664.32,16741.348,16776.216
gamma_k225_th0p666667_L6_p10_train,1874.49,1882.18,1912.33
gamma_k225_th0p666667_L6_p10_test,1793.58,1798.951,1834.325
gamma_k25_th2_L6_p10_train,1768.57,1745.12,1691.63
gamma_k25_th2_L6_p10_test,1740.054,1723.348,1689.805
gamma_k25_th4_L6_p10_train,3511.63,3498.14,3415.4
gamma_k25_th4_L6_p10_test,3559.685,3522.088,3414.849
dunif_L39_H211_L6_p10_train,8894.54,8747.17,8523.37
dunif_L39_H211_L6_p10_test,8811.004,8743.06,8566.686
gamma_k25_th6_L6_p10_train,5449.2,5287.39,5188.98
gamma_k25_th6_L6_p10_test,5337.57,5236.698,5081.942
gamma_k2p25_th33p3333_L6_p10_train,8510.98,8461.34,8528.37
gamma_k2p25_th33p3333_L6_p10_test,8503.672,8437.198,8417.649
gamma_k2p25_th66p6667_L6_p10_train,16434.53,16455.34,16498.4
gamma_k2p25_th66p6667_L6_p10_test,16936.821,16963.229,16933.863
gamma_k2p77778_th18_L6_p10_train,5107.46,5055.36,4975.2
gamma_k2p77778_th18_L6_p10_test,5123.813,5127.884,5130.839
gamma_k39p0625_th3p2_L6_p10_train,3645.84,3654.9,3859.86
gamma_k39p0625_th3p2_L6_p10_test,3520.623,3612.464,3753.569
gamma_k4_th25_L6_p10_train,8842.66,8861.43,8810.02
gamma_k4_th25_L6_p10_test,8586.196,8598.807,8584.378
gamma_k56p25_th1p33333_L6_p10_train,1792.66,1767.28,1649.59
gamma_k56p25_th1p33333_L6_p10_test,1805.675,1797.574,1678.129
gamma_k56p25_th2p66667_L6_p10_train,3398.6,3418.43,3268.46
gamma_k56p25_th2p66667_L6_p10_test,3613.346,3562.407,3357.182
gamma_k6p25_th12_L6_p10_train,5313.11,5293.78,5161.8
gamma_k6p25_th12_L6_p10_test,5184.668,5180.982,5132.125
dunif_L41_H109_L6_p10_train,3626.58,3578.74,3449.74
dunif_L41_H109_L6_p10_test,3573.521,3543.862,3422.087
gamma_k6p25_th20_L6_p10_train,9091.04,8782.91,8605.73
gamma_k6p25_th20_L6_p10_test,9003.029,8569.311,8481.687
gamma_k6p25_th8_L6_p10_train,3478.34,3337.54,3284.64
gamma_k6p25_th8_L6_p10_test,3560.805,3479.395,3418.492
gamma_k9_th16p6667_L6_p10_train,8516.55,8334.55,8195.71
gamma_k9_th16p6667_L6_p10_test,8794.865,8702.587,8520.071
geom_p0p00662252_L6_p10_train,24408.23,24439.48,24400.3
geom_p0p00662252_L6_p10_test,24807.891,24830.037,25046.026
geom_p0p00793651_L6_p10_train,19806.5,19825.09,19860.8
geom_p0p00793651_L6_p10_test,20805.97,20774.151,20930.736
geom_p0p00990099_L6_p10_train,17050.98,17003.91,17206.17
geom_p0p00990099_L6_p10_test,16596.75,16608.396,16734.609
geom_p0p0131579_L6_p10_train,12163.8,12174.59,12190.67
geom_p0p0131579_L6_p10_test,12311.507,12324.856,12394.218
geom_p0p0196078_L6_p10_train,7980.4,8002.61,8125.1
geom_p0p0196078_L6_p10_test,8251.722,8262.412,8313.223
dunif_L49_H151_L6_p10_train,5534.34,5492.02,5467.74
dunif_L49_H151_L6_p10_test,5305.177,5260.892,5184.18
logn_mlog3p1073_s1p26864_L6_p10_train,12092.58,12101.88,12024.08
logn_mlog3p1073_s1p26864_L6_p10_test,12323.393,12327.55,12419.511
logn_mlog3p56545_s0p832555_L6_p10_train,7490.23,7508.07,7647.39
logn_mlog3p56545_s0p832555_L6_p10_test,7678.011,7677.343,7717.883
logn_mlog3p75828_s0p554513_L6_p10_train,4946.34,4921.62,4918.64
logn_mlog3p75828_s0p554513_L6_p10_test,4968.542,4983.173,4981.451
logn_mlog3p80666_s1p01077_L6_p10_train,15035.73,15004.8,15041.33
logn_mlog3p80666_s1p01077_L6_p10_test,14308.252,14329.892,14372.988
logn_mlog3p83781_s0p385253_L6_p10_train,3444.73,3422.96,3382.89
logn_mlog3p83781_s0p385253_L6_p10_test,3355.168,3342.556,3341.25
logn_mlog3p89241_s0p198042_L6_p10_train,1740.86,1732.77,1681.29
logn_mlog3p89241_s0p198042_L6_p10_test,1759.737,1741.426,1696.019
logn_mlog4p13363_s0p606403_L6_p10_train,8368.84,8376.28,8442.93
logn_mlog4p13363_s0p606403_L6_p10_test,8041.164,8034.117,8110.843
logn_mlog4p24328_s0p385253_L6_p10_train,4968.39,4939.9,4867.17
logn_mlog4p24328_s0p385253_L6_p10_test,5081.412,5108.566,5017.679
logn_mlog4p2586_s0p832555_L6_p10_train,16135.54,16128.71,16291.64
logn_mlog4p2586_s0p832555_L6_p10_test,15462.95,15294.515,15347.016
dunif_L58_H92_L6_p10_train,1994.76,1902.39,1770.39
dunif_L58_H92_L6_p10_test,1864.624,1869.45,1728.875
logn_mlog4p28314_s0p2621_L6_p10_train,3609.04,3554.52,3557.65
logn_mlog4p28314_s0p2621_L6_p10_test,3490.741,3423.883,3380.805
logn_mlog4p30868_s0p132746_L6_p10_train,1725.62,1691.25,1600.26
logn_mlog4p30868_s0p132746_L6_p10_test,1835.504,1832.657,1698.465
logn_mlog4p4936_s0p472381_L6_p10_train,8365.73,8246.45,8259.93
logn_mlog4p4936_s0p472381_L6_p10_test,8361.575,8217.495,8184.783
logn_mlog4p56208_s0p29356_L6_p10_train,5139.0,5151.96,5072.81
logn_mlog4p56208_s0p29356_L6_p10_test,5257.975,5217.54,5116.49
logn_mlog4p58097_s0p703346_L6_p10_train,15787.26,15762.88,15643.7
logn_mlog4p58097_s0p703346_L6_p10_test,15941.163,15966.119,15978.14
logn_mlog4p58556_s0p198042_L6_p10_train,3650.84,3582.74,3467.78
logn_mlog4p58556_s0p198042_L6_p10_test,3482.031,3480.807,3371.719
logn_mlog4p6002_s0p0997513_L6_p10_train,1792.3,1762.24,1753.07
logn_mlog4p6002_s0p0997513_L6_p10_test,1821.038,1767.147,1740.844
logn_mlog4p7541_s0p385253_L6_p10_train,8813.58,8459.25,8471.02
logn_mlog4p7541_s0p385253_L6_p10_test,8889.683,8537.474,8482.452
logn_mlog4p80031_s0p236648_L6_p10_train,5413.76,5255.68,5001.95
logn_mlog4p80031_s0p236648_L6_p10_test,5491.724,5237.437,5101.046
logn_mlog4p81567_s0p15899_L6_p10_train,3597.82,3603.47,3722.78
logn_mlog4p81567_s0p15899_L6_p10_test,3531.7,3538.56,3603.332
dunif_L64_H236_L6_p10_train,8935.01,8836.12,8737.59
dunif_L64_H236_L6_p10_test,9014.281,9019.686,8690.207
logn_mlog4p82512_s0p0798724_L6_p10_train,1820.1,1866.4,1730.1
logn_mlog4p82512_s0p0798724_L6_p10_test,1814.634,1900.423,1708.964
logn_mlog4p82677_s0p606403_L6_p10_train,15855.72,15763.45,15756.96
logn_mlog4p82677_s0p606403_L6_p10_test,16552.362,16477.657,16557.879
logn_mlog4p95796_s0p324593_L6_p10_train,8270.36,8254.06,8173.69
logn_mlog4p95796_s0p324593_L6_p10_test,8724.6,8582.94,8517.706
logn_mlog4p99102_s0p198042_L6_p10_train,5312.79,5200.0,4988.55
logn_mlog4p99102_s0p198042_L6_p10_test,5302.719,5218.495,5084.679
logn_mlog5p00182_s0p132746_L6_p10_train,3546.75,3474.06,3354.7
logn_mlog5p00182_s0p132746_L6_p10_test,3603.854,3526.605,3392.722
logn_mlog5p00842_s0p0665928_L6_p10_train,1748.67,1757.06,1728.41
logn_mlog5p00842_s0p0665928_L6_p10_test,1839.52,1845.628,1746.708
negbin_r0p251256_p0p005_L6_p10_train,14297.86,14319.76,14382.08
negbin_r0p251256_p0p005_L6_p10_test,15333.609,15336.741,15375.071
negbin_r0p566751_p0p0075_L6_p10_train,16266.13,16273.58,16357.12
negbin_r0p566751_p0p0075_L6_p10_test,16071.755,16093.781,16168.916
negbin_r124875_p0p999_L6_p10_train,1960.54,1927.57,1867.54
negbin_r124875_p0p999_L6_p10_test,2055.818,2045.308,1915.023
dunif_L66_H134_L6_p10_train,3677.4,3487.97,3463.02
dunif_L66_H134_L6_p10_test,3746.522,3533.913,3508.087
negbin_r12p5_p0p111111_L6_p10_train,5150.17,5065.4,5027.71
negbin_r12p5_p0p111111_L6_p10_test,5246.457,5200.361,5148.693
negbin_r149850_p0p999_L6_p10_train,2223.2,2229.7,2068.07
negbin_r149850_p0p999_L6_p10_test,2210.667,2207.962,2047.613
negbin_r17p3077_p0p1875_L6_p10_train,3454.37,3437.11,3427.23
negbin_r17p3077_p0p1875_L6_p10_test,3553.566,3448.146,3360.894
negbin_r1p0101_p0p01_L6_p10_train,16445.78,16387.71,16286.52
negbin_r1p0101_p0p01_L6_p10_test,16591.883,16630.019,16703.045
negbin_r1p02041_p0p02_L6_p10_train,8427.22,8427.05,8483.38
negbin_r1p02041_p0p02_L6_p10_test,8321.523,8356.026,8363.068
negbin_r1p58228_p0p0125_L6_p10_train,16629.29,16691.32,16593.83
negbin_r1p58228_p0p0125_L6_p10_test,16784.282,16750.07,16742.607
negbin_r20p1613_p0p138889_L6_p10_train,5494.66,5239.13,5116.86
negbin_r20p1613_p0p138889_L6_p10_test,5600.92,5169.933,5062.137
negbin_r225_p0p75_L6_p10_train,1851.1,1842.07,1708.67
negbin_r225_p0p75_L6_p10_test,1831.808,1833.537,1677.521
negbin_r2p28426_p0p015_L6_p10_train,16561.62,16625.34,16464.54
negbin_r2p28426_p0p015_L6_p10_test,16879.884,16798.912,16706.77
dunif_L74_H176_L6_p10_train,5635.33,5518.66,5251.77
dunif_L74_H176_L6_p10_test,5310.87,5242.298,5095.109
negbin_r2p31959_p0p03_L6_p10_train,8482.57,8447.0,8533.57
negbin_r2p31959_p0p03_L6_p10_test,8437.079,8404.535,8385.315
negbin_r2p94118_p0p0555556_L6_p10_train,5319.51,5295.82,5258.19
negbin_r2p94118_p0p0555556_L6_p10_test,5054.138,5000.474,4981.194
negbin_r30_p0p166667_L6_p10_train,5339.88,5278.49,5168.15
negbin_r30_p0p166667_L6_p10_test,5508.764,5389.968,5110.476
negbin_r33p3333_p0p25_L6_p10_train,3372.84,3348.61,3415.17
negbin_r33p3333_p0p25_L6_p10_test,3548.089,3545.343,3422.479
negbin_r4p16667_p0p04_L6_p10_train,8964.88,8357.02,8373.79
negbin_r4p16667_p0p04_L6_p10_test,8937.778,8515.274,8481.25
negbin_r50_p0p5_L6_p10_train,1756.31,1743.08,1713.43
negbin_r50_p0p5_L6_p10_test,1779.085,1738.089,1695.375
negbin_r56p8182_p0p3125_L6_p10_train,3496.36,3468.96,3411.75
negbin_r56p8182_p0p3125_L6_p10_test,3592.227,3520.892,3479.435
negbin_r6p57895_p0p05_L6_p10_train,8472.28,8412.5,8161.36
negbin_r6p57895_p0p05_L6_p10_test,8701.285,8584.088,8473.643
negbin_r6p81818_p0p0833333_L6_p10_train,4975.75,4975.4,4984.55
negbin_r6p81818_p0p0833333_L6_p10_test,5228.435,5238.527,5150.729
dunif_L83_H117_L6_p10_train,1885.87,1864.61,1918.94
dunif_L83_H117_L6_p10_test,1863.878,1836.549,1925.883
negbin_r7p14286_p0p125_L6_p10_train,3467.58,3414.46,3431.02
negbin_r7p14286_p0p125_L6_p10_test,3503.96,3445.325,3380.49
negbin_r90_p0p375_L6_p10_train,3670.91,3575.07,3441.23
negbin_r90_p0p375_L6_p10_test,3594.324,3550.54,3360.785
negbin_r99900_p0p999_L6_p10_train,1822.38,1776.0,1830.03
negbin_r99900_p0p999_L6_p10_test,1840.722,1792.965,1819.493
negbin_r9p57447_p0p06_L6_p10_train,8709.77,8655.05,8590.81
negbin_r9p57447_p0p06_L6_p10_test,8791.954,8623.708,8641.115
normal_mu100_sd100_L6_p10_train,14528.57,14485.2,14405.89
normal_mu100_sd100_L6_p10_test,14670.515,14699.755,14678.624
normal_mu100_sd10_L6_p10_train,1890.74,1775.44,1667.26
normal_mu100_sd10_L6_p10_test,1913.585,1775.736,1690.645
normal_mu100_sd20_L6_p10_train,3655.46,3519.84,3514.25
normal_mu100_sd20_L6_p10_test,3670.214,3509.856,3443.544
normal_mu100_sd30_L6_p10_train,5555.89,5364.21,5182.05
normal_mu100_sd30_L6_p10_test,5431.53,5232.317,5154.081
normal_mu100_sd50_L6_p10_train,8755.66,8583.73,8439.34
normal_mu100_sd50_L6_p10_test,8547.705,8442.782,8214.384
normal_mu125_sd100_L6_p10_train,15876.57,15948.38,15858.47
normal_mu125_sd100_L6_p10_test,15619.153,15759.17,15440.683
dunif_L91_H159_L6_p10_train,3578.66,3577.53,3423.21
dunif_L91_H159_L6_p10_test,3636.022,3606.346,3453.748
normal_mu125_sd10_L6_p10_train,1932.71,1788.57,1693.84
normal_mu125_sd10_L6_p10_test,1927.716,1811.833,1681.986
normal_mu125_sd20_L6_p10_train,3539.9,3539.53,3383.87
normal_mu125_sd20_L6_p10_test,3597.481,3597.362,3445.619
normal_mu125_sd30_L6_p10_train,5505.98,5112.57,5011.56
normal_mu125_sd30_L6_p10_test,5618.474,5264.106,5044.376
normal_mu125_sd50_L6_p10_train,8595.28,8580.58,8354.48
normal_mu125_sd50_L6_p10_test,8511.034,8499.994,8340.478
