policy,split,L,p,baseline,mean_%,median_%,pct_pos_%,pct_neg_%,n_rows_total,n_valid,n_missing_or_invalid
exponential_L6_c1_2,train,6,10,avg_cost_basestock,30.230424164302786,24.357519281620917,100.0,0.0,35,35,0
exponential_L6_c1_2,train,6,10,avg_cost_constant,5.808620781149855,6.131954831859496,91.42857142857143,5.714285714285714,35,35,0
normal_std30_L6_c1_2,train,6,10,avg_cost_basestock,30.96415896849531,25.69253755109439,100.0,0.0,35,35,0
normal_std30_L6_c1_2,train,6,10,avg_cost_constant,7.08182387013955,7.713678505015054,97.14285714285714,0.0,35,35,0
poisson_L6_c1_2,train,6,10,avg_cost_basestock,32.232141970633805,27.69252399932918,100.0,0.0,35,35,0
poisson_L6_c1_2,train,6,10,avg_cost_constant,9.298111753249035,10.378912248410705,100.0,0.0,35,35,0
