policy,split,L,p,baseline,mean_%,median_%,pct_pos_%,pct_neg_%,n_rows_total,n_valid,n_missing_or_invalid
exponential_L6_c1_2,train,6,2,avg_cost_basestock,44.55243166815172,42.26975597449312,100.0,0.0,35,35,0
exponential_L6_c1_2,train,6,2,avg_cost_constant,0.4253073711227549,0.552486187845311,91.42857142857143,5.714285714285714,35,35,0
normal_std30_L6_c1_2,train,6,2,avg_cost_basestock,44.61717075537193,42.29558917060334,100.0,0.0,35,35,0
normal_std30_L6_c1_2,train,6,2,avg_cost_constant,0.6253881004003398,0.555082885058743,85.71428571428571,0.0,35,35,0
poisson_L6_c1_2,train,6,2,avg_cost_basestock,44.51917307010557,42.179717466413074,100.0,0.0,35,35,0
poisson_L6_c1_2,train,6,2,avg_cost_constant,0.3673421419919326,0.31206522163131306,77.14285714285715,11.428571428571429,35,35,0
