dataset,source_file,L,h,p,N,num_periods,mean_d,opt_basestock_S,avg_cost_basestock,opt_constant_q,avg_cost_constant
beta_a1_b0p5_M20_L6_p2_train.json,beta_a1_b0p5_M20_L6_c1_2_train.json,6,1,2.0,100,50,13.3054,72,718.95,11,482.16
beta_a1_b0p5_M500_L6_p2_train.json,beta_a1_b0p5_M500_L6_c1_2_train.json,6,1,2.0,100,50,333.5542,2034,18372.87,268,11931.23
beta_a1_b0p5_M50_L6_p2_train.json,beta_a1_b0p5_M50_L6_c1_2_train.json,6,1,2.0,100,50,33.5724,188,1770.18,27,1179.56
beta_a1_b10_M100_L6_p2_train.json,beta_a1_b10_M100_L6_c1_2_train.json,6,1,2.0,100,50,8.9642,34,645.66,5,535.44
beta_a1_b10_M200_L6_p2_train.json,beta_a1_b10_M200_L6_c1_2_train.json,6,1,2.0,100,50,18.299,70,1325.26,11,1076.43
beta_a1_b10_M20_L6_p2_train.json,beta_a1_b10_M20_L6_c1_2_train.json,6,1,2.0,100,50,1.7866,7,131.99,1,109.12
beta_a1_b10_M500_L6_p2_train.json,beta_a1_b10_M500_L6_c1_2_train.json,6,1,2.0,100,50,45.53,172,3285.99,27,2651.43
beta_a1_b10_M50_L6_p2_train.json,beta_a1_b10_M50_L6_c1_2_train.json,6,1,2.0,100,50,4.5342,17,333.6,3,275.82
beta_a1_b1_M100_L6_p2_train.json,beta_a1_b1_M100_L6_c1_2_train.json,6,1,2.0,100,50,49.6906,237,3052.93,37,2183.66
beta_a1_b1_M200_L6_p2_train.json,beta_a1_b1_M200_L6_c1_2_train.json,6,1,2.0,100,50,99.712,489,5983.77,74,4375.98
beta_a1_b1_M20_L6_p2_train.json,beta_a1_b1_M20_L6_c1_2_train.json,6,1,2.0,100,50,9.8064,47,601.93,7,439.12
beta_a1_b1_M500_L6_p2_train.json,beta_a1_b1_M500_L6_c1_2_train.json,6,1,2.0,100,50,250.3078,1452,15654.05,186,10876.39
beta_a1_b1_M50_L6_p2_train.json,beta_a1_b1_M50_L6_c1_2_train.json,6,1,2.0,100,50,24.9084,118,1557.56,18,1130.56
beta_a1_b2_M100_L6_p2_train.json,beta_a1_b2_M100_L6_c1_2_train.json,6,1,2.0,100,50,33.2186,144,2192.1,23,1689.89
beta_a1_b2_M200_L6_p2_train.json,beta_a1_b2_M200_L6_c1_2_train.json,6,1,2.0,100,50,65.8808,289,4386.04,44,3428.38
beta_a1_b2_M20_L6_p2_train.json,beta_a1_b2_M20_L6_c1_2_train.json,6,1,2.0,100,50,6.7194,29,454.66,5,357.98
beta_a1_b2_M500_L6_p2_train.json,beta_a1_b2_M500_L6_c1_2_train.json,6,1,2.0,100,50,165.5976,859,11386.66,112,8544.56
beta_a1_b2_M50_L6_p2_train.json,beta_a1_b2_M50_L6_c1_2_train.json,6,1,2.0,100,50,16.7106,75,1088.53,11,837.68
beta_a1_b5_M100_L6_p2_train.json,beta_a1_b5_M100_L6_c1_2_train.json,6,1,2.0,100,50,16.8292,65,1198.38,10,980.33
beta_a1_b5_M200_L6_p2_train.json,beta_a1_b5_M200_L6_c1_2_train.json,6,1,2.0,100,50,33.4094,134,2330.39,21,1854.57
beta_a1_b5_M20_L6_p2_train.json,beta_a1_b5_M20_L6_c1_2_train.json,6,1,2.0,100,50,3.2892,13,236.42,2,191.44
beta_a1_b5_M500_L6_p2_train.json,beta_a1_b5_M500_L6_c1_2_train.json,6,1,2.0,100,50,83.6384,337,5907.41,53,4710.03
beta_a1_b5_M50_L6_p2_train.json,beta_a1_b5_M50_L6_c1_2_train.json,6,1,2.0,100,50,8.298,32,587.77,5,477.38
beta_a2_b0p5_M100_L6_p2_train.json,beta_a2_b0p5_M100_L6_c1_2_train.json,6,1,2.0,100,50,79.9318,487,3263.61,71,1739.02
beta_a2_b0p5_M200_L6_p2_train.json,beta_a2_b0p5_M200_L6_c1_2_train.json,6,1,2.0,100,50,160.9206,987,6527.06,140,3615.86
beta_a2_b0p5_M20_L6_p2_train.json,beta_a2_b0p5_M20_L6_c1_2_train.json,6,1,2.0,100,50,16.0944,97,662.21,14,359.84
beta_a2_b0p5_M500_L6_p2_train.json,beta_a2_b0p5_M500_L6_c1_2_train.json,6,1,2.0,100,50,399.9354,2499,16649.34,347,9338.26
beta_a2_b0p5_M50_L6_p2_train.json,beta_a2_b0p5_M50_L6_c1_2_train.json,6,1,2.0,100,50,39.924,240,1676.08,35,923.1
beta_a2_b10_M100_L6_p2_train.json,beta_a2_b10_M100_L6_c1_2_train.json,6,1,2.0,100,50,16.5962,79,988.94,12,698.1
beta_a2_b10_M200_L6_p2_train.json,beta_a2_b10_M200_L6_c1_2_train.json,6,1,2.0,100,50,33.6072,160,1987.03,24,1468.03
beta_a2_b10_M20_L6_p2_train.json,beta_a2_b10_M20_L6_c1_2_train.json,6,1,2.0,100,50,3.3952,16,205.01,2,163.06
beta_a2_b10_M500_L6_p2_train.json,beta_a2_b10_M500_L6_c1_2_train.json,6,1,2.0,100,50,82.7998,394,4950.51,59,3613.69
beta_a2_b10_M50_L6_p2_train.json,beta_a2_b10_M50_L6_c1_2_train.json,6,1,2.0,100,50,8.2708,39,497.2,6,363.94
beta_a2_b1_M100_L6_p2_train.json,beta_a2_b1_M100_L6_c1_2_train.json,6,1,2.0,100,50,66.6972,386,3101.7,55,1917.12
beta_a2_b1_M200_L6_p2_train.json,beta_a2_b1_M200_L6_c1_2_train.json,6,1,2.0,100,50,133.1292,769,6194.39,112,3709.15
beta_a2_b1_M20_L6_p2_train.json,beta_a2_b1_M20_L6_c1_2_train.json,6,1,2.0,100,50,13.3324,78,616.87,11,370.77
beta_a2_b1_M500_L6_p2_train.json,beta_a2_b1_M500_L6_c1_2_train.json,6,1,2.0,100,50,333.1158,2031,15534.22,284,9145.51
beta_a2_b1_M50_L6_p2_train.json,beta_a2_b1_M50_L6_c1_2_train.json,6,1,2.0,100,50,33.3856,191,1544.25,28,952.94
beta_a2_b2_M100_L6_p2_train.json,beta_a2_b2_M100_L6_c1_2_train.json,6,1,2.0,100,50,50.1284,268,2570.88,40,1699.82
beta_a2_b2_M200_L6_p2_train.json,beta_a2_b2_M200_L6_c1_2_train.json,6,1,2.0,100,50,100.1858,545,5126.52,80,3356.38
beta_a2_b2_M20_L6_p2_train.json,beta_a2_b2_M20_L6_c1_2_train.json,6,1,2.0,100,50,10.035,54,524.57,8,339.13
beta_a2_b2_M500_L6_p2_train.json,beta_a2_b2_M500_L6_c1_2_train.json,6,1,2.0,100,50,250.3156,1452,13086.59,200,8572.27
beta_a2_b2_M50_L6_p2_train.json,beta_a2_b2_M50_L6_c1_2_train.json,6,1,2.0,100,50,25.1126,135,1291.4,20,854.68
beta_a2_b5_M100_L6_p2_train.json,beta_a2_b5_M100_L6_c1_2_train.json,6,1,2.0,100,50,28.2558,140,1614.08,21,1131.81
beta_a2_b5_M200_L6_p2_train.json,beta_a2_b5_M200_L6_c1_2_train.json,6,1,2.0,100,50,56.5922,281,3230.26,42,2304.24
beta_a2_b5_M20_L6_p2_train.json,beta_a2_b5_M20_L6_c1_2_train.json,6,1,2.0,100,50,5.5938,28,316.91,4,222.8
beta_a2_b5_M500_L6_p2_train.json,beta_a2_b5_M500_L6_c1_2_train.json,6,1,2.0,100,50,141.5452,708,8049.26,104,5731.4
beta_a2_b5_M50_L6_p2_train.json,beta_a2_b5_M50_L6_c1_2_train.json,6,1,2.0,100,50,14.2664,71,804.36,11,564.98
beta_a5_b0p5_M100_L6_p2_train.json,beta_a5_b0p5_M100_L6_c1_2_train.json,6,1,2.0,100,50,91.0344,601,2755.84,86,973.0
beta_a5_b0p5_M200_L6_p2_train.json,beta_a5_b0p5_M200_L6_c1_2_train.json,6,1,2.0,100,50,181.4752,1195,5542.81,171,1943.18
beta_a5_b0p5_M20_L6_p2_train.json,beta_a5_b0p5_M20_L6_c1_2_train.json,6,1,2.0,100,50,18.2246,121,556.0,17,196.17
beta_a5_b0p5_M500_L6_p2_train.json,beta_a5_b0p5_M500_L6_c1_2_train.json,6,1,2.0,100,50,455.4604,2999,13863.45,429,4856.04
beta_a5_b0p5_M50_L6_p2_train.json,beta_a5_b0p5_M50_L6_c1_2_train.json,6,1,2.0,100,50,45.4296,300,1379.13,43,465.18
beta_a5_b10_M100_L6_p2_train.json,beta_a5_b10_M100_L6_c1_2_train.json,6,1,2.0,100,50,33.379,193,1488.31,28,882.86
beta_a5_b10_M200_L6_p2_train.json,beta_a5_b10_M200_L6_c1_2_train.json,6,1,2.0,100,50,67.1104,387,2974.54,57,1681.94
beta_a5_b10_M20_L6_p2_train.json,beta_a5_b10_M20_L6_c1_2_train.json,6,1,2.0,100,50,6.6584,38,296.52,6,193.18
beta_a5_b10_M500_L6_p2_train.json,beta_a5_b10_M500_L6_c1_2_train.json,6,1,2.0,100,50,167.4212,962,7419.55,140,4376.13
beta_a5_b10_M50_L6_p2_train.json,beta_a5_b10_M50_L6_c1_2_train.json,6,1,2.0,100,50,16.8336,98,735.32,14,422.87
beta_a5_b1_M100_L6_p2_train.json,beta_a5_b1_M100_L6_c1_2_train.json,6,1,2.0,100,50,83.1942,537,2772.64,77,1140.43
beta_a5_b1_M200_L6_p2_train.json,beta_a5_b1_M200_L6_c1_2_train.json,6,1,2.0,100,50,166.519,1065,5619.81,153,2386.6
beta_a5_b1_M20_L6_p2_train.json,beta_a5_b1_M20_L6_c1_2_train.json,6,1,2.0,100,50,16.7144,107,565.32,15,239.43
beta_a5_b1_M500_L6_p2_train.json,beta_a5_b1_M500_L6_c1_2_train.json,6,1,2.0,100,50,415.1202,2675,14177.33,384,5828.2
beta_a5_b1_M50_L6_p2_train.json,beta_a5_b1_M50_L6_c1_2_train.json,6,1,2.0,100,50,41.765,270,1398.64,38,584.16
beta_a5_b2_M100_L6_p2_train.json,beta_a5_b2_M100_L6_c1_2_train.json,6,1,2.0,100,50,71.4402,446,2615.19,64,1263.26
beta_a5_b2_M200_L6_p2_train.json,beta_a5_b2_M200_L6_c1_2_train.json,6,1,2.0,100,50,142.139,885,5344.36,127,2590.39
beta_a5_b2_M20_L6_p2_train.json,beta_a5_b2_M20_L6_c1_2_train.json,6,1,2.0,100,50,14.3776,89,530.89,13,255.86
beta_a5_b2_M500_L6_p2_train.json,beta_a5_b2_M500_L6_c1_2_train.json,6,1,2.0,100,50,358.2778,2223,13503.66,323,6351.14
beta_a5_b2_M50_L6_p2_train.json,beta_a5_b2_M50_L6_c1_2_train.json,6,1,2.0,100,50,35.7778,222,1335.6,32,632.53
beta_a5_b5_M100_L6_p2_train.json,beta_a5_b5_M100_L6_c1_2_train.json,6,1,2.0,100,50,50.0824,299,2082.39,43,1129.9
beta_a5_b5_M200_L6_p2_train.json,beta_a5_b5_M200_L6_c1_2_train.json,6,1,2.0,100,50,99.91,591,4187.39,86,2332.51
beta_a5_b5_M20_L6_p2_train.json,beta_a5_b5_M20_L6_c1_2_train.json,6,1,2.0,100,50,10.0272,60,412.78,9,234.7
beta_a5_b5_M500_L6_p2_train.json,beta_a5_b5_M500_L6_c1_2_train.json,6,1,2.0,100,50,251.8128,1499,10313.31,216,5568.37
beta_a5_b5_M50_L6_p2_train.json,beta_a5_b5_M50_L6_c1_2_train.json,6,1,2.0,100,50,25.126,149,1040.43,22,581.12
binom_n100_p2_L6_p2_train.json,binom_n100_p0p05_L6_c1_2_train.json,6,1,2.0,100,50,5.0184,27,251.24,4,164.68
binom_n100_p2_L6_p2_train.json,binom_n100_p0p1_L6_c1_2_train.json,6,1,2.0,100,50,10.0832,60,414.16,9,228.46
binom_n100_p2_L6_p2_train.json,binom_n100_p0p2_L6_c1_2_train.json,6,1,2.0,100,50,19.9708,126,684.14,18,295.97
binom_n100_p2_L6_p2_train.json,binom_n100_p0p3_L6_c1_2_train.json,6,1,2.0,100,50,30.0926,194,944.55,28,341.92
binom_n100_p2_L6_p2_train.json,binom_n100_p0p5_L6_c1_2_train.json,6,1,2.0,100,50,49.9702,332,1389.14,48,372.42
binom_n100_p2_L6_p2_train.json,binom_n100_p0p7_L6_c1_2_train.json,6,1,2.0,100,50,70.0088,475,1779.13,68,340.5
binom_n100_p2_L6_p2_train.json,binom_n100_p0p95_L6_c1_2_train.json,6,1,2.0,100,50,94.9798,657,2144.95,94,165.81
binom_n100_p2_L6_p2_train.json,binom_n100_p0p9_L6_c1_2_train.json,6,1,2.0,100,50,90.0082,620,2106.11,89,243.83
binom_n200_p2_L6_p2_train.json,binom_n200_p0p05_L6_c1_2_train.json,6,1,2.0,100,50,10.0028,59,422.37,9,244.82
binom_n200_p2_L6_p2_train.json,binom_n200_p0p1_L6_c1_2_train.json,6,1,2.0,100,50,19.9676,124,711.23,18,325.06
binom_n200_p2_L6_p2_train.json,binom_n200_p0p2_L6_c1_2_train.json,6,1,2.0,100,50,39.9484,258,1230.41,37,437.05
binom_n200_p2_L6_p2_train.json,binom_n200_p0p3_L6_c1_2_train.json,6,1,2.0,100,50,59.9412,395,1708.15,57,486.3
binom_n200_p2_L6_p2_train.json,binom_n200_p0p5_L6_c1_2_train.json,6,1,2.0,100,50,99.8332,673,2595.68,96,560.36
binom_n200_p2_L6_p2_train.json,binom_n200_p0p7_L6_c1_2_train.json,6,1,2.0,100,50,139.905,957,3378.26,137,488.21
binom_n200_p2_L6_p2_train.json,binom_n200_p0p95_L6_c1_2_train.json,6,1,2.0,100,50,189.985,1319,4212.98,188,258.49
binom_n200_p2_L6_p2_train.json,binom_n200_p0p9_L6_c1_2_train.json,6,1,2.0,100,50,179.8924,1244,4077.91,178,324.26
binom_n20_p2_L6_p2_train.json,binom_n20_p0p05_L6_c1_2_train.json,6,1,2.0,100,50,1.023,4,80.87,0,102.3
binom_n20_p2_L6_p2_train.json,binom_n20_p0p1_L6_c1_2_train.json,6,1,2.0,100,50,1.995,9,128.33,1,111.94
binom_n20_p2_L6_p2_train.json,binom_n20_p0p2_L6_c1_2_train.json,6,1,2.0,100,50,3.9522,21,200.13,3,130.46
binom_n20_p2_L6_p2_train.json,binom_n20_p0p3_L6_c1_2_train.json,6,1,2.0,100,50,5.9474,35,259.61,5,150.03
binom_n20_p2_L6_p2_train.json,binom_n20_p0p5_L6_c1_2_train.json,6,1,2.0,100,50,10.0068,62,366.77,9,172.98
binom_n20_p2_L6_p2_train.json,binom_n20_p0p7_L6_c1_2_train.json,6,1,2.0,100,50,13.974,90,434.0,13,152.73
binom_n20_p2_L6_p2_train.json,binom_n20_p0p95_L6_c1_2_train.json,6,1,2.0,100,50,18.9842,130,470.43,18,106.47
binom_n20_p2_L6_p2_train.json,binom_n20_p0p9_L6_c1_2_train.json,6,1,2.0,100,50,18.0166,122,474.05,17,121.44
binom_n400_p2_L6_p2_train.json,binom_n400_p0p05_L6_c1_2_train.json,6,1,2.0,100,50,20.011,125,714.05,18,331.84
binom_n400_p2_L6_p2_train.json,binom_n400_p0p1_L6_c1_2_train.json,6,1,2.0,100,50,40.1046,259,1242.79,37,462.59
binom_n400_p2_L6_p2_train.json,binom_n400_p0p2_L6_c1_2_train.json,6,1,2.0,100,50,79.9416,531,2231.13,76,611.33
binom_n400_p2_L6_p2_train.json,binom_n400_p0p3_L6_c1_2_train.json,6,1,2.0,100,50,119.7038,805,3153.53,116,682.15
binom_n400_p2_L6_p2_train.json,binom_n400_p0p5_L6_c1_2_train.json,6,1,2.0,100,50,199.945,1363,4896.75,195,756.59
binom_n400_p2_L6_p2_train.json,binom_n400_p0p7_L6_c1_2_train.json,6,1,2.0,100,50,279.877,1927,6493.08,276,697.56
binom_n400_p2_L6_p2_train.json,binom_n400_p0p95_L6_c1_2_train.json,6,1,2.0,100,50,380.0546,2645,8284.32,378,333.06
binom_n400_p2_L6_p2_train.json,binom_n400_p0p9_L6_c1_2_train.json,6,1,2.0,100,50,359.8772,2496,7994.92,357,473.18
binom_n50_p2_L6_p2_train.json,binom_n50_p0p05_L6_c1_2_train.json,6,1,2.0,100,50,2.5086,12,151.77,2,110.25
binom_n50_p2_L6_p2_train.json,binom_n50_p0p1_L6_c1_2_train.json,6,1,2.0,100,50,5.0166,27,244.89,4,151.69
binom_n50_p2_L6_p2_train.json,binom_n50_p0p2_L6_c1_2_train.json,6,1,2.0,100,50,9.9944,60,398.13,9,223.64
binom_n50_p2_L6_p2_train.json,binom_n50_p0p3_L6_c1_2_train.json,6,1,2.0,100,50,15.0024,94,532.14,13,258.21
binom_n50_p2_L6_p2_train.json,binom_n50_p0p5_L6_c1_2_train.json,6,1,2.0,100,50,24.9532,163,762.78,23,264.71
binom_n50_p2_L6_p2_train.json,binom_n50_p0p7_L6_c1_2_train.json,6,1,2.0,100,50,34.925,233,964.61,33,260.11
binom_n50_p2_L6_p2_train.json,binom_n50_p0p95_L6_c1_2_train.json,6,1,2.0,100,50,47.4956,327,1108.42,47,126.11
binom_n50_p2_L6_p2_train.json,binom_n50_p0p9_L6_c1_2_train.json,6,1,2.0,100,50,44.9844,308,1089.52,44,161.33
binom_n800_p2_L6_p2_train.json,binom_n800_p0p05_L6_c1_2_train.json,6,1,2.0,100,50,39.9986,258,1267.02,37,476.52
binom_n800_p2_L6_p2_train.json,binom_n800_p0p1_L6_c1_2_train.json,6,1,2.0,100,50,79.9734,529,2268.62,76,634.01
binom_n800_p2_L6_p2_train.json,binom_n800_p0p2_L6_c1_2_train.json,6,1,2.0,100,50,159.776,1078,4127.11,155,852.54
binom_n800_p2_L6_p2_train.json,binom_n800_p0p3_L6_c1_2_train.json,6,1,2.0,100,50,240.0886,1637,5911.36,234,957.19
binom_n800_p2_L6_p2_train.json,binom_n800_p0p5_L6_c1_2_train.json,6,1,2.0,100,50,400.2372,2752,9355.22,394,1053.39
binom_n800_p2_L6_p2_train.json,binom_n800_p0p7_L6_c1_2_train.json,6,1,2.0,100,50,559.9418,3873,12652.3,554,987.45
binom_n800_p2_L6_p2_train.json,binom_n800_p0p95_L6_c1_2_train.json,6,1,2.0,100,50,760.0512,5298,16388.74,757,477.76
binom_n800_p2_L6_p2_train.json,binom_n800_p0p9_L6_c1_2_train.json,6,1,2.0,100,50,720.1692,5013,15702.36,716,647.15
cunif_a0_b100_L6_p2_train.json,cunif_a0_b100_L6_c1_2_train.json,6,1,2.0,100,50,50.0574,242,3026.78,37,2216.85
cunif_a0_b200_L6_p2_train.json,cunif_a0_b200_L6_c1_2_train.json,6,1,2.0,100,50,98.8114,492,6054.58,72,4431.56
cunif_a0_b400_L6_p2_train.json,cunif_a0_b400_L6_c1_2_train.json,6,1,2.0,100,50,199.814,1098,12671.72,146,8843.5
cunif_a0_b50_L6_p2_train.json,cunif_a0_b50_L6_c1_2_train.json,6,1,2.0,100,50,25.1552,122,1543.2,19,1122.38
cunif_a0_b800_L6_p2_train.json,cunif_a0_b800_L6_c1_2_train.json,6,1,2.0,100,50,400.731,2505,27014.4,292,17903.34
cunif_a10_b100_L6_p2_train.json,cunif_a10_b100_L6_c1_2_train.json,6,1,2.0,100,50,54.6906,281,2958.4,42,2069.16
cunif_a10_b200_L6_p2_train.json,cunif_a10_b200_L6_c1_2_train.json,6,1,2.0,100,50,105.2446,541,5992.24,81,4225.63
cunif_a10_b400_L6_p2_train.json,cunif_a10_b400_L6_c1_2_train.json,6,1,2.0,100,50,205.9482,1141,12353.45,151,8883.26
cunif_a10_b50_L6_p2_train.json,cunif_a10_b50_L6_c1_2_train.json,6,1,2.0,100,50,30.0218,165,1451.27,25,900.58
