dataset,exponential_L6_c1_2,normal_std30_L6_c1_2,poisson_L6_c1_2
dunif_L20_H100_L6_p4_test,2683.86,2680.735,2653.31
dunif_L20_H200_L6_p4_train,6052.85,5999.73,5924.05
dunif_L20_H200_L6_p4_test,5889.695,5864.236,5868.249
dunif_L20_H400_L6_p4_train,12061.43,12099.5,12073.97
dunif_L20_H400_L6_p4_test,12460.109,12510.111,12433.703
dunif_L20_H50_L6_p4_train,1045.86,1039.98,1032.59
dunif_L20_H50_L6_p4_test,1026.188,1015.165,1007.518
dunif_L20_H800_L6_p4_train,25346.0,25318.9,25382.44
dunif_L20_H800_L6_p4_test,25548.989,25535.678,25508.393
dunif_L50_H100_L6_p4_train,1736.37,1726.48,1714.17
dunif_L50_H100_L6_p4_test,1703.772,1690.192,1707.276
dunif_L50_H200_L6_p4_train,5060.73,4992.72,4920.11
dunif_L50_H200_L6_p4_test,5066.986,5007.839,4951.625
dunif_L50_H400_L6_p4_train,11674.94,11745.41,11678.85
dunif_L50_H400_L6_p4_test,11681.614,11585.359,11523.641
dunif_L50_H800_L6_p4_train,24892.54,24840.84,24848.28
dunif_L50_H800_L6_p4_test,24620.051,24569.824,24510.123
dunif_L5_H100_L6_p4_train,3169.55,3134.93,3120.24
dunif_L5_H100_L6_p4_test,3168.216,3167.836,3147.907
dunif_L5_H200_L6_p4_train,6490.04,6435.85,6449.97
dunif_L5_H200_L6_p4_test,6423.423,6407.101,6473.047
dunif_L5_H20_L6_p4_train,522.66,522.32,544.6
dunif_L5_H20_L6_p4_test,527.943,526.014,542.79
dunif_L5_H400_L6_p4_train,12865.55,12863.95,12811.1
dunif_L5_H400_L6_p4_test,12975.014,12990.885,12964.308
dunif_L5_H50_L6_p4_train,1532.37,1526.0,1535.11
dunif_L5_H50_L6_p4_test,1511.226,1506.443,1506.38
dunif_L5_H800_L6_p4_train,26057.88,26048.11,26068.67
dunif_L5_H800_L6_p4_test,26299.183,26306.119,26110.222
gamma_k0p8_th10_L6_p4_train,897.92,898.79,901.92
gamma_k0p8_th10_L6_p4_test,863.575,867.489,879.439
gamma_k0p8_th20_L6_p4_train,1678.09,1674.69,1689.46
gamma_k0p8_th20_L6_p4_test,1734.977,1735.89,1739.701
gamma_k0p8_th2_L6_p4_train,179.87,180.97,180.97
gamma_k0p8_th2_L6_p4_test,176.172,177.042,177.042
gamma_k0p8_th40_L6_p4_train,3491.98,3490.7,3518.08
gamma_k0p8_th40_L6_p4_test,3453.956,3459.409,3472.416
gamma_k0p8_th5_L6_p4_train,439.19,439.03,440.82
gamma_k0p8_th5_L6_p4_test,431.956,431.991,432.99
gamma_k0p8_th80_L6_p4_train,6933.08,6923.69,6918.59
gamma_k0p8_th80_L6_p4_test,6917.058,6881.937,6885.638
gamma_k10_th10_L6_p4_train,3374.34,3363.63,3340.36
gamma_k10_th10_L6_p4_test,3432.961,3424.644,3407.311
gamma_k10_th20_L6_p4_train,6744.18,6729.67,6753.1
gamma_k10_th20_L6_p4_test,6770.17,6759.408,6690.645
gamma_k10_th2_L6_p4_train,691.7,691.02,691.46
gamma_k10_th2_L6_p4_test,689.201,687.01,690.683
gamma_k10_th40_L6_p4_train,13598.14,13594.3,13576.37
gamma_k10_th40_L6_p4_test,13778.683,13741.921,13665.689
gamma_k10_th5_L6_p4_train,1764.44,1752.69,1754.27
gamma_k10_th5_L6_p4_test,1699.088,1696.367,1699.219
gamma_k10_th80_L6_p4_train,28165.13,27904.2,27939.7
gamma_k10_th80_L6_p4_test,27749.461,27580.48,27467.302
gamma_k1_th10_L6_p4_train,1018.45,1014.12,1025.01
gamma_k1_th10_L6_p4_test,989.708,985.869,990.805
gamma_k1_th20_L6_p4_train,1977.37,1978.34,1994.38
gamma_k1_th20_L6_p4_test,1957.919,1958.089,1968.24
gamma_k1_th2_L6_p4_train,201.04,200.86,206.43
gamma_k1_th2_L6_p4_test,202.876,203.894,207.246
gamma_k1_th40_L6_p4_train,4000.84,4002.24,4005.62
gamma_k1_th40_L6_p4_test,3955.216,3950.522,3943.09
gamma_k1_th5_L6_p4_train,491.43,492.56,494.04
gamma_k1_th5_L6_p4_test,494.941,498.999,499.737
gamma_k1_th80_L6_p4_train,7824.52,7822.99,7887.89
gamma_k1_th80_L6_p4_test,7854.803,7860.879,7884.075
gamma_k20_th10_L6_p4_train,4921.53,4916.07,4880.64
gamma_k20_th10_L6_p4_test,4948.544,5004.738,4883.907
gamma_k20_th20_L6_p4_train,10217.01,9923.1,9760.77
gamma_k20_th20_L6_p4_test,10102.565,9792.33,9666.612
gamma_k20_th2_L6_p4_train,1051.07,979.52,994.65
gamma_k20_th2_L6_p4_test,1056.522,980.78,996.291
gamma_k20_th40_L6_p4_train,19692.59,19481.26,19488.21
gamma_k20_th40_L6_p4_test,19792.189,19525.608,19411.268
gamma_k20_th5_L6_p4_train,2423.8,2400.15,2416.99
gamma_k20_th5_L6_p4_test,2479.322,2469.451,2434.037
gamma_k20_th80_L6_p4_train,38784.07,38819.09,38388.77
gamma_k20_th80_L6_p4_test,39546.279,39374.697,39136.314
gamma_k2_th10_L6_p4_train,1486.12,1488.91,1495.18
gamma_k2_th10_L6_p4_test,1451.508,1455.444,1461.511
gamma_k2_th20_L6_p4_train,2821.49,2822.36,2840.07
gamma_k2_th20_L6_p4_test,2916.746,2920.697,2936.433
gamma_k2_th2_L6_p4_train,297.9,297.27,301.86
gamma_k2_th2_L6_p4_test,293.276,292.325,295.73
gamma_k2_th40_L6_p4_train,5773.7,5773.61,5767.03
gamma_k2_th40_L6_p4_test,5866.966,5868.657,5861.704
gamma_k2_th5_L6_p4_train,710.25,708.56,708.93
gamma_k2_th5_L6_p4_test,734.638,734.125,744.663
gamma_k2_th80_L6_p4_train,11718.84,11698.22,11669.84
gamma_k2_th80_L6_p4_test,11659.441,11614.289,11620.462
gamma_k5_th10_L6_p4_train,2352.27,2348.03,2359.24
gamma_k5_th10_L6_p4_test,2377.172,2373.05,2374.124
gamma_k5_th20_L6_p4_train,4685.29,4655.7,4631.25
gamma_k5_th20_L6_p4_test,4771.683,4756.334,4750.376
gamma_k5_th2_L6_p4_train,472.39,471.3,468.43
gamma_k5_th2_L6_p4_test,474.488,477.853,475.042
gamma_k5_th40_L6_p4_train,10007.49,9770.41,9784.13
gamma_k5_th40_L6_p4_test,9679.752,9579.392,9599.508
gamma_k5_th5_L6_p4_train,1135.26,1134.93,1140.82
gamma_k5_th5_L6_p4_test,1187.61,1191.202,1187.469
gamma_k5_th80_L6_p4_train,18490.18,18417.19,18385.07
gamma_k5_th80_L6_p4_test,19014.285,18984.753,19043.579
geom_p0p03_L6_p4_train,3173.66,3170.75,3183.96
geom_p0p03_L6_p4_test,3252.001,3239.582,3248.407
geom_p0p05_L6_p4_train,1854.31,1855.04,1865.19
geom_p0p05_L6_p4_test,1937.454,1938.165,1931.345
geom_p0p08_L6_p4_train,1145.43,1144.83,1154.83
geom_p0p08_L6_p4_test,1174.772,1172.254,1176.494
geom_p0p15_L6_p4_train,583.47,585.51,584.82
geom_p0p15_L6_p4_test,598.974,598.699,603.002
geom_p0p1_L6_p4_train,939.56,941.45,951.35
geom_p0p1_L6_p4_test,921.444,921.463,930.324
geom_p0p2_L6_p4_train,425.16,425.55,427.0
geom_p0p2_L6_p4_test,441.198,439.456,440.897
geom_p0p3_L6_p4_train,277.97,276.56,282.4
geom_p0p3_L6_p4_test,271.281,269.022,274.894
geom_p0p4_L6_p4_train,185.88,186.4,186.47
geom_p0p4_L6_p4_test,187.268,187.996,187.782
geom_p0p6_L6_p4_train,106.44,102.58,106.44
geom_p0p6_L6_p4_test,104.608,101.732,104.608
geom_p0p8_L6_p4_train,50.58,50.58,50.58
geom_p0p8_L6_p4_test,50.373,50.373,50.373
logn_mlog1p5_s0p3_L6_p4_train,158.47,158.1,162.26
logn_mlog1p5_s0p3_L6_p4_test,162.741,159.716,162.723
logn_mlog1p5_s0p5_L6_p4_train,276.87,276.35,282.54
logn_mlog1p5_s0p5_L6_p4_test,278.285,278.569,282.035
logn_mlog1p5_s0p7_L6_p4_train,426.34,426.85,432.19
logn_mlog1p5_s0p7_L6_p4_test,429.315,428.624,431.616
logn_mlog1p5_s1_L6_p4_train,796.66,796.66,800.04
logn_mlog1p5_s1_L6_p4_test,774.36,777.951,780.5
logn_mlog1p5_s1p3_L6_p4_train,1254.34,1255.27,1260.44
logn_mlog1p5_s1p3_L6_p4_test,1349.708,1354.78,1359.671
logn_mlog2_s0p3_L6_p4_train,260.2,261.09,261.18
logn_mlog2_s0p3_L6_p4_test,252.13,251.557,253.503
logn_mlog2_s0p5_L6_p4_train,437.98,438.28,440.65
logn_mlog2_s0p5_L6_p4_test,449.318,451.638,448.731
logn_mlog2_s0p7_L6_p4_train,685.02,684.07,694.16
logn_mlog2_s0p7_L6_p4_test,698.355,703.178,702.268
logn_mlog2_s1_L6_p4_train,1237.83,1235.42,1251.48
logn_mlog2_s1_L6_p4_test,1248.431,1245.539,1245.336
logn_mlog2_s1p3_L6_p4_train,2168.9,2169.52,2180.35
logn_mlog2_s1p3_L6_p4_test,2247.541,2246.172,2247.868
logn_mlog2p5_s0p3_L6_p4_train,414.26,413.38,413.16
logn_mlog2p5_s0p3_L6_p4_test,413.347,413.807,413.463
logn_mlog2p5_s0p5_L6_p4_train,740.33,740.27,750.58
logn_mlog2p5_s0p5_L6_p4_test,749.254,749.778,749.039
logn_mlog2p5_s0p7_L6_p4_train,1140.49,1137.87,1152.24
logn_mlog2p5_s0p7_L6_p4_test,1159.525,1159.631,1165.343
logn_mlog2p5_s1_L6_p4_train,1928.33,1927.02,1933.95
logn_mlog2p5_s1_L6_p4_test,2083.646,2082.722,2094.236
logn_mlog2p5_s1p3_L6_p4_train,3714.99,3718.0,3731.67
logn_mlog2p5_s1p3_L6_p4_test,3667.805,3668.29,3671.929
logn_mlog3_s0p3_L6_p4_train,694.07,694.73,698.76
logn_mlog3_s0p3_L6_p4_test,687.164,688.786,686.658
logn_mlog3_s0p5_L6_p4_train,1196.18,1198.13,1209.12
logn_mlog3_s0p5_L6_p4_test,1218.735,1222.273,1220.008
logn_mlog3_s0p7_L6_p4_train,1907.47,1907.02,1921.57
logn_mlog3_s0p7_L6_p4_test,1909.238,1910.039,1920.084
logn_mlog3_s1_L6_p4_train,3264.66,3271.31,3303.38
logn_mlog3_s1_L6_p4_test,3387.206,3395.559,3401.316
logn_mlog3_s1p3_L6_p4_train,6072.08,6075.52,6102.52
logn_mlog3_s1p3_L6_p4_test,6097.977,6104.915,6111.587
logn_mlog3p5_s0p3_L6_p4_train,1148.36,1148.62,1120.72
logn_mlog3p5_s0p3_L6_p4_test,1131.657,1136.849,1118.466
logn_mlog3p5_s0p5_L6_p4_train,2075.57,2074.23,2073.92
logn_mlog3p5_s0p5_L6_p4_test,2007.413,2006.08,2009.821
logn_mlog3p5_s0p7_L6_p4_train,3134.74,3111.11,3117.04
logn_mlog3p5_s0p7_L6_p4_test,3151.576,3132.422,3144.073
logn_mlog3p5_s1_L6_p4_train,5967.94,5966.28,5997.43
logn_mlog3p5_s1_L6_p4_test,5646.345,5649.879,5649.442
logn_mlog3p5_s1p3_L6_p4_train,10657.97,10656.82,10662.4
logn_mlog3p5_s1p3_L6_p4_test,10043.799,10050.752,10062.113
logn_mlog4_s0p3_L6_p4_train,1899.24,1886.73,1855.83
logn_mlog4_s0p3_L6_p4_test,1875.088,1878.301,1858.926
logn_mlog4_s0p5_L6_p4_train,3374.97,3362.89,3367.95
logn_mlog4_s0p5_L6_p4_test,3338.352,3331.477,3357.067
logn_mlog4_s0p7_L6_p4_train,4994.35,4979.33,4991.25
logn_mlog4_s0p7_L6_p4_test,5211.566,5156.102,5171.141
logn_mlog4_s1_L6_p4_train,9342.71,9296.59,9279.65
logn_mlog4_s1_L6_p4_test,9454.621,9431.075,9436.667
logn_mlog4_s1p3_L6_p4_train,17207.93,17205.22,17261.18
logn_mlog4_s1p3_L6_p4_test,16283.029,16316.868,16312.119
negbin_r10_p0p1_L6_p4_train,3307.13,3301.35,3267.59
negbin_r10_p0p1_L6_p4_test,3268.104,3268.671,3238.655
negbin_r10_p0p2_L6_p4_train,1553.36,1552.02,1540.5
negbin_r10_p0p2_L6_p4_test,1523.351,1522.954,1511.992
negbin_r10_p0p3_L6_p4_train,950.8,950.24,951.31
negbin_r10_p0p3_L6_p4_test,964.849,961.717,962.329
negbin_r10_p0p4_L6_p4_train,649.58,644.59,650.09
negbin_r10_p0p4_L6_p4_test,672.511,667.826,670.58
negbin_r10_p0p6_L6_p4_train,356.03,356.76,357.96
negbin_r10_p0p6_L6_p4_test,356.989,356.711,356.574
negbin_r10_p0p8_L6_p4_train,188.48,188.94,189.09
negbin_r10_p0p8_L6_p4_test,185.096,185.1,186.005
negbin_r20_p0p1_L6_p4_train,4661.94,4657.16,4603.49
negbin_r20_p0p1_L6_p4_test,4645.161,4605.612,4589.408
negbin_r20_p0p2_L6_p4_train,2244.71,2235.05,2204.92
negbin_r20_p0p2_L6_p4_test,2189.504,2169.261,2150.492
negbin_r20_p0p3_L6_p4_train,1373.08,1372.24,1368.91
negbin_r20_p0p3_L6_p4_test,1368.58,1373.602,1368.152
negbin_r20_p0p4_L6_p4_train,959.93,956.11,950.88
negbin_r20_p0p4_L6_p4_test,959.195,945.621,940.499
negbin_r20_p0p6_L6_p4_train,519.88,513.3,516.43
negbin_r20_p0p6_L6_p4_test,528.253,516.181,518.421
negbin_r20_p0p8_L6_p4_train,267.03,267.03,274.73
negbin_r20_p0p8_L6_p4_test,272.218,272.3,278.895
negbin_r2_p0p1_L6_p4_train,1340.37,1341.01,1351.15
negbin_r2_p0p1_L6_p4_test,1376.456,1376.49,1387.268
negbin_r2_p0p2_L6_p4_train,632.47,631.98,639.05
negbin_r2_p0p2_L6_p4_test,657.005,655.257,658.701
negbin_r2_p0p3_L6_p4_train,414.4,415.59,421.04
negbin_r2_p0p3_L6_p4_test,406.859,407.754,407.021
negbin_r2_p0p4_L6_p4_train,283.47,283.78,286.52
negbin_r2_p0p4_L6_p4_test,280.144,291.512,287.637
negbin_r2_p0p6_L6_p4_train,148.18,148.79,148.65
negbin_r2_p0p6_L6_p4_test,149.618,150.016,150.116
negbin_r2_p0p8_L6_p4_train,81.55,78.17,81.55
negbin_r2_p0p8_L6_p4_test,80.483,77.657,80.483
negbin_r40_p0p1_L6_p4_train,6836.27,6714.67,6577.46
negbin_r40_p0p1_L6_p4_test,6740.324,6675.619,6547.789
negbin_r40_p0p2_L6_p4_train,3123.27,3096.59,3125.66
negbin_r40_p0p2_L6_p4_test,3151.125,3129.914,3150.63
negbin_r40_p0p3_L6_p4_train,1925.12,1903.26,1875.66
negbin_r40_p0p3_L6_p4_test,1986.771,1942.196,1907.475
negbin_r40_p0p4_L6_p4_train,1327.6,1327.92,1353.12
negbin_r40_p0p4_L6_p4_test,1353.625,1347.785,1339.31
negbin_r40_p0p6_L6_p4_train,716.55,720.22,720.61
negbin_r40_p0p6_L6_p4_test,726.295,729.449,728.233
negbin_r40_p0p8_L6_p4_train,394.44,395.87,394.72
negbin_r40_p0p8_L6_p4_test,383.15,384.661,385.152
negbin_r5_p0p1_L6_p4_train,2266.27,2261.89,2261.83
negbin_r5_p0p1_L6_p4_test,2274.251,2273.712,2274.586
negbin_r5_p0p2_L6_p4_train,1064.15,1065.45,1059.61
negbin_r5_p0p2_L6_p4_test,1052.838,1057.493,1056.148
negbin_r5_p0p3_L6_p4_train,670.29,672.65,671.53
negbin_r5_p0p3_L6_p4_test,661.037,661.808,662.102
negbin_r5_p0p4_L6_p4_train,448.64,445.83,453.21
negbin_r5_p0p4_L6_p4_test,462.157,461.333,468.765
negbin_r5_p0p6_L6_p4_train,247.37,246.74,248.11
negbin_r5_p0p6_L6_p4_test,250.761,250.198,251.562
negbin_r5_p0p8_L6_p4_train,128.21,128.47,128.43
negbin_r5_p0p8_L6_p4_test,128.232,128.806,128.136
normal_mu100_sd15_L6_p4_train,1765.51,1729.86,1742.39
normal_mu100_sd15_L6_p4_test,1688.197,1688.193,1654.558
normal_mu100_sd20_L6_p4_train,2237.57,2201.48,2202.46
normal_mu100_sd20_L6_p4_test,2266.074,2237.168,2209.009
normal_mu100_sd25_L6_p4_train,2869.36,2842.92,2798.33
normal_mu100_sd25_L6_p4_test,2779.727,2764.757,2737.932
normal_mu150_sd15_L6_p4_train,1679.08,1702.57,1699.52
normal_mu150_sd15_L6_p4_test,1690.862,1711.289,1713.795
normal_mu150_sd22_L6_p4_train,2454.73,2418.14,2470.18
normal_mu150_sd22_L6_p4_test,2519.509,2478.71,2545.865
normal_mu150_sd30_L6_p4_train,3545.08,3495.82,3500.39
normal_mu150_sd30_L6_p4_test,3373.289,3315.121,3435.316
normal_mu150_sd38_L6_p4_train,4328.75,4321.14,4226.67
normal_mu150_sd38_L6_p4_test,4264.254,4258.538,4197.434
normal_mu150_sd45_L6_p4_train,4921.47,4929.05,4905.34
normal_mu150_sd45_L6_p4_test,5096.185,5049.089,4962.311
normal_mu200_sd20_L6_p4_train,2376.81,2272.12,2396.37
normal_mu200_sd20_L6_p4_test,2394.147,2259.05,2356.0
normal_mu200_sd30_L6_p4_train,3216.56,3232.56,3212.56
normal_mu200_sd30_L6_p4_test,3407.058,3414.984,3335.587
normal_mu200_sd40_L6_p4_train,4520.09,4489.11,4378.85
normal_mu200_sd40_L6_p4_test,4549.482,4556.215,4448.502
normal_mu200_sd50_L6_p4_train,5660.61,5624.67,5517.6
normal_mu200_sd50_L6_p4_test,5685.777,5649.12,5569.962
normal_mu200_sd60_L6_p4_train,6863.54,6677.82,6568.99
normal_mu200_sd60_L6_p4_test,6738.551,6732.636,6654.068
normal_mu20_sd2_L6_p4_train,224.13,237.26,237.77
normal_mu20_sd2_L6_p4_test,224.023,241.885,237.104
normal_mu20_sd3_L6_p4_train,342.06,340.16,343.75
normal_mu20_sd3_L6_p4_test,336.985,335.861,338.452
normal_mu20_sd4_L6_p4_train,434.58,436.4,452.7
normal_mu20_sd4_L6_p4_test,441.956,445.235,454.139
normal_mu20_sd5_L6_p4_train,560.63,560.63,571.13
normal_mu20_sd5_L6_p4_test,558.882,561.324,567.442
normal_mu20_sd6_L6_p4_train,674.01,663.8,657.49
normal_mu20_sd6_L6_p4_test,678.575,667.903,662.251
normal_mu300_sd30_L6_p4_train,3318.36,3331.46,3302.82
normal_mu300_sd30_L6_p4_test,3433.649,3448.43,3408.501
normal_mu300_sd45_L6_p4_train,5005.63,5002.81,5067.38
normal_mu300_sd45_L6_p4_test,5171.377,5165.286,5115.093
normal_mu300_sd60_L6_p4_train,6506.63,6524.44,6438.87
normal_mu300_sd60_L6_p4_test,6864.744,6846.936,6679.056
normal_mu300_sd75_L6_p4_train,8398.86,8331.33,8263.11
normal_mu300_sd75_L6_p4_test,8567.885,8490.44,8481.748
normal_mu300_sd90_L6_p4_train,10089.75,9968.46,9913.31
normal_mu300_sd90_L6_p4_test,10254.66,10064.865,9980.883
normal_mu50_sd10_L6_p4_train,1160.04,1153.83,1111.63
normal_mu50_sd10_L6_p4_test,1128.936,1127.328,1108.239
normal_mu50_sd12_L6_p4_train,1322.58,1319.27,1305.84
normal_mu50_sd12_L6_p4_test,1354.502,1350.376,1339.739
normal_mu50_sd15_L6_p4_train,1679.36,1678.78,1651.55
normal_mu50_sd15_L6_p4_test,1665.979,1662.069,1642.396
normal_mu50_sd5_L6_p4_train,601.35,588.36,573.78
normal_mu50_sd5_L6_p4_test,577.605,568.518,549.108
normal_mu50_sd8_L6_p4_train,872.71,863.62,872.34
normal_mu50_sd8_L6_p4_test,915.82,893.726,902.561
normal_mu80_sd12_L6_p4_train,1377.12,1358.42,1328.13
normal_mu80_sd12_L6_p4_test,1358.554,1335.701,1315.745
normal_mu80_sd16_L6_p4_train,1806.85,1802.49,1774.45
normal_mu80_sd16_L6_p4_test,1828.587,1799.893,1776.067
normal_mu80_sd20_L6_p4_train,2270.74,2273.42,2248.52
normal_mu80_sd20_L6_p4_test,2236.066,2233.995,2206.446
normal_mu80_sd24_L6_p4_train,2624.83,2625.9,2644.22
normal_mu80_sd24_L6_p4_test,2707.046,2698.601,2664.341
normal_mu80_sd8_L6_p4_train,990.95,946.71,931.62
normal_mu80_sd8_L6_p4_test,948.905,915.445,906.425
pareto_a1p3_xm100_L6_p4_train,50564.28,50563.09,50572.42
pareto_a1p3_xm100_L6_p4_test,53341.179,53343.219,53348.329
pareto_a1p3_xm10_L6_p4_train,5718.92,5713.15,5728.05
pareto_a1p3_xm10_L6_p4_test,4817.54,4816.619,4823.063
pareto_a1p3_xm1_L6_p4_train,512.76,512.5,512.24
pareto_a1p3_xm1_L6_p4_test,530.641,531.06,529.716
pareto_a1p3_xm20_L6_p4_train,10474.62,10478.39,10491.54
pareto_a1p3_xm20_L6_p4_test,10414.89,10418.533,10432.084
pareto_a1p3_xm50_L6_p4_train,20153.61,20129.13,20162.72
pareto_a1p3_xm50_L6_p4_test,24830.25,24835.408,24899.833
pareto_a1p3_xm5_L6_p4_train,64417.3,64414.81,64426.28
pareto_a1p3_xm5_L6_p4_test,2384.799,2383.837,2396.12
pareto_a1p5_xm100_L6_p4_train,27019.83,27007.67,27074.99
pareto_a1p5_xm100_L6_p4_test,28925.31,28970.318,28986.627
pareto_a1p5_xm10_L6_p4_train,2973.35,2972.09,2978.98
pareto_a1p5_xm10_L6_p4_test,3078.549,3077.536,3087.934
pareto_a1p5_xm1_L6_p4_train,301.16,302.74,302.17
pareto_a1p5_xm1_L6_p4_test,299.203,299.368,298.763
pareto_a1p5_xm20_L6_p4_train,5144.5,5141.9,5154.34
pareto_a1p5_xm20_L6_p4_test,5668.193,5669.448,5675.381
pareto_a1p5_xm50_L6_p4_train,15634.73,15637.6,15654.29
pareto_a1p5_xm50_L6_p4_test,14234.14,14230.282,14245.982
pareto_a1p5_xm5_L6_p4_train,1402.4,1402.06,1404.28
pareto_a1p5_xm5_L6_p4_test,1471.532,1472.634,1472.552
pareto_a2_xm100_L6_p4_train,13069.58,13070.89,13069.22
pareto_a2_xm100_L6_p4_test,13391.382,13383.174,13391.439
pareto_a2_xm10_L6_p4_train,1295.57,1295.91,1304.01
pareto_a2_xm10_L6_p4_test,1334.873,1335.63,1342.205
pareto_a2_xm1_L6_p4_train,162.5,157.78,163.28
pareto_a2_xm1_L6_p4_test,155.459,151.695,154.434
pareto_a2_xm20_L6_p4_train,2722.94,2718.83,2741.24
pareto_a2_xm20_L6_p4_test,2661.191,2661.428,2684.355
pareto_a2_xm50_L6_p4_train,6837.04,6831.19,6849.03
pareto_a2_xm50_L6_p4_test,6742.559,6729.258,6755.445
pareto_a2_xm5_L6_p4_train,613.26,613.8,622.59
pareto_a2_xm5_L6_p4_test,682.245,684.7,688.835
pareto_a3_xm100_L6_p4_train,5901.31,5899.13,5900.07
pareto_a3_xm100_L6_p4_test,6033.495,6037.403,6037.812
pareto_a3_xm10_L6_p4_train,587.25,587.99,589.08
pareto_a3_xm10_L6_p4_test,595.179,596.75,597.04
pareto_a3_xm1_L6_p4_train,87.07,87.07,86.76
pareto_a3_xm1_L6_p4_test,82.411,82.411,81.816
pareto_a3_xm20_L6_p4_train,1233.33,1232.65,1239.31
pareto_a3_xm20_L6_p4_test,1210.038,1209.537,1214.174
pareto_a3_xm50_L6_p4_train,3185.37,3174.97,3176.91
pareto_a3_xm50_L6_p4_test,3062.508,3059.245,3060.999
pareto_a3_xm5_L6_p4_train,300.68,304.58,308.89
pareto_a3_xm5_L6_p4_test,304.801,307.597,308.999
pareto_a4_xm100_L6_p4_train,3847.09,3837.85,3812.14
pareto_a4_xm100_L6_p4_test,3816.239,3815.791,3810.924
pareto_a4_xm10_L6_p4_train,380.28,378.86,378.45
pareto_a4_xm10_L6_p4_test,383.703,383.403,383.416
pareto_a4_xm1_L6_p4_train,45.96,45.96,45.96
pareto_a4_xm1_L6_p4_test,47.68,47.68,47.68
pareto_a4_xm20_L6_p4_train,755.94,754.54,762.91
pareto_a4_xm20_L6_p4_test,768.098,760.575,765.778
pareto_a4_xm50_L6_p4_train,1834.74,1836.2,1834.21
pareto_a4_xm50_L6_p4_test,1900.12,1904.555,1905.557
pareto_a4_xm5_L6_p4_train,196.04,196.07,196.31
pareto_a4_xm5_L6_p4_test,193.728,194.764,195.004
pareto_a6_xm100_L6_p4_train,2118.28,2126.14,2126.14
pareto_a6_xm100_L6_p4_test,2183.337,2193.946,2193.946
pareto_a6_xm10_L6_p4_train,235.54,234.86,235.47
pareto_a6_xm10_L6_p4_test,229.838,228.404,229.385
pareto_a6_xm1_L6_p4_train,18.72,18.72,18.72
pareto_a6_xm1_L6_p4_test,18.144,18.144,18.144
pareto_a6_xm20_L6_p4_train,421.39,421.87,428.45
pareto_a6_xm20_L6_p4_test,438.414,438.29,442.056
pareto_a6_xm50_L6_p4_train,1056.16,1066.35,1051.78
pareto_a6_xm50_L6_p4_test,1075.952,1079.852,1074.73
pareto_a6_xm5_L6_p4_train,125.58,130.48,124.37
pareto_a6_xm5_L6_p4_test,123.029,128.548,122.612
tri_a0_c100_b120_L6_p4_train,2992.27,2967.18,2945.77
tri_a0_c100_b120_L6_p4_test,3059.482,3022.485,2989.041
tri_a0_c100_b250_L6_p4_train,5763.58,5739.28,5672.07
tri_a0_c100_b250_L6_p4_test,5757.22,5715.231,5676.966
tri_a0_c100_b500_L6_p4_train,11827.3,11790.16,11746.3
tri_a0_c100_b500_L6_p4_test,12003.257,11883.498,11897.992
tri_a0_c100_b800_L6_p4_train,19509.21,19349.92,19324.74
tri_a0_c100_b800_L6_p4_test,20067.502,19775.362,19715.553
tri_a0_c200_b250_L6_p4_train,6268.51,6179.54,6157.04
tri_a0_c200_b250_L6_p4_test,6301.78,6244.984,6212.83
tri_a0_c200_b500_L6_p4_train,11366.12,11300.48,11260.51
tri_a0_c200_b500_L6_p4_test,11507.018,11397.61,11351.768
tri_a0_c200_b800_L6_p4_train,18828.41,18652.74,18579.48
tri_a0_c200_b800_L6_p4_test,18830.176,18661.701,18652.17
tri_a0_c20_b120_L6_p4_train,2935.02,2934.48,2898.97
tri_a0_c20_b120_L6_p4_test,2883.676,2873.814,2870.156
tri_a0_c20_b250_L6_p4_train,6287.41,6269.45,6250.14
tri_a0_c20_b250_L6_p4_test,6188.415,6182.018,6189.097
tri_a0_c20_b500_L6_p4_train,12324.2,12263.0,12284.0
tri_a0_c20_b500_L6_p4_test,12767.603,12705.701,12733.349
tri_a0_c20_b60_L6_p4_train,1300.73,1299.81,1303.1
tri_a0_c20_b60_L6_p4_test,1377.035,1374.581,1377.841
tri_a0_c20_b800_L6_p4_train,20671.09,20538.47,20571.81
tri_a0_c20_b800_L6_p4_test,20612.999,20609.968,20620.284
tri_a0_c50_b120_L6_p4_train,2750.54,2719.78,2711.97
tri_a0_c50_b120_L6_p4_test,2761.33,2739.922,2732.01
tri_a0_c50_b250_L6_p4_train,5854.16,5836.37,5803.44
tri_a0_c50_b250_L6_p4_test,5969.032,5932.869,5942.366
tri_a0_c50_b500_L6_p4_train,12290.62,12289.42,12269.26
tri_a0_c50_b500_L6_p4_test,12372.683,12417.051,12507.712
tri_a0_c50_b60_L6_p4_train,1528.06,1509.12,1501.4
tri_a0_c50_b60_L6_p4_test,1546.314,1517.377,1494.861
tri_a0_c50_b800_L6_p4_train,20401.46,20324.19,20324.05
tri_a0_c50_b800_L6_p4_test,20959.737,20524.582,20398.527
tri_a10_c100_b120_L6_p4_train,2816.73,2798.12,2750.87
tri_a10_c100_b120_L6_p4_test,2769.536,2748.149,2740.138
tri_a10_c100_b250_L6_p4_train,5585.34,5570.04,5618.29
tri_a10_c100_b250_L6_p4_test,5515.767,5517.481,5488.709
